player_name,position,height_inches,weight_lbs,college,draft_year,years_in_college,games,minutes_per_game,points,rebounds,assists,steals,blocks,turnovers,fg_percent,3_fg_percent,free_throw_percent,effective_fg_percent,player_efficiency_rating,win_shares
Joe Fahey,Guard,72.0,183.0,LSU,1956,2,42.0,,5.1,1.6,,,,,32.9,,59.0,,,
Mike Fahey,Guard,71.0,180.0,Brown,1966,2,43.0,,2.7,1.1,,,,,35.2,,60.4,,,
Pete Fahey,Center,77.0,196.0,Dartmouth,1967,2,,,,,,,,,,,,,,
Terry Fahey,Center,81.0,206.0,Georgia Southern,1981,2,51.0,,5.2,4.8,,,,,51.4,,51.4,,,
Gary Fahnenstiel,Guard,72.0,183.0,Toledo,1975,1,9.0,,0.7,0.2,,,,,25.0,,66.7,,,
_ Fahnenstiel,School: Toledo,,,,1976,1,,,,,,,,,,,,,,
Bob Fahnestock,Guard,71.0,180.0,Washington,1966,2,37.0,,1.8,1.0,,,,,29.7,,71.8,,,
Scott Fahnestock,Forward,78.0,198.0,Evansville,1993,2,40.0,,1.0,0.6,0.1,0.2,0.0,,38.7,0.0,60.0,38.7,,
Shane Fahnestock,Guard,68.0,173.0,Evansville,1991,1,12.0,,0.5,0.3,0.9,0.2,0.0,,,,60.0,,,
Dave Fahrbach,6-3 (190cm) ,,,,1953,2,11.0,,,,,,,,,,,,,
Dave Fahs,Guard,,,,1961,3,65.0,,10.9,2.9,,,,,38.3,,74.0,,,
John Failing,Forward,77.0,196.0,Louisiana Tech,1977,2,48.0,0.1,3.2,3.2,,0.3,0.1,1.0,41.1,,73.6,,,
Vj Fails,Forward,79.0,201.0,Charleston Southern,2007,3,38.0,,2.6,3.8,0.8,0.4,0.2,,45.8,0.0,36.2,45.8,,0.5
Bill Faine,Center,79.0,201.0,Bowling Green State,1983,3,99.0,,10.7,5.7,1.1,0.9,0.3,1.7,50.7,,71.8,,,
Joe Faine,Forward,77.0,196.0,Bowling Green State,1980,3,91.0,31.2,15.5,4.1,2.2,0.5,0.0,2.1,46.3,,83.6,,,
Kamau Faines,Guard,73.0,190.0,Davidson,2017,3,18.0,1.3,0.7,0.0,0.0,0.0,0.0,0.1,50.0,50.0,50.0,56.3,14.3,0.0
Wendell Faines,Forward,80.0,250.0,Idaho,2013,2,50.0,9.1,1.8,1.9,0.2,0.1,0.4,0.7,43.8,,62.5,43.8,6.9,0.2
Anthony Fair,Forward,79.0,201.0,  Schools: Delaware State and Towson,2007,2,6.0,,0.2,0.5,0.2,0.0,0.0,,0.0,,50.0,0.0,,0.0
Brian Fair,Guard,76.0,193.0,UConn,1994,3,125.0,16.7,9.0,2.0,1.0,0.6,0.0,1.1,42.2,41.0,69.0,52.2,,
C.J. Fair,Forward,80.0,215.0,Syracuse,2013,3,143.0,29.7,11.6,5.7,0.8,1.1,0.8,1.4,46.2,34.3,72.3,48.4,19.2,16.6
Jordan Fair,Guard,72.0,183.0,North Florida,2009,1,23.0,,1.2,0.9,0.6,0.4,0.0,,25.8,27.8,60.0,33.9,,
Mike Fair,Center,81.0,206.0,San Jose State,1974,1,25.0,,4.5,4.4,0.4,,,1.4,43.1,,40.0,,,
Ron Fair,Forward,,,,1976,3,82.0,,10.6,6.5,0.9,,,2.2,51.0,,55.8,,,
Terry Fair,Center,79.0,201.0,Georgia,1982,3,123.0,32.3,12.1,7.5,1.4,1.5,0.9,2.5,53.6,,68.2,,,
_ Fair,School: Gettysburg,,,,1948,1,,,,,,,,,,,,,,
Bob Fairbank,Guard,73.0,185.0,Dartmouth,1959,1,20.0,,1.1,1.1,,,,,35.0,,71.4,,,
Joe Fairbanks,Guard,71.0,180.0,Yale,1965,1,6.0,,1.0,0.7,,,,,42.9,,,,,
Charles Fairchild,Forward,75.0,190.0,Florida State,1965,1,18.0,,2.3,2.1,,,,,36.1,,72.7,,,
Chris Fairchild,Guard,72.0,183.0,Vermont,1985,3,74.0,,3.8,1.8,,,,,44.5,,79.7,,,
John Fairchild,Guard,76.0,193.0,Seton Hall,1996,2,17.0,,0.5,0.2,0.2,0.1,0.0,,23.1,12.5,50.0,26.9,,
John Fairchild,Center,80.0,203.0,BYU,1965,2,53.0,,20.9,12.8,,,,,47.2,,77.7,,,
_ Fairchild,School: Vermont,,,,1982,1,,,,,,,,,,,,,,
Tee Faircloth,Guard,72.0,183.0,Auburn,1967,3,,,,,,,,,,,,,,
Zach Faircloth,Guard,74.0,175.0,Presbyterian,2010,1,21.0,24.8,6.3,2.4,1.5,0.7,0.1,1.3,39.5,36.1,41.7,51.6,,
Jonathan Fairell,Forward,79.0,265.0,Murray State,2015,2,69.0,21.6,6.1,6.9,0.8,0.7,0.9,1.5,59.6,,44.0,59.6,17.2,4.9
Allen Fairfax,Forward,79.0,201.0,ETSU,1976,2,14.0,,1.6,0.8,0.2,,,,35.3,,76.9,,,
Henry Fairfax,Forward-Guard,76.0,193.0,Drexel,2003,3,24.0,,1.4,0.9,0.5,0.2,0.0,,33.3,22.2,73.3,36.7,,0.1
Craig Fairfield,Forward,80.0,203.0,Yale,1992,3,60.0,4.5,3.9,2.4,,0.1,0.3,0.1,47.8,,,,,
Ken Fairfield,6-3 (190cm) ,,,,1959,3,73.0,,14.7,4.7,,,,,43.9,,75.7,,,
Ron Fairfield,Forward,78.0,198.0,Memphis,1974,1,9.0,,1.4,0.7,,,,,62.5,,50.0,,,
Win Fairfield,Center,81.0,206.0,Indiana,1963,3,32.0,,1.6,3.3,,,,,32.8,,,,,
Eddie Fairley,School: San Jose State,,,,1991,1,3.0,1.7,0.7,0.3,0.3,0.0,0.0,0.0,33.3,,,,,
Jim Fairley,Forward,79.0,201.0,East Carolina,1972,3,69.0,,14.9,10.5,,,,,47.7,,62.3,,,
Robert Fairley,Center,,,,1997,3,97.0,,6.3,3.5,0.2,0.3,0.8,,51.4,,56.4,51.4,,
Thomas Fairley,Forward,81.0,206.0,Lamar,2006,2,55.0,,10.0,7.7,0.8,0.9,1.9,,50.2,0.0,54.1,50.2,,5.5
Tony Fairley,Guard,74.0,188.0,Charleston Southern,1987,2,50.0,32.6,10.2,2.2,7.6,3.7,0.2,3.2,53.4,,72.9,,,
J. W. Fairman,Forward,77.0,196.0,Hardin-Simmons,1970,2,52.0,,14.7,9.0,,,,,48.8,,65.1,,,
James Fairman,Forward,77.0,196.0,Hardin-Simmons,1968,1,26.0,,10.4,8.8,,,,,53.1,,64.6,,,
John Fairman,Guard,75.0,190.0,Hardin-Simmons,1970,1,23.0,,1.3,0.3,,,,,43.5,,58.8,,,
Patrick Fairs,Guard,77.0,196.0,Texas,1987,2,61.0,36.2,15.9,5.4,1.3,1.0,0.1,2.2,46.6,,69.3,,,
Marshod Fairweather,Guard,72.0,183.0,Florida International,2000,1,30.0,,15.1,3.3,1.5,2.1,0.0,,34.7,29.3,76.2,43.7,,1.6
Marshod Fairweather,Guard,,,,1998,1,27.0,,5.8,1.3,1.2,1.4,0.0,,35.8,37.9,72.4,50.4,,1.0
Newton Fairweather,Forward,75.0,190.0,South Florida,1977,2,34.0,,4.1,3.2,,,,,47.7,,59.7,,,
Abraham Faisal,School: Marquette,,,,1994,1,28.0,,1.4,1.5,0.2,0.2,0.0,,48.1,,20.0,,,
Byron Faison,Guard,74.0,188.0,Winthrop,2009,2,64.0,,4.2,1.0,0.6,0.3,0.2,0.5,43.0,38.0,68.4,53.0,,2.3
Christopher Faison,Guard,76.0,193.0,North Carolina A&T,2006,1,26.0,,3.3,1.8,2.0,1.0,0.1,,40.7,26.3,48.4,43.8,,0.4
Dade Faison,Guard,71.0,180.0,Maine,1999,3,86.0,,3.5,1.2,2.9,1.0,0.1,,30.8,26.0,72.2,37.0,,0.8
Dan Faison,School: UCF,,,,1985,1,28.0,38.8,14.0,8.0,1.2,0.8,0.2,3.5,45.3,,59.0,,,
Daniel Faison,Forward,78.0,198.0,VCU,1981,1,12.0,4.3,0.6,0.5,,0.1,0.0,0.2,33.3,,33.3,,,
Derek Faison,Forward,77.0,196.0,Howard,1990,1,6.0,,5.0,5.0,,0.3,0.0,,39.4,16.7,60.0,40.9,,
Joseph Faison,Forward,76.0,193.0,South Carolina State,1973,2,42.0,,9.7,,,,,,44.1,,66.7,,,
Marcus Faison,Guard,77.0,196.0,Siena,1999,3,119.0,,14.3,5.8,2.2,1.9,0.5,,49.1,39.3,74.8,54.9,,14.4
Sidney Faison,Forward,78.0,198.0,Sacramento State,1997,1,21.0,,3.6,1.2,1.0,0.2,0.1,,32.6,40.0,63.6,33.7,,-0.5
Phil Faist,Guard,,,,1963,2,24.0,,6.1,1.4,,,,,32.8,,62.5,,,
Phil Faist,5-10 (178cm) ,,,,1959,1,11.0,,1.1,0.4,,,,,31.3,,33.3,,,
Barry Faith,Guard,69.0,175.0,Stetson,1972,1,26.0,,10.2,1.5,,,,,34.4,,79.9,,,
Indiana Faithfull,Guard,76.0,200.0,Wofford,2014,2,52.0,21.1,3.3,2.4,2.9,0.8,0.2,1.7,34.1,30.3,80.0,40.1,8.4,1.6
Sharif Fajardo,Forward,81.0,206.0,UTEP,1997,3,99.0,25.6,11.3,5.6,1.3,0.8,0.6,2.2,48.3,38.0,75.1,49.6,,
Simi Fajemisin,Forward,82.0,267.0,San Diego,2014,3,131.0,11.4,2.4,2.3,0.1,0.2,0.4,0.8,49.3,0.0,60.5,49.3,8.7,2.3
Basra Fakhir,Forward,,,,1998,3,82.0,,6.1,6.5,1.0,0.3,0.1,,52.0,0.0,59.5,52.0,,3.4
Michael Fakuade,Center,80.0,203.0,Northern Illinois,2010,2,50.0,11.6,3.3,3.0,0.4,0.2,1.0,0.8,45.7,27.3,50.0,46.9,,1.6
Derek Falb,Guard,70.0,178.0,Saint Louis,1994,2,14.0,,1.1,0.4,0.3,0.2,0.1,,50.0,0.0,,50.0,,
Gregg Falcon,Guard,77.0,196.0,Louisiana-Lafayette,1988,2,40.0,12.9,5.2,1.2,0.8,0.6,0.1,1.2,42.2,33.8,81.5,50.0,,
John Falconi,Guard,76.0,193.0,Davidson,2006,3,35.0,,0.8,0.3,0.2,0.1,0.1,,35.7,44.4,0.0,50.0,,0.2
John Falconi,Guard,77.0,196.0,Davidson,1974,3,68.0,,15.1,4.2,,,,,51.0,,76.9,,,
Bob Falconiero,Guard,72.0,183.0,Lafayette,1980,4,114.0,0.1,10.3,1.3,,1.3,0.1,2.7,49.2,,83.9,,,
Brian Falcoun,Guard,70.0,178.0,North Carolina A&T,2004,2,41.0,,5.7,1.4,2.9,1.2,0.0,,38.5,0.0,58.0,38.5,,0.1
Ron Falenschek,Center,83.0,211.0,Iowa State,1982,3,93.0,17.3,6.5,4.6,0.5,0.4,0.8,0.9,47.5,,68.1,,,
Dick Falenski,6-1 (185cm) ,,,,1961,3,67.0,,9.6,3.1,,,,,39.1,,67.9,,,
Don Falenski,School: Saint Francis (PA),,,,1958,1,,,,,,,,,,,,,,
Stan Falenski,6-1 (185cm) ,,,,1967,3,43.0,,9.4,3.8,,,,,40.4,,70.3,,,
Kevin Faley,Guard,72.0,183.0,Colgate,1979,3,58.0,,1.7,0.6,,,,,44.8,,66.7,,,
David Falgout,Forward,78.0,198.0,Nicholls State,1981,1,13.0,,8.5,4.5,,,,,44.4,,46.7,,,
Bob Falk,Guard,74.0,188.0,Wisconsin,1977,3,71.0,,7.8,1.8,,,,,39.7,,70.3,,,
Chuck Falk,Guard,70.0,178.0,Northwestern,1963,1,2.0,,2.0,1.0,,,,,66.7,,,,,
Howard Falk,School: Loyola (IL),,,,1960,2,,,,,,,,,,,,,,
Jim Falk,School: St. Peter's,,,,1979,1,6.0,0.2,0.5,0.7,,0.0,0.2,0.2,25.0,,50.0,,,
Joe Ed Falk,6-5 (196cm) ,,,,1951,2,47.0,,6.4,,,,,,34.3,,57.4,,,
Rich Falk,Guard,72.0,183.0,Northwestern,1964,3,68.0,,14.7,3.2,,,,,45.6,,73.5,,,
Rick Falk,Guard,70.0,178.0,Gettysburg,1968,3,63.0,,9.7,3.6,,,,,41.5,,75.9,,,
Austin Falke,Guard,73.0,185.0,Stephen F. Austin,2010,3,36.0,8.4,1.4,0.4,0.4,0.2,0.0,0.3,36.8,30.4,50.0,43.0,,0.4
Stefan Falke,Forward,78.0,198.0,Lehigh,1992,3,56.0,6.3,1.9,1.1,,0.3,0.1,0.4,55.1,,60.0,55.8,,
Greg Falkenbach,Forward,79.0,201.0,Lehigh,1972,3,76.0,,11.4,12.2,,,,,39.7,,69.0,,,
Jamie Falkenbush,Guard,74.0,188.0,Vermont,1994,3,74.0,,2.1,0.5,0.3,0.2,0.0,,34.3,30.3,71.7,42.5,,
P.K. Falkenstein,Guard,77.0,196.0,North Carolina-Wilmington,1985,1,13.0,,1.0,0.5,0.5,0.2,,1.1,60.0,,70.0,,,
Chris Falker,Forward,77.0,196.0,Georgia State,1980,2,53.0,0.5,11.0,5.6,0.4,0.5,0.5,1.3,49.7,,65.6,,,
Chris Falker,Forward,77.0,196.0,Kent State,1977,1,3.0,,1.3,0.7,,,,,50.0,,50.0,,,
Randal Falker,Forward,79.0,201.0,Southern Illinois,2007,3,137.0,25.6,9.6,6.6,1.1,0.7,1.4,2.0,55.6,,59.1,55.6,,22.9
Barkley Falkner,Center,80.0,203.0,Sam Houston State,2009,2,60.0,,5.7,5.1,0.7,0.5,0.3,1.3,50.9,33.3,63.6,52.4,,4.0
Bruce Falkner,Center,79.0,201.0,Appalachian State,1990,3,52.0,5.1,1.4,1.3,0.3,0.1,0.1,0.4,45.2,,47.2,45.2,,
Ken Falkner,Guard,75.0,190.0,Portland,1965,2,49.0,,10.7,4.1,,,,,39.7,,55.2,,,
David Falknor,Forward,79.0,201.0,Akron,2001,3,103.0,,7.7,2.3,1.1,0.5,0.1,,43.4,43.9,87.3,59.9,,6.0
Ali Fall,Forward,81.0,250.0,Nevada,2014,2,46.0,11.8,2.3,1.8,0.3,0.1,0.3,0.9,42.9,,68.2,42.9,5.6,0.0
Amdy Fall,Forward,79.0,220.0,St. Francis (NY),2016,3,93.0,21.5,5.8,5.2,0.5,0.6,2.3,1.3,46.5,100.0,66.7,46.6,17.3,6.5
Bamba Fall,Center,85.0,216.0,SMU,2008,3,103.0,,8.8,5.6,0.6,0.3,2.4,2.2,55.5,100.0,67.6,55.6,,11.1
Cheikh Fall,Center,82.0,208.0,LIU-Brooklyn,2000,3,84.0,,3.9,4.5,0.2,0.4,1.8,,47.3,0.0,55.2,47.3,,5.0
Mohammed Fall,Center,81.0,240.0,Montana State,2012,1,28.0,24.4,7.2,5.4,0.9,0.5,1.3,1.5,51.7,,80.7,51.7,16.1,1.6
Samba Fall,Center,80.0,203.0,Gardner-Webb,2008,2,37.0,,1.6,2.1,0.2,0.2,0.4,0.4,47.9,,43.3,47.9,,0.5
Tacko Fall,Center,90.0,300.0,UCF,2017,2,66.0,22.4,9.3,7.9,0.5,0.2,2.5,2.1,72.7,0.0,49.1,72.7,25.9,6.8
JoJo Fallas,Guard,71.0,175.0,Cornell,2016,3,100.0,14.9,3.5,1.3,0.9,0.5,0.0,0.6,35.3,36.0,75.7,48.6,8.0,1.6
Joe Falletta,Forward,79.0,201.0,Robert Morris,1991,3,116.0,25.1,9.1,4.9,1.2,0.6,0.3,1.5,51.4,26.7,70.6,51.6,,
Markcus Falley,Guard,75.0,190.0,Pacific,2012,1,13.0,8.2,2.2,1.2,0.5,0.3,0.1,0.5,22.5,20.0,50.0,30.0,4.9,-0.1
Jim Fallon,5-11 (180cm) ,,,,1955,3,75.0,,4.0,,,,,,37.0,,75.3,,,
Kevin Fallon,Guard,77.0,196.0,Fordham,1976,2,43.0,,13.5,5.6,,,,,42.3,,72.6,,,
Mike Fallon,6-0 (183cm) ,,,,1956,2,51.0,,12.6,4.8,,,,,40.1,,69.2,,,
Tim Fallon,Guard,74.0,188.0,Manhattan,1980,1,9.0,0.0,1.2,0.8,0.1,0.0,0.0,0.4,57.1,,50.0,,,
Frank Falloon,6-5 (196cm) ,,,,1953,1,3.0,,0.7,1.3,,,,,,,50.0,,,
Colin Falls,Guard,77.0,196.0,Notre Dame,2006,3,121.0,,11.5,2.1,1.6,0.7,0.2,,41.0,40.1,83.1,57.3,,12.3
