player_name,position,height_inches,weight_lbs,college,draft_year,years_in_college,games,minutes_per_game,points,rebounds,assists,steals,blocks,turnovers,fg_percent,3_fg_percent,free_throw_percent,effective_fg_percent,player_efficiency_rating,win_shares
Jeff Unverferth,Forward,79.0,201.0,Wright State,1991,3,108.0,22.4,,,,0.5,0.4,1.8,,,,,,
Craig Upchurch,Forward,80.0,203.0,Houston,1990,3,126.0,31.0,14.9,4.7,1.6,1.3,0.3,2.7,55.6,7.4,63.5,55.6,,
DaMetrius Upchurch,Forward,79.0,210.0,North Carolina A&T,2012,3,117.0,13.3,4.1,3.4,0.3,0.4,0.4,1.1,49.7,25.0,52.9,49.9,13.3,3.2
Danny Upchurch,Guard,72.0,170.0,Charleston Southern,2016,2,60.0,11.8,2.6,1.0,1.3,0.3,0.0,1.1,26.1,23.8,62.0,34.9,3.9,-0.3
Jack Upchurch,Forward,,,,1961,3,67.0,,8.5,,,,,,40.2,,70.4,,,
Jarett Upchurch,Guard,73.0,192.0,Arizona State,2014,2,9.0,1.3,0.8,0.1,0.1,0.2,0.0,0.1,75.0,50.0,,87.5,34.8,0.1
Joseph Upchurch,Guard,72.0,183.0,Jackson State,2001,1,17.0,,2.0,0.7,0.8,0.5,0.1,,34.1,,35.3,34.1,,-0.1
Wade Upchurch,Guard,72.0,183.0,Eastern Kentucky,1973,3,56.0,,5.7,1.5,1.8,,,,44.5,,80.0,,,
Don Uphoff,Forward,,,,1948,1,,,,,,,,,,,,,,
Rodney Uphoff,Guard,70.0,178.0,Wisconsin,1972,3,,,,,,,,,,,,,,
Hal Upjohn,5-11 (180cm) ,,,,1949,2,51.0,,3.0,,,,,,,,,,,
_ Uplinger,Forward,,,,1949,1,7.0,,1.3,,,,,,26.7,,100.0,,,
Bonner Upshaw,Forward,81.0,206.0,Alcorn State,1986,3,95.0,21.7,7.1,4.7,1.1,0.8,0.2,2.2,42.6,,66.8,,,
Cecil Upshaw,Forward,,,,1963,2,46.0,,14.3,5.9,,,,,43.8,,76.8,,,
Chad Upshaw,School: Buffalo,,,,2006,1,3.0,,1.3,1.0,0.0,0.0,0.0,,66.7,,,66.7,,0.0
Dexter Upshaw,Forward,79.0,201.0,Yale,2005,3,51.0,,2.1,1.8,0.2,0.1,0.1,,45.7,50.0,61.8,46.3,,0.7
Ike Upshaw,Center,81.0,206.0,SMU,1993,2,,,,,,0.2,0.2,,,,,,,
Kelvin Upshaw,Guard,74.0,180.0,Utah,1986,3,84.0,29.7,14.6,3.0,3.8,1.5,0.2,2.5,50.4,,79.7,,,
Marc Upshaw,Forward,78.0,198.0,Rhode Island,1982,3,98.0,28.2,12.8,7.1,1.4,1.6,0.8,2.3,47.6,,65.6,,,
Reggie Upshaw,Forward,79.0,222.0,Middle Tennessee,2016,3,140.0,28.3,11.2,6.5,1.8,1.1,0.8,1.5,48.6,32.3,59.8,52.2,20.7,16.5
Robert Upshaw,Center,83.0,255.0,  Schools: Fresno State and Washington,2015,2,41.0,24.9,7.3,5.8,0.4,0.4,4.5,1.3,50.6,0.0,44.2,50.6,21.9,2.5
Zeke Upshaw,Guard,78.0,215.0,  Schools: Illinois State and Hofstra,2013,3,95.0,36.5,7.9,1.9,0.8,0.8,0.2,2.8,39.1,33.0,74.8,48.3,16.2,3.6
_ Upshaw,School: Rhode Island,,,,1983,1,,,,,,,,,,,,,,
