player_name,position,height_inches,weight_lbs,college,draft_year,years_in_college,games,minutes_per_game,points,rebounds,assists,steals,blocks,turnovers,fg_percent,3_fg_percent,free_throw_percent,effective_fg_percent,player_efficiency_rating,win_shares
Don Rae,Forward,,,,1965,3,75.0,,15.9,6.8,,,,,42.6,,69.4,,,
Ted Raedeka,School: Iowa,,,,1972,1,,,,,,,,,,,,,,
Syd Raeford,Guard,74.0,188.0,St. Peter's,1992,1,24.0,17.3,4.2,1.5,1.9,0.7,0.0,1.5,31.2,20.8,78.4,33.5,,
Sydney Raeford,Guard,,,,1990,2,31.0,6.6,1.4,0.5,0.5,0.2,0.1,0.5,40.0,,,,,
Anthony Raffa,Guard,73.0,180.0,  Schools: Albany (NY) and Coastal Carolina,2012,3,122.0,28.9,14.3,3.5,1.9,1.5,0.1,2.1,45.7,34.9,75.1,51.7,,14.6
Bill Rafferty,Center,78.0,198.0,Gettysburg,1973,1,23.0,,1.6,2.1,,,,,32.4,,65.0,,,
Fran Rafferty,Guard,72.0,183.0,St. Joseph's,1975,3,82.0,,4.5,0.9,1.8,0.8,,,37.5,,74.7,,,
Francis Rafferty,Forward,75.0,190.0,St. Joseph's,1950,1,22.0,,2.7,,,,,,,,,,,
Jack Rafferty,6-0 (183cm) ,,,,1954,1,13.0,,4.1,1.5,,,,,29.9,,54.2,,,
Kevin Rafferty,Forward,80.0,215.0,Villanova,2016,2,30.0,1.8,0.3,0.2,0.0,0.0,0.0,0.1,50.0,0.0,0.0,50.0,0.2,0.0
Kevin Rafferty,School: St. Joseph's,,,,1980,1,6.0,0.0,,1.5,,0.3,0.0,,,,,,,
Matt Rafferty,Forward,80.0,215.0,Furman,2017,2,51.0,23.0,7.7,6.2,1.5,0.9,0.8,1.3,50.7,29.7,76.5,54.1,21.5,5.3
Mike Rafferty,School: Michigan,,,,1969,1,,,,,,,,,,,,,,
Pat Rafferty,Forward,78.0,198.0,Drexel,1986,3,100.0,,2.3,1.9,0.6,0.3,0.1,,44.4,,,,,
William Rafferty,Center,78.0,198.0,Gettysburg,1972,1,16.0,,5.4,4.7,,,,,42.3,,58.8,,,
Wolfgang Raffety,Center,80.0,203.0,Pacific,2007,2,55.0,,3.1,1.9,0.3,0.1,0.0,,48.5,37.8,70.0,54.9,,1.2
Romel Raffin,Center,80.0,203.0,Penn State,1976,3,35.0,,,3.7,,,,,,,,,,
Justin Raffington,Center,81.0,255.0,  Schools: San Francisco and Florida Atlantic,2014,3,105.0,29.6,5.7,5.0,0.6,0.3,0.9,2.4,47.2,19.2,55.9,47.7,12.9,3.0
Rocco Raffo,Center,81.0,206.0,San Diego,1996,3,46.0,,2.2,1.2,0.3,0.3,0.0,,49.3,,63.0,49.3,,
Mamo Rafiq,Guard,70.0,178.0,Idaho State,2002,2,29.0,,2.6,1.2,1.1,0.3,0.0,,39.7,33.3,44.4,46.2,,0.2
Bill Raftery,Guard,76.0,193.0,La Salle,1963,3,50.0,,14.6,7.7,,,,,38.9,,70.0,,,
Jim Raftery,Forward,75.0,190.0,St. Francis (NY),1968,1,23.0,,7.5,4.3,,,,,50.4,,46.5,,,
Jim Raftery,School: St. Francis (NY),,,,1963,1,23.0,,15.2,7.0,,,,,61.8,,72.3,,,
John Raftery,6-2 (188cm) ,,,,1967,2,37.0,,4.1,2.0,,,,,49.0,,75.4,,,
Kevin Raftery,Guard,,,,1974,3,35.0,,1.9,0.8,1.3,,,0.9,45.9,,60.0,,,
Pat Raftery,Forward,75.0,190.0,Fordham,1969,3,65.0,,8.4,4.1,,,,,46.3,,77.1,,,
_ Raftery,School: St. Francis (NY),,,,1962,1,23.0,,17.1,7.0,,,,,44.2,,75.0,,,
_ Raftery,Forward,75.0,190.0,St. Francis (NY),1961,1,20.0,,18.5,7.8,,,,,41.8,,68.1,,,
Jay Ragan,Guard,70.0,178.0,Murray State,1999,1,1.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0
Ron Ragan,6-4 (193cm) ,,,,1957,1,25.0,,15.9,6.0,,,,,46.3,,72.6,,,
Thomas Ragan,School: Pitt,,,,1948,1,,,,,,,,,,,,,,
Ed Ragelis,Forward,75.0,190.0,Northwestern,1951,2,20.0,,2.5,,,,,,32.1,,41.9,,,
Ray Ragelis,Center,76.0,193.0,Northwestern,1951,3,65.0,,15.7,,,,,,36.3,,61.1,,,
John Ragin,Guard,74.0,160.0,South Carolina,2016,1,4.0,2.0,0.5,0.2,0.0,0.3,0.0,0.0,33.3,0.0,,33.3,11.0,0.0
Torin Ragin,Forward,77.0,196.0,  Schools: Wyoming and Towson,1999,3,82.0,,3.2,2.2,1.0,0.7,0.1,,40.7,24.6,65.9,43.9,,1.3
Corwin Ragland,Guard,73.0,185.0,Stephen F. Austin,2007,1,19.0,,1.8,0.2,1.2,0.5,0.0,,42.9,25.0,45.0,46.4,,0.2
Dan Ragland,Guard,72.0,183.0,Samford,1976,2,52.0,,3.6,0.7,,,,,43.8,,72.5,,,
Jalen Ragland,Forward,79.0,175.0,UTEP,2014,3,52.0,12.8,3.2,0.7,0.5,0.2,0.1,0.4,27.0,25.4,87.9,35.2,5.9,0.4
Jamal Ragland,Guard,70.0,178.0,Saint Francis (PA),2000,3,107.0,,8.8,2.9,4.6,1.5,0.0,,36.5,33.7,69.4,46.4,,4.7
Jamar Ragland,Forward,77.0,185.0,Alcorn State,2011,2,37.0,18.8,6.2,2.8,0.7,0.5,0.2,1.7,39.0,28.3,56.6,42.4,7.8,-0.1
Joe Ragland,Guard,72.0,185.0,Wichita State,2012,2,69.0,24.0,10.0,2.3,3.0,0.7,0.2,1.5,51.5,41.8,84.1,61.2,21.0,8.6
Rayfield Ragland,Forward,78.0,198.0,Clemson,1995,2,61.0,21.6,7.1,4.4,0.9,0.5,0.3,0.9,48.1,30.4,61.4,53.3,,
Ricky Ragland,Forward,78.0,198.0,Southern Miss,1971,1,26.0,,10.4,5.4,,,,,42.9,,55.8,,,
Garland Ragler,Guard,76.0,193.0,VCU,1999,1,30.0,,3.9,2.0,0.7,0.5,0.1,,37.2,28.1,60.0,40.9,,0.3
Brent Ragsdale,Forward,76.0,193.0,Kennesaw State,2007,2,60.0,,9.8,3.7,1.9,1.7,0.4,,43.5,28.3,70.2,47.3,,
Don Ragsdale,Forward,,,,1961,1,4.0,,1.2,0.5,,,,,50.0,,50.0,,,
George Ragsdale,Guard,76.0,193.0,Cornell,1971,1,14.0,,1.6,0.9,,,,,34.5,,75.0,,,
Rick Ragsdale,Guard,71.0,180.0,Loyola Marymount,1968,3,68.0,,8.2,1.3,,,,,45.5,,88.0,,,
Joe Rahal,Guard,73.0,185.0,New Hampshire,1967,1,22.0,,8.2,3.4,,,,,43.1,,67.2,,,
Dean Rahas,Guard,76.0,193.0,  Schools: Ohio and Cleveland State,1996,3,45.0,,1.0,,0.1,0.1,0.0,,50.0,,72.0,50.0,,
Cassidy Raher,Guard,,,,1999,3,22.0,,1.0,0.2,0.5,0.1,0.0,,31.8,18.2,77.8,36.4,,0.1
Brian Rahilly,Forward,73.0,185.0,Tulsa,1986,3,94.0,22.2,7.6,,1.1,0.5,0.3,1.2,46.5,,68.5,,,
Jeff Rahilly,Center,81.0,206.0,Tulsa,1985,3,96.0,16.1,4.2,,,0.2,0.3,0.6,,,63.4,,,
Keith Rahlert,School: Iowa,,,,1975,1,,,,,,,,,,,,,,
Hamidu Rahman,Center,83.0,245.0,New Mexico State,2011,3,124.0,22.2,8.7,6.0,0.4,0.3,1.1,1.8,55.2,,52.1,55.2,,8.0
Y abdul Rahman,School: Stanford,,,,1983,1,,,,,,,,,,,,,,
George Rahn,Guard,73.0,185.0,Muhlenburg,1969,1,25.0,,19.8,5.3,,,,,49.0,,67.7,,,
Harold Rahn,Center,,,,1948,1,3.0,,,,,,,,,,,,,
John Rahn,Center,79.0,201.0,Georgia Southern,1982,2,52.0,,11.4,5.9,,,,,49.8,,75.5,,,
John Rahn,Center,79.0,201.0,Western Kentucky,1979,2,31.0,,1.9,1.5,0.2,0.0,,0.2,41.7,,38.1,,,
Ned Rahn,Guard,73.0,185.0,Muhlenburg,1968,2,39.0,,15.8,7.2,,,,,45.3,,74.0,,,
Noel Rahn,Guard,,,,1961,3,,,,,,,,,,,,,,
Ron Rahn,Forward,,,,1970,3,57.0,,1.9,1.3,0.4,,,,41.4,,,,,
James Rahon,Guard,77.0,205.0,  Schools: Santa Clara and San Diego State,2012,3,132.0,25.1,8.5,1.9,0.9,0.5,0.0,0.6,40.5,36.6,70.8,49.9,,9.0
Joe Rahon,Guard,74.0,195.0,  Schools: Boston College and Saint Mary's (CA),2016,3,134.0,36.7,9.5,3.7,4.5,1.2,0.4,1.8,41.9,35.6,68.1,49.9,14.3,13.1
Bob Raidiger,Center,76.0,193.0,Ohio State,1949,2,,,,,,,,,,,,,,
Sherwin Raiken,6-2 (188cm) ,,,,1949,2,,,,,,,,,,,,,,
Marlin Raikes,Guard,71.0,180.0,Coppin State,1987,1,19.0,,3.0,0.7,0.5,0.1,0.0,0.9,37.3,33.3,66.7,38.1,,
Tim Rail,Guard,75.0,190.0,St. Francis (NY),1998,3,72.0,,4.2,1.3,0.6,0.3,0.1,,36.8,32.9,68.3,44.8,,0.8
Dave Raila,Guard,73.0,185.0,Brown,1976,3,69.0,,2.2,1.4,,0.5,,0.4,37.8,,73.7,,,
Jack Railey,Forward,78.0,198.0,James Madison,1979,3,,0.0,,,,0.8,0.0,1.4,,,,,,
Jordan Railey,Center,84.0,245.0,  Schools: Iowa State and Washington State,2014,3,100.0,16.3,3.5,2.3,0.6,0.4,1.0,1.1,46.1,33.3,42.8,46.2,11.2,1.2
Togo Railey,School: UTEP,,,,1967,3,25.0,,0.7,,,,,,,,73.3,,,
Zigmars Raimo,Forward,79.0,245.0,Hawaii,2017,1,28.0,12.4,2.6,2.0,0.5,0.4,0.2,0.8,38.8,0.0,56.8,38.8,7.9,0.5
Brian Raimondi,Guard,73.0,185.0,Tulane,2002,1,2.0,,1.0,0.5,0.0,0.5,0.0,,100.0,,,100.0,,0.0
Gary Raimondo,Guard,74.0,188.0,Columbia,1998,3,100.0,,13.2,5.4,2.4,2.1,0.2,,41.9,31.8,55.2,48.1,,4.4
Bob Rain,Guard,73.0,185.0,Cincinnati,1953,3,72.0,,8.6,2.9,,,,,33.5,,61.2,,,
Bob Raine,6-0 (183cm) ,,,,1959,3,28.0,,,,,,,,,,,,,
Jeff Raine,Guard,74.0,188.0,Oklahoma State,1978,2,15.0,0.1,4.2,,,0.5,0.1,1.2,49.0,,,,,
Bill Rainer,School: SMU,,,,1967,1,17.0,,1.5,0.9,,,,,30.4,,47.6,,,
_ Rainer,School: SMU,,,,1966,1,,,,,,,,,,,,,,
Cadarian Raines,Forward,81.0,238.0,Virginia Tech,2012,3,112.0,17.4,4.9,4.0,0.4,0.4,0.8,0.8,48.1,,52.1,48.1,15.4,4.5
Danny Raines,School: Auburn,,,,1989,1,,,,,,,,,,,,,,
Donnie Raines,6-4 (193cm) ,,,,1955,2,,,,,,,,,,,,,,
Jett Raines,Forward,79.0,215.0,Pepperdine,2015,3,117.0,23.4,8.9,4.1,0.4,0.5,0.4,0.9,51.0,25.0,73.3,52.2,17.1,8.7
Joey Raines,Guard,75.0,190.0,Troy,2000,3,58.0,,12.1,3.6,1.4,0.7,0.1,,39.4,38.6,74.4,50.8,,3.9
Chad Rainey,Guard,70.0,178.0,Vermont,1999,3,33.0,,0.5,0.3,0.2,0.0,0.0,,16.7,23.1,45.5,22.9,,-0.2
Chris Rainey,Guard,71.0,180.0,Middle Tennessee,1989,3,94.0,26.5,15.2,3.3,3.5,0.8,0.1,2.0,49.3,47.1,79.6,58.2,,
Dion Rainey,Forward,77.0,196.0,Louisiana-Lafayette,1980,4,111.0,0.1,12.8,6.7,,,0.1,1.9,50.1,,75.9,,,
Dwayne Rainey,Center,79.0,201.0,Middle Tennessee,1988,3,93.0,27.7,10.4,7.8,0.9,1.0,0.5,2.3,47.8,,68.0,,,
Dwayne Rainey,Center,79.0,201.0,Georgia,1984,1,18.0,8.4,1.2,1.9,0.1,0.1,0.3,0.7,33.3,,85.7,,,
E.L. Rainey,Guard,72.0,183.0,Georgia,1950,3,,,,,,,,,,,,,,
Ed Rainey,6-6 (198cm) ,,,,1967,3,64.0,,7.8,7.1,,,,,53.7,,76.3,,,
Karl Rainey,Forward,76.0,193.0,Buffalo,2001,1,8.0,,2.0,0.6,0.8,0.4,0.3,,38.5,14.3,71.4,42.3,,0.0
Larry Rainey,Guard,73.0,185.0,Middle Tennessee,1972,2,31.0,,0.5,0.6,,,,,30.0,,,,,
Michael Rainey,Forward,79.0,201.0,Northeastern,1999,1,20.0,,0.8,0.3,0.1,0.2,0.1,,36.4,,63.6,36.4,,0.0
Mike Rainey,Forward,77.0,196.0,Army,1997,2,46.0,10.9,3.0,2.0,0.4,0.3,0.1,1.0,43.4,,74.4,43.4,,1.1
Oscar Rainey,School: Delaware,,,,1983,1,6.0,1.7,0.7,0.5,,0.0,0.0,0.0,20.0,,100.0,,,
Paul Rainey,Guard,73.0,185.0,Notre Dame,1998,3,49.0,,0.7,0.6,0.7,0.1,0.0,,42.9,20.0,,44.3,,0.0
Ron Rainey,School: Oklahoma State,,,,1988,1,1.0,1.0,,,,0.0,0.0,0.0,,,,,,
Ron Rainey,6-0 (183cm) ,,,,1958,3,64.0,,11.8,,,,,,,,70.0,,,
Scott Rainey,Center,82.0,208.0,UCSB,2003,1,17.0,,0.2,0.6,0.1,0.0,0.0,,16.7,,16.7,16.7,,-0.1
Steve Rainey,Center,84.0,213.0,Texas-Rio Grande Valley,1990,3,58.0,12.0,4.1,2.7,,0.3,0.4,,47.2,,68.8,47.4,,
Vincent Rainey,Forward,77.0,196.0,Murray State,1996,3,113.0,,16.7,5.7,1.7,1.6,0.3,,46.5,33.8,77.0,49.2,,
_ Rainey,School: Idaho,,,,1948,1,,,,,,,,,,,,,,
Alan Rainge,Guard,74.0,188.0,Maryland,1993,2,13.0,2.9,1.2,,0.2,0.0,0.0,0.4,41.7,,60.0,41.7,,
Lou Rainge,Center-Forward,81.0,206.0,Detroit,1985,3,106.0,16.7,3.9,3.2,0.5,0.4,0.3,1.0,50.6,,49.4,,,
Joe Rainis,Center,81.0,206.0,New Hampshire,1982,3,79.0,21.5,4.6,2.8,0.6,0.3,0.6,1.0,46.6,,71.3,,,
Ed Rains,Forward,79.0,190.0,South Alabama,1978,1,115.0,5.8,15.7,6.3,,0.2,4.5,2.0,49.3,,69.7,,,
Larry Rains,School: Houston,,,,1972,1,2.0,,,,,,,,,,,,,
