player_name,position,height_inches,weight_lbs,college,draft_year,years_in_college,games,minutes_per_game,points,rebounds,assists,steals,blocks,turnovers,fg_percent,3_fg_percent,free_throw_percent,effective_fg_percent,player_efficiency_rating,win_shares
Mahmoud Abdul-Rauf,Guard,73.0,162.0,LSU,1989,1,64.0,10.4,29.0,3.0,3.6,0.1,3.6,2.1,47.4,37.2,86.3,53.5,,
Tariq Abdul-Wahad,Forward,78.0,223.0,  Schools: Michigan and San Jose State,1996,3,87.0,30.7,13.6,5.4,1.3,1.3,0.8,3.0,47.7,32.2,72.6,50.4,,
Kahhar Abdul-Wali,Guard,73.0,185.0,Coppin State,1993,1,9.0,,0.0,0.2,0.0,0.0,0.0,,0.0,0.0,,0.0,,
Abdul Abdullah,Guard,70.0,178.0,Providence,1994,2,62.0,28.4,2.8,1.8,6.8,1.3,0.2,,29.1,23.9,54.2,33.7,,
Ahmad Abdullah,Guard,72.0,175.0,North Carolina A&T,2015,3,85.0,25.8,6.5,2.4,2.3,0.6,0.0,1.5,38.2,35.9,76.4,44.8,10.2,2.7
Ali Abdullah,Guard,69.0,175.0,Howard,2001,3,99.0,,11.2,2.6,4.4,1.6,0.0,,38.8,30.0,74.0,45.6,,6.2
Bilal Abdullah,Guard,77.0,196.0,Lafayette,2007,3,116.0,,10.8,3.6,2.5,1.1,0.4,3.0,43.1,36.8,76.4,52.0,,7.5
Halim Abdullah,Guard,68.0,173.0,  Schools: Northeastern and Illinois,1997,2,53.0,,3.1,1.0,3.1,0.6,0.0,,29.4,25.0,57.5,36.3,,
Hasan Abdullah,Guard,72.0,182.0,Navy,2017,2,41.0,23.2,7.0,2.2,2.8,1.5,0.1,2.2,34.3,32.7,65.2,42.8,10.8,1.7
Hassan Abdullah,Forward,81.0,206.0,Niagara,1997,3,75.0,,5.4,2.8,0.5,0.5,0.2,,37.1,37.4,71.3,42.5,,
Sulaiman Abdullah,Guard,67.0,170.0,St. Peter's,1994,1,4.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,
Umar Abdullah,School: Howard,,,,1997,1,1.0,,4.0,6.0,0.0,0.0,0.0,,40.0,,,40.0,,0.0
Jordan Abdur-Ra'oof,Forward,79.0,205.0,Cornell,2016,2,55.0,12.9,2.7,2.0,0.4,0.5,0.2,0.5,31.6,27.4,55.2,38.2,7.3,0.5
Amir Abdur-Rahim,Guard,75.0,190.0,Southeastern Louisiana,2004,3,83.0,,15.4,3.3,2.1,1.4,0.1,,36.4,32.5,75.1,44.8,,5.1
Bilal Abdur-Rahim,Guard,79.0,200.0,Southern Miss,2017,1,26.0,12.0,4.6,2.6,0.9,0.5,0.0,0.8,53.5,33.3,55.8,55.2,17.1,0.9
Muhammad Abdur-Rahim,Guard,76.0,193.0,Detroit,2006,3,104.0,,2.0,1.7,0.8,0.4,0.1,,38.5,25.0,60.8,43.9,,1.7
Shareef Abdur-Rahim,Forward,81.0,225.0,University of California,1996,1,28.0,7.4,21.1,8.4,1.0,1.3,3.1,2.1,51.8,38.1,68.3,52.8,,5.4
Muhammad-Ali Abdur-Rahkman,Guard,76.0,175.0,Michigan,2017,3,103.0,26.4,7.6,2.4,1.6,0.7,0.1,0.9,45.3,35.9,75.6,52.0,13.1,6.9
Saif Abdur-rahman,Guard,,,,1996,1,4.0,,1.2,0.2,0.5,0.3,0.0,,16.7,50.0,100.0,25.0,,0.0
Anwar Abdus-Salaam,Guard,,,,1998,1,24.0,,1.8,0.4,1.3,0.3,0.0,,37.5,33.3,70.0,46.3,,0.1
Toso Abedamowo,Guard,77.0,190.0,Sacred Heart,2011,2,7.0,1.9,0.6,0.1,0.0,0.3,0.0,0.1,33.3,33.3,50.0,50.0,13.1,0.0
Chuck Abedie,School: Loyola (LA),,,,1967,1,7.0,,0.7,,,,,,20.0,,60.0,,,
Ron Abegglen,Guard,68.0,173.0,BYU,1960,2,23.0,,5.6,2.0,,,,,42.2,,,,,
Dave Abel,Forward,79.0,201.0,Dayton,1980,3,59.0,0.5,4.5,,,0.1,0.3,0.9,46.0,,69.1,,,
Griffin Abel,Guard,76.0,193.0,Pitt,2001,3,29.0,,1.3,1.5,0.4,0.0,0.0,,35.7,12.5,42.9,36.9,,0.0
Joseph Abel,School: Marquette,,,,1994,1,8.0,,0.8,0.6,,0.0,0.1,,30.0,,,,,
Solomon Abel,Guard,71.0,180.0,St. Francis (NY),1997,3,113.0,,8.1,2.5,3.0,1.2,0.1,,45.9,30.4,70.8,48.6,,
Dick Abele,School: Bowling Green State,,,,1959,1,22.0,,2.7,2.2,,,,,42.1,,57.9,,,
Martins Abele,Center,85.0,295.0,  Schools: Radford and Duquesne,2013,3,49.0,8.1,3.6,3.4,0.1,0.1,0.7,1.0,50.4,,57.8,50.4,13.5,0.5
_ Abele,School: Fordham,,,,1948,1,,,,,,,,,,,,,,
Bubba Abell,Guard,74.0,188.0,Morehead State,1973,3,69.0,,4.8,1.8,,,1.3,,42.7,,,,,
Remy Abell,Guard,76.0,195.0,  Schools: Indiana and Xavier,2015,3,139.0,26.0,5.5,1.5,1.0,0.5,0.1,0.9,45.2,40.1,75.4,53.2,12.4,7.3
Ray Abellard,Guard,70.0,178.0,UCF,2003,2,60.0,,14.7,2.6,3.0,1.4,0.0,,44.6,43.1,78.9,58.7,,8.3
Brent Abendroth,Guard,76.0,193.0,Bryant,2010,1,9.0,1.2,0.0,0.1,0.0,0.0,0.0,0.2,0.0,0.0,,0.0,,
Paul Abendroth,Forward,78.0,198.0,Bowling Green State,1983,3,63.0,,2.4,0.8,0.3,0.1,0.1,0.6,46.8,,68.9,,,
Jason Aber,Forward,78.0,198.0,Colgate,1992,1,16.0,,1.2,0.5,0.2,0.1,0.1,,21.2,20.0,30.0,24.2,,
Shawn Abercombie,Guard,73.0,185.0,St. Bonaventure,1992,1,26.0,13.3,2.5,1.2,1.2,0.6,0.0,2.1,48.9,52.0,56.3,63.3,,
Barry Abercrombie,Center,81.0,206.0,Northeastern,1990,3,83.0,,8.8,6.5,0.4,0.6,0.7,,54.1,,65.4,54.1,,
Ernest Abercrombie,Guard,70.0,178.0,Middle Tennessee,1973,2,14.0,,0.8,0.2,0.4,,,0.2,21.4,,,,,
Ernie Abercrombie,Forward,76.0,193.0,Oklahoma,1996,2,60.0,,12.0,8.2,1.2,0.8,0.1,,50.4,50.0,66.4,50.9,,
Shawn Abercrombie,Guard,74.0,188.0,St. Bonaventure,1993,1,1.0,,0.0,,2.0,1.0,0.0,,,,,,,
Thomas Abercrombie,Guard,78.0,198.0,Washington State,2008,1,12.0,,1.2,1.5,0.5,0.2,0.3,0.3,26.3,18.2,40.0,31.6,,0.1
Rick Aberegg,Guard,70.0,178.0,Long Beach State,1974,2,55.0,,6.4,2.0,5.8,,,,46.7,,80.8,,,
Donald Aberg,6-3 (190cm) ,,,,1949,1,12.0,,1.3,,,,,,31.6,,66.7,,,
Hank Aberman,6-4 (193cm) ,,,,1960,1,23.0,,1.3,2.6,,,,,25.0,,40.7,,,
Anthony Abernathy,Guard,,,,2000,1,11.0,,1.3,0.5,0.5,0.5,0.0,,26.7,30.0,75.0,36.7,,0.0
Dugan Abernathy,Forward,77.0,196.0,Ole Miss,1954,3,65.0,,6.8,4.4,,,,,34.3,,63.9,,,
Jim Abernathy,School: North Texas,,,,1971,1,11.0,,1.3,0.6,,,,,25.0,,66.7,,,
Ron Abernathy,School: Morehead State,,,,1971,1,4.0,0.3,1.5,0.8,,,0.3,,50.0,,100.0,,,
A Abernethy,School: Pacific,,,,2000,1,,,,,,,,,,,,,,
Bill Abernethy,Forward,77.0,196.0,Cincinnati,1964,3,23.0,,1.5,0.9,,,,,38.5,,,,,
Todd Abernethy,Guard,73.0,185.0,Ole Miss,2006,3,122.0,,8.5,2.5,3.5,0.9,0.1,,43.1,38.2,69.6,52.1,,8.0
Tom Abernethy,Forward,79.0,220.0,Indiana,1976,4,110.0,2.0,5.9,3.7,1.1,,0.8,1.3,53.3,,68.9,,,
Keith Abeyta,Guard,77.0,196.0,Colorado State,1988,1,17.0,,2.1,0.4,0.1,0.2,0.0,,52.2,25.0,81.8,56.5,,
Onyekawtuke Abiakam,Center,79.0,195.0,Texas Southern,2010,3,58.0,16.1,2.9,3.2,0.3,0.3,1.1,0.7,49.7,,46.8,49.7,,1.7
Kazembe Abif,Forward,79.0,215.0,Drexel,2014,3,93.0,22.4,5.9,4.7,0.5,0.4,0.3,0.9,47.6,13.3,65.5,47.9,12.4,4.5
Otoja Abit,Forward,78.0,198.0,St. John's (NY),2008,3,15.0,,0.1,0.2,0.0,0.0,0.1,0.0,50.0,,,50.0,,0.1
Doug Able,Forward,78.0,198.0,Boston College,1990,3,117.0,26.1,8.9,5.2,0.5,0.8,0.9,2.4,51.5,,58.9,51.5,,
Kent Able,Guard,72.0,183.0,Austin Peay,1984,1,16.0,,1.9,0.3,0.7,,,,48.1,,55.6,,,
_ Able,School: Alabama,,,,1974,1,6.0,,0.8,0.8,0.2,,,0.8,50.0,,33.3,,,
Richard Ableman,Center,,,,1966,3,46.0,,2.4,2.4,,,,,40.2,,,,,
Reuben Ables,Forward,76.0,193.0,Jackson State,1979,1,27.0,,4.0,3.6,,,,,44.1,,64.3,,,
Frank Ableson,Guard,75.0,190.0,Cornell,1994,3,76.0,19.9,5.7,2.0,2.6,1.0,0.2,2.0,36.4,34.9,56.7,44.3,,
Frank Ableson,Guard,74.0,188.0,Cornell,1990,1,28.0,12.8,4.2,1.3,0.6,0.3,0.0,1.4,44.2,50.0,60.9,52.3,,
Nash Ablo,Forward,,,,2001,3,40.0,,2.7,2.2,0.1,0.4,0.2,,56.8,,64.1,56.8,,1.2
Italo Ablondi,Guard,71.0,180.0,Georgetown,1950,2,40.0,,4.0,,,,,,29.0,,55.7,,,
Mike Abner,Forward,76.0,193.0,American,1979,3,56.0,0.3,6.8,3.6,,0.6,0.3,1.2,41.7,,58.9,,,
Clyde Abney,Center,81.0,206.0,Norfolk State,2000,3,101.0,,2.2,2.4,0.2,0.2,0.2,,44.2,,48.4,44.2,,1.0
L.B. Abney,Guard,72.0,183.0,South Alabama,2002,1,22.0,,5.9,1.9,0.8,0.8,0.0,,47.9,34.8,65.7,56.4,,0.9
Larry Abney,Forward,80.0,203.0,Fresno State,2000,3,101.0,,7.3,7.6,0.7,1.0,0.6,,59.0,0.0,59.9,59.0,,8.5
Lebastian Abney,Guard,69.0,175.0,Southern,2000,1,27.0,,5.5,0.8,0.3,0.4,0.0,,37.5,31.3,56.3,47.3,,0.5
Phil Abney,Forward,77.0,196.0,New Mexico,1979,2,57.0,0.3,14.6,6.0,2.6,1.3,0.4,3.0,48.6,,73.6,,,
Wandji Aboubakar,Forward,79.0,201.0,Sacramento State,2008,1,21.0,,1.1,1.3,0.1,0.1,0.3,0.4,52.9,,50.0,52.9,,0.2
Mike Aboud,Forward,77.0,196.0,Arizona,1967,3,66.0,,6.4,6.3,,,,,43.8,,64.5,,,
Ahmed Aboul-Foutouh,Forward,80.0,203.0,Loyola (IL),1993,1,7.0,,3.4,2.9,0.0,0.3,0.1,,34.8,,50.0,34.8,,
Charles Abouo,Guard,77.0,215.0,BYU,2011,3,141.0,20.1,6.5,4.0,1.2,0.7,0.2,1.1,43.3,35.2,72.5,49.5,,9.9
Alfred Aboya,Forward,81.0,206.0,UCLA,2008,3,141.0,,5.1,3.7,0.4,0.6,0.2,0.9,54.1,20.0,60.8,54.2,,9.2
Colon Abraham,Forward,77.0,196.0,Clemson,1978,4,106.0,0.0,10.0,2.9,0.9,0.7,0.1,1.4,53.6,,74.4,,,
Dennard Abraham,Forward,81.0,206.0,Towson,2007,2,58.0,,11.6,6.3,0.9,0.5,0.4,,46.3,25.4,52.2,48.8,,2.2
Faisal Abraham,Forward,79.0,201.0,Marquette,1996,3,122.0,,4.4,4.6,0.3,0.4,1.4,,53.7,0.0,50.6,53.7,,
Fred Abraham,Guard,72.0,183.0,Southeast Missouri State,2000,2,48.0,,2.6,1.1,1.1,0.4,0.0,,39.8,32.0,71.1,43.5,,1.1
Karon Abraham,Guard,69.0,150.0,Robert Morris,2011,2,58.0,26.9,13.7,2.3,1.4,0.9,0.2,1.9,41.9,43.4,85.1,55.3,19.6,6.7
Larry Abraham,Center,78.0,198.0,Duquesne,1969,3,52.0,,4.6,3.9,,,,,39.3,,64.1,,,
Moses Abraham,Center,81.0,252.0,  Schools: Georgetown and Nebraska,2014,3,87.0,10.2,1.6,2.7,0.3,0.2,0.5,0.9,52.5,,46.8,52.5,8.8,1.8
Nsilo Abraham,Forward,78.0,198.0,  Schools: Loyola (MD) and George Mason,1999,3,72.0,,5.2,2.8,0.2,0.4,0.1,,48.9,,60.6,48.9,,2.7
Peter Abraham,School: Stanford,,,,2010,1,10.0,2.8,1.0,0.9,0.1,0.0,0.0,0.1,57.1,50.0,0.0,71.4,18.4,0.1
Ralph Abraham,Forward,,,,1970,3,78.0,,7.8,6.7,,,,,48.3,,66.7,,,
Ryann Abraham,Guard,70.0,178.0,Appalachian State,2008,3,119.0,18.8,5.9,1.3,2.0,1.0,0.1,1.9,44.0,39.7,72.5,54.3,,5.8
Trevan Abraham,Guard,69.0,173.0,Rice,2011,1,30.0,9.4,1.1,0.7,1.2,0.2,0.0,0.5,23.9,13.6,90.0,27.2,3.7,0.0
Albert Abrahams,Center,81.0,320.0,Bethune-Cookman,2011,2,59.0,15.5,6.4,4.1,0.4,0.3,0.5,1.1,51.6,,57.0,51.6,20.0,3.1
Joe Abrahams,School: University of California,,,,2003,1,2.0,,1.0,0.0,0.0,0.0,0.0,,33.3,0.0,,33.3,,0.0
Jerry Abrahamson,6-1 (185cm) ,,,,1960,1,4.0,,1.2,0.5,,,,,50.0,,50.0,,,
Jim Abrahamson,Guard,72.0,183.0,Iowa State,1970,3,77.0,,8.9,2.3,,,,,42.0,,71.8,,,
Kale Abrahamson,Forward,80.0,221.0,"  Schools: Northwestern, Drake and Duquesne",2016,3,118.0,11.3,6.1,2.3,0.5,0.1,0.0,0.7,37.6,33.8,62.0,48.2,11.1,3.1
