player_name,position,height_inches,weight_lbs,college,draft_year,years_in_college,games,minutes_per_game,points,rebounds,assists,steals,blocks,turnovers,fg_percent,3_fg_percent,free_throw_percent,effective_fg_percent,player_efficiency_rating,win_shares
Emmanuel Wade,Guard,75.0,190.0,Ole Miss,2002,3,128.0,,6.1,2.3,1.3,0.8,0.1,,44.0,34.1,73.9,50.9,,6.8
Eric Wade,Guard,75.0,190.0,Northern Arizona,1983,2,52.0,31.1,12.4,3.1,,2.0,0.1,2.5,48.6,,75.6,,,
Frank Wade,Guard,,,,1998,1,9.0,,0.3,0.3,0.0,0.1,0.0,,25.0,,50.0,25.0,,0.0
Frank Wade,Guard,73.0,185.0,Bowling Green State,1959,1,26.0,,9.1,4.2,,,,,45.0,,66.0,,,
Fred Wade,Forward,75.0,190.0,Alcorn State,1997,1,13.0,7.4,2.4,1.9,0.4,0.3,0.0,0.7,40.9,25.0,75.0,43.2,,0.2
Jerry Wade,Guard,,,,1965,1,24.0,,18.5,2.5,,,,,49.7,,83.7,,,
Jerry Wade,6-2 (188cm) ,,,,1963,1,24.0,,11.8,2.4,,,,,43.6,,74.1,,,
John Wade,Forward,76.0,193.0,Mississippi Valley State,1981,2,33.0,6.7,6.7,4.1,,2.5,0.8,0.3,42.6,,59.5,,,
Jonathan Wade,Guard,76.0,195.0,Norfolk State,2017,2,67.0,25.7,12.7,4.8,1.2,0.5,0.1,2.1,46.2,37.2,76.8,52.8,18.5,5.7
Keith Wade,Guard,73.0,185.0,Toledo,1990,3,119.0,,9.6,2.6,4.7,1.5,0.1,,40.9,28.5,70.3,43.3,,
Lee Wade,Center,78.0,198.0,Washington,1951,1,11.0,,1.6,1.3,0.1,,,,43.8,,66.7,,,
Lew Wade,Guard,74.0,188.0,Oklahoma State,1960,3,55.0,,2.9,1.5,,,,,33.3,,,,,
Lorrenzo Wade,Forward,78.0,198.0,  Schools: Louisville and San Diego State,2008,3,127.0,,10.5,4.0,2.2,1.4,0.8,2.8,45.5,30.5,71.5,49.3,,12.3
Lynwood Wade,Forward,76.0,193.0,Texas State,1994,2,58.0,,18.3,9.1,1.9,1.2,1.0,,59.3,9.1,52.5,59.4,,
Mardracus Wade,Guard,74.0,178.0,Arkansas,2013,3,126.0,21.1,6.3,1.3,1.2,1.2,0.1,1.0,41.3,37.8,78.3,52.6,13.3,7.6
Mark Wade,Guard,71.0,160.0,  Schools: Oklahoma and UNLV,1987,3,82.0,29.3,3.6,2.3,8.5,2.0,0.1,2.1,43.8,,72.9,,,
Michael Wade,Guard,75.0,190.0,American,1984,3,58.0,14.4,3.5,1.4,,0.7,0.2,0.9,45.2,,66.7,,,
Mike Wade,6-8 (203cm) ,,,,1965,1,6.0,,,1.3,,,,,,,,,,
