player_name,position,height_inches,weight_lbs,college,draft_year,years_in_college,games,minutes_per_game,points,rebounds,assists,steals,blocks,turnovers,fg_percent,3_fg_percent,free_throw_percent,effective_fg_percent,player_efficiency_rating,win_shares
Akeli Jackson,Forward,80.0,203.0,Long Beach State,1997,3,68.0,,7.5,5.0,0.6,0.9,0.4,,50.6,0.0,63.0,50.6,,
Albert Jackson,Forward,83.0,211.0,Georgia,2009,3,114.0,16.7,3.5,3.4,0.4,0.3,0.9,1.6,49.8,,52.9,49.8,,4.1
Alex Jackson,Forward,77.0,215.0,Quinnipiac,2012,1,24.0,8.4,1.5,2.0,0.3,0.0,0.2,0.5,26.2,0.0,48.3,26.2,4.8,0.0
Alfrado Jackson,Forward,76.0,193.0,Southeastern Louisiana,2001,2,55.0,,9.7,4.9,2.3,1.0,0.1,,50.4,11.1,65.7,50.9,,4.3
Allen Jackson,Guard,73.0,185.0,Cincinnati,1993,3,93.0,26.7,7.5,2.4,2.3,1.2,0.2,1.6,39.5,33.5,67.9,44.8,,
Allen Jackson,Forward,78.0,198.0,Wagner,1986,3,32.0,3.5,0.9,1.3,,0.1,0.5,0.1,39.3,,,,,
Almaad Jackson,Forward,81.0,206.0,Alcorn State,2006,3,73.0,,6.7,4.5,0.9,0.5,1.3,,40.5,29.5,71.4,44.4,,2.9
Altron Jackson,Forward,78.0,198.0,South Florida,2001,3,122.0,,16.5,4.7,1.9,1.5,0.4,,47.2,34.2,66.7,51.2,,13.3
Alvin Jackson,Guard,72.0,183.0,Southern,1981,3,100.0,,14.2,2.5,,,,,49.6,,70.0,,,
Ameer Jackson,Guard,76.0,185.0,Sam Houston State,2016,1,4.0,24.8,11.0,2.0,1.5,0.0,0.3,1.5,32.4,35.3,56.0,40.5,8.9,0.1
Andre Jackson,Center,82.0,285.0,Cal State Bakersfield,2012,1,14.0,8.3,4.1,1.7,0.0,0.2,0.4,0.6,49.1,,45.5,49.1,15.0,0.1
Andre Jackson,Guard,73.0,185.0,Louisiana Tech,1993,1,26.0,,10.2,2.8,1.1,0.8,0.0,,43.7,36.4,83.3,50.2,,
Andre Jackson,Guard,70.0,178.0,Samford,1979,4,94.0,,4.8,1.3,,,,,42.3,,76.4,,,
Andre Jackson,School: West Chester,,,,1976,1,3.0,,0.7,0.7,,,,,33.3,,,,,
Andre Jackson,Forward,75.0,190.0,Canisius,1999,1,14.0,,0.4,0.2,0.2,0.0,0.0,,37.5,,0.0,37.5,,-0.1
Andre Jackson,Forward,,,,2001,1,29.0,,4.1,2.1,1.2,0.9,0.1,,33.3,29.5,59.0,38.5,,0.5
Andrew Jackson,Guard,74.0,188.0,Winston-Salem,2010,1,27.0,23.4,7.6,2.7,2.6,0.7,0.0,2.3,38.0,34.0,81.6,48.5,,
Andrew Jackson,Forward,78.0,198.0,Idaho,1987,1,30.0,28.7,14.1,6.7,0.3,0.5,0.4,1.9,50.8,0.0,70.1,50.8,,
Anthony Jackson,Forward,79.0,201.0,Cleveland State,2000,3,117.0,,2.7,2.8,0.4,0.2,0.4,,43.2,,58.6,43.2,,2.7
Anthony Jackson,Guard,74.0,188.0,High Point,2000,1,27.0,,9.3,3.7,2.3,2.1,0.4,,41.8,29.6,59.7,46.3,,0.7
Anthony Jackson,Guard,77.0,196.0,Weber State,2004,2,29.0,,0.7,0.7,0.2,0.0,0.0,,50.0,,70.0,50.0,,0.2
Anthony Jackson,Guard,72.0,185.0,Stony Brook,2013,3,125.0,20.6,8.4,1.9,1.4,0.6,0.0,1.6,40.8,36.7,88.6,50.5,14.7,7.8
Anthony Jackson,Forward,77.0,196.0,Mississippi Valley State,1987,1,23.0,29.7,12.5,5.8,2.3,1.3,0.4,2.5,46.8,0.0,68.0,46.8,,
Anthony Jackson,School: Alcorn State,,,,1984,1,11.0,4.6,1.5,0.9,0.4,0.1,0.4,0.6,37.5,,50.0,,,
Antino Jackson,Guard,71.0,160.0,Akron,2017,3,105.0,22.8,8.9,2.3,2.4,0.9,0.0,1.8,38.0,33.8,76.0,47.3,13.5,5.9
Antoine Jackson,Center,80.0,203.0,Long Beach State,2004,2,45.0,,3.7,3.2,0.3,0.3,1.1,,56.3,,45.3,56.3,,0.7
Antonio Jackson,Guard,76.0,193.0,Mississippi State,2001,2,61.0,,12.4,3.1,3.1,1.0,0.1,,39.6,35.3,75.5,48.9,,4.6
