player_name,position,height_inches,weight_lbs,college,draft_year,years_in_college,games,minutes_per_game,points,rebounds,assists,steals,blocks,turnovers,fg_percent,3_fg_percent,free_throw_percent,effective_fg_percent,player_efficiency_rating,win_shares
Micah Kroeger,Forward,,,,1998,3,87.0,,8.5,4.7,2.3,1.2,0.2,,49.2,30.4,62.0,53.9,,6.6
Skip Kroeger,5-11 (180cm) ,,,,1965,2,54.0,,13.4,2.3,,,,,46.2,,76.6,,,
Tim Kroeger,Forward-Guard,78.0,198.0,Miami (OH),1982,3,90.0,15.9,2.8,2.7,0.7,,,,43.5,,48.6,,,
_ Kroeger,School: Utah,,,,1963,1,,,,,,,,,,,,,,
Josh Kroenke,Guard,76.0,193.0,Missouri,2002,3,122.0,,2.6,1.3,0.9,0.3,0.0,,39.0,39.3,64.1,55.9,,3.2
Joel Krog,6-3 (190cm) ,,,,1956,2,,,,,,,,,,,,,,
Thomas Kroger,Center,,,,1991,3,38.0,6.3,,1.5,,0.1,0.2,0.4,,,,,,
Jake Krogman,Guard,74.0,159.0,South Dakota,2012,1,1.0,3.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,,0.0,0.0,11.6,0.0
Louie Krogman,Guard,73.0,185.0,South Dakota,2012,3,93.0,30.6,13.7,3.0,2.7,1.0,0.1,1.6,42.2,36.6,71.2,52.7,,
Norm Krogseth,School: Northwestern,,,,1951,1,5.0,,0.4,0.2,,,,,,,100.0,,,
Tom Krohner,Center,77.0,196.0,Rhode Island,1965,1,6.0,,1.2,1.5,,,,,20.0,,60.0,,,
Wilbert Krol,Center,,,,1998,1,1.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,,0.0
David Kroll,School: Michigan,,,,1962,1,,,,,,,,,,,,,,
Jerry Kroll,Forward,76.0,193.0,Davidson,1970,3,84.0,,13.9,4.5,2.1,,,,49.0,,83.5,,,
JIm Kroll,Guard,71.0,180.0,Navy,1968,2,24.0,,1.8,0.8,,,,,30.2,,55.6,,,
