player_name,position,height_inches,weight_lbs,college,draft_year,years_in_college,games,minutes_per_game,points,rebounds,assists,steals,blocks,turnovers,fg_percent,3_fg_percent,free_throw_percent,effective_fg_percent,player_efficiency_rating,win_shares
Spyros Sakellariou,Center,81.0,206.0,Loyola (IL),1991,3,53.0,7.9,1.7,1.4,,0.0,0.2,0.3,45.7,,65.0,45.7,,
Yevgen Sakhniuk,Forward,79.0,225.0,La Salle,2017,2,36.0,9.4,3.7,1.4,0.6,0.3,0.3,1.0,61.1,16.7,39.5,61.6,14.1,0.3
Guy Sakowicz,6-5 (196cm) ,,,,1965,2,,,,,,,,,,,,,,
Phil Sakowitz,Guard,,,,1975,2,19.0,,1.6,0.4,,,,,47.8,,81.8,,,
Al Sakys,Guard,72.0,183.0,Drake,1971,3,60.0,,5.2,1.3,,,,,46.2,,64.3,,,
Ephraim Salaam,Forward,80.0,203.0,San Diego State,1997,1,5.0,,4.4,0.6,0.0,0.4,0.2,,50.0,,66.7,50.0,,0.1
Josue Salaam,Guard,76.0,210.0,Bethune-Cookman,2017,2,48.0,12.0,3.6,1.6,0.5,0.3,0.1,0.3,35.3,34.1,66.7,48.2,10.5,1.0
Michael Saladin,Guard,72.0,160.0,Houston Baptist,2017,1,2.0,4.0,1.5,1.5,0.0,0.5,0.0,0.5,20.0,33.3,,30.0,8.6,0.0
Isaiah Salafia,Guard,75.0,185.0,Yale,2014,3,69.0,10.8,2.0,0.8,0.7,0.3,0.0,1.0,31.8,37.3,72.5,42.4,2.8,0.1
Rasul Salahuddin,Guard,75.0,190.0,Long Beach State,1996,2,58.0,,11.2,2.9,5.2,2.8,0.1,,45.4,33.2,61.4,52.9,,
Buddy Salamone,Guard,70.0,178.0,Niagara,1960,1,25.0,,3.9,1.6,,,,,40.4,,67.9,,,
Aldo Salati,Center,79.0,201.0,Vermont,1970,2,47.0,,5.7,4.8,,,,,43.4,,63.1,,,
_ Salati,School: Vermont,,,,1968,1,,,,,,,,,,,,,,
Ron Salatich,Forward,75.0,190.0,Butler,1967,3,67.0,,6.1,5.3,,,,,46.6,,72.6,,,
Diogo Salazar,Forward,81.0,206.0,Georgia Southern,2007,2,58.0,,3.5,2.9,0.6,0.3,0.2,,39.5,23.5,55.3,41.5,,1.0
Michael Salazar,Guard,69.0,172.0,Fresno State,2014,1,4.0,2.5,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-7.0,0.0
Larry Salci,Guard,73.0,185.0,Detroit,1968,3,74.0,,14.3,3.1,,,,,43.9,,84.2,,,
Stallon Saldivar,Guard,72.0,185.0,Northern Arizona,2012,3,118.0,26.4,4.7,3.4,4.3,0.9,0.1,1.8,36.2,28.6,77.6,42.3,11.2,4.2
Christian Salecich,Guard,75.0,195.0,  Schools: Saint Louis and Southern Illinois-Edwardsville,2014,3,98.0,23.0,5.2,1.9,1.7,0.7,0.0,1.1,37.0,29.5,72.1,46.1,9.1,3.8
Steve Saleck,Guard,72.0,183.0,Air Force,1978,2,45.0,,5.2,1.1,1.3,,,,44.0,,67.4,,,
Greg Salem,School: Akron,,,,1982,1,1.0,2.0,0.0,0.0,,,,0.0,0.0,,,,,
Travis Salem,Forward,79.0,201.0,Texas Tech,1982,1,9.0,4.9,0.7,1.2,0.1,0.0,0.0,0.2,33.3,,,,,
Travis Salem,School: Weber State,,,,1980,1,8.0,0.0,0.2,0.2,0.1,0.0,0.0,0.3,,,100.0,,,
Ron Salentine,Guard,72.0,183.0,Augusta State,1988,1,4.0,1.3,0.5,0.0,0.0,0.0,0.0,0.0,100.0,,0.0,100.0,,
Gabby Salerman,6-1 (185cm) ,,,,1949,1,21.0,,6.5,,,,,,33.1,,50.8,,,
_ Salerno,Guard,,,,1948,1,,,,,,,,,,,,,,
Brooks Sales,Center,82.0,208.0,Villanova,2001,3,123.0,,8.3,7.0,1.4,1.0,1.0,,52.3,25.0,73.0,52.5,,11.3
Michael Sales,Center,,,,2000,1,25.0,,3.2,2.5,0.4,0.2,0.3,,35.2,,45.0,35.2,,-0.7
Mike Sales,Forward,,,,1998,2,31.0,,2.2,2.7,0.3,0.2,0.5,,44.6,,63.0,44.6,,0.4
S.L. Sales,Forward,77.0,196.0,Western Michigan,1976,3,67.0,,3.7,2.2,,,,,44.1,,36.9,,,
Max Salesky,Guard,74.0,170.0,Idaho,2013,1,1.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,100.0,,,100.0,65.6,0.0
Kirk Salesman,Forward,79.0,201.0,Northeastern,1997,1,18.0,,3.0,1.4,0.3,0.7,0.2,,32.7,38.1,75.0,40.4,,0.2
Sid Saligman,Guard,71.0,180.0,Texas Tech,1959,2,31.0,,1.9,0.9,,,,,,,66.7,,,
Gilbert Salinas,Center,83.0,211.0,Notre Dame,1980,3,64.0,9.2,3.5,1.8,0.8,0.2,0.4,1.3,47.9,,70.5,,,
Juan Salinas,Guard,71.0,180.0,UTSA,2005,3,16.0,,0.8,0.7,0.2,0.1,0.0,,33.3,33.3,40.0,45.8,,0.1
Stephen Salis,Forward,77.0,196.0,New Hampshire,2003,1,11.0,,0.5,0.6,0.0,0.1,0.0,,0.0,,62.5,0.0,,-0.1
Danny Salisbery,Forward,79.0,201.0,Texas-Rio Grande Valley,1979,2,52.0,1.5,18.6,8.7,,,1.5,,53.2,,83.2,,,
Dustin Salisbery,Guard,76.0,193.0,Temple,2006,3,117.0,,10.9,4.0,1.5,1.2,0.2,,38.9,31.6,63.1,46.7,,7.7
Bruce Salisbury,Center,77.0,196.0,Portland State,1971,1,22.0,,4.9,5.2,,,,,38.3,,76.3,,,
Jody Salisbury,School: Eastern Kentucky,,,,1992,1,9.0,1.8,0.2,0.7,,0.0,0.0,0.2,25.0,,,,,
Robert Salisbury,Forward,78.0,198.0,Texas State,1992,1,27.0,,9.4,6.7,0.8,0.2,0.2,,51.9,0.0,62.0,51.9,,
Sean Salisbury,Guard,71.0,180.0,Maryland-Eastern Shore,1990,3,105.0,20.1,7.5,2.5,2.6,1.2,0.1,2.4,37.0,39.6,68.4,43.4,,
Steve Salisbury,Forward,,,,1962,1,2.0,,1.0,,,,,,50.0,,,,,
William Salisbury,School: Colgate,,,,1961,2,39.0,,9.2,4.8,,,,,43.6,,46.7,,,
Richard Salit,Guard,72.0,183.0,LIU-Brooklyn,1973,2,40.0,,4.0,2.1,,,,,39.5,,67.3,,,
Sander Saljanin,Forward,77.0,196.0,Iona,1992,2,7.0,10.0,0.7,1.3,,0.0,0.0,1.0,40.0,,,,,
Mawdo Sallah,Center,80.0,215.0,Mount St. Mary's,2017,2,51.0,16.2,4.5,4.1,0.2,0.3,1.0,0.8,52.5,,45.8,52.5,13.8,2.0
Dennis Sallas,Guard,72.0,183.0,Hawaii,1971,1,12.0,,2.0,1.2,0.3,,,0.0,34.6,,60.0,,,
