player_name,position,height_inches,weight_lbs,college,draft_year,years_in_college,games,minutes_per_game,points,rebounds,assists,steals,blocks,turnovers,fg_percent,3_fg_percent,free_throw_percent,effective_fg_percent,player_efficiency_rating,win_shares
Joe Tighe,School: Iona,,,,1960,1,18.0,,7.9,13.4,,,,,43.8,,68.5,,,
Robert Tighe,School: Niagara,,,,1958,1,,,,,,,,,,,,,,
Mohammed Tijjani,Forward,80.0,203.0,SMU,1997,2,56.0,,5.9,5.0,0.7,0.8,0.6,,51.4,0.0,70.3,51.4,,4.5
Paul Tilden,Guard,72.0,183.0,Valparaiso,1987,1,4.0,1.3,0.5,0.2,0.2,0.0,0.0,0.0,50.0,,,,,
Domonic Tilford,Guard,71.0,180.0,  Schools: Cincinnati and South Alabama,2009,3,86.0,,11.3,2.1,2.0,1.0,0.0,2.0,40.4,38.0,84.9,49.7,,6.1
Morgan Tilford,Forward,79.0,200.0,Cal State Northridge,2013,1,15.0,8.1,1.3,1.8,0.1,0.4,0.1,0.4,44.4,,44.4,44.4,8.6,0.1
Austin Tilghman,Guard,73.0,225.0,Monmouth,2017,3,102.0,17.4,5.0,2.6,1.3,0.7,0.0,1.3,49.4,37.5,66.5,52.3,12.8,4.5
Brent TilIman,Center,80.0,203.0,Temple,1977,1,9.0,,2.6,1.4,,,,,44.4,,46.7,,,
Bill Tillema,Forward,76.0,193.0,New Orleans,1979,2,35.0,,6.4,3.0,,,,,42.8,,72.1,,,
Ryan Tillema,Guard,80.0,203.0,Green Bay,2008,3,114.0,,11.6,3.8,1.2,0.5,0.3,1.2,45.0,41.0,79.2,57.2,,11.9
J.T. Tiller,Guard,75.0,190.0,Missouri,2009,3,131.0,23.9,7.2,2.6,2.5,1.3,0.1,1.7,43.6,25.9,75.0,46.5,,8.3
John Tiller,Center,80.0,203.0,St. Joseph's,1964,3,,,,,,,,,,,,,,
Wayne Tiller,Center,79.0,201.0,  Schools: Tennessee and Murray State,1987,2,21.0,18.7,,3.3,0.4,0.4,0.3,1.4,,,,,,
Craig Tillery,Forward,77.0,196.0,Brown,1971,1,17.0,,2.7,1.8,0.5,,,0.9,45.2,,78.3,,,
Therone Tillett,Guard,71.0,180.0,San Diego,2014,1,5.0,1.6,2.6,0.0,0.0,0.0,0.0,0.0,83.3,75.0,,108.3,82.9,0.2
Bill Tilley,Forward,74.0,188.0,Hofstra,1969,2,10.0,,1.7,1.6,,,,,33.3,,,,,
Doug Tilley,Center,,,,1971,3,44.0,,2.4,2.2,,,,,44.2,,58.8,,,
Mike Tilley,Guard,72.0,183.0,Colgate,1999,3,71.0,,4.2,1.9,2.7,1.3,0.0,,38.2,37.0,70.8,48.7,,3.1
Mike Tilley,Forward,,,,1966,1,26.0,,23.5,10.3,,,,,52.0,,61.1,,,
Killian Tillie,Forward,82.0,200.0,Gonzaga,2017,1,33.0,12.2,4.2,3.2,0.6,0.7,0.3,0.6,51.1,47.8,77.8,57.2,19.5,2.3
Kim Tillie,Forward,83.0,230.0,Utah,2009,3,98.0,18.4,4.8,4.4,0.6,0.5,0.3,1.1,47.9,23.3,80.6,48.9,,4.4
Quincy Tillinghast,Guard,72.0,160.0,Delaware State,2017,2,12.0,4.7,1.2,0.5,0.5,0.2,0.0,0.7,31.3,27.3,66.7,40.6,4.7,-0.1
Calvin Tillis,Center,79.0,201.0,Drake,1991,2,52.0,18.9,6.7,3.9,0.5,0.7,0.7,1.6,50.5,,62.6,50.5,,
Darren Tillis,Center,83.0,215.0,Cleveland State,1981,3,105.0,,13.6,10.0,1.1,0.7,1.9,,54.4,,59.6,,,
David Tillis,Guard,73.0,185.0,Akron,1997,2,39.0,15.7,5.2,1.2,0.8,0.3,0.0,0.8,35.0,32.2,85.0,46.5,,0.4
Abel Tillman,Forward,79.0,200.0,Southern Illinois-Edwardsville,2011,1,7.0,13.6,2.9,3.1,0.4,0.4,1.4,1.1,38.5,,0.0,38.5,6.2,-0.1
Armon Tillman,Guard,76.0,193.0,Drake,2002,1,3.0,,2.0,1.3,0.7,0.3,0.0,,50.0,33.3,50.0,62.5,,0.0
Brent Tillman,Center,,,,1980,2,20.0,,1.1,1.2,0.1,,,,45.0,,25.0,,,
Cedric Tillman,Guard,75.0,190.0,Alcorn State,1991,1,18.0,14.4,4.3,2.6,0.6,0.8,0.0,,37.2,39.4,87.5,45.5,,
Clarence Tillman,Forward,79.0,201.0,Rutgers,1983,3,84.0,27.0,11.7,4.0,,0.6,0.4,,45.8,,80.0,,,
Clarence Tillman,Forward,79.0,201.0,Kentucky,1979,1,30.0,,3.3,3.3,0.2,,,0.9,33.6,,96.3,,,
Curtis Tillman,Guard,76.0,193.0,Centenary (LA),2005,1,27.0,,6.4,2.8,1.1,1.0,0.3,,31.7,25.9,55.7,35.6,,-1.3
Darnell Tillman,Center,80.0,265.0,UMKC,2017,2,66.0,15.3,3.5,4.5,0.2,0.5,0.5,0.7,61.0,,52.6,61.0,15.3,2.9
David Tillman,Center,82.0,215.0,Arkansas-Pine Bluff,2016,3,68.0,5.3,0.6,0.6,0.1,0.1,0.4,0.4,50.0,,22.2,50.0,3.3,-0.2
Eddie Tillman,Forward,,,,1966,2,48.0,,11.1,8.4,,,,,43.1,,62.5,,,
Fred Tillman,Guard,74.0,188.0,American,1990,3,99.0,20.4,3.8,1.8,1.7,0.9,0.1,1.7,39.5,17.6,56.9,40.0,,
Greg Tillman,Forward,76.0,193.0,Columbia,1972,1,19.0,,4.5,3.3,0.5,,,,52.3,,66.7,,,
James Tillman,Forward,76.0,193.0,Eastern Kentucky,1980,2,56.0,2.4,27.0,6.5,,0.3,3.0,1.2,50.2,,81.2,,,
James Tillman,Forward,76.0,193.0,Maryland,1977,2,41.0,0.0,5.5,2.0,0.6,0.5,0.0,,46.7,,78.9,,,
Jerome Tillman,Forward,78.0,198.0,Ohio,2008,3,122.0,,13.4,7.0,1.0,0.9,0.5,2.2,52.7,35.2,72.5,56.2,,16.7
Jim Tillman,Center,77.0,196.0,Loyola (IL),1968,3,73.0,,16.0,7.7,,,,,49.6,,66.7,,,
Justin Tillman,Forward,79.0,190.0,VCU,2017,3,104.0,17.9,7.6,5.7,0.2,0.3,0.7,0.7,58.6,0.0,57.6,58.6,22.8,8.7
Paul Tillman,Forward,76.0,193.0,Washington,1972,3,76.0,,5.9,3.6,,,,,42.4,,69.5,,,
Terry Tillman,Guard,69.0,175.0,Tennessee State,1988,1,18.0,9.9,2.4,0.8,0.9,0.3,0.0,0.8,36.1,35.3,84.6,44.4,,
Thelander Tillman,Forward,79.0,201.0,Southeastern Louisiana,1984,3,105.0,,10.7,6.2,1.3,1.6,1.6,2.1,50.0,,64.0,,,
Tim Tillman,Forward,80.0,203.0,  Schools: Drexel and New Orleans,2006,3,64.0,,2.0,1.9,0.1,0.2,0.9,,52.6,,71.4,52.6,,1.4
Trever Tillman,Center,83.0,211.0,Boise State,2001,3,112.0,,3.6,2.6,0.2,0.4,1.1,,44.6,33.3,59.9,44.9,,4.3
Zac Tillman,Center,82.0,280.0,Monmouth,2016,3,98.0,13.7,3.9,2.5,0.3,0.3,0.3,0.6,47.6,,63.2,47.6,11.5,3.1
_ Tillman,School: Columbia,,,,1971,1,,,,,,,,,,,,,,
_ Tillman,School: Montana State,,,,1970,1,,,,,,,,,,,,,,
_ Tillman,School: New Mexico State,,,,1963,1,,,,,,,,,,,,,,
Mark Tillmon,Guard,74.0,188.0,Georgetown,1989,3,126.0,23.7,12.7,3.0,1.4,1.0,0.2,1.8,44.7,38.2,66.7,51.0,,
Terry Tillmon,Guard,69.0,175.0,Tennessee State,1989,1,28.0,,5.9,1.5,1.6,1.0,0.1,,40.6,37.9,67.4,49.6,,
John Tillo,Guard,,,,1980,4,89.0,0.1,2.5,1.3,0.8,0.4,0.1,0.0,37.5,,75.0,,,
Austin Tillotson,Guard,72.0,175.0,  Schools: Monmouth and Colgate,2015,3,124.0,33.9,11.2,2.4,3.9,1.4,0.0,2.2,49.1,39.4,72.2,56.2,17.8,11.8
Joe Tillotson,Guard,,,,1988,2,11.0,1.9,,,,0.2,0.0,0.2,,,,,,
Pete Tillotson,Center,78.0,198.0,Michigan,1958,3,66.0,,12.9,9.5,,,,,42.5,,68.2,,,
