player_name,position,height_inches,weight_lbs,college,draft_year,years_in_college,games,minutes_per_game,points,rebounds,assists,steals,blocks,turnovers,fg_percent,3_fg_percent,free_throw_percent,effective_fg_percent,player_efficiency_rating,win_shares
Michael O'Connor,Guard,74.0,188.0,Auburn,2005,1,7.0,,0.4,0.1,0.0,0.0,0.0,,25.0,33.3,,37.5,,0.0
Patrick O'Connor,Forward,,,,1999,2,11.0,,0.4,0.7,,0.0,0.0,,,,100.0,,,
Pete O'Connor,Guard,75.0,190.0,Holy Cross,1963,3,,,,,,,,,,,,,,
Richard O'Connor,Forward,76.0,193.0,Duke,1972,2,47.0,,13.7,5.0,1.9,,,3.3,43.6,,73.3,,,
Richie O'Connor,Forward,77.0,196.0,Fairfield,1974,1,26.0,,17.3,5.6,1.3,,,,50.3,,77.5,,,
Tom O'Connor,Center,84.0,213.0,Iowa State,1973,2,45.0,,6.8,5.0,,,,,51.8,,58.8,,,
Tom O'Connor,Forward,75.0,190.0,Loyola (IL),1960,3,57.0,,4.5,4.4,,,,,31.6,,82.4,,,
_ O'Connor,School: Dartmouth,,,,1986,1,,,,,,,,,,,,,,
_ O'Connor,School: Iona,,,,1975,1,,,,,,,,,,,,,,
Rob O'Conor,Guard,73.0,185.0,Penn State,1978,3,37.0,,4.0,1.6,,,,,46.7,,59.4,,,
Curt O'Daniel,Center,,,,1965,3,,,,,,,,,,,,,,
Noah O'Daniel,Forward,78.0,198.0,  Schools: UT-Martin and Central Connecticut,1996,2,38.0,,5.6,2.9,0.9,0.4,0.1,,41.1,19.2,75.4,43.8,,
Ethan O'Day,Forward,81.0,201.0,Vermont,2015,3,127.0,24.4,9.7,4.8,0.8,0.7,1.7,1.4,55.3,0.0,64.3,55.3,20.7,12.1
Jim O'Dea,Forward,78.0,198.0,Drake,1969,3,24.0,,1.2,1.2,,,,,32.6,,,,,
Pete O'Dea,Center,77.0,196.0,St. Peter's,1968,3,75.0,,18.6,11.4,,,,,51.2,,59.7,,,
Thomas O'Dea,6-1 (185cm) ,,,,1964,2,13.0,,0.5,,,,,,50.0,,,,,
Tom O'Dea,Forward-Guard,75.0,190.0,Georgetown,1962,3,29.0,,2.8,0.6,,,,,44.2,,,,,
Jon O'Dell,Guard,,,,1964,1,24.0,,8.6,4.0,,,,,45.6,,78.4,,,
