player_name,position,height(inches),weight(lbs),high_school,college,draft_year,years_in_college,games,points,rebounds,assists,fg_percent,3_fg_percent,free_throw_percent,effective_fg_percent,player_efficiency_rating,win_shares
Jamal Lawrence,Guard,74.0,188,,Pepperdine and Oregon,1997,4,91.0,11.1,2.6,1.4,42.8,40.5,71.4,54.9,,
Jelani Lawrence,Forward,78.0,198,,North Carolina-Greensboro and Saint Francis (PA),2007,3,85.0,6.5,3.6,0.6,58.1,33.3,59.8,58.5,,4.5
Jermaine Lawrence,Forward,73.0,210,Pope John XXIII (NJ),Cincinnati and Manhattan,2015,2,47.0,3.7,2.4,0.3,37.7,12.5,48.5,38.3,6.3,0.4
Jerry Lawrence,,,,,St. John's (NY),1955,2,34.0,2.6,1.6,,25.8,,55.6,,,
Joe Lawrence,Forward,78.0,198,,Florida,1987,4,126.0,7.2,2.6,1.9,47.8,,79.6,,,
Josh Lawrence,Forward,79.0,201,,Green Bay,2007,4,106.0,8.3,4.3,0.7,46.4,41.7,68.1,53.3,,6.9
Keith Lawrence,Guard,61.0,180,,Cal Poly,2004,1,1.0,0.0,0.0,0.0,,,,,,0.0
Kelvan Lawrence,Forward,76.0,193,,Southern Illinois,1992,4,114.0,6.2,3.5,1.8,41.9,29.0,67.0,46.6,,
Kenneth Lawrence,Guard,72.0,183,,Louisiana-Lafayette,2003,4,114.0,5.1,2.6,3.6,41.2,29.1,56.8,44.8,,4.7
Keon Lawrence,Guard,74.0,177,,Missouri and Seton Hall,2011,4,109.0,7.8,3.0,2.3,39.6,33.6,77.0,45.0,,5.6
Larry Lawrence,Forward,78.0,198,,Dartmouth,1979,2,75.0,15.1,6.8,1.8,53.7,,61.5,,,
Lorenzo Lawrence,Guard,74.0,188,,Western Illinois,2002,1,20.0,5.9,1.5,1.1,33.3,23.2,71.9,38.6,,0.0
Luther Lawrence,,,,,Oklahoma City,1966,1,10.0,3.3,0.5,,56.3,,71.4,,,
Manny Lawrence,Guard,,,,Colorado State,1962,3,54.0,12.0,5.0,,40.0,,74.3,,,
Marcus Lawrence,Guard,61.0,180,,UNLV and Idaho,2010,3,90.0,1.6,1.3,1.7,36.9,27.9,50.0,42.6,,1.5
Mark Lawrence,Guard,74.0,188,,Chattanooga,1991,1,7.0,0.4,0.4,,14.3,0.0,50.0,14.3,,
Marquiez Lawrence,Forward,80.0,200,Marion-Franklin,Kent State,2015,2,47.0,1.0,1.7,0.1,48.6,,45.0,48.6,5.9,0.5
Matt Lawrence,Guard,79.0,201,,Missouri,2009,4,125.0,8.0,2.3,0.7,43.2,39.7,75.0,58.7,,8.9
Omari Lawrence,Guard,75.0,205,South Kent (CT),St. John's (NY) and Kansas State,2014,4,98.0,2.4,1.5,0.6,38.7,21.6,56.8,41.1,10.7,1.8
Pat Lawrence,Forward,79.0,201,,Miami (FL) and South Florida,1996,4,106.0,4.3,4.0,0.7,45.4,50.0,36.0,45.5,,
Pat Lawrence,Forward,79.0,201,,Florida,1988,4,126.0,4.5,2.5,1.1,44.9,,77.9,,,
Phil Lawrence,Forward,,,,Purdue,1963,2,,,,,,,,,,
Renaldo Lawrence,Forward,76.0,193,,Appalachian State,1979,2,57.0,15.5,5.0,1.6,48.9,,72.8,,,
Roderick Lawrence,Guard,77.0,185,Dr. Phillips,Ole Miss,2015,1,13.0,1.7,1.3,0.8,30.8,35.7,33.3,40.4,9.1,0.1
Rory Lawrence,Forward,77.0,196,,McNeese State,2008,2,61.0,5.2,3.2,2.2,39.1,32.3,67.7,45.8,,2.8
Stanley Lawrence,Center,80.0,203,,Chattanooga,1983,4,113.0,5.0,4.2,0.3,49.0,,48.8,,,
Steve Lawrence,Center,73.0,208,,Dayton,1973,3,46.0,2.4,3.2,,58.8,,52.6,,,
Steve Lawrence,Center,,,,Furman,1967,3,60.0,13.0,6.0,,53.9,,68.5,,,
Tommy Lawrence,Guard,,,,Stetson,1973,2,34.0,5.6,1.0,,41.2,,58.7,,,
Tony Lawrence,Guard,74.0,188,,Saint Louis,1981,1,22.0,0.9,0.7,0.3,41.2,,50.0,,,
Tony Lawrence,Guard,76.0,193,,Colorado,1975,2,50.0,11.2,2.4,,44.2,,76.9,,,
Trevor Lawrence,Center,73.0,211,,New Mexico State,2006,2,56.0,6.2,3.2,0.2,52.6,0.0,54.1,52.6,,1.8
Tyler Lawrence,,,,,Charleston Southern,1977,3,,,,,,,,,,
Wayne Lawrence,,,,,Texas A&M,1960,1,24.0,12.1,8.3,,39.9,,81.1,,,
_ Lawrence,Forward,69.0,175,,Navy,1950,1,16.0,2.0,,,38.5,,66.7,,,
_ Lawrence,Forward,61.0,178,,Navy,1949,1,11.0,2.9,,,31.8,,80.0,,,
_ Lawrence,,,,,Ohio,1975,1,,,,,,,,,,
_ Lawrence,,,,,Murray State,1964,1,7.0,1.0,0.9,,33.3,,75.0,,,
Anthony Lawrence Jr.,Forward,79.0,185,Lakewood Senior HS,Miami (FL),2017,2,66.0,5.5,2.8,1.3,44.9,37.6,67.6,54.9,16.2,4.4
Phillip Lawrence-Ricks,Forward,79.0,190,Mount St. Joseph HS,Marist,2016,4,100.0,4.2,2.1,0.5,43.5,31.4,64.3,49.7,11.5,2.5
Anton Lawry,Forward,75.0,190,,Nebraska,1950,3,68.0,3.9,,,27.4,,58.4,,,
Bob Lawry,Guard,69.0,175,,Fordham,1962,2,18.0,1.3,0.8,,23.8,,44.4,,,
_ Lawry,,,,,Princeton,1948,1,,,,,,,,,,
Andre Laws,Guard,73.0,185,,San Diego,2002,4,114.0,11.7,2.8,2.2,42.4,32.5,67.9,48.6,,8.9
Carl Laws,Forward,79.0,201,,New Mexico State,1997,1,25.0,1.8,2.1,0.2,64.5,,35.3,64.5,,0.6
Chris Laws,Guard,,,,Temple,1998,3,36.0,1.0,0.2,0.1,40.7,28.6,57.9,48.1,,0.3
Gary Laws,Guard,75.0,190,,Virginia,1968,2,43.0,2.8,1.4,,50.5,,54.3,,,
Malcolm Laws,Guard,73.0,195,Lake Highland Prep,Florida Atlantic and Nebraska,2017,3,15.0,0.6,0.4,0.0,23.1,20.0,28.6,26.9,1.7,0.0
Calvin Lawshe,,,,,Toledo,1967,1,5.0,0.8,0.6,,33.3,,100.0,,,
A.J. Lawson,Guard,77.0,190,Bryan High School,North Texas,2017,1,30.0,11.4,4.4,1.0,44.6,27.1,59.6,47.3,17.4,1.4
Al Lawson,Guard,74.0,188,,Florida A&M,1993,4,78.0,4.2,0.8,0.8,42.0,38.3,55.7,49.5,,
Asten Lawson,Guard,61.0,178,,South Carolina State,2004,2,20.0,0.7,0.2,0.1,30.8,25.0,45.5,34.6,,0.0
Ben Lawson,Forward,85.0,215,Oaklands College,Western Kentucky,2017,4,110.0,4.4,3.1,0.4,57.5,20.0,65.0,57.7,16.6,5.1
Bob Lawson,Forward,75.0,190,,Texas,1969,1,5.0,0.2,0.2,,,,50.0,,,
Bob Lawson,Forward,74.0,188,,Colorado,1953,3,41.0,1.8,,,36.4,,53.3,,,
Brent Lawson,Guard,76.0,193,,Saint Francis (PA) and Minnesota,2005,4,100.0,4.3,2.2,1.3,47.7,34.6,72.0,56.3,,5.0
Carl Lawson,Forward,73.0,185,,San Francisco,1954,3,50.0,2.4,,,23.8,,,,,
Chris Lawson,Guard,77.0,196,,Houston,2006,2,61.0,4.6,1.6,1.2,35.6,28.6,62.6,40.3,,1.2
Chris Lawson,Center,73.0,208,,Vanderbilt,1994,2,66.0,11.9,6.1,1.3,51.9,25.0,67.2,52.4,,
Chris Lawson,Center,81.0,206,,Indiana,1991,2,54.0,3.6,2.4,0.4,52.4,,64.2,52.4,,
Dan Lawson,Guard,78.0,198,,Oklahoma State,2001,2,19.0,1.8,0.8,0.5,31.6,8.3,45.5,32.9,,-0.1
David Lawson,Center,79.0,201,,Oregon State,1993,2,3.0,,,0.3,,,,,,
Dedric Lawson,Guard-Forward,80.0,195,Hamilton HS,Memphis,2017,2,65.0,17.5,9.6,2.9,43.5,30.4,72.6,46.7,23.6,8.9
Dennis Lawson,Forward,79.0,201,,Dartmouth,1980,2,43.0,4.7,2.3,0.7,47.3,,57.4,,,
Derrick Lawson,Guard,,,,Grambling,1995,1,2.0,1.5,2.0,0.0,14.3,0.0,100.0,14.3,,
Dick Lawson,Forward,,,,Vermont,1963,2,34.0,4.5,3.5,,38.3,,77.6,,,
Don Lawson,Forward,76.0,193,,Portland,1968,2,50.0,7.3,7.0,,37.8,,59.5,,,
Donald Lawson,Center,81.0,206,,Western Michigan,2010,4,114.0,4.1,4.0,0.3,50.7,,55.4,50.7,,6.0
Ed Lawson,Guard,74.0,188,,Manhattan,1988,4,113.0,9.1,2.9,4.0,40.7,,67.8,,,
Eric Lawson,Forward,80.0,203,,Florida Atlantic,1999,2,52.0,1.9,1.8,0.2,35.4,15.4,58.8,36.5,,-0.4
Eric Lawson,Guard,,,,Florida International and Lamar,1998,4,106.0,6.3,2.0,1.4,38.4,34.2,64.6,48.3,,
Glenn Lawson,,,,,James Madison,1977,1,,,,,,,,,,
Greg Lawson,Guard,,,,Pepperdine,1973,1,4.0,1.0,,,50.0,,,,,
J. Walter Lawson,Guard,72.0,165,,Delaware State,2014,1,1.0,0.0,0.0,0.0,,,,,,0.0
Jacob Lawson,Forward,80.0,230,Oak Ridge Military Academy,Purdue and Appalachian State,2016,4,116.0,3.7,2.6,0.4,51.7,0.0,65.5,51.7,15.7,3.7
Jason Lawson,Center,73.0,240,,Villanova,1997,4,131.0,11.9,6.9,1.4,58.6,,69.2,58.6,,
Jerry Lawson,Forward,69.0,175,,Virginia Military Institute,1960,1,18.0,3.3,3.0,,37.5,,78.6,,,
Jim Lawson,Center,80.0,203,,Cleveland State,1974,2,7.0,2.9,2.3,,38.5,,62.5,,,
Jimmy Lawson,Guard,74.0,188,,Grambling,1999,1,27.0,7.9,2.3,1.2,40.3,31.2,73.7,47.2,,0.4
Jon Lawson,,,,,Purdue,1982,2,17.0,,,,,,,,,
Jon Lawson,,,,,Western Kentucky,1984,1,4.0,,,,,,,,,
Jordan Lawson,Guard,77.0,210,Durham Academy,Delaware State,2014,4,84.0,1.3,1.3,0.1,47.0,0.0,69.4,47.0,12.1,1.2
K.J. Lawson,Guard-Forward,79.0,200,Hamilton HS,Memphis,2017,2,42.0,11.5,7.0,2.4,39.4,31.6,68.6,42.2,14.1,2.9
Kelly Lawson,Forward,80.0,245,,Sam Houston State,2011,1,16.0,0.6,1.4,0.0,27.3,,40.0,27.3,2.1,0.0
Kenny Lawson,Center,81.0,250,,Creighton,2010,4,143.0,9.2,5.3,0.5,51.6,37.9,75.4,53.6,,13.2
Kyle Lawson,,,,,Eastern Washington,1990,1,,,,,,,,,,
Marc Lawson,Guard,73.0,185,,Weber State,1999,2,60.0,4.8,1.7,1.0,41.9,38.2,80.0,51.6,,2.1
Marcous Lawson,Guard,74.0,188,,North Carolina-Greensboro,1997,1,1.0,0.0,0.0,0.0,,,,,,0.0
Maurice Lawson,Guard,73.0,185,,New Mexico State,1997,2,16.0,0.7,0.2,0.0,,25.0,,,,0.0
Michael Lawson,Guard,75.0,190,,Indiana State,2003,1,6.0,0.5,0.2,0.0,20.0,50.0,,30.0,,-0.1
Mike Lawson,Guard,75.0,190,,Western Michigan,1979,1,26.0,3.5,1.1,1.3,43.6,,50.0,,,
Mike Lawson,,,,,Michigan,1968,1,1.0,,,,,,,,,
Owen Lawson,Guard,72.0,183,,Western Kentucky,1957,2,52.0,16.2,3.5,,39.5,,63.8,,,
Paul Lawson,Guard,73.0,185,,New Mexico,1986,2,62.0,3.7,1.3,2.1,47.1,,69.0,,,
Quincy Lawson,Forward,78.0,200,,Loyola Marymount,2012,3,37.0,2.4,1.9,0.3,51.3,0.0,45.8,51.3,16.4,1.0
Ron Lawson,,,,,UCLA,1961,1,26.0,13.7,8.2,,36.4,,71.6,,,
Ryan Lawson,Guard,74.0,188,,ETSU,2003,4,116.0,7.0,1.9,1.8,38.2,35.8,89.8,48.9,,6.4
Shazier Lawson,Guard,76.0,195,Veterans HS,Arizona State and Kennesaw State,2016,1,5.0,0.0,0.2,0.0,,,,,6.5,0.0
Stacy Lawson,Guard,61.0,180,,Centenary (LA),1992,1,26.0,5.2,1.7,3.0,34.4,37.0,64.6,42.6,,
Stacy Lawson,Guard,61.0,180,,Centenary (LA),1993,1,3.0,1.3,0.7,1.3,33.3,0.0,50.0,33.3,,
Tom Lawson,Forward,77.0,196,,Arizona,1973,3,55.0,4.7,3.6,,51.3,,58.8,,,
Ty Lawson,Guard,61.0,180,,UNC,2008,2,105.0,13.1,2.9,5.8,51.7,40.3,78.0,57.9,,15.7
Vern Lawson,Forward,76.0,193,,Miami (OH),1961,3,73.0,13.3,7.6,,38.5,,68.1,,,
William Lawson,Forward,76.0,193,,Morgan State,1988,4,111.0,7.2,4.7,1.2,42.3,,51.8,,,
Zach Lawson,,,,,Lamar,1988,1,6.0,3.7,2.7,0.5,39.1,36.4,0.0,47.8,,
_ Lawson,,,,,Western Kentucky,1958,1,25.0,14.6,2.6,,38.1,,52.1,,,
Eric Lawton,Guard,72.0,155,,Arkansas-Little Rock,2012,1,29.0,2.4,0.7,0.4,35.5,14.3,78.6,37.9,6.2,0.1
Roger Lawton,Center,79.0,201,,UConn,1975,3,27.0,,0.8,,,,,,,
Shaun Lawton,Guard,77.0,190,Putnam Science Academy/Long Island Lutheran,Maine,2016,4,106.0,7.4,3.1,2.9,41.0,30.3,71.5,45.4,12.2,2.4
Tawaski Lawton,Guard,72.0,183,,Southeastern Louisiana,1999,1,19.0,4.8,1.7,1.1,36.8,16.7,76.9,37.9,,-0.1
Willie Lawton,,,,,Navy,1982,1,10.0,6.0,0.5,0.7,54.0,,75.0,,,
Dave Lawyer,Forward,74.0,188,,Princeton,1968,3,60.0,6.0,2.3,,44.5,,67.2,,,
Eldon Lawyer,Guard,73.0,185,,Oral Roberts,1972,2,54.0,,3.6,,37.5,,,,,
Terry Lawyer,Forward,80.0,203,,Mississippi State and Mercer,1999,2,39.0,4.6,3.3,0.5,56.5,0.0,46.4,56.5,,1.6
Cody Lay,,,,,Arkansas,2010,1,1.0,2.0,0.0,0.0,50.0,0.0,,50.0,58.1,0.0
David Lay,Guard,76.0,193,,Stephen F. Austin,1991,2,12.0,,,0.3,,,,,,
Emmett Lay,Guard,,,,North Carolina State,1982,4,27.0,,0.5,,,,,,,
Jeremy Lay,Guard,72.0,183,,Hawaii,2010,1,23.0,8.4,1.8,2.3,29.9,26.9,79.5,37.9,10.0,0.5
Justin Lay,Guard,76.0,193,,Richmond,2002,4,,,,,,,,,,
Mark Lay,Forward,78.0,198,,UMBC,1997,4,108.0,8.8,3.6,2.9,34.6,30.5,72.9,41.7,,
Mark Lay,Forward,74.0,188,,Columbia,1985,4,89.0,6.1,2.4,0.6,46.6,,73.2,,,
Mike Lay,Center,78.0,198,,Stetson,1977,2,52.0,5.9,2.9,0.3,47.7,,65.5,,,
Taylor Lay,Forward,79.0,201,,Denver and North Carolina-Wilmington,2006,4,119.0,4.1,1.8,0.5,37.9,37.7,76.3,45.7,,3.0
Travis Lay,Forward,77.0,196,,American,2008,4,101.0,3.4,2.9,0.5,45.9,25.0,65.1,46.1,,2.3
Frank Layden,,,,,Niagara,1953,1,,,,,,,,,,
Jeff Layden,Center,81.0,206,,Evansville,1997,4,101.0,4.4,3.4,0.5,46.3,,58.1,46.3,,
Scott Layden,Guard,74.0,188,,Saint Francis (PA),1980,3,37.0,1.4,0.5,0.2,46.8,,,,,
Ethan Layer,Guard,73.0,160,Liberty Christian Academy,Liberty,2015,3,81.0,2.5,0.6,0.5,36.0,34.7,71.4,51.9,10.3,1.3
Scott Layer,Guard,61.0,180,,Lehigh,1990,4,116.0,6.5,1.9,4.0,44.2,35.8,71.5,51.3,,
Tim Layer,Guard,77.0,196,,Liberty,2008,1,16.0,1.3,0.4,0.2,37.5,35.7,100.0,53.1,,0.2
Phil Layher,Forward,79.0,201,,Montana State,1985,4,90.0,7.2,4.5,0.8,49.6,,65.7,,,
Corky Layman,,,,,Marshall,1961,1,6.0,1.7,0.3,,44.4,,100.0,,,
Jake Layman,Forward,81.0,205,King Philip Regional HS,Maryland,2016,4,141.0,10.2,4.8,1.1,44.5,36.2,75.9,53.6,17.3,14.4
John Laymon,,,,,New Hampshire,1971,1,,,,,,,,,,
Josh Laymon,Forward,75.0,190,,Central Arkansas,2007,1,4.0,0.0,0.2,0.0,0.0,0.0,,0.0,,
D.A. Layne,Guard,72.0,183,,Georgia,2001,3,91.0,15.9,2.7,2.9,42.3,39.6,79.1,52.3,,9.0
Doug Layne,,,,,Colorado,1974,1,9.0,0.7,0.7,,66.7,,50.0,,,
Doug Layne,Center,81.0,206,,Montana State,1972,1,20.0,2.9,1.8,,55.6,,43.8,,,
Floyd Layne,,,,,CCNY,1950,1,29.0,6.9,,,28.0,,60.6,,,
Mack Layne,Forward,77.0,196,,Houston,1963,1,10.0,0.5,0.4,,20.0,,50.0,,,
Mario Layne,Forward,78.0,198,,Texas Tech,2000,2,58.0,8.9,4.1,2.1,47.7,20.7,59.2,48.4,,2.5
Roger Layne,Center,,,,Kentucky,1951,1,12.0,1.6,1.1,0.4,26.1,,63.6,,,
Ron Layne,Guard,73.0,185,,New Hampshire,1978,4,92.0,1.5,1.0,,36.6,,59.5,,,
Mike Layssard,Forward,80.0,255,Northwood High School,Rhode Island,2017,1,8.0,0.2,1.2,0.1,11.1,0.0,,11.1,-2.1,-0.1
Austin Layton,Forward,78.0,198,,Eastern Washington,1993,2,53.0,9.2,7.0,0.8,49.1,0.0,66.7,49.1,,
Dennis Layton,Guard,72.0,183,,USC,1971,2,51.0,17.1,2.5,2.2,43.9,,77.9,,,
Derrick Layton,Guard,74.0,188,,Pitt,1990,2,15.0,0.5,0.2,,60.0,,,70.0,,
Mark Layton,Guard,61.0,180,,Northern Illinois,1992,2,24.0,5.7,2.5,2.7,32.1,23.7,81.5,35.5,,
Wes Layton,Guard,61.0,180,,Campbell,2000,2,53.0,5.9,2.2,3.8,36.9,35.6,71.7,51.1,,1.5
Art LaZar,Forward,77.0,196,,Arizona,1961,1,15.0,0.7,0.9,,15.4,,25.0,,,
Braylon Lazare,Forward,77.0,220,Woodlawn,Louisiana-Lafayette,2014,2,36.0,1.1,0.9,0.2,39.0,,72.7,39.0,8.2,0.3
Darnell Lazare,Forward,80.0,203,,LSU,2007,4,120.0,5.0,3.0,0.4,53.1,100.0,63.8,53.3,,6.2
Vali Lazarescu,Guard,76.0,193,,William & Mary,2008,1,6.0,0.5,0.2,0.0,100.0,,50.0,100.0,,0.0
Butch Lazaroff,,,,,Virginia Military Institute,1964,1,2.0,,,,,,,,,
Gene Lazaroff,Guard,61.0,180,,Virginia Military Institute,1962,3,59.0,11.6,3.7,,34.6,,74.1,,,
Arturas Lazdauskas,Forward,79.0,201,,Long Beach State,2010,4,92.0,2.9,2.4,1.0,52.5,25.0,57.3,53.5,,2.1
Dave Lazear,Forward,81.0,206,,Eastern Michigan,1983,2,23.0,1.0,0.9,0.1,42.9,,,,,
Dave Lazenby,Forward,79.0,201,,Robert Morris,1978,1,10.0,1.3,1.4,,33.3,,75.0,,,
Gabriel Lazo,Guard,61.0,178,,Florida International,2004,1,25.0,2.5,1.5,1.0,30.9,33.3,50.0,42.6,,-0.1
Austonn Lazoff,Guard,74.0,188,,Portland State,2010,1,6.0,1.2,0.7,0.3,16.7,0.0,83.3,16.7,16.7,0.0
Bob Lazor,,,,,Pitt,1957,3,76.0,15.5,11.1,,39.9,,68.8,,,
Bobby Lazor,Forward,81.0,206,,Syracuse and Arizona State,1999,4,105.0,11.2,5.6,1.5,51.9,31.9,73.4,54.3,,
Greg Lazor,Forward,77.0,196,,Texas Christian,1993,1,1.0,0.0,,0.0,,,,,,
Paul Lazor,,,,,Pitt,1961,3,44.0,3.9,2.5,,38.5,,55.4,,,
John Lazosky,Forward,80.0,203,,Montana State,2000,4,,,,,,,,,,
Ted Lazovich,,,,,Arizona,1955,4,84.0,9.4,5.7,,31.0,,70.4,,,
Tony Lazzaretti,,,,,Navy,1960,1,5.0,0.8,1.2,,100.0,,,,,
Vic Lazzaretti,Center,80.0,203,,Loyola Marymount,1987,2,55.0,7.8,6.1,1.0,58.9,,61.1,,,
Vic Lazzaretti,Center,80.0,203,,Marquette,1984,2,52.0,3.8,3.7,0.9,46.7,,58.9,,,
Phil Lazzati,Guard,73.0,185,,Loyola (MD),1984,1,6.0,0.8,0.2,,20.0,,75.0,,,
Bill Lazzeri,Guard,74.0,188,,Wyoming,1970,3,22.0,2.3,0.5,,40.0,,,,,
Tony Lazzeri,,,,,Santa Clara,1955,1,17.0,2.6,1.7,,22.0,,62.9,,,
Clayton Le Sann,Guard,76.0,188,Cheshire Academy,Holy Cross,2017,1,24.0,1.0,0.5,0.1,33.3,23.5,50.0,40.7,1.9,-0.2
Marvin Lea,Guard,75.0,190,,Pepperdine,2007,4,92.0,7.1,2.8,2.8,36.8,27.6,59.5,41.4,,0.9
Randy Lea,Guard,76.0,193,,Gonzaga,1977,1,5.0,2.0,1.2,0.6,50.0,,75.0,,,
Bart Leach,Guard,78.0,198,,Central Connecticut,1993,1,25.0,9.7,4.9,4.0,38.0,39.6,71.6,47.5,,
Bart Leach,,,,,Penn,1953,1,25.0,8.7,12.5,,30.5,,66.0,,,
Bill Leach,,,,,Florida,1952,2,24.0,2.3,2.7,,29.9,,51.7,,,
Bobby Leach,Guard,72.0,183,,Texas A&M,2005,2,58.0,6.3,2.2,3.1,45.7,45.1,74.8,52.9,,4.0
Dave Leach,Center,77.0,196,,Wichita State,1965,3,86.0,8.6,4.2,,43.7,,61.9,,,
Derkie Leach,Guard,73.0,185,,Georgia Southern,1991,3,53.0,1.2,0.5,0.8,29.4,40.0,62.8,37.3,,
George Leach,Center,73.0,211,,Indiana,2004,4,104.0,4.9,3.8,0.3,50.5,,61.1,50.5,,7.3
Grant Leach,Guard,75.0,190,Air Force Prep Academy,UMKC,2017,2,45.0,1.6,0.5,0.3,37.1,34.6,66.7,51.6,5.8,0.4
Kerkie Leach,,,,,Georgia Southern,1989,1,25.0,1.1,0.6,0.8,50.0,33.3,28.6,56.8,,
Rex Leach,Forward,76.0,193,,Bowling Green State,1960,2,49.0,11.9,8.3,,35.7,,60.8,,,
Rufus Leach,Guard,74.0,188,,Appalachian State,2000,1,32.0,16.4,1.8,2.2,44.8,42.7,84.3,57.9,,4.3
Adam Leachman,Forward,80.0,203,,Montana State,1996,4,106.0,7.6,3.9,1.6,42.4,30.2,58.0,46.8,,
Dan Leadbetter,Center,73.0,208,,UMKC,2005,3,49.0,0.3,0.8,0.0,42.9,,50.0,42.9,,0.3
_ Leadbetter,,,,,Maine,1962,1,,,,,,,,,,
Brad Leaf,Guard,77.0,196,,Evansville,1982,4,103.0,15.6,4.2,,52.2,,80.5,,,
TJ Leaf,Forward,73.0,225,Foothills Christian,UCLA,2017,1,35.0,16.3,8.2,2.4,61.7,46.6,67.9,65.2,26.6,5.8
Troy Leaf,Guard,74.0,180,,UCSB,2011,1,29.0,2.2,0.9,0.5,32.8,28.6,76.5,38.8,5.2,0.0
Whitey Leaf,,,,,Rutgers,1958,3,50.0,7.7,4.4,,31.0,,55.0,,,
Art Leahy,Guard,77.0,196,,Davidson,1976,1,4.0,3.0,1.2,,54.5,,,,,
Brian Leahy,Guard,77.0,196,,St. Joseph's,1989,4,89.0,10.0,3.3,1.7,38.4,,78.7,,,
Dan Leahy,Forward,78.0,198,,Drexel,1992,4,114.0,6.4,4.3,1.3,46.7,26.7,74.9,48.2,,
John Leahy,Forward,79.0,201,,Seton Hall,1995,4,127.0,6.4,2.6,1.4,42.7,38.2,85.1,54.5,,
Marty Leahy,Guard,77.0,210,Ipswich Grammar School,Western Kentucky,2017,1,17.0,1.9,0.9,0.3,36.4,50.0,90.9,50.0,7.8,0.3
Tim Leahy,Forward,78.0,198,,Appalachian State,1979,4,66.0,3.1,1.5,,46.4,,69.0,,,
Zack Leahy,Guard,72.0,185,,Toledo,2011,1,30.0,4.8,1.4,1.1,34.5,34.4,63.5,43.3,6.7,-0.2
James Leak,Guard,77.0,196,,Arkansas-Pine Bluff,2003,1,1.0,0.0,0.0,1.0,0.0,,,0.0,,-0.1
Malcolm Leak,Forward,79.0,201,,New Mexico State,1992,1,32.0,9.9,7.5,0.8,46.9,20.0,62.0,47.7,,
Robert Leak,,,,,Auburn,1983,1,1.0,1.0,2.0,,,,50.0,,,
Ryan Leak,Guard,76.0,193,,Maryland-Eastern Shore,2006,2,34.0,5.1,1.3,0.6,32.3,29.3,56.4,37.6,,-0.7
Don Leake,Guard,75.0,190,,Oklahoma,1950,3,,,,,,,,,,
Jared Leake,Guard,73.0,185,,Harvard,1995,4,81.0,5.8,3.1,2.6,37.5,22.7,,40.0,,
Joe Leake,Guard,75.0,190,,Florida International,1994,1,20.0,7.7,2.5,1.2,40.3,36.5,70.0,51.9,,
Joe Leake,Guard,75.0,190,,Old Dominion,1992,2,48.0,4.3,1.6,0.9,35.1,32.3,61.3,45.0,,
Dick Leakey,,,,,Arizona,1958,1,2.0,2.0,,,50.0,,,,,
Ken Leakey,Guard,74.0,188,,Florida State,1966,3,60.0,4.6,1.1,,38.5,,82.2,,,
Brian Leaks,Forward,76.0,193,,Samford,1989,1,27.0,7.1,3.2,1.8,42.7,23.1,61.9,43.5,,
Manny Leaks,Center,80.0,203,,Niagara,1968,2,42.0,17.1,15.9,,45.9,,62.4,,,
Many Leaks,Center,79.0,201,,Niagara,1967,1,24.0,16.5,14.0,,41.7,,68.0,,,
_ Leaks,,,,,Samford,1990,1,6.0,9.2,2.8,1.2,52.1,,50.0,,,
Dylan Leal,Guard,77.0,196,,Texas A&M,2004,4,69.0,1.3,0.3,0.2,33.3,31.4,57.1,48.3,,0.2
Doug Leaman,Guard,72.0,183,,St. Joseph's,1960,1,12.0,1.2,0.8,,37.5,,50.0,,,
Jack Leaman,Guard,61.0,178,,Boston University,1959,1,27.0,14.0,3.1,,45.7,,77.2,,,
Chris Leanza,Guard,73.0,185,,Yale,2003,4,99.0,10.3,2.2,2.8,40.4,37.7,76.7,51.9,,7.9
Al Leapheart,Forward,73.0,208,,Auburn,1972,3,75.0,8.0,5.7,0.3,51.8,,69.9,,,
Geoff Lear,Forward,80.0,203,,Pepperdine,1992,4,123.0,13.4,7.6,1.2,55.5,,61.0,55.5,,
Hal Lear,,,,,Temple,1955,2,79.0,18.6,,,,,,,,
John Lear,\N,,,,Marquette,1969,1,,,,,,,,,,
Alphonso Leary,Center,73.0,205,Maury,Howard,2013,3,92.0,6.0,5.5,0.3,43.7,,61.9,43.7,11.0,3.4
Don Leary,Guard,74.0,188,,Cal State Fullerton,1993,1,27.0,13.4,2.4,1.7,43.5,44.3,79.2,60.0,,
Ken Leary,Guard,67.0,170,,Boston University,1965,3,62.0,11.1,2.0,,38.5,,63.4,,,
Omar Leary,Guard,61.0,178,,Oklahoma,2009,2,69.0,2.9,1.0,1.2,38.0,36.5,83.9,50.3,,1.8
Ray Leary,Guard,72.0,183,,San Diego State,1976,3,76.0,6.1,1.6,,40.9,,75.0,,,
Stephon Leary,Guard,61.0,180,,Liberty,1991,2,17.0,1.6,,0.8,30.4,33.3,,41.3,,
Tim Leary,Forward,74.0,188,,Manhattan,1967,3,46.0,3.1,2.6,,42.6,,57.6,,,
Todd Leary,Guard,75.0,190,,Indiana,1994,3,85.0,5.7,1.4,1.9,49.5,44.5,86.5,60.1,,
Todd Leary,Guard,74.0,188,,Indiana,1990,1,22.0,2.3,0.6,1.1,34.7,29.6,69.2,42.9,,
_ Lease,,,,,Rice,1966,1,,,,,,,,,,
_ Lease,Guard,73.0,185,,Rice,1965,1,22.0,7.4,2.4,,42.1,,63.6,,,
