player_name,position,height(inches),weight(lbs),high_school,college,draft_year,years_in_college,games,points,rebounds,assists,fg_percent,3_fg_percent,free_throw_percent,effective_fg_percent,player_efficiency_rating,win_shares
Tommy Newman,Guard,72.0,183,,Wichita State,1967,2,11.0,2.1,0.4,,42.1,,63.6,,,
Victor Newman,Forward,79.0,201,,North Carolina State and North Carolina-Asheville,1996,4,99.0,5.0,3.1,0.9,41.9,20.7,72.2,43.4,,
Reece Newmann,Guard,73.0,185,,Furman,1972,1,5.0,2.0,0.8,,50.0,,66.7,,,
Brian Newmark,Center,79.0,201,,Harvard,1972,3,70.0,7.0,5.6,,48.8,,66.1,,,
Dave Newmark,Center,,,,Columbia,1968,2,48.0,19.9,11.9,,51.5,,72.3,,,
Juwan Newmen,Forward,80.0,215,The Phelps School,Central Connecticut,2014,1,28.0,3.8,3.2,0.1,43.7,0.0,67.4,43.7,11.8,0.3
Paul Newmon,Forward,75.0,190,,Tennessee,1958,1,4.0,1.2,0.5,,100.0,,50.0,,,
DeAngelo Newsom,Forward,77.0,196,,Southern Utah,2005,2,56.0,11.1,6.9,1.4,52.2,18.2,57.6,52.4,,2.7
G.W. Newsom,Forward,78.0,198,,Eastern Kentucky,1974,1,9.0,2.4,2.3,0.7,36.8,,80.0,,,
John Newsom,Guard,73.0,185,,DePaul,1992,2,6.0,1.3,0.7,,80.0,,,,,
Rodney Newsom,Forward,78.0,198,,Memphis,1996,4,112.0,6.8,2.6,0.8,39.7,37.1,70.5,50.7,,
Tony Newsom,Guard,74.0,188,,Niagara,1993,3,83.0,6.5,2.3,3.7,41.5,26.5,74.4,42.9,,
Tony Newsom,Guard,73.0,185,,Niagara,1990,1,18.0,7.6,3.0,3.7,34.0,0.0,75.0,34.0,,
Alex Newsome,Forward,81.0,206,,Navy,2010,1,25.0,1.6,1.1,0.0,59.3,,60.0,59.3,10.1,0.2
Danny Newsome,Forward,81.0,190,Langham Creek HS,Texas,2016,4,14.0,1.1,0.7,0.0,42.9,50.0,25.0,53.6,9.7,0.0
Devin Newsome,Guard,69.0,165,Shawnee Mission South HS,Nebraska-Omaha,2016,2,39.0,0.5,0.6,0.5,21.9,26.7,33.3,28.1,2.3,-0.1
Eric Newsome,Guard,68.0,173,,Miami (OH),1987,4,111.0,15.1,2.8,2.0,47.1,,84.2,,,
Forrest Newsome,,,,,Marshall,1963,1,23.0,6.6,2.5,,45.2,,85.3,,,
Gary Newsome,Guard,61.0,178,,Hawaii,1980,4,88.0,3.0,1.2,2.0,36.0,,79.1,,,
Jamil Newsome,Guard,61.0,178,,Rider,2004,1,11.0,0.3,0.3,0.2,25.0,,100.0,25.0,,0.0
John Newsome,Forward,78.0,198,,Maryland,1976,2,37.0,2.4,1.9,0.1,47.5,,78.0,,,
John Newsome,Guard,77.0,196,,Arizona,1967,2,43.0,2.2,1.3,,41.9,,69.4,,,
Ken Newsome,Guard,,,,Indiana,1967,2,,,,,,,,,,
Manny Newsome,Guard,69.0,175,,Western Michigan,1964,3,68.0,26.3,4.3,,47.2,,82.4,,,
Rick Newsome,Center,78.0,198,,Columbia,1974,1,21.0,4.6,6.6,1.0,42.2,,63.4,,,
Seth Newsome,Guard,,,,Dartmouth,1998,3,49.0,1.0,0.5,0.1,21.5,26.4,46.2,32.3,,-0.4
Steve Newsome,Forward,80.0,203,,Houston,1973,3,83.0,13.1,9.1,3.9,49.7,,65.2,,,
Tashan Newsome,Guard,76.0,193,,Mississippi Valley State and Gardner-Webb,2013,4,97.0,10.9,4.6,1.8,40.0,25.9,72.7,43.5,,7.2
Vurdell Newsome,Guard,73.0,185,,Saint Mary's (CA),1963,3,67.0,4.0,2.6,,39.3,,62.7,,,
Andre Newson,Guard,78.0,198,,Maryland-Eastern Shore,2002,2,57.0,9.9,6.1,1.1,47.6,16.7,55.1,47.7,,2.8
Jared Newson,Forward,77.0,196,,UT-Martin,2006,3,83.0,16.2,6.4,1.3,44.5,36.7,71.9,47.7,,7.2
Keon Newson,Guard,72.0,183,,Bowling Green State,2004,2,21.0,0.4,0.4,0.2,50.0,,33.3,50.0,,0.0
Willie Newson,Forward,78.0,198,,UTSA,1991,2,48.0,4.9,3.5,0.5,47.6,,50.4,47.6,,
Willie Newson,Forward,75.0,190,,Toledo,1960,1,13.0,10.5,4.5,,43.3,,71.1,,,
Austin Newton,Guard,68.0,173,,Eastern Kentucky,2005,4,61.0,0.8,0.6,1.0,32.7,22.6,61.5,39.1,,0.2
Bill Newton,Forward,78.0,198,,Northern Illinois,1975,3,66.0,3.7,2.6,,42.8,,62.1,,,
Bill Newton,Forward,81.0,206,,LSU,1972,3,84.0,15.9,9.5,1.3,54.4,,64.1,,,
Billy Newton,Guard,61.0,180,,Morgan State,1973,1,28.0,4.5,,,53.5,,50.0,,,
Brian Newton,Forward,79.0,201,,Georgia Southern,1987,2,59.0,14.7,5.3,0.7,51.0,,70.3,,,
Byron Newton,Guard,77.0,196,,Louisiana Tech,1989,4,104.0,8.3,3.4,2.3,46.4,,70.6,,,
C.M. Newton,Guard,,,,Kentucky,1951,1,18.0,1.1,0.7,0.2,22.9,,45.5,,,
Carl Newton,Forward,,,,New Hampshire,1965,2,16.0,1.8,,,,,69.2,,,
Charles Newton,Guard,75.0,175,,Tennessee Tech,2011,2,38.0,1.3,0.5,0.3,55.2,47.6,64.3,72.4,16.0,0.5
Chris Newton,Guard,73.0,185,,Nebraska,1994,2,5.0,0.0,,0.0,,0.0,,,,
Dennis Newton,Center,,,,Louisiana-Monroe,1998,4,119.0,5.0,4.0,0.7,52.7,0.0,56.3,52.7,,
Derick Newton,Forward,,,,Towson,1998,2,51.0,12.2,5.3,1.5,49.9,34.1,68.7,53.5,,3.7
Derick Newton,Forward,79.0,220,Wilbraham & Monson Academy,Stetson,2017,2,66.0,17.0,5.8,1.3,45.3,41.1,82.1,52.9,19.8,6.0
Derrick Newton,Forward,78.0,198,,La Salle,1995,2,53.0,5.6,4.5,0.9,51.8,14.3,62.4,52.1,,
Desjuan Newton,Guard,74.0,185,Garfield,Robert Morris,2014,1,12.0,3.9,2.4,1.2,41.5,42.1,55.6,51.2,14.7,0.4
Don Newton,Guard,72.0,183,,Pepperdine,1971,1,18.0,2.6,1.8,,32.4,,,,,
Ed Newton,Forward,,,,Middle Tennessee,1962,3,58.0,7.8,4.2,,37.2,,66.7,,,
Grady Newton,Forward,78.0,198,,Texas Tech,1976,4,82.0,8.4,4.5,,47.8,,72.4,,,
Greg Newton,Center,73.0,245,,Duke,1997,4,107.0,7.6,5.1,0.4,56.9,,61.0,56.9,,
Ja'Quan Newton,Guard,73.0,185,Neumann-Goretti HS,Miami (FL),2017,3,95.0,9.1,2.3,2.4,44.7,31.6,70.3,46.5,15.4,4.8
Jake Newton,Forward,78.0,200,Terre Haute North,Southern Illinois-Edwardsville,2016,2,53.0,4.5,1.7,0.7,32.2,37.7,67.5,44.3,8.3,0.8
Jeff Newton,Forward,81.0,206,,Indiana,2003,4,133.0,9.0,5.5,1.3,46.6,32.5,67.4,47.3,,12.7
Jeff Newton,Forward,75.0,190,,Campbell,1978,1,23.0,2.8,2.2,,31.5,,75.6,,,
Jimmy Newton,,,,,Auburn,1986,1,1.0,2.0,1.0,,100.0,,,,,
Joe Newton,Center,80.0,203,,Auburn,1965,3,,,,,,,,,,
Justin Newton,Guard,72.0,190,,St. Francis (NY),2012,4,117.0,1.8,2.7,2.6,33.2,20.0,60.2,37.7,,2.8
Kelley Newton,Guard,74.0,188,,Oklahoma,2001,2,65.0,8.0,2.0,1.1,44.1,42.0,78.0,59.9,,5.5
Lucas Newton,Guard,61.0,178,,Duquesne,2010,3,22.0,0.7,0.1,0.3,40.0,37.5,66.7,55.0,,0.1
Martin Newton,Guard,61.0,180,,Samford,1982,3,78.0,2.9,1.4,2.3,41.3,,67.8,,,
Mike Newton,Forward,79.0,201,,South Florida,1989,2,29.0,1.7,1.0,,52.8,,58.8,52.8,,
Milt Newton,Forward,76.0,193,,Kansas,1987,2,128.0,9.1,3.5,1.1,49.6,,68.4,,,
Paul Newton,Forward,76.0,193,,Howard,1972,1,14.0,2.9,,,50.0,,42.9,,,
Pierre Newton,Guard,76.0,185,,Arizona State,2012,1,5.0,0.6,0.4,0.2,50.0,50.0,,75.0,24.0,0.1
Qwandell Newton,Forward,78.0,195,First Baptist Academy (FL),Citadel,2016,1,15.0,0.3,0.7,0.1,13.3,0.0,50.0,13.3,-4.1,-0.2
Rett Newton,Forward,77.0,196,,Campbell,1982,4,99.0,5.3,3.2,,46.5,,61.9,,,
Rob Newton,Forward,81.0,206,,New Mexico,1991,3,87.0,2.6,1.8,0.2,51.4,,45.8,51.4,,
Ronny Newton,Forward,76.0,193,,Texas-Arlington,1980,4,102.0,9.4,3.2,,51.6,,70.8,,,
Sean Newton,Guard,77.0,196,,Elon,2003,2,52.0,4.4,1.1,0.2,38.2,27.4,68.8,45.6,,0.6
Tyler Newton,Center,73.0,208,,Pacific,2005,2,64.0,7.3,4.0,1.5,60.1,27.3,63.5,61.1,,5.5
Walter Newton,,,,,Texas Tech,1955,1,22.0,2.5,1.6,,37.8,,55.3,,,
Scott Next,Guard,72.0,183,,Butler,1969,1,26.0,11.5,3.6,,44.4,,69.8,,,
John Ney,,,,,Idaho,1988,1,,,,,,,,,,
Niklas Ney,Forward,73.0,260,Schul-und Leistungssportzentrum,Mercer,2016,2,35.0,1.1,0.7,0.0,40.9,,84.0,40.9,9.6,0.3
Bill Neyden,,,,,Creighton,1951,1,27.0,8.3,,,27.8,,64.7,,,
Lewis Neyland,Forward,75.0,190,,Tennessee,1956,4,63.0,7.0,4.7,,,,56.2,,,
Reese Neyland,Forward,75.0,190,,Old Dominion,1978,2,55.0,8.3,4.2,,42.0,,75.5,,,
Cameron Neysmith,Guard,76.0,220,Massunutten Military Academy,Kennesaw State,2017,3,9.0,0.3,0.4,0.0,20.0,0.0,50.0,20.0,-2.5,0.0
Horace Neysmith,Forward,77.0,196,,UMass,1985,4,111.0,12.9,8.4,,50.9,,57.0,,,
Tony Neysmith,Guard,77.0,217,,Oklahoma and Auburn,2012,4,81.0,1.0,1.0,0.8,39.6,0.0,30.0,39.6,,-0.1
Stuart Nezlek,Center,73.0,245,Fenwick HS,Iowa State,2017,2,11.0,0.7,0.4,0.1,42.9,,100.0,42.9,12.7,0.0
David Ng,Forward,80.0,203,,Cal State Fullerton,1997,2,21.0,0.7,0.4,0.2,33.3,50.0,33.3,36.1,,-0.1
Guy Ngarndi,Center,80.0,203,,Manhattan,2007,4,106.0,3.4,2.8,0.2,51.9,0.0,63.3,51.9,,4.7
Patrick Ngongba,Forward,,,,George Washington,2001,4,101.0,4.9,4.7,0.4,44.6,30.6,64.7,46.1,,4.9
Gaby Ngoundjo,Forward,80.0,203,,Charlotte,2009,2,60.0,1.0,1.3,0.1,36.7,0.0,64.0,36.7,,0.9
Achille Ngounou,Forward,80.0,203,,Texas-Arlington,2002,2,46.0,2.6,1.8,0.2,45.0,33.3,42.2,45.9,,0.6
Lionel Ngounou,Forward,80.0,203,,St. Joseph's,2001,4,31.0,0.6,1.0,0.1,25.0,0.0,44.4,25.0,,-0.2
Ike Ngwudo,Forward,78.0,200,Milton Academy (MA),Dartmouth,2017,4,51.0,1.5,1.3,0.4,40.8,37.5,47.6,47.2,6.7,0.3
Modibo Niakate,Guard,73.0,185,,Cleveland State,2005,2,38.0,11.2,3.0,1.2,44.9,43.3,76.8,55.6,,2.7
Abdou Niang,Forward,81.0,205,,Western Illinois,2011,2,41.0,1.3,1.5,0.2,24.7,15.8,61.5,28.4,-0.4,-0.4
Georges Niang,Forward,80.0,230,The Tilton School,Iowa State,2016,4,138.0,16.1,5.2,3.1,50.0,37.5,76.3,55.6,21.5,16.5
Modou Niang,Center,73.0,208,,Utah State,2010,3,47.0,1.9,1.6,0.3,56.1,,57.1,56.1,,1.1
Mohamed Niang,Center,81.0,206,,Delaware,1999,3,32.0,0.7,0.6,0.0,33.3,0.0,56.3,33.3,,0.3
Moulaye Niang,Forward,73.0,208,,Kansas,2005,3,71.0,1.0,1.2,0.1,32.4,,50.0,32.4,,0.6
Thierno Niang,Guard,73.0,205,Bridgton Academy,Milwaukee,2014,2,34.0,2.9,2.1,0.9,35.6,29.3,58.3,41.6,5.0,-0.1
L'Hassane Niangane,Center,73.0,240,Chalon Club,Gardner-Webb,2017,2,66.0,2.5,4.1,0.4,47.2,,55.7,47.2,10.4,2.1
Trent Nibholas,Forward,80.0,203,,Coppin State,1995,1,11.0,0.7,0.5,0.0,50.0,,40.0,50.0,,
Jason Niblett,Guard,61.0,180,,ETSU,1993,2,58.0,12.3,3.4,3.7,45.6,37.4,74.4,53.6,,
Tom Niccum,,,,,Wisconsin,1958,1,,,,,,,,,,
Johnathan Nicely,Guard,76.0,194,Evans,North Carolina Central,2012,3,54.0,0.7,0.7,0.0,45.9,0.0,66.7,45.9,,
Steve Nicgorski,Forward,79.0,201,,Notre Dame,1988,3,28.0,0.9,0.8,,37.5,,,,,
Eric Nichelson,Center,73.0,211,,Cleveland State,1996,4,97.0,6.4,3.0,0.5,44.3,23.3,75.5,45.1,,
Matt Nichenko,Forward,78.0,200,,Centenary (LA),2011,2,20.0,0.6,0.7,0.1,40.0,0.0,42.9,40.0,-3.2,-0.2
Phil Nichol,,,,,West Texas A&M,1955,1,8.0,0.6,1.5,,25.0,,16.7,,,
Ab Nicholas,Guard,75.0,190,,Wisconsin,1952,3,66.0,14.9,,,32.4,,65.9,,,
Andrew Nicholas,Guard,78.0,225,Eastern York,Monmouth,2015,4,107.0,11.0,3.2,1.5,38.2,33.0,68.3,45.7,13.3,4.8
Chris Nicholas,Guard,72.0,183,,Colgate,1995,4,66.0,2.4,1.1,0.8,27.1,21.3,62.2,32.3,,
Damon Nicholas,Forward,78.0,198,,Arkansas State,1996,2,43.0,4.7,4.4,0.4,43.9,0.0,41.5,43.9,,
Dave Nicholas,,,,,Miami (FL),1953,2,32.0,3.6,2.7,,39.7,,46.0,,,
Drew Nicholas,Guard,75.0,190,,Maryland,2003,4,138.0,8.8,2.1,2.2,45.4,39.4,79.1,55.1,,11.0
J.R. Nicholas,Guard,76.0,193,,Liberty,2002,2,35.0,4.7,2.6,1.4,32.6,16.7,60.0,33.9,,-0.8
Jonathan Nicholas,Guard,75.0,190,,Alabama-Birmingham,1982,2,60.0,6.5,1.4,2.4,51.6,,82.7,,,
Josh Nicholas,Forward,84.0,225,Wallace CC,Alcorn State,2014,2,57.0,2.7,3.4,0.2,48.5,0.0,55.6,48.5,11.9,1.6
Khary Nicholas,Forward,79.0,201,,Eastern Washington,2005,2,26.0,1.8,1.8,0.4,51.5,,54.2,51.5,,0.4
Malcolm Nicholas,Guard,74.0,188,,Florida International,1994,2,51.0,8.3,2.6,3.0,37.0,33.9,68.7,44.8,,
Malcolm Nicholas,Guard,75.0,190,,Florida State,1991,1,6.0,1.8,1.2,0.2,42.9,50.0,44.4,50.0,,
Nathaniel Nicholas,Guard,75.0,190,,Southern,2005,1,3.0,1.3,0.7,0.3,33.3,0.0,100.0,33.3,,0.0
Nick Nicholas,,,,,Cincinnati,1956,3,,,,,,,,,,
Ronnie Nicholas,Forward,,,,Abilene Christian,1969,2,47.0,11.0,4.9,,43.0,,76.3,,,
Ryan Nicholas,Forward,79.0,245,Gonzaga Prep,Portland,2014,4,119.0,10.4,7.0,0.9,46.5,37.8,74.2,50.0,18.6,8.8
Tony Nicholas,Guard,76.0,193,,Weber State,1991,2,55.0,9.5,3.3,3.2,44.7,39.6,77.0,52.1,,
W. Nicholas,,,,,West Texas A&M,1979,1,,,,,,,,,,
Winston Nicholas,Guard,76.0,193,,Hofstra,1982,1,28.0,4.6,2.6,2.0,44.2,,61.2,,,
Jim Nicholl,Guard,73.0,185,,Loyola (IL),1950,2,59.0,5.0,,,,,64.0,,,
JIm Nicholl,Guard,,,,Loyola (IL),1948,1,33.0,5.2,,,,,66.3,,,
John Nicholls,Center,78.0,198,,Pacific,1962,2,49.0,3.9,3.5,,33.2,,69.7,,,
Russ Nicholls,Guard,77.0,196,,Colorado State,1994,1,7.0,0.6,0.1,0.3,14.3,25.0,50.0,21.4,,
Aaron Nichols,Guard,74.0,188,,Citadel,1991,2,51.0,11.7,3.2,2.8,42.0,42.2,76.8,55.2,,
Aubrey Nichols,,,,,Mississippi State,1964,3,67.0,5.0,2.1,,46.1,,72.0,,,
Austin Nichols,Guard,72.0,190,,Northwestern,2011,2,20.0,0.1,0.1,0.1,16.7,0.0,0.0,16.7,-0.3,-0.1
Austin Nichols,Forward,80.0,228,Briarcrest Christian,Memphis and Virginia,2017,3,62.0,11.0,5.0,0.7,53.7,18.2,58.4,53.9,21.3,6.0
Bob Nichols,Forward,78.0,198,,Saint Francis (PA),1976,4,100.0,10.2,4.5,,48.5,,69.7,,,
Bob Nichols,Forward,76.0,193,,University of California,1965,1,9.0,0.9,0.3,,66.7,,,,,
Bob Nichols,,,,,Florida,1955,1,7.0,1.1,0.7,,11.1,,75.0,,,
Bob Nichols,Guard,,,,Toledo,1951,1,18.0,1.2,0.3,0.1,34.5,,33.3,,,
Brandon Nichols,Forward,80.0,203,,Arkansas-Little Rock,2007,2,53.0,2.1,1.3,0.3,42.5,25.7,62.5,46.7,,0.5
Brian Nichols,Center,81.0,206,,Jackson State,2002,4,73.0,2.8,1.9,0.2,38.0,0.0,58.4,38.0,,0.6
Bronson Nichols,Forward,76.0,193,,Western Michigan,2000,2,44.0,1.2,1.0,0.2,29.7,28.6,63.6,35.9,,-0.1
Carl Nichols,Center,81.0,206,,Mississippi State,1991,4,109.0,4.9,3.3,0.6,51.7,,62.7,51.7,,
Carter Nichols,Guard,78.0,198,,Tulane,1993,3,52.0,1.3,0.8,0.3,30.3,24.3,,36.2,,
Carter Nichols,Forward,78.0,198,,Tulane,1990,1,28.0,5.1,1.5,0.7,38.7,42.2,75.6,50.9,,
Chancellor Nichols,Forward,80.0,203,,James Madison,1991,1,26.0,12.6,7.2,1.2,56.4,38.5,51.5,57.5,,
Chancellor Nichols,Center,80.0,203,,Mississippi State,1989,2,51.0,8.7,5.6,0.8,51.1,,57.1,51.1,,
Charlie Nichols,Forward,77.0,196,,Drake,1981,1,21.0,6.6,4.3,0.4,53.3,,72.2,,,
Chris Nichols,,,,,UMass,1971,1,10.0,0.4,0.3,0.6,20.0,,,,,
Cleve Nichols,,,,,Tennessee Tech,1963,2,24.0,2.6,1.5,,30.9,,59.1,,,
Darris Nichols,Guard,75.0,190,,West Virginia,2008,4,141.0,7.0,2.2,2.8,45.1,37.5,78.6,53.7,,11.1
Dave Nichols,Guard,61.0,180,,University of California,1950,3,51.0,6.4,,,,,60.7,,,
David Nichols,Guard,72.0,185,Midwest Academy,Albany (NY),2017,2,50.0,13.3,2.6,2.4,44.8,35.3,81.1,49.3,18.7,4.1
Demetris Nichols,Forward,80.0,216,,Syracuse,2007,4,123.0,10.9,4.1,1.1,42.3,35.8,75.2,51.5,,11.0
Ed Nichols,,,,,Rice,1975,1,13.0,1.5,2.4,0.5,22.6,,66.7,,,
Isaiah Nichols,Guard,77.0,180,Avon Old farms High School,San Jose State,2017,1,29.0,4.3,2.0,1.9,42.0,34.5,50.8,47.0,7.8,0.3
Jack Nichols,,,,,Washington,1948,1,34.0,14.9,,,,,,,,
Jamal Nichols,Forward,80.0,203,,DePaul,2005,1,29.0,3.5,3.3,0.2,45.0,25.0,67.5,46.3,,1.7
Jarvis Nichols,Guard,75.0,190,,Northern Illinois,2008,1,27.0,9.9,2.8,1.8,37.3,31.1,85.0,44.4,,0.9
Jerry Nichols,Guard,78.0,198,,Arkansas State,2006,2,33.0,9.0,2.3,0.8,39.5,37.9,61.0,52.8,,1.9
Jerry Nichols,Guard,76.0,193,,Georgetown,1997,3,71.0,2.9,1.2,0.6,34.7,30.0,55.2,43.7,,
Jerry Nichols,Forward,78.0,198,,Purdue,1975,3,70.0,7.2,3.9,1.4,42.6,,79.5,,,
Jim Nichols,Center,80.0,203,,Oklahoma State,1959,2,7.0,0.6,0.4,,,,80.0,,,
Joe Nichols,Guard,77.0,196,,Cal State Fullerton,2003,1,4.0,1.2,1.0,0.0,66.7,50.0,,83.3,,0.1
Jon Nichols,,,,,Canisius,1966,1,19.0,5.7,2.2,,38.5,,70.8,,,
Jordan Nichols,Forward,77.0,196,,American,2009,4,117.0,3.9,4.0,0.4,56.4,0.0,66.0,56.4,,8.3
Josh Nichols,Guard,78.0,198,,Eastern Michigan,1993,1,11.0,2.0,1.0,0.2,25.0,14.3,75.0,29.7,,
Kipper Nichols,Forward,78.0,225,St. Edward HS,Illinois,2017,1,21.0,4.9,2.9,0.1,45.3,44.4,61.9,52.3,13.2,0.7
Leslie Nichols,Center,80.0,203,,Texas Tech,1981,4,72.0,0.8,1.3,,33.3,,46.9,,,
Malik Nichols,Guard,78.0,210,Bridgton Academy (ME),Hofstra,2016,2,54.0,5.7,5.0,1.3,51.2,20.8,46.7,52.3,16.2,2.8
Matt Nichols,,,,,Virginia,1989,1,2.0,,,,,,,,,
Noah Nichols,Center,80.0,203,,Coastal Carolina,2006,2,29.0,2.7,2.0,0.3,40.3,,64.9,40.3,,0.3
P.J. Nichols,Guard,79.0,201,,Morehead State,1992,4,113.0,7.3,2.2,1.2,41.8,41.9,72.5,54.3,,
Paul Nichols,Center,81.0,206,,Penn State,1970,3,36.0,1.3,1.5,,39.6,,37.5,,,
Ramsey Nichols,Guard,77.0,196,,Detroit,1990,1,27.0,4.1,1.6,2.7,37.5,24.2,56.5,40.8,,
Ramsey Nichols,Guard,74.0,188,,Detroit,1993,3,84.0,8.6,2.4,4.0,42.7,33.3,72.7,47.2,,
Roger Nichols,,,,,UCLA,1961,1,3.0,2.0,2.3,,60.0,,,,,
Scott Nichols,Guard,73.0,185,,Ball State,1990,4,116.0,5.0,2.5,3.5,48.3,,66.7,,,
Shane Nichols,Guard,72.0,183,,St. Peter's and Wofford,2008,4,111.0,13.4,1.8,1.3,41.0,39.9,80.0,55.0,,10.1
Steven Nichols,Forward,79.0,201,,Eastern Illinois,1993,2,33.0,1.7,1.5,0.4,45.8,33.3,,46.9,,
Tom Nichols,,,,,Texas,1978,2,15.0,2.6,1.8,,73.7,,,,,
Tom Nichols,Forward,75.0,190,,Portland,1964,2,52.0,11.9,3.8,,47.3,,72.4,,,
Travis Nichols,Forward,76.0,190,Food & Finance,St. Francis (NY),2013,3,80.0,8.8,4.0,0.2,44.9,36.9,84.6,54.4,20.5,5.6
Tre Nichols,Guard,61.0,170,,Texas State and Boise State,2012,3,56.0,4.5,0.8,0.9,36.0,25.3,77.9,41.1,,1.1
_ Nichols,,,,,Canisius,1964,1,21.0,5.1,2.4,,41.2,,85.2,,,
Andrew Nicholson,Forward,81.0,240,,St. Bonaventure,2010,2,123.0,17.1,7.2,0.7,57.5,37.7,72.0,58.5,,18.5
Arndray Nicholson,Forward,77.0,196,,South Alabama,1982,1,27.0,10.1,5.0,1.4,43.1,,69.0,,,
Bob Nicholson,Guard,73.0,185,,Stanford,1972,3,43.0,3.8,1.0,,48.8,,74.6,,,
Byron Nicholson,Center,79.0,201,,Air Force,2001,3,48.0,1.9,2.4,0.2,43.0,0.0,55.6,43.0,,0.7
Desma Nicholson,Guard,69.0,160,Chesapeake,Coppin State,2013,1,1.0,0.0,2.0,1.0,0.0,0.0,,0.0,11.7,0.0
Dick Nicholson,Forward,75.0,190,,Colorado,1957,2,41.0,4.9,3.2,,30.4,,72.6,,,
Eldon Nicholson,,,,,Kansas,1953,1,15.0,1.7,0.7,,40.0,,45.5,,,
Garik Nicholson,Forward,79.0,201,,Alabama A&M,2003,4,111.0,7.2,4.8,0.6,38.2,0.0,63.9,38.2,,4.0
Greg Nicholson,,,,,Iona,1993,1,8.0,0.2,0.2,0.1,0.0,0.0,50.0,0.0,,
H. Nicholson,Center,,,,Toledo,1951,1,26.0,4.9,3.5,0.8,35.5,,58.8,,,
Jack Nicholson,Guard,76.0,193,,Wagner,1978,2,27.0,1.3,0.7,,51.5,,,,,
Jeremy Nicholson,Guard,75.0,190,,Missouri State,2005,1,10.0,1.1,1.1,0.2,37.5,40.0,75.0,50.0,,0.2
Jerome Nicholson,Center,80.0,203,,Bethune-Cookman,2003,3,68.0,3.9,2.9,0.1,47.0,,46.7,47.0,,1.1
Jerome Nicholson,Center,81.0,206,,Rider,1987,4,98.0,5.7,4.3,0.4,44.2,,61.5,,,
Jim Nicholson,Forward,77.0,196,,Lamar,1970,4,87.0,13.8,8.6,,48.5,,74.1,,,
Jim Nicholson,Guard,,,,Mississippi State,1950,3,,,,,,,,,,
Max Nicholson,Forward,81.0,206,,Colorado State,1987,1,29.0,2.7,1.3,0.3,41.9,35.7,67.7,46.0,,
Peyton Nicholson,Forward,76.0,193,,McNeese State,1999,1,6.0,0.3,1.0,0.0,33.3,,,33.3,,0.0
Ron Nicholson,Center,80.0,203,,Morehead State,1973,2,42.0,8.2,9.8,1.7,47.1,,71.6,,,
Rufus Nicholson,Forward,79.0,201,,Montana State,2000,2,50.0,4.9,3.3,0.9,42.6,41.3,55.7,50.5,,1.0
Steve Nicholson,Center,81.0,206,,Eastern Illinois,1991,2,51.0,1.4,1.5,0.4,47.7,,63.0,47.7,,
Yemi Nicholson,Center,73.0,208,,Denver,2005,2,87.0,15.7,8.1,0.8,58.1,,71.3,58.1,,15.5
Cedrick Nickelberry,Forward,,,,Northwestern State,1998,1,15.0,2.3,1.4,0.2,45.2,,40.0,45.2,,0.1
Bill Nickell,Forward,,,,Middle Tennessee,1963,3,54.0,5.8,5.5,,33.2,,44.8,,,
Pat Nickell,,,,,Virginia Tech,1951,1,8.0,3.4,1.6,0.1,37.5,,42.9,,,
Roger Nickell,,,,,Western Illinois,1983,2,,,,,,,,,,
Roger Nickell,Forward,,,,Colorado State,1981,3,29.0,3.5,1.9,0.4,51.3,,57.1,,,
Bryce Nickels,Forward,80.0,200,,Youngstown State,2016,1,23.0,3.9,3.3,0.5,45.6,0.0,44.7,45.6,10.5,0.1
Lawrence Nickelson,,,,,Air Force,1974,1,,,,,,,,,,
Leon Nickelson,Center,81.0,206,,North Carolina-Wilmington,1982,2,42.0,3.0,2.4,0.1,41.8,,76.6,,,
Rich Nickelson,Forward,77.0,196,,Air Force,1974,3,,,,,,,,,,
Harry Nickens,Guard,73.0,185,,South Carolina State,1978,4,102.0,18.1,4.0,,46.5,,78.2,,,
Jared Nickens,Guard,79.0,200,Westtown,Maryland,2017,3,104.0,4.9,1.4,0.4,36.3,36.3,78.3,51.0,10.2,3.9
Mark Nickens,Forward,77.0,196,,American,1982,2,90.0,16.8,4.9,2.4,49.7,,77.4,,,
Mark Nickens,Guard,76.0,193,,Texas Christian,1979,1,22.0,8.9,4.7,,43.3,,73.9,,,
Colin Nickerson,Guard,75.0,150,Waukegan,Fairfield,2013,4,138.0,5.2,2.8,1.8,46.2,25.9,64.8,49.8,13.8,8.9
E. Victor Nickerson,Guard,80.0,180,Norcross,Charlotte and Valparaiso,2016,4,125.0,4.9,2.2,1.3,35.5,22.1,66.6,38.5,8.3,2.9
Gaylon Nickerson,Guard,75.0,190,,Wichita State and Kansas State,1992,2,59.0,9.8,4.6,2.6,41.9,28.3,63.8,43.0,,
Jason Nickerson,Guard,75.0,190,,Rhode Island,2002,1,15.0,1.5,1.1,0.3,40.0,0.0,53.8,40.0,,0.1
Jon-Michael Nickerson,Forward,78.0,198,,Kennesaw State,2010,4,115.0,6.9,4.1,1.1,43.0,25.9,63.5,45.4,,
Karl Nickerson,,,,,LIU-Brooklyn,1973,1,6.0,0.3,0.3,,16.7,,,,,
Lester Nickerson,Forward,,,,Lamar,1967,1,14.0,10.5,8.3,,38.1,,70.0,,,
