player_name,position,height(inches),weight(lbs),high_school,college,draft_year,years_in_college,games,points,rebounds,assists,fg_percent,3_fg_percent,free_throw_percent,effective_fg_percent,player_efficiency_rating,win_shares
Dan Kalinowski,Center,73.0,211,,Mount St. Mary's,1992,4,78.0,2.3,2.2,0.9,37.8,,,,,
Don Kalinowski,,,,,Loyola (LA),1966,2,42.0,15.7,9.7,,42.1,,75.6,,,
John Kalinowski,,,,,Loyola (LA),1964,1,,,,,,,,,,
Given Kalipinde,Guard,75.0,190,,Loyola Marymount,2010,1,24.0,4.1,1.8,0.9,40.0,33.3,48.5,48.2,13.3,0.5
Scott Kalish,Guard,61.0,178,,Bowling Green State,1988,3,59.0,1.5,0.4,0.8,36.0,,,,,
Francis Kalisti,Center,79.0,201,,Boston University,1987,1,21.0,2.2,2.1,,57.1,,46.2,57.1,,
Justin Kaliszewski,Guard,69.0,175,,Southern Utah,1999,1,30.0,3.9,1.2,1.3,34.3,37.5,72.7,48.6,,0.5
Francis Kalitsi,Center,81.0,206,,Boston University,1990,3,74.0,1.2,1.8,0.1,43.6,,44.9,43.6,,
Dave Kall,,,,,Rutgers,1956,2,35.0,2.6,2.1,,27.1,,48.9,,,
Pete Kallas,,,,,Brown,1960,1,11.0,2.5,1.3,,52.2,,57.1,,,
Wendell Kallenberger,Forward,78.0,198,,University of California,1970,3,36.0,1.8,1.6,,37.9,,60.9,,,
Stephen Kallman,,,,,Maryland-Eastern Shore,2005,1,14.0,0.2,0.1,0.1,33.3,100.0,,50.0,,0.0
Steve Kalocinski,Center,78.0,198,,Wichita State,1979,4,89.0,7.8,5.4,1.0,45.3,,60.2,,,
Cedric Kalombo,Center,73.0,208,,Savannah State,2008,1,13.0,0.6,1.9,0.3,20.0,,,20.0,,0.0
Luteke Kalombo,Forward,79.0,201,,La Salle and Niagara,1996,4,105.0,5.6,2.6,1.0,40.0,30.9,76.7,46.6,,
Antonio Kalpic,Forward,81.0,220,Wesleyan Christian Academy (NC),Campbell,2014,3,42.0,1.5,1.3,0.1,55.6,,72.2,55.6,7.5,0.3
Ako Kaluna,Forward,79.0,276,West Ranch HS,Northern Arizona,2017,4,130.0,9.0,4.5,0.9,44.7,34.1,68.3,49.5,16.4,6.3
Stefan Kaluz,Center,81.0,206,,Brown,2010,2,11.0,1.9,1.4,0.1,36.4,,55.6,36.4,,-0.1
Matt Kaluzienski,Guard,,,,Maryland,1990,2,16.0,,,,,,,,,
O'Neil Kamaka,Forward,,,,Saint Mary's (CA),1999,2,47.0,4.3,2.4,0.8,44.3,29.0,65.9,46.7,,0.8
Chris Kaman,Center,84.0,268,,Central Michigan,2002,2,83.0,15.1,8.5,0.8,60.8,,71.3,60.8,,12.3
Diaby Kamara,Forward,79.0,201,,Portland and Cal Poly,2003,3,74.0,3.4,3.1,0.7,43.3,45.5,62.6,44.5,,1.5
Djibril Kamara,Forward,77.0,196,,Houston Baptist,1987,2,12.0,1.1,0.9,0.2,,,58.3,,,
Juma Kamara,Forward,78.0,198,,Portland State,2007,2,60.0,12.0,3.9,1.1,47.3,44.7,76.1,58.1,,5.7
Kalilou Kamara,Forward,77.0,196,,Morehead State,2003,2,9.0,1.8,0.6,0.1,33.3,37.5,75.0,43.3,,0.0
Mathieu Kamba,Guard,77.0,205,Bishop McNally HS,Central Arkansas,2017,3,89.0,10.9,5.6,1.6,53.4,28.9,57.4,54.2,15.6,3.2
Kaspars Kambala,Center,81.0,206,,UNLV,2001,4,113.0,15.0,8.2,0.7,54.8,,70.5,54.8,,16.4
Luka Kamber,Forward,79.0,190,Alba,Louisiana-Lafayette and Nicholls State,2017,4,82.0,3.9,1.8,0.6,33.9,31.2,69.2,46.2,7.0,0.8
J.P. Kambola,Center,81.0,244,St. Benedict's,Marshall,2015,3,49.0,4.1,2.8,0.1,54.7,24.4,61.4,58.3,18.7,1.7
Tim Kamczyc,Forward,79.0,225,Strongsville,Cleveland State,2013,4,134.0,6.7,3.5,1.4,48.1,38.9,72.2,56.1,13.3,9.8
Brylle Kamen,Forward,79.0,235,,San Jose State,2011,1,10.0,6.1,5.9,0.2,28.3,0.0,71.1,28.3,7.7,0.0
Mike Kamen,Forward,76.0,193,,Temple,1969,1,7.0,2.1,1.9,,50.0,,100.0,,,
Steve Kamerman,Forward,79.0,201,,Louisiana-Monroe,1976,3,54.0,0.9,1.1,,29.6,,53.8,,,
Brandon Kamga,Guard,77.0,217,South Lakes HS,Northeastern and High Point,2016,1,15.0,3.0,1.1,0.3,45.7,55.6,50.0,52.9,17.3,0.3
Rob Kamiak,Forward,78.0,198,,Ball State,1987,2,35.0,6.8,4.1,,50.3,,66.3,,,
Matt Kamieniecki,Forward,80.0,228,Clarkston,Ball State,2014,4,98.0,4.4,4.6,0.7,52.0,33.3,51.8,52.2,,4.7
Ed Kamin,Center,74.0,188,,Saint Louis,1950,1,13.0,0.5,,,14.3,,50.0,,,
Rick Kamin,Forward,77.0,196,,Lehigh,1983,3,55.0,5.2,3.0,,49.7,,75.0,,,
Al Kaminskas,,,,,Bucknell,1963,2,26.0,1.3,1.0,,24.6,,50.0,,,
Bernard Kaminski,,,,,UMass,1952,1,21.0,10.9,,,34.4,,78.9,,,
Dave Kaminski,,,,,Loyola (IL),1957,1,2.0,4.0,,,42.9,,50.0,,,
Dick Kaminski,,,,,Villanova,1961,3,69.0,8.1,3.7,,42.9,,74.2,,,
Ed Kaminski,Center,79.0,201,,Kent State,1983,4,92.0,5.8,4.5,0.5,45.6,,60.7,,,
Kenny Kaminski,Forward,80.0,225,Medina,Michigan State and Ohio,2017,3,94.0,9.8,2.8,0.8,40.8,40.7,81.3,54.4,15.1,6.9
Frank Kaminsky,Center,84.0,242,Benet Academy,Wisconsin,2013,2,144.0,10.1,4.6,1.3,52.2,36.9,76.3,57.3,29.6,19.1
Rick Kaminsky,Forward,73.0,185,,Yale,1964,3,66.0,20.0,8.3,,42.7,,71.2,,,
Zack Kaminsky,Forward,78.0,200,Pace Academy,Penn,2017,1,4.0,0.0,0.0,0.0,,,,,0.0,0.0
Reed Kamler,Guard,72.0,185,San Rafael,Pacific,2013,2,4.0,0.0,0.5,0.0,0.0,0.0,,0.0,-10.4,0.0
John Kamman,Center,,,,Purdue,1961,4,,,,,,,,,,
Jim Kammer,Forward,76.0,193,,Eastern Kentucky,1986,2,13.0,0.8,1.2,,21.4,,50.0,,,
Marty Kammer,Guard,61.0,180,,LSU,1956,1,15.0,0.8,0.7,,42.9,,,,,
Lee Kammerdiner,Forward,74.0,188,,MIT,1968,1,25.0,7.6,5.8,,45.0,,67.4,,,
Bob Kammerer,Guard,73.0,185,,Minnesota,1961,1,12.0,,0.5,,,,,,,
Chase Kammerer,Forward,79.0,245,St. Thomas,Air Force,2014,4,59.0,1.3,1.1,0.5,42.4,18.2,52.4,44.1,9.3,0.5
Joe Kammerer,Center,81.0,225,North Eugene,Idaho,2014,4,101.0,1.5,1.4,0.2,49.3,0.0,51.9,49.3,5.2,0.4
Josh Kammerer,Guard,76.0,193,,Coastal Carolina,1992,1,29.0,1.5,0.8,0.3,32.5,15.4,72.7,35.0,,
Pat Kammerer,Forward,80.0,203,,Hofstra,1977,3,78.0,6.4,5.6,,53.1,,51.4,,,
_ Kammerer,,,,,Hofstra,1974,1,,,,,,,,,,
Chuck Kammers,Forward,,,,Georgia,1957,1,2.0,,0.5,,,,,,,
Ronnie Kammes,Guard,76.0,193,,DePaul,1997,2,29.0,1.5,1.4,0.4,34.9,26.3,,40.7,,0.1
Matt Kammrath,Guard,72.0,183,,Northwestern,1999,3,25.0,0.3,0.2,0.2,7.7,0.0,85.7,7.7,,-0.2
Harper Kamp,Forward,80.0,245,,University of California,2012,4,133.0,8.5,4.1,1.3,52.5,23.1,76.9,52.9,,9.7
Bob Kampa,Forward,76.0,193,,DePaul,1951,3,61.0,6.3,,,35.4,,63.0,,,
Greg Kampe,Guard,61.0,178,,Bowling Green State,1977,3,55.0,2.0,1.0,1.9,25.3,,50.0,,,
_ Kampe,,,,,Bowling Green State,1978,1,9.0,0.2,0.4,0.3,20.0,,,,,
Elliott Kampen,Guard,77.0,180,Yorktown,Butler,2014,3,29.0,0.2,0.2,0.0,16.7,20.0,75.0,25.0,-0.6,0.0
Emerson Kampen,Center,80.0,201,Yorktown,Butler,2013,4,60.0,0.1,0.2,0.1,28.6,0.0,,28.6,5.7,0.1
_ Kamperman,,,,,Texas A&M,1948,1,,,,,,,,,,
Matthew Kampfe,Guard,74.0,188,,Jacksonville,2006,3,54.0,1.2,1.1,0.3,24.3,22.0,66.7,30.4,,-0.4
Seth Kamphoefner,Forward,81.0,210,,UCSB,2011,3,4.0,0.0,0.0,0.0,0.0,,,0.0,,0.0
Bill Kamphuis,Center,81.0,206,,Mississippi State,1979,3,26.0,1.2,1.2,,41.7,,66.7,,,
Rob Kampman,Forward,80.0,203,,Wichita State,2005,4,121.0,8.0,4.4,1.2,49.0,42.2,75.2,58.4,,9.3
Al Kamps,,,,,Washington State,1955,1,17.0,3.3,1.5,,36.2,,56.4,,,
Brad Kampschroeder,,,,,Kansas,1989,1,10.0,0.9,0.2,,33.3,,60.0,33.3,,
Chad Kamstra,Guard,73.0,185,,Toledo,2000,4,111.0,10.5,2.1,1.8,36.8,36.2,80.9,48.7,,7.4
Garry Kamstra,Guard,74.0,188,,Cincinnati,1976,3,86.0,6.4,1.7,,48.7,,80.9,,,
John Kamstra,Guard,,,,Indiana,1975,3,51.0,1.9,,0.5,47.4,,63.9,,,
Bernard Kamwa,Forward,80.0,245,,UMKC,2012,2,31.0,3.3,3.4,0.2,45.2,,42.2,45.2,4.6,-0.4
Al Kanaan,Guard,73.0,185,,Duquesne,1968,1,1.0,2.0,,,100.0,,,,,
Maurice Kanaan,Forward,77.0,196,,Akron,2005,1,1.0,2.0,3.0,0.0,100.0,,,100.0,,0.0
_ Kanaan,,,,,Duquesne,1967,1,,,,,,,,,,
Halil Kanacevic,Forward,80.0,255,Curtis,Hofstra and St. Joseph's,2014,4,128.0,9.1,8.0,3.2,45.3,26.7,62.4,47.8,17.6,10.6
Kevin Kanaskie,Guard,74.0,188,,Middle Tennessee,2009,4,124.0,10.1,3.6,3.9,36.8,35.0,81.2,47.7,,9.6
Kurt Kanaskie,Guard,73.0,185,,La Salle,1980,4,105.0,12.9,1.8,,47.2,,82.1,,,
Brian Kanatzar,Guard,72.0,183,,Texas,1999,1,1.0,0.0,0.0,0.0,,,,,,0.0
Alex Kandabarow,Forward,77.0,196,,Dartmouth,1973,1,14.0,1.7,1.3,,40.9,,75.0,,,
Vieux Kande,Center,80.0,240,Sagemont School,Louisiana-Lafayette,2015,2,45.0,1.1,0.8,0.0,67.9,,45.8,67.9,10.2,0.4
Marko Kandic,Center,80.0,203,,Delaware State,2000,1,28.0,5.5,2.6,0.4,40.1,29.9,73.3,46.7,,0.3
Khadim Kandji,Forward,81.0,206,,Louisiana-Lafayette,2003,2,44.0,0.7,1.4,0.2,35.3,,33.3,35.3,,0.3
Ben Kandlbinder,Forward,,,,Missouri State,1998,4,114.0,12.5,5.2,1.7,45.7,35.1,78.0,52.2,,
Aliou Kane,Center,73.0,208,,Minnesota and Texas Christian,2006,2,20.0,0.8,0.7,0.1,40.0,,60.0,40.0,,0.0
Badou Kane,Center,79.0,201,,Manhattan,2000,4,56.0,1.1,2.4,0.3,42.6,,38.2,42.6,,0.8
Calvin Kane,Guard,72.0,183,,Lamar,1980,1,15.0,0.9,0.6,1.1,19.2,,42.9,,,
DeAndre Kane,Guard,76.0,200,The Patterson School,Marshall and Iowa State,2014,4,132.0,16.0,5.6,4.9,43.2,30.1,60.2,47.8,18.9,14.0
Ed Kane,Guard,77.0,196,,Appalachian State,1976,4,69.0,9.3,,,46.0,,73.5,,,
Gary Kane,Guard,76.0,193,,Montana,1994,4,87.0,8.5,1.9,1.1,42.1,39.1,77.0,54.8,,
Gary Kane,Guard,,,,Michigan,1960,2,,,,,,,,,,
Howie Kane,Guard,73.0,185,,American,1975,1,26.0,6.8,1.8,,48.7,,80.6,,,
Jackson Kane,Guard,61.0,175,Monmouth-Roseville,Bradley,2015,1,9.0,0.0,0.2,0.2,,,,,14.5,0.0
Joey Kane,,,,,Houston,2001,1,4.0,0.0,0.2,0.0,0.0,,0.0,0.0,,-0.1
John Kane,,,,,Temple,1954,2,53.0,11.7,,,,,,,,
Keegan Kane,Guard,77.0,196,,BYU,1991,1,7.0,,0.3,,,,,,,
Kevin Kane,Forward,77.0,196,,Catholic,1980,1,3.0,0.3,0.3,,,,50.0,,,
Leo Kane,Guard,75.0,190,,Holy Cross,1980,4,104.0,4.0,1.3,2.0,48.6,,66.7,,,
Mike Kane,Forward,77.0,196,,Sacramento State,1993,1,11.0,1.6,0.5,0.0,37.5,60.0,,56.3,,
Milt Kane,,,,,Utah,1958,2,53.0,13.2,8.4,,37.5,,67.1,,,
Ousseynou Kane,Center,,,,Charlotte,1998,1,6.0,0.0,1.2,0.0,0.0,,,0.0,,-0.1
Pete Kane,Forward,76.0,193,,UConn,1996,1,9.0,0.0,0.0,0.0,,0.0,,,,0.0
Sean Kane,Guard,77.0,196,,Brown,2009,2,31.0,1.6,0.5,0.1,37.2,41.0,100.0,55.8,,0.3
Tommy Kane,Guard,75.0,190,,North Carolina State,1993,1,2.0,0.0,0.5,0.0,0.0,0.0,,0.0,,
