player_name,position,height(inches),weight(lbs),high_school,college,draft_year,years_in_college,games,points,rebounds,assists,fg_percent,3_fg_percent,free_throw_percent,effective_fg_percent,player_efficiency_rating,win_shares
Fallon Sacasey,Forward,80.0,203,,Tulsa,1989,1,20.0,1.8,1.4,0.2,42.9,0.0,47.8,42.9,,
Gary Sacheck,Center,79.0,201,,Denver,1970,1,24.0,15.0,7.8,,43.6,,59.7,,,
John Sachetti,,,,,UMass,1978,1,1.0,,,1.0,,,,,,
Roy Sachse,,,,,Kent State,1978,1,4.0,2.5,1.2,,57.1,,50.0,,,
Sebastian Sachse,Center,80.0,203,,Samford,2004,4,98.0,3.7,2.2,0.8,41.2,32.3,50.0,50.8,,1.4
Dave Sackolwitz,Forward,78.0,198,,Weber State,1970,2,53.0,5.0,5.1,,38.1,,68.5,,,
Doug Sackolwitz,Forward,78.0,198,,Weber State,1971,1,17.0,1.6,1.3,,55.0,,62.5,,,
Robert Sacre,Center,84.0,260,,Gonzaga,2011,4,136.0,9.3,5.0,0.7,50.4,25.0,73.5,50.4,,13.0
Ra'oof Sadat,Forward,,,,San Francisco,1998,2,34.0,4.0,3.2,0.3,49.6,25.0,62.1,50.0,,1.9
Devon Saddler,Guard,74.0,210,Aberdeen/Winchendon Prep (MA),Delaware,2014,4,124.0,17.9,4.3,2.7,42.7,33.7,74.9,48.2,18.5,11.7
Marvin Saddler,Forward,79.0,201,,Providence,1992,4,94.0,4.4,3.2,0.4,44.5,,66.9,,,
Tevon Saddler,Guard,78.0,205,St. Frances HS,North Carolina-Greensboro and Nicholls State,2015,2,62.0,12.9,4.2,3.4,41.3,20.0,66.8,42.3,14.8,2.3
Joe Sadelfeld,Guard,74.0,188,,Ohio State,1967,1,13.0,4.7,2.4,,46.6,,53.8,,,
Bill Sadler,Forward,78.0,198,,Pepperdine,1983,3,82.0,13.8,7.0,2.6,54.4,,73.9,,,
Cameron Sadler,Guard,61.0,160,,Sam Houston State,2012,1,11.0,0.2,0.0,0.2,0.0,0.0,50.0,0.0,-24.3,-0.2
Gene Sadler,Guard,74.0,188,,Florida,1962,1,1.0,,,,,,,,,
Markel Sadler,Guard,,,,Sacramento State,1996,1,27.0,6.2,2.9,4.7,38.9,22.0,65.5,42.4,,0.7
Pat Sadler,Guard,73.0,185,,Virginia Tech,1986,1,7.0,,0.1,,,,,,,
Richard Sadler,Center,81.0,206,,Eastern Kentucky,2002,1,27.0,4.4,3.7,0.4,49.0,33.3,51.6,50.0,,0.7
Steve Sadler,Forward,76.0,193,,Butler,1966,2,25.0,1.0,0.9,,25.0,,72.7,,,
Zedric Sadler,Guard,75.0,195,South Kent,Rider,2016,4,124.0,6.6,3.1,2.0,39.1,33.1,67.3,46.2,12.2,5.9
Dan Sadlier,Forward,78.0,198,,Dayton,1969,3,86.0,10.6,6.3,,53.0,,65.3,,,
Hunter Sadlon,Guard,72.0,168,Turpin HS,Winthrop,2017,4,43.0,0.1,0.3,0.2,10.0,0.0,50.0,10.0,1.3,0.0
John Sadlosca,Forward,77.0,196,,Princeton,1972,1,13.0,2.5,0.9,,44.8,,77.8,,,
Jade Sadosty,,,,,Air Force,1990,1,,,,,,,,,,
Jeff Sadowski,Forward,77.0,196,,Tulsa,1988,1,19.0,3.9,2.9,0.9,39.5,0.0,68.2,39.5,,
_ Sadowski,,,,,Vermont,1970,1,,,,,,,,,,
John Sadusky,Guard,72.0,183,,Boston University,2000,1,5.0,0.0,0.6,1.2,0.0,,0.0,0.0,,-0.1
_ Saemmer,,,,,Muhlenburg,1948,1,,,,,,,,,,
Mike Saenger,Guard,72.0,183,,St. Francis (NY),1993,1,9.0,1.8,0.4,0.6,35.3,30.8,,47.1,,
Don Saffer,Guard,73.0,185,,UCLA,1969,3,58.0,3.1,0.9,,41.1,,62.0,,,
John Saffle,Forward,80.0,203,,UTEP,1976,4,97.0,6.7,4.5,,51.2,,71.5,,,
Corey Saffold,Forward,79.0,201,,Long Beach State,1997,2,14.0,1.9,1.6,0.6,37.5,0.0,75.0,37.5,,0.1
S.T. Saffold,Forward,76.0,193,,San Jose State,1966,3,,,,,,,,,,
Justin Safford,Forward,81.0,230,,Missouri,2011,4,124.0,5.2,3.0,0.8,43.7,41.2,68.0,47.5,,5.9
Marv Safford,Guard,74.0,188,,USC,1977,4,98.0,10.1,1.3,2.5,49.4,,76.8,,,
Jeremy Saffore,Center,85.0,225,,Chattanooga,2010,4,114.0,3.4,2.3,0.2,55.2,0.0,51.6,55.2,,2.8
David Safstrom,Center,85.0,250,,Lehigh,2011,4,63.0,0.8,1.2,0.1,50.0,,56.0,50.0,,0.4
Mike Sagay,Forward,79.0,200,St. Thomas More Prep,Boston College,2017,1,15.0,2.0,0.9,0.0,37.9,57.1,40.0,44.8,8.2,-0.1
George Sage,,,,,Colorado State,1953,1,16.0,1.9,1.9,,32.3,,40.7,,,
John Sagehorn,Guard,75.0,190,,SMU,1975,2,51.0,8.3,2.1,,36.6,,73.7,,,
Floyd Sagely,,,,,Arkansas,1954,3,67.0,5.9,,,25.5,,53.8,,,
Charlie Sager,Center,,,,Utah State,1992,2,37.0,1.6,1.2,0.2,44.9,,44.8,45.9,,
Chris Sager,Guard,76.0,193,,Green Bay and Charlotte,2005,4,96.0,5.4,1.3,0.5,41.2,38.9,89.3,50.9,,3.2
Christien Sager,Guard,76.0,205,Rider (TX),Oklahoma State,2015,4,79.0,0.7,0.7,0.2,35.6,30.3,45.7,46.7,8.1,0.8
Dan Sager,,,,,Kent State,1971,2,13.0,0.8,0.9,,44.4,,33.3,,,
Joe Sager,,,,,Army,1987,1,3.0,1.0,0.7,0.3,33.3,,25.0,33.3,,
Lee Sager,,,,,Army,1961,2,46.0,16.5,10.3,,41.4,,79.1,,,
Maynard Sager,,,,,Idaho State,1965,2,36.0,2.1,1.7,,33.8,,63.0,,,
_ Sager,,,,,Idaho State,1966,1,25.0,3.8,1.8,,38.6,,62.8,,,
Josh Sagester,,,,,Mercer,2001,2,61.0,5.1,1.6,1.4,42.5,40.8,61.9,60.0,,2.9
Sinan Saglam,Guard,78.0,195,Istanbul Avcilar Doga,Fordham,2017,1,11.0,0.5,0.5,0.2,28.6,0.0,100.0,28.6,3.5,0.0
Carl Saglimben,,,,,St. Bonaventure,1952,1,15.0,0.6,1.0,0.1,30.0,,33.3,,,
William Sago,Guard,61.0,180,,South Carolina State,2007,3,66.0,3.4,0.7,0.6,40.1,34.1,71.7,47.9,,1.2
Phil Sagona,,,,,St. John's (NY),1954,3,44.0,1.7,0.9,,25.7,,33.8,,,
Mehmet Sahan,Forward,81.0,245,,Sacred Heart,2011,4,100.0,3.6,2.8,0.5,50.9,16.7,58.2,51.0,,2.7
Andy Saharan,Guard,77.0,180,,UC-Riverside,2011,1,14.0,1.0,0.4,0.1,21.7,25.0,0.0,30.4,-0.5,-0.1
Admir Sahbegovic,Forward,79.0,215,Englewood,Jacksonville,2012,1,24.0,0.9,0.6,0.1,29.2,50.0,63.6,31.3,2.6,-0.2
Puneet Sahi,Guard,,,,UC-Irvine,1998,2,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,-0.1
Steve Sahle,Center,81.0,206,,Morehead State,1977,2,36.0,2.2,3.0,0.3,46.4,,74.3,,,
Mattias Sahlstrom,Forward,73.0,208,,Oklahoma State,1991,2,58.0,6.3,3.2,0.9,45.2,38.8,64.7,49.7,,
Walt Sahm,Center,73.0,208,,Notre Dame,1965,3,68.0,15.8,16.9,,44.3,,59.5,,,
Bud Sahmaunt,Guard,69.0,175,,Oklahoma City,1960,2,52.0,11.3,4.6,,50.1,,79.7,,,
Bill Sahms,,,,,Notre Dame,1977,1,,,,,,,,,,
Manny Sahota,Forward,77.0,200,St. Marguerite D'Youville,Cornell,2011,1,14.0,0.6,0.8,0.2,28.6,16.7,0.0,32.1,2.6,-0.1
Bob Sahr,Forward,81.0,206,,Arkansas-Little Rock,1993,2,55.0,4.1,2.9,0.7,48.7,0.0,57.5,48.7,,
Bob Sahr,Forward,78.0,198,,Youngstown State,1990,2,16.0,0.9,1.3,,37.5,,,,,
John Saich,Forward,79.0,201,,San Francisco,1974,3,32.0,2.7,2.2,,53.0,,,,,
Ivan Saicic,Forward,79.0,205,Sportska Gimnazija,Winthrop,2014,1,3.0,0.0,0.0,0.0,0.0,0.0,,0.0,-18.9,-0.1
Frank Saier,Center,79.0,201,,Furman,1965,1,19.0,5.2,5.3,,42.6,,35.8,,,
Mark Saiers,Forward,79.0,201,,New Mexico,1974,3,82.0,8.3,4.8,1.7,50.4,,72.8,,,
Bill Sailer,,,,,Arkansas,1954,2,35.0,1.3,,,20.4,,62.5,,,
Markus Sailes,Guard,77.0,196,,Virginia Tech,2006,4,112.0,3.2,2.0,1.6,43.0,32.4,55.9,46.9,,4.0
Mike Sailes,Center,79.0,201,,Arkansas State,1982,3,75.0,10.0,5.3,1.1,54.1,,73.7,,,
Derek Sailors,Center,80.0,203,,New Mexico State,1983,4,96.0,8.6,4.6,1.9,49.7,,72.6,,,
Josh Sain,Forward,77.0,196,,Middle Tennessee and Tennessee State,2010,2,35.0,10.7,3.3,1.3,38.6,36.6,61.9,47.2,,1.1
Nate Sain,Guard,72.0,183,,Cornell,1980,2,31.0,1.2,0.3,0.3,28.6,,60.0,,,
Terry Sain,Guard,61.0,180,,Xavier,1978,4,20.0,1.5,0.5,,33.3,,,,,
Allan Saint-Gelais,Forward,78.0,198,,Grambling and South Dakota,2012,2,55.0,3.6,2.1,0.5,44.5,32.5,70.6,48.7,7.5,0.4
Samuel Saint-Jean,Guard,73.0,185,,Saint Mary's (CA),2003,2,53.0,6.8,2.3,3.1,41.4,39.1,75.0,46.0,,3.1
Junior Saintel,Guard,79.0,190,Holy Spirit High School,Stony Brook,2017,1,32.0,4.6,3.6,0.3,44.1,13.6,71.4,45.2,12.0,0.9
Aakim Saintil,Guard,72.0,165,,LIU-Brooklyn,2016,1,31.0,12.6,2.2,4.7,36.8,26.2,80.7,42.4,15.0,2.1
Aakim Saintil,Guard,72.0,165,Roselle Catholic,South Alabama,2014,1,31.0,6.3,2.0,1.8,32.9,27.1,73.9,38.6,9.0,1.1
Terrance Saintil,Forward,80.0,203,,VCU,2010,2,57.0,2.1,1.9,0.2,50.0,,44.1,50.0,,1.3
Ia Saipaia,Guard,,,,San Diego State,1978,2,21.0,2.7,,0.6,51.2,,,,,
Sebastian Saiz,Forward,81.0,233,Sunrise Christian Academy,Ole Miss,2017,4,129.0,9.9,7.8,0.6,49.5,27.4,69.4,50.7,19.2,12.1
Frank Sajevic,Guard,,,,Colorado State,1950,2,,,,,,,,,,
Andrius Sakalys,Forward,78.0,198,,Texas-Rio Grande Valley,2004,2,58.0,9.6,3.5,1.4,44.7,27.9,77.0,48.0,,3.5
Spyros Sakellariou,Center,81.0,206,,Loyola (IL),1992,4,53.0,1.7,1.4,,45.7,,65.0,45.7,,
Yevgen Sakhniuk,Forward,79.0,225,Get Better Academy (Czech Republic),La Salle,2017,2,36.0,3.7,1.4,0.6,61.1,16.7,39.5,61.6,14.1,0.3
Guy Sakowicz,,,,,Loyola (LA),1965,2,,,,,,,,,,
Phil Sakowitz,Guard,,,,LIU-Brooklyn,1975,2,19.0,1.6,0.4,,47.8,,81.8,,,
Al Sakys,Guard,72.0,183,,Drake,1971,3,60.0,5.2,1.3,,46.2,,64.3,,,
Ephraim Salaam,Forward,80.0,203,,San Diego State,1997,1,5.0,4.4,0.6,0.0,50.0,,66.7,50.0,,0.1
Josue Salaam,Guard,76.0,210,Hanford West High School,Bethune-Cookman,2017,2,48.0,3.6,1.6,0.5,35.3,34.1,66.7,48.2,10.5,1.0
Michael Saladin,Guard,72.0,160,Hardin-Jeffersn High Schl,Houston Baptist,2017,1,2.0,1.5,1.5,0.0,20.0,33.3,,30.0,8.6,0.0
Isaiah Salafia,Guard,75.0,185,Cromwell,Yale,2014,3,69.0,2.0,0.8,0.7,31.8,37.3,72.5,42.4,2.8,0.1
Rasul Salahuddin,Guard,75.0,190,,Long Beach State,1996,2,58.0,11.2,2.9,5.2,45.4,33.2,61.4,52.9,,
Buddy Salamone,Guard,61.0,178,,Niagara,1960,1,25.0,3.9,1.6,,40.4,,67.9,,,
Aldo Salati,Center,79.0,201,,Vermont,1970,2,47.0,5.7,4.8,,43.4,,63.1,,,
_ Salati,,,,,Vermont,1968,1,,,,,,,,,,
Ron Salatich,Forward,75.0,190,,Butler,1967,3,67.0,6.1,5.3,,46.6,,72.6,,,
Diogo Salazar,Forward,81.0,206,,Georgia Southern,2007,2,58.0,3.5,2.9,0.6,39.5,23.5,55.3,41.5,,1.0
Michael Salazar,Guard,69.0,172,Westminster College,Fresno State,2014,1,4.0,0.0,0.2,0.0,0.0,0.0,,0.0,-7.0,0.0
Larry Salci,Guard,73.0,185,,Detroit,1968,3,74.0,14.3,3.1,,43.9,,84.2,,,
Stallon Saldivar,Guard,72.0,185,Judge Memorial,Northern Arizona,2013,4,118.0,4.7,3.4,4.3,36.2,28.6,77.6,42.3,11.2,4.2
Christian Salecich,Guard,75.0,195,Institute of Sport,Saint Louis and Southern Illinois-Edwardsville,2014,3,98.0,5.2,1.9,1.7,37.0,29.5,72.1,46.1,9.1,3.8
Steve Saleck,Guard,72.0,183,,Air Force,1978,2,45.0,5.2,1.1,1.3,44.0,,67.4,,,
Greg Salem,,,,,Akron,1982,1,1.0,0.0,0.0,,0.0,,,,,
Travis Salem,Forward,79.0,201,,Texas Tech,1982,1,9.0,0.7,1.2,0.1,33.3,,,,,
Travis Salem,,,,,Weber State,1980,1,8.0,0.2,0.2,0.1,,,100.0,,,
Ron Salentine,Guard,72.0,183,,Augusta State,1988,1,4.0,0.5,0.0,0.0,100.0,,0.0,100.0,,
Gabby Salerman,,,,,Creighton,1949,1,21.0,6.5,,,33.1,,50.8,,,
_ Salerno,Guard,,,,Creighton,1948,1,,,,,,,,,,
Brooks Sales,Center,73.0,208,,Villanova,2002,4,123.0,8.3,7.0,1.4,52.3,25.0,73.0,52.5,,11.3
Michael Sales,Center,,,,Stony Brook,2000,1,25.0,3.2,2.5,0.4,35.2,,45.0,35.2,,-0.7
Mike Sales,Forward,,,,Charleston Southern,1998,2,31.0,2.2,2.7,0.3,44.6,,63.0,44.6,,0.4
S.L. Sales,Forward,77.0,196,,Western Michigan,1976,3,67.0,3.7,2.2,,44.1,,36.9,,,
Max Salesky,Guard,74.0,170,Priest River Lamanna,Idaho,2013,1,1.0,2.0,1.0,0.0,100.0,,,100.0,65.6,0.0
Kirk Salesman,Forward,79.0,201,,Northeastern,1997,1,18.0,3.0,1.4,0.3,32.7,38.1,75.0,40.4,,0.2
Sid Saligman,Guard,61.0,180,,Texas Tech,1959,2,31.0,1.9,0.9,,,,66.7,,,
Gilbert Salinas,Center,73.0,211,,Notre Dame,1981,4,64.0,3.5,1.8,0.8,47.9,,70.5,,,
Juan Salinas,Guard,61.0,180,,UTSA,2005,3,16.0,0.8,0.7,0.2,33.3,33.3,40.0,45.8,,0.1
Stephen Salis,Forward,77.0,196,,New Hampshire,2003,1,11.0,0.5,0.6,0.0,0.0,,62.5,0.0,,-0.1
Danny Salisbery,Forward,79.0,201,,Texas-Rio Grande Valley,1979,2,52.0,18.6,8.7,,53.2,,83.2,,,
Dustin Salisbery,Guard,76.0,193,,Temple,2007,4,117.0,10.9,4.0,1.5,38.9,31.6,63.1,46.7,,7.7
Bruce Salisbury,Center,77.0,196,,Portland State,1971,1,22.0,4.9,5.2,,38.3,,76.3,,,
Jody Salisbury,,,,,Eastern Kentucky,1992,1,9.0,0.2,0.7,,25.0,,,,,
Robert Salisbury,Forward,78.0,198,,Texas State,1992,1,27.0,9.4,6.7,0.8,51.9,0.0,62.0,51.9,,
Sean Salisbury,Guard,61.0,180,,Maryland-Eastern Shore,1991,4,105.0,7.5,2.5,2.6,37.0,39.6,68.4,43.4,,
Steve Salisbury,Forward,,,,Duke,1962,1,2.0,1.0,,,50.0,,,,,
William Salisbury,,,,,Colgate,1961,2,39.0,9.2,4.8,,43.6,,46.7,,,
Richard Salit,Guard,72.0,183,,LIU-Brooklyn,1973,2,40.0,4.0,2.1,,39.5,,67.3,,,
Sander Saljanin,Forward,77.0,196,,Iona,1992,2,7.0,0.7,1.3,,40.0,,,,,
Mawdo Sallah,Center,80.0,215,Broadfording Christian Academy (MD),Mount St. Mary's,2017,2,51.0,4.5,4.1,0.2,52.5,,45.8,52.5,13.8,2.0
Dennis Sallas,Guard,72.0,183,,Hawaii,1971,1,12.0,2.0,1.2,0.3,34.6,,60.0,,,
Al Sallee,,,,,Villanova,1964,1,27.0,2.6,3.7,,30.7,,47.1,,,
Chris Sallee,Center,73.0,208,,Nebraska,1996,2,46.0,5.2,4.2,0.3,55.2,,64.8,55.2,,
Don Sallee,Forward,73.0,185,,Missouri,1949,2,,,,,,,,,,
Jack Sallee,Forward,74.0,188,,Dayton,1955,4,122.0,13.2,5.7,,40.1,,66.1,,,
Jeremy Sallee,Guard,61.0,178,,Akron,2008,2,26.0,0.3,0.4,0.7,20.0,0.0,50.0,20.0,,0.1
Bill Saller,,,,,Saint Francis (PA),1955,2,50.0,9.8,7.3,,42.4,,67.0,,,
John Salley,,,,,Georgia Tech,1986,4,125.0,12.7,6.4,2.6,58.7,,63.3,,,
Jordan Salley,Forward,78.0,230,La Verne Lutheran,Sacramento State,2014,2,56.0,4.3,2.6,0.1,61.9,,63.3,61.9,16.9,2.1
Kendall Salley,Guard,73.0,160,,Howard,2011,1,10.0,1.5,0.6,0.4,30.0,,64.3,30.0,0.9,-0.1
Martin Salley,Forward,77.0,196,,Seton Hall,1988,4,123.0,7.7,4.6,1.8,51.2,,63.6,,,
Matt Salley,Forward,79.0,201,,Bradley,2008,2,73.0,6.6,5.9,1.0,50.7,35.7,59.0,51.3,,4.6
Nate Salley,,,,,Ohio State,2003,1,10.0,0.8,0.4,0.0,60.0,,100.0,60.0,,0.1
Roburt Sallie,Guard,77.0,196,,Memphis,2010,2,70.0,8.1,2.8,1.3,43.2,43.8,71.0,57.7,,7.2
Bryan Sallier,Center,80.0,203,,Oklahoma,1993,3,85.0,12.1,7.7,1.0,50.2,,54.7,50.2,,
Bob Sallis,Guard,61.0,180,,Air Force,1982,4,59.0,,,,,,,,,
Derek Sallis,Guard,72.0,183,,Centenary (LA),2004,2,37.0,2.4,0.8,0.2,41.7,41.3,66.7,59.7,,0.6
Anthony Sally,Guard,74.0,188,,Western Kentucky,2010,2,65.0,3.9,3.2,2.8,34.6,28.1,71.9,39.4,,1.9
Gene Sally,,,,,Missouri,1954,1,,,,,,,,,,
Tyrone Sally,Forward,79.0,201,,West Virginia,2005,4,121.0,9.0,4.2,1.8,46.4,34.1,67.0,52.6,,8.5
Ed Salmon,Guard,,,,Gettysburg,1963,1,5.0,0.4,0.2,,11.1,,,,,
Marquis Salmon,Forward,79.0,210,Village Christian (CA),Wagner,2017,2,12.0,0.5,0.9,0.1,28.6,50.0,50.0,35.7,1.5,0.1
Orv Salmon,Guard,72.0,183,,Missouri,1973,3,71.0,4.7,1.2,,39.7,,75.4,,,
Travis Salmon,Guard,77.0,196,,UMKC,1996,4,100.0,6.3,3.3,1.5,44.7,28.1,65.1,49.4,,
_ Salmon,,,,,SMU,1948,1,,,,,,,,,,
Jeryl Salmond,Forward,77.0,196,,Virginia Military Institute,1979,3,64.0,6.0,4.7,0.3,50.9,,55.0,,,
John Salmons,Guard,79.0,210,,Miami (FL),2002,4,124.0,10.4,5.5,3.5,46.6,32.1,80.5,51.1,,16.3
Ryan Salmonson,Center,81.0,216,Colfax,North Dakota,2015,2,41.0,2.4,1.3,0.0,48.1,0.0,79.2,48.1,4.0,0.0
Rene Salomao,Forward,79.0,201,,Texas-Rio Grande Valley,1997,2,56.0,7.0,6.2,1.4,49.0,33.3,56.6,49.8,,3.5
Robert Salome,Forward,,,,Alabama State,1997,2,11.0,0.6,0.8,0.1,17.6,25.0,50.0,20.6,,-0.2
Cole Salomon,Guard,76.0,193,,Nebraska,2009,2,36.0,0.5,0.5,0.2,31.6,28.6,66.7,36.8,,0.3
Brian Salone,Center,78.0,198,,Fresno State,1986,2,62.0,9.6,4.7,1.2,57.9,,54.5,,,
E Salovich,Forward,74.0,188,,Minnesota,1949,1,5.0,0.2,,,,,100.0,,,
Wallace Salovich,Forward,76.0,193,,Minnesota,1949,1,21.0,4.0,,,,,55.0,,,
Jeff Salovski,Center,73.0,211,,UMass,2005,1,28.0,2.9,2.3,0.5,49.2,,58.1,49.2,,0.7
Adam Salow,Forward,81.0,206,,South Alabama and Northern Iowa,2004,2,30.0,6.3,3.0,0.6,43.7,39.4,60.5,47.4,,0.6
Keith Salscheider,Forward,78.0,198,,Liberty,1999,1,22.0,1.7,0.8,0.2,40.0,33.3,93.8,46.0,,0.2
Jack Salt,Center-Forward,73.0,240,Westlake HS,Virginia,2017,2,56.0,2.9,2.9,0.2,54.8,,47.1,54.8,12.4,2.5
Andrew Salter,Forward,78.0,198,,Brown,2004,2,34.0,1.7,0.6,0.5,43.6,28.1,25.0,51.8,,0.2
Anthony Salter,Guard,61.0,170,,Hawaii,2011,1,5.0,1.4,0.8,0.6,33.3,20.0,,38.9,1.9,-0.1
Eric Salter,,,,,Kansas State,1981,2,17.0,,1.1,0.2,,,,,,
Henry Salter,Guard,76.0,193,,Texas Christian,2008,1,24.0,13.3,5.0,0.6,44.0,47.7,56.4,56.0,,2.5
Ian Salter,Center,73.0,208,,Toledo,2010,2,64.0,2.2,2.4,0.2,46.1,,55.2,46.1,,0.5
Dimitric Salters,Guard,72.0,183,,Florida A&M,1994,1,9.0,2.1,1.0,1.2,26.9,8.3,80.0,28.8,,
James Salters,Guard,61.0,180,,Penn,1980,3,88.0,9.5,1.4,,48.0,,83.7,,,
Jesse Salters,Forward,78.0,198,,South Florida,1995,3,84.0,14.0,8.0,1.5,55.7,54.5,68.7,56.1,,
Jessie Salters,Forward,78.0,198,,Florida State,1991,1,25.0,2.3,1.6,0.3,46.9,0.0,57.9,46.9,,
Junior Salters,Guard,74.0,188,,Wofford,2010,4,122.0,9.8,2.9,1.6,38.1,37.6,72.7,50.6,,7.7
Paul R. Salters,Center,79.0,201,,Jackson State,1986,1,11.0,0.2,0.5,,,,50.0,,,
Randolph Salters,Forward,79.0,201,,Jackson State,1988,1,13.0,2.7,1.6,0.2,52.6,,88.2,52.6,,
Ray Salters,Forward,74.0,188,,Cleveland State,1987,2,66.0,5.6,2.4,1.0,48.4,,66.0,,,
Adonis Saltes,Guard,74.0,180,Valley HS,Southern Utah,2017,2,9.0,1.0,0.4,0.1,0.0,,90.0,0.0,5.6,0.0
Fontaine Saltes,Forward,79.0,201,,Weber State,1994,1,2.0,1.0,1.0,0.0,0.0,0.0,50.0,0.0,,
Bernie Salthe,Center,73.0,211,,Loyola (IL),1995,3,81.0,7.0,3.8,0.3,51.2,0.0,64.7,51.2,,
Bernie Salthe,Center,73.0,211,,Loyola (IL),1992,2,33.0,3.4,1.8,,55.8,,57.8,55.8,,
Sheldon Saltman,,,,,UMass,1952,1,2.0,,,,,,,,,
Rhea Saltz,Guard,61.0,178,,VCU,1976,1,13.0,1.8,0.4,1.1,30.4,,75.0,,,
David Salva,,,,,Rutgers,1981,1,3.0,0.7,0.3,,50.0,,,,,
Al Salvadori,Forward,81.0,206,,South Carolina,1967,3,69.0,11.2,6.3,,43.8,,67.8,,,
