player_name,position,height(inches),weight(lbs),high_school,college,draft_year,years_in_college,games,minutes_per_game,points,rebounds,assists,steals,blocks,turnovers,fg_percent,3_fg_percent,free_throw_percent,effective_fg_percent,player_efficiency_rating,win_shares
_ Peden,,,,,Montana State,1948,1,,,,,,,,,,,,,,
Craig Pedersen,Guard,61.0,180,,Tulane,1972,1,20.0,,2.1,0.9,0.5,,,,34.0,,64.3,,,
Dave Pedersen,,,,,Creighton,1952,2,49.0,,3.7,,,,,,23.3,,54.9,,,
Evan Pedersen,Forward,80.0,203,,Saint Louis,1994,2,57.0,,4.9,3.8,0.7,0.4,0.2,,47.8,35.7,70.0,48.8,,
Evan Pedersen,Forward,80.0,203,,Northwestern,1990,2,53.0,,5.3,3.4,0.6,0.5,0.2,,48.2,,58.1,48.2,,
Herschel Pedersen,,,,,BYU,1956,3,73.0,,12.2,9.9,,,,,37.0,,62.6,,,
Mark Pedersen,Center,77.0,196,,West Chester,1980,4,87.0,,7.9,4.2,,,,,54.6,,77.1,,,
Ralph Pedersen,Guard,72.0,183,,Tulane,1952,1,5.0,,5.8,2.2,2.0,,,,31.6,,62.5,,,
Tom Pedersen,Guard,75.0,190,,Drexel,1985,2,55.0,,6.0,1.3,1.6,,,,44.1,,84.0,,,
Arvid Pederson,Guard,75.0,190,,Minnesota,1963,1,12.0,,1.5,1.1,,,,,63.6,,66.7,,,
Brian Pederson,Center,,,,Minnesota,1981,3,46.0,,,2.6,,0.3,,,,,,,,
Doug Pederson,Center,73.0,208,,Texas A&M,1979,2,51.0,,1.9,2.5,0.4,0.1,0.1,,41.4,,53.1,,,
Dwight Pederson,Forward,80.0,205,,South Dakota State,2011,2,9.0,4.1,1.0,1.1,0.1,0.0,0.0,0.4,30.8,,20.0,30.8,0.2,-0.1
Ryan Pederson,Forward,81.0,206,,Montana,2004,4,104.0,,2.5,1.6,0.3,0.2,0.3,,38.6,36.9,69.2,49.1,,1.5
_ Pederson,,,,,Tulane,1950,1,22.0,,8.1,,,,,,32.3,,61.3,,,
Marc Pedi,,,,,Brown,1981,1,9.0,2.6,0.2,0.9,0.1,0.0,0.0,0.2,12.5,,0.0,,,
Larry Pedicord,,,,,Dayton,1954,2,54.0,,2.7,2.0,,,,,29.8,,56.8,,,
Larry Pedicoro,Forward,72.0,183,,Dayton,1952,1,2.0,,,1.0,,,,,,,,,,
Jim Pedlow,,,,,Drake,1962,1,12.0,,0.9,0.2,,,,,25.0,,75.0,,,
Mike Pedone,,,,,St. John's (NY),1960,3,60.0,,5.4,2.5,,,,,39.4,,51.4,,,
Greg Pedro,Guard,75.0,190,,Fordham,1988,2,63.0,,11.5,2.8,2.6,0.7,0.1,,44.2,44.9,72.6,53.3,,
Greg Pedro,Guard,76.0,193,,Michigan State,1985,2,36.0,,1.0,0.5,0.4,0.3,,,36.8,,58.3,,,
Trevor Pedroso,Forward,76.0,193,,LIU-Brooklyn,1994,1,21.0,,3.5,2.4,0.2,0.9,0.2,,33.3,20.0,72.2,34.1,,
Jermaine Peebles,Forward,80.0,203,,La Salle,1999,1,10.0,,2.6,2.1,0.4,0.3,0.3,,47.6,40.0,66.7,57.1,,0.3
Pat Peebles,,,,,Texas Christian,1964,1,23.0,,4.8,2.6,,,,,38.7,,73.5,,,
Todd Peebles,Forward,78.0,198,,Fresno State,1990,2,50.0,,2.8,1.9,0.7,0.3,0.2,,49.1,25.9,56.4,52.2,,
Justin Peebles-Jennings,Guard,77.0,175,,Norfolk State,2016,1,14.0,1.8,0.7,0.1,0.1,0.1,0.0,0.1,37.5,37.5,50.0,56.3,13.5,0.1
David Peed,Forward,77.0,196,,Eastern Washington,1990,3,63.0,,18.3,5.7,1.9,1.9,0.6,,45.4,31.6,77.9,49.6,,
Aaron Peek,Forward,76.0,204,Benjamin E. Mays,Georgia Tech,2015,4,14.0,1.9,0.1,0.4,0.0,0.1,0.1,0.1,16.7,0.0,,16.7,-0.5,0.0
Ali Peek,Forward,76.0,193,,Saint Mary's (CA),1995,3,69.0,,3.3,2.2,0.2,0.2,0.1,,56.3,,57.8,56.3,,
Antwan Peek,Forward,74.0,188,,Cincinnati,2001,1,6.0,,0.3,0.8,0.0,0.2,0.0,,33.3,0.0,,33.3,,0.0
Bob Peek,Forward,77.0,196,,Texas-Arlington,1971,3,74.0,,9.2,5.9,,,,,41.2,,64.5,,,
Ken Peek,Forward,,,,Middle Tennessee,1962,1,17.0,,5.8,4.5,,,,,42.3,,66.7,,,
Max Peek,Guard,76.0,193,,Wisconsin,2002,1,2.0,,0.5,0.0,0.0,0.0,0.0,,,,50.0,,,0.0
Richard Peek,,,,,Florida,1964,1,22.0,,8.0,7.5,,,,,45.0,,54.1,,,
Scott Peek,Forward,73.0,208,,Eastern Washington,1991,2,21.0,,1.9,1.3,,0.1,0.2,,44.4,,57.1,,,
_ Peek,,,,,Middle Tennessee,1963,1,,,,,,,,,,,,,,
Brandon Peel,Forward,79.0,200,Riverdale Baptist HS,Central Connecticut,2016,4,118.0,26.5,8.1,7.5,1.1,0.7,1.4,1.6,47.9,26.7,70.4,48.1,17.6,6.3
Keith Peel,Center,81.0,206,,Ole Miss,1994,4,72.0,,2.7,2.1,0.7,0.3,0.4,,44.1,,56.3,45.7,,
Marcus Peel,Guard,77.0,196,,Tulsa,1979,2,54.0,,7.0,3.9,,0.9,0.3,,44.4,,59.2,,,
Rodney Peel,Guard,72.0,183,,Appalachian State,1991,4,116.0,31.0,,2.8,,2.1,0.1,2.1,,,,,,
Anthony Peeler,Guard,76.0,208,,Missouri,1990,2,117.0,5.7,16.8,5.1,4.2,0.3,3.1,2.4,46.6,39.3,77.9,50.7,,
Matt Peeler,Forward,80.0,240,,Evansville,2012,2,31.0,5.5,0.9,1.3,0.0,0.2,0.2,0.5,40.7,,31.3,40.7,3.7,0.0
Steve Peeler,Forward,79.0,201,,Middle Tennessee,1975,3,78.0,,11.9,6.4,0.8,,,,49.0,,66.1,,,
Jack Peepe,Guard,74.0,188,,Temple,1959,2,25.0,,1.2,1.5,,,,,26.4,,25.0,,,
Cade Peeper,Guard,74.0,185,Collierville,Ole Miss,2014,2,7.0,0.9,0.0,0.1,0.1,0.0,0.0,0.1,,,,,-3.2,0.0
Herman Peeper,,,,,Missouri,1982,1,1.0,,,,,,,,,,,,,
Clint Peeples,Center,81.0,206,,Washington,1964,3,69.0,,6.1,4.0,,,,,43.3,,68.4,,,
George Peeples,Center,79.0,201,,Iowa,1966,3,68.0,,15.1,9.6,,,,,44.5,,59.5,,,
Jesse Peeples,Guard,73.0,185,,Arkansas-Little Rock,1999,1,5.0,,1.6,1.0,0.0,0.2,0.0,,14.3,33.3,83.3,21.4,,0.0
Michael Peeples,Forward,79.0,201,,Fairleigh Dickinson,2007,4,114.0,,7.2,3.9,1.1,0.7,0.5,,39.9,31.5,71.8,46.0,,5.2
Will Peeples,Forward,78.0,198,,Belmont,2008,3,92.0,,4.0,3.1,1.7,0.8,0.2,1.6,47.2,25.8,67.6,48.9,,4.3
Dan Peera,Guard,72.0,180,De La Salle,Rice,2015,4,94.0,9.1,1.3,0.8,0.5,0.2,0.0,0.4,46.5,43.1,21.4,60.6,6.5,1.0
Barret Peery,Guard,75.0,190,,Southern Utah,1995,2,33.0,,2.1,1.1,0.5,0.2,0.0,,40.0,41.7,61.9,55.0,,
Marlan Peet,,,,,Pepperdine,1975,1,2.0,,13.5,2.5,1.0,,,,57.1,,42.9,,,
Mike Peet,Forward,78.0,198,,Pacific,1977,2,53.0,,11.6,6.2,,,,,50.3,,76.9,,,
Fred Peete,Guard,76.0,193,,Kansas State and New Mexico State,2008,3,95.0,,11.1,4.6,3.5,1.5,0.2,2.1,41.0,36.5,69.0,48.4,,8.4
Tim Peete,Guard,76.0,205,Central,Tulsa,2014,4,129.0,19.0,3.8,2.6,1.5,0.8,0.1,1.1,38.1,30.3,63.9,44.1,9.9,4.4
_ Peete,,,,,Texas Southern,1992,1,,,,,,,,,,,,,,
Colin Peets,Center,81.0,206,,Western Kentucky,1989,2,51.0,,2.8,2.7,0.4,0.2,0.2,,46.6,,55.6,46.6,,
Griffin Peevey,Center,79.0,220,Vanguard College Preparatory School,Citadel,2017,1,2.0,3.5,4.0,1.5,0.0,0.0,0.0,0.0,60.0,,100.0,60.0,54.2,0.1
Mack Peevey,Guard,,,,Mississippi State,1949,2,,,,,,,,,,,,,,
Christian Peevy,Guard,78.0,180,Mount Carmel High School,Incarnate Word,2017,1,3.0,8.3,2.7,1.3,0.3,0.0,0.0,1.7,33.3,,100.0,33.3,0.0,-0.1
Fred Pegelow,,,,,Stanford,1962,2,18.0,,,,,,,,,,,,,
Adam Pegg,Center,81.0,260,Oldsmar Christian,Delaware and Stetson,2013,4,121.0,28.1,9.1,4.0,0.8,0.5,0.4,2.3,51.0,36.0,71.2,53.3,,5.7
Brian Pegg,Forward-Guard,79.0,205,Faith Baptist Christian School,Stetson,2016,4,113.0,26.0,9.6,6.8,1.0,0.7,0.5,1.8,52.2,24.0,52.6,52.5,16.6,5.1
Rodrigo Peggau,Forward,80.0,235,,Duquesne,2011,3,44.0,8.5,2.0,2.1,0.2,0.3,0.0,0.7,43.8,15.4,50.0,45.2,,0.5
Kelcey Pegler,,,,,North Carolina-Greensboro,2004,1,1.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0
Daryl Pegram,Forward,81.0,206,,Indiana and Loyola Marymount,2006,3,37.0,,5.5,3.5,0.6,0.5,0.3,,34.8,27.7,68.6,40.2,,0.6
Jerry Pegram,Guard,76.0,193,,Army,2003,1,16.0,,1.8,1.5,0.4,0.1,0.0,,41.7,33.3,53.3,43.8,,0.0
Matthew Pegram,Center,73.0,250,Wando HS,Wofford,2017,2,63.0,12.6,3.7,2.2,0.4,0.2,0.3,0.7,53.0,50.0,79.5,53.3,10.9,1.5
Erick Peguero,Guard,77.0,196,,Tennessee State,2010,1,20.0,9.6,2.9,1.6,0.5,0.5,0.2,1.1,34.4,0.0,50.0,34.4,5.9,-0.2
Alvin Pegues,Guard,74.0,188,,Bethune-Cookman,2009,1,30.0,,2.5,1.8,1.5,1.4,0.1,1.5,31.5,0.0,60.4,31.5,,1.0
James Pegues,Forward,78.0,220,Arlington Oak Ridge,Abilene Christian,2014,1,31.0,14.4,5.1,3.3,0.5,0.7,0.1,1.5,44.0,16.7,82.1,44.4,12.4,0.7
Juan Pegues,Forward,,,,Holy Cross,2001,4,98.0,,8.4,5.5,0.9,1.2,0.8,,41.3,27.3,62.2,43.6,,4.7
Julius Pegues,,,,,Pitt,1958,3,77.0,,13.6,4.9,,,,,44.8,,70.8,,,
Mike Pegues,Forward,77.0,196,,Delaware,1998,2,123.0,6.1,16.5,6.4,2.1,0.6,,0.3,49.7,29.6,76.0,50.4,,15.6
Monquel Pegues,Forward,73.0,208,,New Mexico,2008,1,33.0,,1.9,2.5,0.1,0.2,0.2,0.8,24.0,,56.5,24.0,,0.0
Joe Pehanick,,,,,Seattle,1954,2,58.0,,11.6,6.3,,,,,39.4,,63.9,,,
Austin Pehl,Center,73.0,265,Cedar Falls,Northern Iowa,2013,4,93.0,7.5,1.6,1.9,0.2,0.2,0.1,0.5,43.1,,63.0,43.1,9.2,1.0
Jeff Pehl,Center,73.0,208,,Richmond,1983,4,110.0,,9.7,6.0,,0.8,1.6,,53.7,,63.3,,,
Junior Pehoua,Guard,78.0,198,,Hampton,2007,4,110.0,,4.1,1.9,0.4,0.3,0.1,,37.2,36.2,58.3,47.2,,2.4
Lionel Pehoua,Forward,77.0,196,,Hampton,2008,4,62.0,,2.0,2.0,0.1,0.2,0.1,0.1,49.5,100.0,36.5,50.0,,1.2
Dale Peier,,,,,Oklahoma State,1956,3,49.0,,4.8,4.4,,,,,44.0,,,,,
Brent Peintner,Forward,80.0,203,,Western Illinois,1996,1,21.0,,1.0,1.1,0.3,0.2,0.4,,34.8,,40.0,34.8,,0.1
Scott Peiper,Forward,79.0,201,,Montana State,1989,4,90.0,,5.1,2.8,0.9,0.6,0.1,,57.2,,63.6,,,
Joe Peirce,Guard,72.0,183,,Denver,1964,1,2.0,,1.0,,,,,,33.3,,,,,
Larry Peirick,Center,79.0,201,,Missouri,1968,2,21.0,,1.7,1.5,,,,,36.4,,33.3,,,
Jerry Peirson,Forward,77.0,196,,Miami (OH),1966,3,74.0,,9.9,6.4,,,,,45.5,,73.8,,,
Al Peithman,Guard,73.0,185,,Kansas State,1963,3,77.0,,8.3,3.2,,,,,36.0,,71.0,,,
Loren Peithman,,,,,Kansas State,1970,3,20.0,,,0.6,,,,,,,,,,
Florian Pejchar,Guard,75.0,190,,Delaware State,2007,2,28.0,,0.3,0.4,0.0,0.2,0.0,,23.1,0.0,100.0,23.1,,-0.1
Nikola Pejovic,Center,81.0,206,,Charleston Southern,2002,3,70.0,,4.9,3.1,0.3,0.4,0.9,,44.6,27.3,64.8,45.2,,2.3
David Pekarek,Forward,79.0,210,Get Better Academy,Fordham,2017,2,45.0,17.4,4.6,1.8,0.8,0.4,0.3,1.2,32.4,27.9,73.5,41.9,5.3,0.3
Clint Pekarsky,Guard,75.0,190,,San Francisco,2009,1,4.0,,0.0,0.8,0.2,0.0,0.0,0.5,0.0,,,0.0,,-0.1
Devon Pekas,Guard,76.0,185,Hawley,Liberty,2014,1,10.0,1.2,0.4,0.3,0.0,0.1,0.0,0.3,50.0,0.0,0.0,50.0,5.0,0.0
Devon Pekas,Guard,76.0,210,Hawley High School,North Dakota,2017,1,11.0,3.5,1.0,0.7,0.3,0.1,0.1,0.2,42.9,42.9,50.0,64.3,13.0,0.1
Haim Pekilis,Forward,,,,Brown,1961,1,6.0,,0.3,0.2,,,,,,,100.0,,,
Sami Pekkola,Center,79.0,201,,St. Francis (NY),2008,4,71.0,,3.5,1.8,0.4,0.2,0.1,0.6,36.5,28.8,58.0,44.7,,0.7
Jeff Pelage,Forward,80.0,240,,Boston University,2012,4,116.0,14.3,2.8,3.8,0.2,0.4,0.6,1.0,47.0,0.0,43.5,47.0,,3.0
Grant Pelchen,Center,73.0,225,Jupiter,Florida Atlantic,2014,1,20.0,6.6,1.1,1.4,0.5,0.1,0.7,0.1,47.4,,30.0,47.4,14.3,0.4
Chris Pelcher,Center,73.0,240,Albany Academy,Iona and New Hampshire,2014,4,99.0,26.2,5.8,4.3,0.5,0.7,1.7,1.6,52.2,,60.2,52.2,19.3,5.4
Dean Pele,Guard,76.0,193,,Stephen F. Austin,2008,1,16.0,,0.9,1.2,0.2,0.1,0.0,0.3,31.6,18.8,,39.5,,0.1
Dan Pelekoudas,Guard,74.0,188,,Michigan,1984,4,104.0,,3.0,1.1,2.6,0.8,0.0,,44.9,,76.3,,,
J.D. Pelham,Center,73.0,245,,Lafayette,2012,4,82.0,5.1,0.3,0.7,0.1,0.0,0.2,0.3,33.3,25.0,55.6,38.3,,0.0
James Pelham,Guard,73.0,185,,James Madison,1996,2,51.0,,2.2,0.9,1.0,0.3,0.0,,42.1,28.6,66.2,43.4,,
Torye Pelham,Forward,78.0,225,,Southern Miss,2012,3,69.0,17.4,5.1,4.2,0.3,0.9,0.6,0.8,58.9,28.6,72.3,60.2,21.2,5.5
Rob Pelinka,Guard,78.0,198,,Michigan,1993,3,93.0,,3.0,1.7,0.7,0.2,0.0,,38.1,35.3,77.6,47.0,,
Rob Pelinka,Guard,77.0,196,,Michigan,1989,1,26.0,,1.1,0.6,0.4,0.1,0.1,,36.0,28.6,70.0,44.0,,
Bob Pelis,Forward,74.0,188,,Hofstra,1971,2,28.0,,,2.1,,,,,,,,,,
Ivan Peljusic,Forward,80.0,220,,Northwestern,2011,4,80.0,5.3,2.1,1.6,0.8,0.2,0.2,0.7,42.2,29.3,46.3,45.8,,0.6
Marty Pelka,Guard,74.0,188,,USC,1949,1,21.0,,5.4,,,,,,,,64.5,,,
Bob Pelkington,Center,79.0,201,,Xavier,1964,3,80.0,,13.4,16.6,,,,,46.4,,58.7,,,
Magnus Pelkowski,Center,73.0,208,,Indiana,1989,4,66.0,,2.6,1.9,,0.2,0.2,,50.3,,46.9,,,
Sean Pell,Forward,81.0,206,,Oklahoma State,1993,2,26.0,,1.1,0.8,0.3,0.0,0.0,,63.2,,,63.2,,
Dave Pella,Guard,69.0,175,,Saint Mary's (CA),1979,1,13.0,,2.7,0.8,1.2,1.1,0.1,,28.2,,72.2,,,
Nick Pellar,Forward,78.0,205,IMG Academy (FL),Auburn and Florida Gulf Coast,2015,2,10.0,1.0,0.3,0.2,0.1,0.1,0.0,0.1,50.0,100.0,,75.0,19.2,0.0
Anthony Pelle,Center,84.0,213,,Villanova and Fresno State,1995,4,107.0,,5.0,3.8,0.4,0.9,2.0,,48.3,,64.2,48.7,,
Stephane Pelle,Forward,81.0,206,,Colorado,2003,4,123.0,,11.1,8.6,0.9,0.9,0.9,,46.2,25.0,76.4,46.3,,11.9
Bryan Pellegrino,Guard,75.0,190,,Kent State,2004,3,30.0,,0.7,0.5,0.3,0.1,0.0,,37.5,14.3,70.0,40.6,,0.2
Ronnie Pellegrinon,,,,,Eastern Kentucky,1955,1,22.0,,10.9,4.4,,,,,43.8,,75.9,,,
Evan Pellerin,,,,,Morgan State,2003,1,28.0,,4.1,3.3,0.2,0.4,0.1,,54.8,,58.5,54.8,,0.9
Frank Pelligrino,,,,,Providence,1951,3,51.0,,10.1,,,,,,32.7,,55.1,,,
Guy Pelling,Guard,73.0,185,,Manhattan,1978,2,40.0,,2.9,0.8,1.5,0.7,0.1,,46.9,,76.9,,,
Steve Pellino,Center,77.0,196,,Columbia,1973,2,34.0,,3.9,4.1,1.0,,,,40.5,,56.1,,,
Pete Pellizari,,,,,Colorado State,1977,1,,,,,,,,,,,,,,
Pete Pellizzari,Guard,,,,Cleveland State,1976,3,41.0,,,0.8,,,,,,,,,,
Mark Pellock,Center,81.0,206,,Kansas,1987,2,58.0,,2.4,2.4,0.4,0.3,0.2,,37.9,,60.6,,,
David Pellom,Forward,79.0,224,New Hanover,George Washington,2012,3,88.0,22.2,6.5,4.8,1.0,0.7,0.5,1.3,60.4,17.9,50.6,61.0,17.4,5.8
David Pellom,Forward,79.0,224,New Hanover,Memphis,2014,1,30.0,13.5,4.2,2.9,0.6,0.4,0.2,0.6,67.9,,51.6,67.9,16.8,1.5
Sam Pellom,Center,81.0,206,,Buffalo,1977,3,77.0,,13.3,12.6,,1.3,3.9,2.2,49.6,,58.4,,,
Emanuel Pellot,Forward,81.0,230,State College of Florida,Florida A&M,2015,1,29.0,25.9,3.4,3.6,1.0,0.2,0.8,1.4,33.1,0.0,56.3,33.1,4.4,-0.7
Jesse Pellot-Rosa,Guard,76.0,193,,VCU,2007,4,125.0,,9.0,4.7,1.5,1.2,0.4,,43.1,35.5,75.3,50.8,,12.0
Darrion Pellum,Guard,78.0,205,,Hampton,2012,4,112.0,35.0,14.4,3.9,1.5,1.3,0.2,2.5,37.3,30.3,71.7,44.0,,7.9
Dick Peloff,Guard,73.0,185,,Louisville,1963,3,68.0,,7.6,2.1,,,,,42.4,,66.7,,,
Frank Peloso,,,,,Seton Hall,1952,2,26.0,,2.1,,,,,,29.8,,51.3,,,
Jerry Pelphrey,Forward,77.0,196,,ETSU,1993,3,93.0,,9.1,4.0,1.6,0.9,0.1,,42.6,36.3,73.2,50.1,,
Jerry Pelphrey,Forward,78.0,198,,ETSU,1990,1,26.0,,1.8,0.8,0.2,0.2,,,44.4,23.5,45.5,50.0,,
John Pelphrey,Forward,79.0,201,,Kentucky,1992,4,114.0,,11.0,4.1,2.9,1.5,0.4,,45.6,37.0,76.5,54.6,,
Devon Peltier,Guard,61.0,185,,Cal State Fullerton,2011,2,62.0,27.1,12.3,1.6,0.9,0.7,0.0,1.3,43.2,41.3,87.1,56.4,16.5,4.9
Garrett Pelton,Forward,,,,Drake,1998,1,4.0,,0.5,0.5,0.0,0.0,0.0,,16.7,0.0,,16.7,,-0.1
Jeff Pelton,,,,,Montana,1988,1,1.0,,,1.0,,,,,,,,,,
Jim Pelton,Center,81.0,206,,San Diego,1988,3,47.0,,5.3,3.1,0.7,0.2,0.4,,55.7,,66.7,,,
Jim Pelton,,,,,Kansas,1985,1,3.0,,0.7,,,,,,,,66.7,,,
Kendaris Pelton,Forward,78.0,198,,Southern Miss,2006,1,7.0,,2.9,2.1,1.6,0.1,0.0,,28.6,30.0,50.0,33.9,,-0.2
Edward Peltz,,,,,Marshall,1963,1,1.0,,,1.0,,,,,,,,,,
Edwin Peltz,Guard,74.0,188,,Detroit,1973,1,4.0,,0.5,0.2,,,,,50.0,,,,,
Mike Peltz,Guard,74.0,202,Alliance,Nebraska,2014,2,25.0,10.7,0.7,1.5,0.7,0.1,0.0,0.6,22.2,66.7,50.0,27.8,1.4,0.0
Roger Peltz,Center,77.0,196,,Tennessee,1971,3,22.0,,1.4,1.3,,,,,42.9,,,,,
Lou Peltzer,Forward,75.0,190,,St. Joseph's,1974,3,74.0,,4.6,1.7,0.6,0.4,,,43.9,,67.3,,,
Luke Pelullo,Guard,69.0,175,,Lehigh,2009,2,7.0,,0.0,0.1,0.0,0.0,0.0,0.3,,,,,,0.0
Ben Pemberton,Guard,77.0,196,,Pacific,2007,2,47.0,,1.8,1.3,0.5,0.1,0.0,,35.0,25.0,64.3,41.3,,0.2
Dave Pemberton,Forward,77.0,196,,New Hampshire,1972,3,69.0,,16.5,13.0,,,,,52.3,,67.0,,,
Donnie Pemberton,Forward,78.0,198,,Troy,2002,4,111.0,,5.1,2.9,0.7,0.5,0.1,,41.9,31.9,75.0,49.6,,3.7
Eli Pemberton,Guard,76.0,190,Cheshire Academy,Hofstra,2017,1,31.0,32.3,12.8,3.4,2.0,0.8,0.1,1.3,44.2,40.6,79.2,55.1,17.1,3.2
Jake Pemberton,Guard,75.0,170,Mountain Vista HS,Denver,2017,3,78.0,24.8,5.6,2.3,2.9,1.2,0.1,1.7,42.7,33.9,83.0,51.6,11.4,3.6
Jon Pemberton,Forward,77.0,196,,Illinois State,1990,4,97.0,,4.0,2.4,0.2,0.3,0.2,,51.1,,63.0,,,
Keith Pemberton,Guard,75.0,190,,Florida International,1995,1,9.0,,0.1,0.1,0.0,0.0,0.0,,0.0,,50.0,0.0,,
Kim Pemberton,Guard,,,,Indiana,1973,3,,,,,,,,,,,,,,
Ryan Pembleton,Center,73.0,210,,Cal Poly,2011,1,17.0,4.1,0.1,0.6,0.0,0.2,0.2,0.1,0.0,,50.0,0.0,4.8,0.1
Roger Pembroke,Guard,,,,Pepperdine,1963,2,22.0,,1.1,0.6,,,,,36.0,,63.6,,,
Cordell Pemsl,Forward,80.0,249,Wahlert Catholic High School,Iowa,2017,1,34.0,19.3,8.9,5.0,1.1,0.7,0.7,1.6,61.7,0.0,57.5,61.7,21.3,2.4
Antonio Pena,Forward,80.0,235,,Villanova,2011,4,138.0,28.9,8.0,5.6,1.1,0.7,0.5,1.7,51.2,25.0,69.2,51.4,,11.0
Dago Pena,Forward,78.0,220,Charlotte,Marshall,2012,4,119.0,20.1,6.4,2.3,1.2,0.7,0.2,1.0,43.1,38.5,63.4,55.2,,7.1
Dorian Pena,Center,78.0,198,,Coppin State,1999,4,96.0,,4.3,4.5,0.5,0.5,0.3,,44.6,0.0,65.3,44.6,,4.8
Jaime Pena,Forward,79.0,201,,New Mexico State,1982,2,55.0,,17.8,6.7,1.3,0.9,0.4,,50.6,,79.4,,,
Jim Pena,Forward,76.0,193,,Samford,1973,1,18.0,,7.0,4.6,,,,,38.0,,60.0,,,
John Pena,Guard,61.0,178,,Northern Colorado,2009,1,32.0,,9.2,2.3,2.3,1.5,0.2,2.6,43.6,38.4,75.9,51.4,,1.6
Nelson Pena,Forward,,,,Stony Brook,2001,2,34.0,,1.6,1.6,0.1,0.3,0.1,,48.8,,53.3,48.8,,0.2
Preston Pena,Guard,72.0,205,,Binghamton,2011,2,9.0,2.1,0.3,0.7,0.0,0.1,0.0,0.1,20.0,0.0,100.0,20.0,8.5,0.0
Bill Penaluna,Forward,75.0,190,,Nevada,1970,1,17.0,,7.4,3.4,,,,,46.2,,72.7,,,
Ajdin Penava,Forward,81.0,200,Fifth HS,Marshall,2017,2,53.0,12.3,4.7,2.9,0.4,0.3,0.9,0.8,49.5,20.4,76.6,52.5,15.1,1.8
Phil Penbenthy,Guard,61.0,178,,Dartmouth,1968,1,12.0,,1.0,0.4,,,,,50.0,,66.7,,,
Cleve Penberthy,Guard,61.0,180,,Dartmouth,1969,1,19.0,,1.8,1.3,,,,,28.6,,58.8,,,
Bob Pence,,,,,Utah,1964,1,9.0,,1.4,1.0,,,,,28.6,,83.3,,,
Bob Pence,,,,,Florida State,1952,1,17.0,,1.6,,,,,,22.7,,70.0,,,
Sam Penceal,Guard,75.0,190,,Syracuse,1966,3,68.0,,3.5,2.8,,,,,37.9,,52.7,,,
G Pendarvis,,,,,Memphis,1970,1,,,,,,,,,,,,,,
Jerry Pender,Forward,74.0,188,,Fresno State,1972,2,51.0,,22.4,8.3,,,,,47.0,,63.6,,,
Quran Pender,Guard,74.0,188,,Cornell,1999,2,33.0,,3.1,1.0,0.7,0.3,0.1,,34.9,31.0,62.5,43.4,,0.3
Nick Pendergast,Forward,77.0,195,Kent School,Temple,2015,3,30.0,1.7,0.4,0.4,0.0,0.0,0.1,0.1,42.9,16.7,0.0,46.4,6.1,0.0
_ Pendergast,,,,,St. Peter's,1970,1,,,,,,,,,,,,,,
David Pendergraft,Guard,78.0,198,,Gonzaga,2008,4,131.0,,5.6,3.9,0.8,0.6,0.2,0.8,52.8,44.0,71.0,59.8,,8.6
David Pendergraft,,,,,Citadel,1977,1,,,,,,,,,,,,,,
Jeff Pendergraph,Forward,73.0,208,,Arizona State,2009,4,126.0,,12.6,7.5,0.8,0.5,1.0,1.6,58.0,0.0,76.4,58.0,,19.1
David Pendergrast,Guard,72.0,183,,Citadel,1977,1,7.0,,5.3,1.0,,,,,42.5,,60.0,,,
Paul Pendergrast,Forward,,,,Northern Arizona,1985,4,69.0,,2.5,1.8,,0.1,0.2,,40.4,,61.8,,,
Steve Pendergrast,Forward,78.0,198,,American,1984,1,27.0,23.2,7.1,4.9,0.6,0.3,0.6,1.2,45.8,,72.1,,,
Tom Penders,Guard,72.0,183,,UConn,1967,3,73.0,,8.6,1.5,,,,,43.9,,77.8,,,
Tommy Penders,Guard,74.0,188,,Texas,1995,4,103.0,,2.0,0.7,0.7,0.4,0.0,,34.6,30.4,71.1,44.1,,
Andre Pendleton,Forward,75.0,190,,Lafayette,1995,1,16.0,,4.1,1.0,0.3,0.8,0.3,,33.3,14.3,66.7,34.8,,
Anthony Pendleton,Guard,76.0,193,,USC,1989,2,54.0,,11.8,1.3,1.8,0.7,0.1,,39.4,39.3,73.8,50.8,,
B.J. Pendleton,Forward,78.0,198,,Loyola (MD),1995,4,112.0,,13.0,6.3,1.1,0.7,0.1,,48.0,,65.7,50.5,,
Gene Pendleton,,,,,Murray State,1965,3,72.0,,9.5,2.7,,,,,44.3,,51.0,,,
George Pendleton,Forward-Guard,74.0,188,,Georgia State,1977,2,51.0,,16.8,2.9,,,,,46.9,,74.0,,,
Jalen Pendleton,Guard,74.0,205,Bosse,Southern Illinois,2015,3,95.0,18.6,6.8,2.9,1.3,0.8,0.0,1.2,44.5,25.4,61.1,46.1,16.6,4.5
Juston Pendleton,Forward,,,,UTSA,1998,1,17.0,,6.2,4.4,0.9,0.6,0.4,,46.4,36.4,76.7,48.8,,0.9
James Pendulik,Forward,79.0,201,,UConn,1971,1,9.0,,2.2,1.7,0.1,,,,63.6,,66.7,,,
Doug Pendygraft,Guard,73.0,185,,Kentucky,1962,2,16.0,,1.1,1.0,,,,,20.8,,50.0,,,
