player_name,position,height(inches),weight(lbs),high_school,college,draft_year,years_in_college,games,minutes_per_game,points,rebounds,assists,steals,blocks,turnovers,fg_percent,3_fg_percent,free_throw_percent,effective_fg_percent,player_efficiency_rating,win_shares
Nolan Cressler,Guard,76.0,204,Plum,Cornell and Vanderbilt,2017,4,124.0,18.4,9.5,3.6,1.2,0.3,0.1,1.0,44.3,37.5,72.8,53.2,15.8,6.5
Paul Cressor,Guard,75.0,190,,Northwestern,1963,1,4.0,,0.2,0.2,,,,,,,33.3,,,
Chris Cresswell,Guard,75.0,190,,UC-Irvine,1988,1,20.0,7.6,1.8,0.6,0.7,0.3,0.1,0.4,31.6,36.0,100.0,43.4,,
Chris Cresswell,Guard,76.0,193,,Nebraska,1992,3,65.0,,5.5,1.6,1.8,0.4,0.1,,39.0,39.5,,56.2,,
Ron Crevier,Center,84.0,235,,Boston College,1983,4,56.0,4.4,1.9,1.2,,0.1,0.4,0.6,61.2,,39.3,,,
Burnie Crew,Forward,77.0,196,,Columbia,1976,1,5.0,,2.0,2.6,,,,,23.5,,50.0,,,
Alan Crews,Forward,79.0,201,,Southern Illinois,1971,1,9.0,,1.0,0.7,,,,,,,81.8,,,
Alan Crews,,,,,Illinois,1970,1,2.0,,,1.0,,,,,,,,,,
Billy Crews,Center,61.0,180,,Alabama,1955,3,51.0,,4.9,3.4,,,,,43.2,,,,,
Brent Crews,Guard,75.0,190,,Florida Atlantic,2007,2,57.0,,5.2,3.5,4.8,1.5,0.3,,44.7,27.9,64.8,47.9,,1.4
Calvin Crews,Center,73.0,208,,Louisiana-Lafayette,1977,2,55.0,,11.1,8.8,,,,,44.1,,67.4,,,
Charlie Crews,Forward,79.0,201,,Mississippi State,1967,3,66.0,,5.2,3.8,,,,,43.3,,74.8,,,
Dick Crews,Guard,61.0,180,,Washington,1958,3,65.0,,3.4,2.5,,,,,30.8,,61.4,,,
Duke Crews,Forward,80.0,203,,Tennessee,2008,2,61.0,,7.1,4.6,0.6,0.5,0.7,0.9,51.4,,60.8,51.4,,4.5
Jim Crews,Guard,77.0,196,,Indiana,1976,4,107.0,,3.2,1.2,1.8,,,,47.5,,78.5,,,
Joe Crews,Forward,76.0,193,,Villanova,1968,3,83.0,,11.6,6.6,,,,,40.3,,68.7,,,
John Crews,Forward,75.0,190,,Manhattan,1965,2,,,,,,,,,,,,,,
Randy Crews,Forward,77.0,196,,Illinois,1970,3,70.0,,8.1,5.4,,,,,37.8,,68.9,,,
Rickie Crews,Forward,79.0,201,,Monmouth,2008,2,18.0,,2.9,1.9,0.2,0.5,0.7,1.1,32.3,12.5,47.4,33.8,,-0.2
_ Crews,,,,,Eastern Michigan,1983,1,,,,,,,,,,,,,,
Doug Crewse,Guard,75.0,190,,Army,1973,3,48.0,,2.3,1.3,,,,,43.7,,69.4,,,
