player_name,position,height(inches),weight(lbs),high_school,college,draft_year,years_in_college,games,minutes_per_game,points,rebounds,assists,steals,blocks,turnovers,fg_percent,3_fg_percent,free_throw_percent,effective_fg_percent,player_efficiency_rating,win_shares
Ron Ziegler,,,,,Hardin-Simmons,1965,2,35.0,,5.7,5.7,,,,,38.0,,65.7,,,
Todd Ziegler,Forward,79.0,201,,Western Kentucky,1989,2,40.0,,2.0,1.8,,0.3,0.1,,50.0,40.0,52.8,51.7,,
Todd Ziegler,Forward,79.0,201,,Kentucky,1986,2,27.0,,1.3,0.9,,0.2,0.1,,53.6,,,,,
Travis Ziegler,Forward,78.0,198,,Pitt,1993,3,14.0,,0.8,0.3,,0.2,0.0,,,,,,,
Travis Ziegler,Forward,77.0,196,,Pitt,1990,1,3.0,,0.7,0.3,0.3,0.3,,,,,100.0,,,
Matt Zielenbach,Guard,74.0,188,,St. Joseph's,2000,3,14.0,,0.3,0.3,0.1,0.1,0.0,,22.2,0.0,0.0,22.2,,-0.1
Frank Zielinski,Forward,79.0,201,,Indiana State,1991,1,28.0,,5.1,3.2,0.7,0.4,0.1,,41.8,27.3,77.0,43.2,,
Jerry Zielinski,Forward,76.0,193,,Northern Illinois,1972,3,73.0,,18.2,7.0,,,,,48.0,,,,,
Maciej Zielinski,Forward,80.0,203,,Providence,1995,3,70.0,,2.7,1.2,0.7,0.2,0.3,,39.8,32.5,72.0,47.5,,
Russ Ziemba,Forward,79.0,201,,Northeastern,1984,3,18.0,,,0.9,,,,,,,,,,
Steve Ziemian,Guard,73.0,185,,Monmouth,1993,3,62.0,,3.8,1.5,2.2,1.0,0.1,,41.8,26.5,75.8,46.9,,
Chris Zier,Center,79.0,201,,Seton Hall,1970,2,33.0,,2.4,3.1,,,,,51.7,,56.3,,,
Isaiah Zierden,Guard,74.0,180,Benilde-St. Margaret's HS,Creighton,2017,4,114.0,22.3,6.7,2.1,1.3,0.6,0.0,0.6,40.2,38.8,87.0,55.3,13.3,7.8
Larry Zigerelli,Guard,69.0,175,,Yale,1980,3,76.0,,6.5,1.7,5.6,,,,45.4,,68.3,,,
Matt Zignorski,Guard,74.0,170,Pope John XXIII (NJ),Holy Cross,2017,2,59.0,10.4,2.3,0.7,0.4,0.4,0.0,0.5,33.6,28.4,69.2,40.8,6.0,0.0
Tim Ziko,Forward,79.0,201,,Brown,1979,1,26.0,,2.0,3.4,0.8,0.5,0.2,1.1,33.9,,56.5,,,
Chris Zikos,Guard,69.0,175,,Holy Cross,1983,3,31.0,,0.8,0.5,0.5,0.1,,,,,66.7,,,
_ Zikos,,,,,Holy Cross,1982,1,,,,,,,,,,,,,,
Steve Zilko,Guard,73.0,185,,Georgia,1971,1,14.0,,3.5,1.1,0.6,,,,44.4,,64.3,,,
Giacomo Zilli,Forward,81.0,225,Mt. Zion (NC),North Carolina-Asheville,2017,4,83.0,9.7,3.6,2.3,0.5,0.2,0.5,0.8,52.9,,69.3,52.9,17.4,2.5
Greg Zilverberg,Forward,76.0,193,,Arizona State,1978,1,10.0,2.0,1.6,0.5,,,,,53.8,,40.0,,,
Stanley Zima,,,,,UConn,1955,2,27.0,,4.4,2.3,,,,,31.3,,44.4,,,
STANLEY Zima,,,,,UConn,1954,1,,,,,,,,,,,,,,
Andrew Zimbro,Guard,77.0,196,,Jacksonville,2007,1,7.0,,0.6,0.4,0.0,0.0,0.0,,33.3,0.0,100.0,33.3,,0.0
Ken Zimko,,,,,Loyola (LA),1966,2,5.0,,,,,,,,,,,,,
Bill Zimmer,Guard,,,,Duke,1966,2,9.0,,1.8,0.7,,,,,,,66.7,,,
Jason Zimmer,Center,73.0,208,,Centenary (LA),2002,1,2.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0
Adam Zimmerman,Guard,61.0,178,,Marshall,2006,3,36.0,,0.4,0.3,0.0,0.1,0.1,,33.3,22.2,0.0,38.9,,0.0
Ben Zimmerman,Guard,76.0,193,,Montana State,1974,1,11.0,,1.4,0.5,0.2,,,,31.6,,50.0,,,
Chris Zimmerman,Guard,69.0,175,,Bucknell,2000,1,25.0,,1.1,0.6,1.0,0.2,0.0,,28.0,25.0,91.7,32.0,,0.2
D Zimmerman,Guard,72.0,183,,Dayton,1950,1,26.0,,0.5,,,,,,17.4,,66.7,,,
Dave Zimmerman,Forward,73.0,185,,Michigan,1960,1,6.0,,0.3,1.5,,,,,,,66.7,,,
Derrick Zimmerman,Guard,75.0,195,,Mississippi State,2003,4,127.0,26.0,6.9,3.3,4.0,1.6,0.7,,47.7,26.8,60.0,50.5,,12.0
Don Zimmerman,,,,,Missouri,1952,2,,,,,,,,,,,,,,
Fred Zimmerman,Guard,74.0,188,,Vermont,1972,1,21.0,,3.1,1.5,,,,,27.8,,65.6,,,
Gerald Zimmerman,Guard,78.0,198,,San Francisco,1999,2,56.0,,14.1,4.8,1.3,0.8,0.4,,39.7,34.9,70.1,47.9,,3.9
J Zimmerman,Guard,73.0,185,,Dayton,1950,1,23.0,,0.9,,,,,,25.0,,75.0,,,
Jack Zimmerman,Guard,75.0,190,,Dayton,1980,4,111.0,,13.4,3.2,,,,,48.6,,79.5,,,
Jack Zimmerman,Guard,73.0,185,,Dayton,1949,2,,,,,,,,,,,,,,
James Zimmerman,Guard,77.0,196,,Charlotte,2001,2,66.0,,9.5,6.0,2.8,1.4,0.4,,39.1,32.3,70.7,46.5,,5.8
Jason Zimmerman,Guard,74.0,188,,Davidson,1994,4,115.0,,11.0,2.8,3.1,0.7,0.1,,43.0,39.7,81.5,52.5,,
Jim Zimmerman,,,,,Bradley,1973,3,36.0,,1.1,0.5,0.3,,,,37.5,,60.0,,,
Joe Zimmerman,Center,77.0,196,,Purdue,1957,2,16.0,,1.3,0.6,,,,,40.0,,,,,
Pete Zimmerman,Guard,,,,Wyoming,1977,3,28.0,,1.0,0.5,,,,,,,47.4,,,
Rodney Zimmerman,Center,81.0,206,,UCLA,1994,4,112.0,,2.9,2.9,0.4,0.3,0.9,,59.0,,50.5,59.0,,
Scott Zimmerman,Forward,79.0,201,,Texas State,1996,1,20.0,,1.9,1.4,0.1,0.1,0.1,,51.7,20.0,66.7,53.4,,0.4
Thurman Zimmerman,Forward,77.0,196,,South Carolina State,2004,2,116.0,5.1,15.3,7.8,2.3,0.3,,,49.6,29.9,75.2,52.4,,17.6
Todd Zimmerman,,,,,Colorado State,1988,1,,,,,,,,,,,,,,
Todd Zimmerman,Guard,76.0,193,,Fairleigh Dickinson,1991,2,48.0,,3.5,1.5,1.2,0.4,0.2,,46.1,40.5,62.5,53.5,,
Stephen Zimmerman Jr.,Forward,84.0,240,Bishop Gorman HS,UNLV,2016,1,26.0,26.2,10.5,8.7,0.8,0.5,2.0,2.1,47.7,29.4,62.4,48.8,17.6,2.1
Andrew Zimmermann,Forward,81.0,206,,Santa Clara and Stanford,2012,4,103.0,14.2,3.5,2.5,0.6,0.5,0.3,1.0,44.5,19.6,57.7,45.9,,2.5
Frank Zimmovan,,,,,Pitt,1956,3,64.0,,5.9,5.7,,,,,33.2,,51.3,,,
Alex Zimnickas,Forward,80.0,203,,Hartford,2007,4,113.0,,3.9,2.0,0.4,0.4,0.1,,45.1,22.9,60.5,47.3,,2.5
Greg Zimny,Guard,73.0,185,,Samford and UIC,2007,3,16.0,,0.5,0.4,0.8,0.3,0.0,,37.5,0.0,50.0,37.5,,0.0
Scott Zimos,Forward,78.0,198,,South Alabama,1989,1,12.0,,0.3,0.9,,,0.1,,9.1,,66.7,9.1,,
Ted Zimowicz,,,,,Marquette,1953,1,9.0,,0.9,0.3,,,,,33.3,,66.7,,,
David Zingg,Guard,75.0,190,,Drake,1988,4,72.0,,1.7,0.5,0.8,0.2,0.1,,38.7,,,,,
John Zinirich,Forward,77.0,196,,Youngstown State,1987,1,2.0,,,0.5,,,,,,,,,,
Dave Zink,Forward,78.0,198,,Wisconsin,1970,3,45.0,,2.5,3.1,,,,,44.7,,60.9,,,
Gary Zinkgraf,Forward,79.0,201,,Wisconsin,1982,4,38.0,,1.4,1.4,,0.4,,,45.0,,43.9,,,
Chuck Zinky,Center,79.0,201,,Navy,1974,1,13.0,,6.9,5.0,0.4,,,,36.5,,77.8,,,
Jim Zinn,Forward,79.0,201,,Florida,1958,3,65.0,,9.2,12.7,,,,,34.4,,68.0,,,
Rob Zinn,Guard,76.0,193,,Vermont,1987,2,56.0,,12.2,4.0,2.1,0.7,0.1,,43.7,,77.4,,,
Terry Zinn,Forward,,,,Colgate,1998,1,19.0,,0.8,0.6,0.1,0.1,0.0,,46.2,0.0,50.0,46.2,,0.1
Walt Zinn,,,,,Duquesne,1969,1,4.0,,0.8,,,,,,,,75.0,,,
Paul Zinser,Guard,73.0,185,,LSU,1955,2,21.0,,2.1,,,,,,35.0,,50.0,,,
Bill Zinsky,,,,,Citadel,1967,1,24.0,,9.5,8.0,,,,,38.3,,65.6,,,
Jim Zinsky,Forward,75.0,190,,West Chester,1974,2,41.0,,4.9,,,,,,40.1,,77.0,,,
Mark Ziolko,Center,80.0,203,,Syracuse,1972,2,24.0,,0.5,1.3,,,,,20.0,,50.0,,,
John Zipp,Center,78.0,198,,St. Joseph's,1974,3,70.0,,1.0,1.3,0.2,0.4,,,42.1,,80.8,,,
_ Zippel,,,,,Lafayette,1948,1,,,,,,,,,,,,,,
Jon Ziri,Guard,74.0,188,,Loyola Marymount,2008,4,113.0,,4.9,3.7,1.7,1.2,0.2,2.3,35.5,28.7,54.2,41.3,,1.1
Alexander Ziskunov,Forward,,,,Fordham,1998,2,52.0,,2.4,2.5,0.2,0.2,0.6,,43.3,0.0,42.3,43.3,,0.3
Matt Zitani,Forward,79.0,201,,Florida State,2008,3,42.0,,1.2,0.9,0.2,0.1,0.0,0.3,42.0,35.0,60.0,49.0,,0.3
Fred Zitar,,,,,Centenary (LA),1971,2,50.0,,15.7,11.8,,,,,53.7,,69.0,,,
_ Zitar,,,,,Centenary (LA),1970,1,24.0,,,,,,,,,,,,,
Lou Ziter,Forward,75.0,190,,New Hampshire,1974,1,8.0,,4.2,2.6,0.1,,,,46.7,,66.7,,,
Bill Zito,,,,,Pitt,1958,2,4.0,,0.8,2.5,,,,,,,,,,
John Zito,Forward,78.0,198,,UMBC,2006,4,100.0,,9.8,4.9,1.5,0.9,0.4,,43.9,23.1,49.8,45.3,,4.1
Ales Zivanovic,Center,,,,Hawaii,1998,3,40.0,,2.5,1.6,0.2,0.1,0.2,,46.4,0.0,69.7,46.4,,0.4
Milos Zivanovic,Center,73.0,211,,Hawaii,2005,4,57.0,,0.7,1.0,0.2,0.0,0.1,,35.0,50.0,43.5,36.3,,0.1
Mitar Zivanovic,Center,85.0,216,,Fordham,2004,1,12.0,,0.3,0.8,0.2,0.2,0.1,,33.3,,0.0,33.3,,-0.1
Luka Zivkovic,Forward,80.0,215,Traders Point Christian Academy (IN),Fordham,2013,2,28.0,5.6,1.4,0.7,0.2,0.1,0.0,0.4,28.3,25.0,66.7,38.0,3.5,-0.1
Chris Zivney,Guard,72.0,183,,Stephen F. Austin,1992,2,56.0,,4.0,1.3,1.5,0.4,,,36.3,36.7,73.8,49.4,,
Lubo Zizakovic,Center,80.0,203,,Maryland,1992,1,1.0,,1.0,1.0,,,,,,,25.0,,,
Jay Ziznewski,Center,78.0,198,,Notre Dame,1970,3,30.0,,3.1,3.4,,,,,49.4,,,,,
Steve Zlko,Guard,73.0,185,,Georgia,1973,2,40.0,,3.9,0.7,0.7,,,,44.0,,71.0,,,
Drazen Zlovaric,Forward,81.0,220,Patterson School,Georgia and Chattanooga,2013,4,107.0,25.7,5.9,3.6,0.4,0.4,0.2,1.4,50.0,9.5,54.2,50.2,,3.3
Aaron Zobrist,Guard,73.0,185,,Bradley,1997,4,112.0,,9.6,2.5,1.3,0.9,0.2,,42.1,42.4,84.2,56.6,,
John Zoccali,Center,73.0,208,,Nicholls State,1991,2,30.0,,2.7,2.2,0.4,0.1,0.5,,33.0,,65.7,33.0,,
Alex Zock,,,,,Wright State,2004,1,1.0,,9.0,5.0,2.0,0.0,0.0,,44.4,33.3,,50.0,,0.0
Roger Zoeller,,,,,Air Force,1963,3,67.0,,6.8,2.8,,,,,40.5,,66.7,,,
Kirsten Zoellner,Center,85.0,216,,Boston College and Albany (NY),2006,4,75.0,,5.8,4.1,0.5,0.4,0.9,,48.3,,50.5,48.3,,3.9
Jim Zoet,Center,85.0,240,,Kent State,1976,3,63.0,20.6,3.2,4.3,,,,,47.6,,42.9,,,
Mark Zoller,Forward,78.0,198,,Penn,2007,4,115.0,,12.4,6.5,1.6,1.2,0.4,,53.0,35.9,71.9,56.7,,16.7
Klaas Zollner,Forward,81.0,206,,Akron,2001,4,51.0,,1.0,1.1,0.7,0.1,0.4,,32.6,0.0,63.6,32.6,,0.0
Vinny Zollo,Forward,80.0,230,George Rogers Clark,Western Kentucky and Cleveland State,2016,3,97.0,17.2,4.5,3.6,0.8,0.3,0.4,1.1,36.7,29.8,69.6,43.8,11.3,2.7
Charles Zolot,Forward,76.0,193,,Fairleigh Dickinson,1969,2,28.0,,10.4,8.7,,,,,53.3,,67.1,,,
Chas Zolot,,,,,Fairleigh Dickinson,1966,1,25.0,,9.3,8.9,,,,,46.6,,66.2,,,
Chick Zomlefer,Forward,,,,Texas,1948,1,,,,,,,,,,,,,,
Mike Zona,Forward,77.0,196,,Iona,1986,3,39.0,,1.8,1.5,,0.3,0.1,,49.1,,,,,
Kenrick Zondervan,Forward,81.0,206,,UCF,2009,4,111.0,,4.4,3.3,0.7,0.3,0.3,1.4,50.5,0.0,62.5,50.5,,4.1
Sean Zone,Forward,80.0,203,,Texas Southern,1993,2,44.0,,6.0,4.6,0.8,0.6,0.1,,38.8,23.6,60.3,42.0,,
Bill Zopf,Guard,74.0,188,,Duquesne,1970,3,75.0,,13.3,4.7,,,,,43.6,,78.4,,,
Paul Zorad,Forward,80.0,203,,SMU,1997,3,20.0,,0.3,0.5,0.2,0.1,0.0,,,,,,,
Bob Zoretich,Center,79.0,201,,DePaul,1968,3,,,,,,,,,,,,,,
Danijel Zoric,Forward,81.0,206,,UIC,2007,2,48.0,,6.0,3.5,0.4,0.3,0.6,,44.0,0.0,69.8,44.0,,2.0
Bill Zorn,Guard,72.0,183,,Wisconsin,1949,2,33.0,,1.4,,,,,,26.3,,59.1,,,
Tyler Zornes,Guard,,,,Florida Atlantic,2001,1,13.0,,2.4,0.5,0.2,0.2,0.0,,31.3,32.1,100.0,45.3,,0.0
Dave Zornow,,,,,Cornell,1960,1,23.0,,9.4,10.4,3.5,,,,35.9,,73.3,,,
Paul Zorsky,,,,,UConn,1970,1,12.0,,0.5,0.8,0.4,,,,21.4,,,,,
Ezra Zoschke,Guard,69.0,175,,Oklahoma,2003,1,7.0,,0.1,0.6,0.3,0.0,0.0,,0.0,,50.0,0.0,,0.0
Brian Zoubek,Center,85.0,216,,Duke,2010,4,133.0,18.7,4.2,4.5,0.5,0.4,0.6,0.9,59.4,,60.9,59.4,,10.1
Nisre Zouzoua,Guard,74.0,190,Boston Trinity HS,Bryant,2017,2,62.0,32.9,16.5,3.7,1.5,1.1,0.3,1.7,40.9,36.9,79.6,50.1,17.5,5.0
Adrian Zuber,Forward,,,,Bowling Green State,1968,1,5.0,,,,,,,,0.0,,,,,
_ Zuber,,,,,Toledo,1948,1,,,,,,,,,,,,,,
Aitor Zubizarreta,Guard,75.0,175,,Portland,2015,2,32.0,5.3,0.6,0.5,0.6,0.3,0.0,0.6,33.3,9.1,71.4,35.7,3.2,-0.1
Mark Zubor,Center,78.0,198,,Wisconsin,1966,3,70.0,,12.9,7.4,,,,,44.6,,70.2,,,
_ Zucco,,,,,UConn,1948,1,6.0,,0.7,,,,,,,,,,,
Henry Zuchowski,Forward,76.0,193,,Saint Louis,1965,2,,,,,,,,,,,,,,
Ed Zucker,Forward,79.0,201,,Rutgers,1987,4,89.0,,7.0,3.3,1.4,0.7,0.2,,49.8,,65.0,,,
Maros Zuffa,Guard,77.0,196,,Southern Miss,2007,1,11.0,,1.3,1.2,0.2,0.4,0.1,,19.0,23.5,50.0,28.6,,0.0
Cale Zuiker,Forward,81.0,190,,Youngstown State,2012,1,14.0,3.2,1.1,0.1,0.0,0.1,0.1,0.1,38.5,45.5,,57.7,13.0,0.1
Jake Zuilhof,Forward,81.0,230,Azle,Grand Canyon and Central Arkansas,2016,3,77.0,27.8,6.2,5.1,0.6,0.6,1.5,2.2,53.6,,59.3,53.6,12.8,1.6
Vladimir Zujovic,,,,,Mercer,2001,2,34.0,,3.2,1.2,0.9,0.4,0.1,,33.0,15.9,70.2,36.3,,0.1
Jay Zulauf,Forward,80.0,203,,Marquette,1993,3,54.0,,3.4,1.9,0.9,0.1,0.1,,47.3,39.3,74.6,51.6,,
Jay Zulauf,Forward,79.0,201,,Bowling Green State,1989,1,6.0,,4.3,1.5,,0.2,0.2,0.8,42.1,33.3,69.2,44.7,,
Jon Zulauf,Forward,78.0,198,,Michigan State,1993,3,79.0,,2.8,2.0,0.4,0.3,0.1,,45.5,,50.8,45.5,,
Jon Zulauf,Forward,78.0,198,,Michigan State,1990,2,,,,,,0.1,,,,,,,,
Gordie Zullges,Center,,,,Montana,1966,1,13.0,,3.4,2.0,,,,,48.7,,75.0,,,
Jimmy Zullo,Guard,,,,UConn,1963,1,4.0,,0.2,0.8,,,,,,,50.0,,,
Arthur Zulu,Forward,80.0,203,,Sam Houston State,2010,2,45.0,5.8,1.2,1.1,0.2,0.2,0.3,0.3,50.0,,50.0,50.0,,0.7
George Zumbro,Forward,78.0,198,,Denver,1975,3,77.0,,9.9,5.7,,,,,43.7,,80.0,,,
Chip Zumer,Forward,80.0,203,,Oklahoma City,1985,1,13.0,,3.0,2.9,0.2,0.4,0.6,,37.1,,72.2,,,
Neal Zumwalt,Guard,75.0,190,,Eastern Washington,2007,2,45.0,,2.4,0.9,0.5,0.2,0.2,,38.5,37.8,88.9,53.8,,0.6
Carlos Zuniga,Forward,77.0,196,,Tulane,1979,3,79.0,,11.2,6.1,1.4,0.9,0.6,,47.8,,67.4,,,
_ Zuniga,,,,,Tulane,1980,1,,,,,,,,,,,,,,
Dave Zupan,Guard,,,,San Diego,1965,1,6.0,,0.3,0.2,,,,,16.7,,,,,
Zeljko Zupic,Forward,80.0,203,,Denver,2004,2,59.0,,7.6,6.2,1.2,0.5,0.6,,40.8,30.2,66.2,47.7,,4.3
Johnny Zuppardo,Forward,81.0,235,St. Stanislaus,Arkansas State and Mississippi State,2016,2,55.0,11.5,2.3,1.7,0.2,0.5,0.2,0.4,42.4,36.0,68.8,50.0,7.7,0.6
Joe Zuravleff,Center,,,,Northwestern,1948,1,,,,,,,,,,,,,,
Phil Zuravleff,,,,,Princeton,1952,1,24.0,,9.1,,,,,,,,57.7,,,
Chris Zurcher,Guard,72.0,165,Johnson,Texas Christian,2013,2,37.0,5.1,0.7,0.2,0.4,0.1,0.0,0.3,40.9,33.3,100.0,50.0,4.6,0.1
Kim Zurcher,Guard,,,,Minnesota,1988,2,55.0,,7.8,1.5,2.5,1.0,0.0,,42.7,39.0,87.5,50.6,,
Drew Zurek,Center,81.0,206,,Santa Clara,1996,4,113.0,,6.9,3.3,0.7,0.4,0.2,,45.1,31.5,73.8,50.2,,
George Zurenda,,,,,Lamar,1965,1,19.0,,4.6,3.3,,,,,53.2,,63.3,,,
Stephen Zurich,Forward,77.0,205,Pascack Hills,Rutgers,2015,2,21.0,3.0,0.0,0.3,0.1,0.0,0.0,0.2,0.0,0.0,25.0,0.0,-3.3,-0.1
Darren Zusack,Forward,77.0,196,,Western Michigan,2001,1,7.0,,0.4,0.1,0.0,0.0,0.1,,25.0,,50.0,25.0,,0.0
Xabi Zusperreguy,Forward,80.0,203,,Centenary (LA),2007,1,9.0,,0.4,0.4,0.0,0.0,0.0,,66.7,,,66.7,,0.0
Stanislav Zuzak,Forward,73.0,211,,UC-Irvine,2004,4,119.0,,7.9,3.3,1.1,0.4,0.2,,43.8,38.7,65.0,51.1,,6.3
Al Zvinakis,,,,,DePaul,1962,2,,,,,,,,,,,,,,
Al Zvinakos,,,,,DePaul,1961,1,,,,,,,,,,,,,,
Al Zvoda,Forward,,,,Michigan State,1949,1,1.0,,2.0,,,,,,100.0,,,,,
Brian Zvonceck,Center,79.0,201,,Baylor,1993,1,3.0,,0.0,0.3,0.0,0.0,0.0,,0.0,,,0.0,,
Brian Zvonecek,Center,79.0,201,,Baylor,1993,4,30.0,0.7,,0.5,,0.1,0.1,0.7,,,,,,
John Zwakman,,,,,Wisconsin,1960,1,2.0,,2.0,0.5,,,,,,,100.0,,,
Mark Zwart,Center,80.0,203,,Illinois State,1984,4,116.0,,4.3,3.8,0.8,0.5,0.4,,47.5,,63.0,,,
Clint Zwayer,Guard,77.0,196,,Virginia Military Institute,2002,1,6.0,,1.8,0.5,0.0,0.2,0.2,,44.4,42.9,,61.1,,0.1
Eric Zwayer,Center,81.0,206,,Richmond,2003,4,114.0,,6.0,3.8,0.6,0.4,0.4,,51.5,16.7,69.1,51.6,,7.6
Walter Zwick,Center,,,,Dartmouth,1961,1,21.0,,2.2,1.7,,,,,47.1,,40.0,,,
Serge Zwikker,Center,87.0,273,,UNC,1997,4,120.0,,7.0,5.0,0.4,0.2,1.1,,50.1,33.3,69.6,50.2,,
Joe Zych,Forward,,,,Montana State,1966,2,23.0,,2.5,2.1,,,,,34.3,,50.0,,,
Lou Zykiewicz,,,,,Loyola (LA),1960,1,9.0,,3.1,,,,,,33.3,,75.0,,,
Jack Zyla,Guard,,,,New Hampshire,1965,3,65.0,,7.0,2.0,,,,,40.0,,63.0,,,
Michal Zylinski,Forward,76.0,193,,Stony Brook,2009,1,2.0,,1.5,0.5,0.0,0.0,0.5,0.0,33.3,100.0,,50.0,,0.1
Brock Zylstra,Guard,78.0,210,Bonita,BYU,2013,4,119.0,17.6,5.1,2.8,1.2,0.7,0.1,0.8,42.9,35.4,67.4,53.4,13.7,6.5
Gene Zysda,Center,,,,Colorado,1961,1,17.0,,1.1,1.4,,,,,23.5,,50.0,,,
Gene Zyzda,Center,80.0,203,,Colorado,1962,2,35.0,,1.5,1.7,,,,,33.3,,34.6,,,
