player_name,position,height(inches),weight(lbs),high_school,college,draft_year,years_in_college,games,minutes_per_game,points,rebounds,assists,steals,blocks,turnovers,fg_percent,3_fg_percent,free_throw_percent,effective_fg_percent,player_efficiency_rating,win_shares
Jafar Taalib,Center,80.0,203,,North Carolina A&T,2002,4,94.0,,6.7,4.0,0.6,0.5,0.8,,51.6,0.0,62.0,51.6,,6.6
Ken Tabaka,Forward,77.0,196,,Saint Francis (PA),1971,2,30.0,,4.3,3.7,,,,,44.1,,72.2,,,
Ken Tabalka,Forward,77.0,196,,Saint Francis (PA),1969,1,14.0,,5.4,3.8,,,,,44.6,,71.4,,,
Ed Tabash,Guard,72.0,183,,Saint Louis,1970,3,72.0,,3.3,1.1,,,,,37.5,,62.3,,,
Brandon Tabb,Guard,77.0,200,Kecoughtan High School,Bethune-Cookman,2017,1,32.0,34.4,17.8,5.4,1.7,1.3,0.6,1.5,37.9,34.5,82.6,48.7,18.6,3.3
Colin Tabb,Guard,75.0,190,,Quinnipiac,1999,1,21.0,,7.7,3.1,0.9,0.7,0.1,,39.7,32.2,77.8,47.2,,0.6
Demarquelle Tabb,Guard,77.0,210,Greensboro,Alabama A&M,2014,4,112.0,26.8,10.5,7.3,1.1,1.0,1.6,1.7,48.4,0.0,58.3,48.4,20.2,9.8
Josh Tabb,Guard,76.0,193,,Tennessee,2009,3,96.0,,2.8,2.1,1.3,0.8,0.1,0.8,50.0,34.1,41.9,56.9,,3.5
Ladarius Tabb,Guard,77.0,190,Francis Marion,Alabama A&M,2016,2,57.0,33.8,18.4,7.3,0.7,1.3,0.2,1.7,44.5,29.2,62.3,49.7,22.0,6.4
Melvin Tabb,Forward,81.0,255,Enloe,Wake Forest and Kent State,2014,3,69.0,11.7,3.1,2.5,0.2,0.1,0.1,0.8,44.8,33.3,59.6,45.2,10.6,1.3
Micahel Tabb,Center,80.0,203,,Clemson,1995,1,4.0,,1.5,0.5,0.0,0.0,0.0,,50.0,,100.0,50.0,,
Michael Tabb,Forward,,,,Temple,1998,1,20.0,,0.9,1.1,0.0,0.0,0.5,,28.6,,54.5,28.6,,0.3
Sean Tabb,Guard,75.0,190,,Hartford and Quinnipiac,1999,4,53.0,,3.8,1.5,1.0,0.1,0.1,,33.2,34.0,84.4,45.8,,0.6
Kyle Taber,Forward,79.0,201,,Indiana,2009,4,62.0,,2.7,3.5,0.6,0.6,0.3,0.7,54.6,40.0,68.8,55.4,,1.3
Aaron Tabet,Guard,69.0,175,,Portland,1970,1,19.0,,3.8,0.5,,,,,24.1,,67.3,,,
Charles Tabet,Center,81.0,206,,South Alabama,2010,3,66.0,14.8,1.7,2.3,0.1,0.1,0.3,0.5,43.5,,55.9,43.5,,1.1
Philip Tabet,Center,81.0,206,,South Alabama,2010,4,104.0,7.3,1.4,2.0,0.1,0.1,0.2,0.4,49.1,0.0,60.9,49.1,,1.9
Sam Tabet,Guard,61.0,178,,Portland,1972,2,34.0,,5.6,0.9,,,,,40.5,,51.5,,,
Dennis Tabisz,Forward,81.0,206,,Rhode Island,1988,4,101.0,,3.0,2.3,0.3,0.2,0.2,,46.6,,54.5,,,
Troy Tabler,Guard,75.0,185,,Wright State,2011,4,113.0,27.7,7.6,2.1,1.2,0.7,0.1,1.3,38.4,36.0,85.9,50.4,,7.1
Clyde Tables,Guard,77.0,196,,Mississippi State,1987,2,33.0,,3.2,3.0,0.8,0.5,0.2,,42.5,,61.5,,,
Chet Tabor,,,,,DePaul,1958,3,48.0,,5.5,4.4,,,,,37.3,,64.6,,,
Joel Tabor,Guard,76.0,193,,Arkansas,1971,1,19.0,,3.9,2.2,,,,,45.3,,79.4,,,
Ron Tabron,Forward,79.0,201,,Pacific,1990,2,54.0,,4.3,3.0,0.5,0.4,0.2,,52.1,,65.6,52.1,,
Stefan Tacke,Forward,80.0,203,,UIC,1995,4,53.0,,0.6,0.8,,0.2,0.1,,27.5,,,,,
Clyde Tackett,,,,,George Washington,1974,1,,,,,,,,,,,,,,
Jim Tackett,,,,,New Mexico State,1952,1,,,,,,,,,,,,,,
Todd Tackett,Guard,74.0,188,,Kentucky,2000,2,40.0,,0.8,0.6,0.3,0.1,0.0,,18.5,9.1,53.8,20.8,,-0.7
John Taddiken,Center,77.0,196,,Brown,1962,3,54.0,,1.1,1.9,,,,,26.3,,45.9,,,
Dave Tadich,,,,,Centenary (LA),1969,3,,,,,,,,,,,,,,
Jared Tadlock,Center,81.0,208,James Hunt,Miami (OH),2013,2,22.0,2.6,0.4,0.5,0.0,0.1,0.0,0.1,18.8,10.0,50.0,21.9,2.0,-0.1
Travis Tadysak,Center,73.0,208,,Saint Louis,1991,2,52.0,,2.2,2.0,0.3,0.1,0.1,,59.7,,67.7,59.7,,
Chris Taflinger,Guard,74.0,188,,Cincinnati,2000,1,13.0,,0.3,0.6,0.2,0.1,0.0,,28.6,0.0,,28.6,,0.0
Fabrice Tafo,Forward,79.0,201,,Hartford,2008,3,55.0,,2.2,1.9,0.3,0.2,0.3,1.0,39.7,33.3,50.0,41.4,,0.9
Tyler Tafoya,Guard,75.0,195,El Paso,UTEP,2014,4,17.0,1.9,0.2,0.2,0.0,0.1,0.0,0.1,8.3,0.0,100.0,8.3,-7.2,-0.1
Chris Taft,Forward,73.0,260,,Pitt,2005,2,65.0,26.0,12.0,7.5,1.1,0.4,1.7,,56.9,,56.4,56.9,,11.4
John Taft,Guard,74.0,188,,Marshall,1989,2,107.0,7.6,21.8,5.6,2.6,0.1,,1.6,47.6,40.0,71.5,53.0,,
Morris Taft,Guard,75.0,190,,UCLA,1956,3,77.0,,11.9,4.1,,,,,41.5,,63.0,,,
Tom Tagatz,,,,,Drake,1955,3,45.0,,,3.7,,,,,,,,,,
Glenn Taggart,Guard,72.0,183,,North Carolina A&T,1991,4,110.0,,13.8,3.8,4.6,1.6,0.1,,43.6,40.7,81.0,49.6,,
Harrison Taggart,Guard,77.0,190,Miller River/St. Paul's,Vermont,2014,1,11.0,5.1,0.8,0.7,0.3,0.3,0.0,0.1,42.9,25.0,100.0,50.0,12.3,0.2
Jeff Taggart,Forward,75.0,190,,Canisius,1988,3,71.0,,6.4,1.9,1.5,1.0,0.1,,45.6,,67.7,,,
Nick Taggart,Forward,80.0,203,,BYU,2000,2,20.0,,0.0,0.4,0.0,0.0,0.0,,0.0,,,0.0,,-0.1
Shawn Taggart,Forward,73.0,208,,Iowa State and Memphis,2009,3,106.0,,7.4,5.2,0.3,0.6,1.2,0.8,49.2,26.4,71.1,50.4,,11.4
Paul Tagliabue,Forward,77.0,196,,Georgetown,1962,3,65.0,,11.4,7.6,,,,,39.5,,60.7,,,
Walt Tague,Guard,73.0,185,,New Mexico State,1969,1,14.0,,0.8,0.1,0.1,,,,35.7,,33.3,,,
Joonas Tahvanainen,Forward,78.0,220,Helsinki Basketball Academy,Utah Valley,2017,1,25.0,7.1,2.2,1.5,0.2,0.3,0.0,0.5,48.8,28.6,69.2,53.5,10.7,0.4
Sean Taibi,Guard,75.0,190,,Northern Colorado,2008,1,23.0,,11.1,3.0,0.7,0.4,0.0,1.3,45.5,40.2,75.0,57.2,,1.8
David Tairu,Guard,75.0,177,,Texas Tech,2011,2,67.0,22.2,9.6,2.9,0.7,0.5,0.2,1.0,45.3,42.4,73.2,51.9,16.4,4.2
Herbert Taischer,Center,,,,Temple,1949,1,4.0,,1.2,,,,,,,,75.0,,,
Alan Tait,Guard,74.0,188,,Oregon State,1984,4,73.0,,3.0,1.2,1.2,0.5,0.1,,41.6,,61.2,,,
Charles Tait,Forward,79.0,201,,Michigan,1988,2,16.0,,,0.4,0.1,,0.1,,,,,,,
Karl Tait,Forward,76.0,193,,Colorado,1967,3,63.0,,5.7,3.2,,,,,41.4,,53.1,,,
Marshall Tait,Guard,74.0,188,,New Hampshire,1985,1,12.0,,1.1,0.4,0.4,0.1,,,40.0,,33.3,,,
Michael Tait,Guard,74.0,188,,Clemson,1987,2,58.0,,8.1,2.2,2.1,1.2,0.1,,48.0,,73.1,,,
Michael Tait,Guard,,,,Arizona,1985,2,32.0,25.0,7.1,1.7,2.7,1.5,0.1,2.0,42.6,,67.7,,,
Sutton Tait,,,,,Pitt,1955,2,28.0,,3.6,3.3,,,,,28.4,,68.4,,,
Lance Takaki,Guard,64.0,163,,Hawaii,2003,4,35.0,,0.4,0.2,0.1,0.0,0.0,,42.9,0.0,58.3,42.9,,0.1
Sama Taku,Guard,73.0,185,Tucson,Pacific,2014,2,69.0,26.6,9.6,3.8,2.0,0.8,0.0,1.7,39.4,30.2,76.4,42.8,12.6,2.8
Mark Talaga,,,,,Michigan State,1975,1,,,,,,,,,,,,,,
Alan Talbert,Guard,72.0,183,,Ohio,1974,2,33.0,,2.2,0.9,,,,,30.8,,62.5,,,
Chance Talbert,,,,,Rice,2008,1,21.0,,1.3,1.3,0.2,0.2,0.0,0.5,38.5,0.0,57.1,38.5,,0.0
Jacob Talbert,Guard,72.0,195,The O'Neal School,Campbell,2017,4,19.0,2.7,0.8,0.6,0.3,0.2,0.0,0.3,30.0,0.0,75.0,30.0,5.7,0.0
Josiah Talbert,Forward,81.0,210,Olathe East High School,Liberty,2017,1,25.0,5.0,1.5,1.0,0.0,0.1,0.2,0.4,43.6,7.7,33.3,44.9,7.1,0.0
Reggie Talbert,Forward,78.0,198,,Dartmouth,1992,2,31.0,,2.8,1.9,0.1,0.2,0.5,,61.5,,51.1,61.5,,
Ricky Talbert,Center,81.0,206,,Morehead State,1977,1,12.0,,2.5,1.5,,,,,43.3,,40.0,,,
_ Talbert,,,,,Lawrence,1948,1,,,,,,,,,,,,,,
Bill Talbot,,,,,Florida,1951,1,1.0,,,1.0,,,,,,,,,,
George Talbot,,,,,Miami (FL),1957,1,20.0,,5.5,1.4,,,,,38.1,,69.7,,,
Gilbert Talbot,Forward,73.0,290,Ellender,Louisiana Tech,2014,2,44.0,5.6,2.3,1.8,0.1,0.0,0.1,0.4,53.8,,45.9,53.8,14.8,0.9
John Talbot,Guard,74.0,188,,Minnesota,1976,2,,,,,,,,,,,,,,
Lloyd Talbot,Guard,,,,Fresno State,1967,2,52.0,,3.9,2.2,,,,,38.0,,66.7,,,
Maurice Talbot,Center,,,,Fresno State,1965,2,48.0,,22.0,12.3,,,,,48.2,,76.0,,,
Tyron Talbot,Forward,,,,Maryland-Eastern Shore,1985,1,23.0,,3.5,2.0,0.2,,,,38.6,,56.3,,,
Tyrone Talbot,Forward,78.0,198,,Charleston Southern,1988,2,40.0,,2.3,2.2,0.4,0.6,0.1,,41.7,,64.6,41.7,,
Bill Talbott,,,,,Miami (FL),1958,1,20.0,,11.2,2.1,,,,,,,68.1,,,
Chuck Talbott,Forward,76.0,193,,UConn,1964,2,14.0,,0.7,0.8,,,,,22.2,,66.7,,,
Dartez Talbott,Guard,61.0,178,,Mercer,1981,3,82.0,,12.4,2.3,,,,,49.6,,80.4,,,
Jude Talbott,Forward,76.0,193,,Western Kentucky,1960,1,24.0,,3.3,2.9,,,,,44.4,,88.9,,,
Wayne Talbott,Forward,78.0,198,,Pitt,1978,4,56.0,,1.0,1.0,,,,,36.4,,,,,
Alan Talboy,,,,,Stanford,1953,1,5.0,,,0.6,,,,,,,,,,
Shauhin Talesh,Guard,61.0,180,,UC-Irvine,1995,2,17.0,,1.1,0.3,0.5,0.2,0.0,,42.9,0.0,60.0,42.9,,
Calvin Talford,Forward,76.0,193,,ETSU,1992,4,126.0,,14.9,4.3,1.3,1.0,0.3,,50.7,40.6,79.3,58.1,,
Woody Taliaferro,Forward,78.0,198,,SMU,1970,3,65.0,,5.7,2.9,,,,,39.6,,69.6,,,
_ Taliaferro,,,,,Virginia,1961,1,,,,,,,,,,,,,,
Idris Talib,Forward,77.0,196,,North Carolina State,2000,1,3.0,,0.7,0.7,0.0,0.7,0.0,,100.0,,0.0,100.0,,0.0
Chris Talkington,Guard,78.0,205,,Nicholls State,2012,2,46.0,14.3,5.6,1.8,0.5,0.2,0.0,0.7,38.1,34.0,73.4,49.8,12.8,1.1
John Talkington,,,,,Arkansas,1966,3,69.0,,9.9,6.3,,,,,45.7,,75.8,,,
John Talkington,,,,,Arkansas State,1965,1,23.0,,12.1,5.6,,,,,48.6,,76.2,,,
Ted Talkington,Guard,74.0,188,,West Virginia,2008,3,46.0,,0.9,0.5,0.4,0.2,0.1,0.3,44.8,42.9,58.3,60.3,,0.7
Racine Talla,Forward,81.0,195,22 Feet Academy,IPFW,2017,2,56.0,10.1,1.8,1.8,0.3,0.2,0.5,0.8,28.7,23.5,60.0,32.2,4.3,-0.1
James Tallarico,Guard,,,,Loyola (MD),1998,1,2.0,,1.0,0.0,0.0,0.5,0.0,,100.0,,,100.0,,0.0
Bob Tallent,Guard,73.0,185,,George Washington,1969,1,25.0,,28.9,5.2,,,,,41.9,,87.6,,,
Bob Tallent,,,,,Kentucky,1967,2,37.0,,7.9,2.5,0.8,,,,49.8,,71.4,,,
Mike Tallent,Guard,73.0,185,,George Washington,1972,3,60.0,,18.1,3.1,,,,,40.8,,82.0,,,
Pat Tallent,Guard,75.0,190,,George Washington,1976,4,83.0,,20.8,3.9,,,,,50.1,,78.6,,,
Arthur Talley,Guard,75.0,190,,Chicago State,2006,3,28.0,,0.4,0.4,0.1,0.2,0.1,,33.3,33.3,0.0,41.7,,0.1
Brian Talley,Guard,61.0,178,,Southern,2009,1,25.0,,1.6,0.8,1.0,0.2,0.0,1.1,28.0,20.7,50.0,34.0,,-0.2
Cliff Talley,,,,,Missouri,1960,3,70.0,,8.0,3.9,,,,,39.1,,67.0,,,
Craig Talley,Guard,76.0,193,,Murray State,1985,2,56.0,,11.9,4.4,1.1,0.5,0.2,,49.3,,77.8,,,
Dylan Talley,Guard,77.0,196,,Binghamton and Nebraska,2013,3,84.0,30.5,11.7,4.0,2.1,1.0,0.3,1.9,38.7,33.9,73.8,45.2,15.4,4.2
Eddie Talley,Guard,,,,Tennessee State,1986,2,49.0,,5.0,1.9,0.9,0.5,0.2,,40.9,,65.2,,,
Eddie Talley,Forward,79.0,201,,Charleston Southern,1982,4,104.0,,14.2,5.8,,,,,52.4,,74.5,,,
Eric Talley,Guard,74.0,188,,Montana State,1995,2,56.0,,11.8,3.0,2.6,1.1,0.1,,43.1,36.1,66.7,50.0,,
Gene Talley,Forward,76.0,193,,Alabama State,1996,1,27.0,,11.4,4.7,0.6,1.1,0.3,,41.4,46.1,75.9,47.7,,1.1
Jay Talley,,,,,Utah State,1985,1,10.0,,0.6,0.5,0.0,,,,22.2,,40.0,,,
Jordon Talley,Guard,72.0,180,Henrico,North Carolina-Wilmington,2017,3,94.0,23.0,8.3,2.4,3.2,1.1,0.1,1.5,38.2,27.3,77.8,41.5,15.0,6.4
Ken Talley,Forward,78.0,198,,Virginia Tech,1967,1,27.0,,10.9,11.1,,,,,50.6,,44.8,,,
Marlow Talley,Forward,79.0,201,,VCU,1996,2,63.0,,4.9,2.8,0.9,0.6,0.4,,48.4,34.3,68.7,50.8,,
Michael Talley,Guard,73.0,185,,Michigan,1993,3,87.0,,5.8,1.5,2.1,0.8,0.1,,40.1,35.3,75.0,44.9,,
Michael Talley,Guard,73.0,185,,Michigan,1990,1,30.0,,3.0,1.5,1.4,0.4,0.2,,30.6,37.5,75.6,34.1,,
Mike Talley,Guard,72.0,176,Melvindale ABT,Duquesne and Eastern Michigan,2015,4,135.0,29.2,9.4,1.7,3.1,1.3,0.0,2.0,38.8,31.5,68.3,44.8,14.3,9.5
Reggie Talley,Guard,75.0,190,,Colorado State,1980,2,51.0,,4.0,2.3,1.1,0.1,0.1,,40.1,,83.3,,,
Shawn Talley,Guard,61.0,178,,Texas-Arlington,1993,1,27.0,,10.1,2.8,3.9,1.5,0.2,,39.2,37.9,64.4,46.6,,
Stan Talley,Guard,75.0,190,,Portland,1971,3,78.0,,15.2,6.8,,,,,41.5,,64.6,,,
Terrence Talley,Guard,76.0,193,,Boston College,1985,4,107.0,5.2,4.4,3.1,,0.3,0.1,0.6,49.7,,68.3,,,
Terry Talley,Guard,72.0,183,,Colorado State,1988,2,41.0,,1.5,0.3,0.4,0.1,0.1,,32.8,,90.0,,,
Wendell Talley,Guard,76.0,193,,Portland State,1980,2,53.0,,8.7,5.0,,1.3,0.2,,46.0,,63.9,,,
Zoran Talley,Forward,79.0,195,Merrillville HS,Old Dominion,2017,2,61.0,23.0,9.5,4.0,1.7,0.4,0.1,1.2,47.5,16.7,66.7,47.9,17.3,4.4
_ Talley,,,,,Virginia Tech,1968,1,,,,,,,,,,,,,,
Jeff Tallman,Guard,,,,Ball State,1980,1,6.0,2.3,1.0,0.3,0.2,0.0,0.0,0.3,50.0,,66.7,,,
Nate Tallman,Forward,77.0,196,,West Virginia,2006,1,2.0,,0.0,0.5,0.0,0.0,0.0,,,,,,,0.0
Eric Talmadge,,,,,Cleveland State,1977,1,17.0,,0.8,0.9,,,,,21.1,,62.5,,,
Gary Talmadge,,,,,Akron,1955,2,15.0,,2.9,2.0,,,,,37.2,,70.6,,,
Gary Talton,Guard,73.0,163,DeSoto/Mountain View CC,UIC,2013,2,64.0,32.7,12.0,3.7,3.9,1.0,0.2,2.7,37.8,29.3,86.5,42.4,15.4,4.5
Tyree Talton,Guard,61.0,180,,Northern Iowa,1995,1,3.0,,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,
Xavier  Talton,Guard,74.0,185,Sterling HS,Colorado,2016,4,135.0,17.9,3.9,1.8,1.4,0.5,0.1,1.1,36.0,35.7,75.4,44.6,7.8,3.4
Crick Talus,Guard,,,,South Carolina,1948,1,,,,,,,,,,,,,,
Phil Tama,Guard,72.0,183,,Fordham,1967,1,19.0,,3.3,1.7,,,,,46.6,,52.9,,,
_ Tama,,,,,Fordham,1966,1,,,,,,,,,,,,,,
Marcos Tamares,Forward,79.0,210,,UMBC and Norfolk State,2012,4,90.0,18.2,5.2,2.5,0.5,0.6,0.2,1.2,37.2,29.2,64.9,41.6,,1.6
Dick Tamberg,,,,,University of California,1954,3,73.0,,5.6,3.8,,,,,33.2,,67.9,,,
Amit Tamir,Forward,73.0,211,,University of California,2004,3,83.0,,12.7,5.2,2.2,0.8,0.4,,41.7,36.5,81.1,49.2,,7.4
Quinn Tamm,Forward,77.0,196,,Brown,1999,1,17.0,,2.1,1.0,0.1,0.1,0.0,,40.0,43.8,44.4,51.7,,0.1
Wes Tamm,Forward,77.0,196,,Saint Mary's (CA),1961,3,22.0,,0.9,5.1,,,,,25.0,,,,,
Morris Tampa,Forward,76.0,193,,ETSU,1975,2,47.0,,10.9,7.8,,,,,61.1,,63.9,,,
Adam Tancredi,Center,73.0,208,,Quinnipiac and Cal State Fullerton,2006,3,53.0,,2.3,1.7,0.2,0.8,0.0,,40.3,33.3,76.0,41.1,,0.4
George Tandy,Center,80.0,203,,Eastern Illinois and Cleveland State,2009,4,125.0,,6.2,5.3,0.8,0.7,1.1,1.2,48.0,16.7,76.4,48.1,,10.2
George Tandy,Guard,76.0,193,,Milwaukee,1974,1,24.0,,10.7,5.9,,,,,41.1,,78.7,,,
James Tandy,Guard,74.0,188,,ETSU,1986,3,75.0,,13.0,3.0,2.0,1.2,0.0,,46.2,,80.3,,,
James Tandy,Guard,74.0,188,,Texas,1982,1,22.0,,4.4,1.1,0.7,0.5,,,43.9,,80.0,,,
Abraham Tang,Guard,72.0,183,,UC-Irvine,1989,1,1.0,1.0,1.0,,,,,,,,50.0,,,
Chop Tang,Forward,78.0,198,,Green Bay,2009,1,9.0,,8.7,4.2,1.1,0.2,0.3,1.2,26.3,40.9,81.8,31.9,,0.0
Chris Tang,Guard,75.0,190,Canarias Basketball Academy,UC-Riverside,2015,1,10.0,3.9,1.4,0.8,0.3,0.0,0.0,0.1,54.5,50.0,0.0,63.6,17.6,0.1
Mohamed Tangara,Forward,81.0,206,,Arizona,2008,4,44.0,,0.9,0.7,0.0,0.2,0.2,0.3,42.9,0.0,60.0,42.9,,0.5
Tom Tangehan,Forward,,,,Harvard,1961,1,19.0,,4.6,3.7,,,,,41.2,,72.7,,,
Jim Tangeman,,,,,Kansas State,1954,1,2.0,,,,,,,,,,,,,
Thomas Tangeman,Guard,75.0,190,,Harvard,1962,1,16.0,,3.1,1.1,,,,,42.2,,84.6,,,
Leonard Tangishaka,Center,73.0,211,,Buffalo,1997,2,55.0,,3.3,4.2,0.8,0.5,1.0,,32.1,20.8,55.4,33.4,,2.6
Dave Tanis,Forward,,,,Lehigh,1963,2,35.0,,4.6,4.6,,,,,35.2,,51.4,,,
Tom Tankelewicz,Forward,76.0,180,Middle Creek,Charleston Southern and Western Carolina,2014,4,113.0,18.0,6.9,1.9,0.6,0.5,0.2,0.8,38.7,37.0,87.1,52.2,14.2,5.3
Damon Tankersley,Guard,72.0,183,,McNeese State,1997,1,25.0,,3.5,1.0,1.0,0.4,0.0,,39.0,21.4,56.8,42.9,,0.2
Dwayne Tanks,Forward,79.0,201,,Southern,1991,2,55.0,,7.2,7.8,0.5,0.8,0.8,,56.0,,56.7,56.0,,
Ameen Tanksley,Guard,77.0,230,Imhotep Charter,Niagara and Hofstra,2016,4,134.0,33.6,13.1,5.6,1.3,1.1,0.2,2.0,41.6,36.4,71.9,49.5,17.2,12.7
Joe Tanksley,,,,,Baylor,1991,1,4.0,,3.8,1.0,0.5,0.3,0.3,,71.4,,83.3,71.4,,
Robert Tankson,Forward,76.0,193,,San Francisco,2007,1,1.0,,9.0,1.0,2.0,1.0,0.0,,50.0,60.0,,75.0,,0.1
Shawn Tann,Guard,76.0,193,,Duquesne,2001,4,111.0,,4.7,1.2,0.5,0.3,0.1,,32.8,32.0,75.7,43.4,,0.7
Ricky Tanneberger,Guard,,,,Arkansas,1970,3,72.0,,7.4,4.2,,,,,45.8,,63.4,,,
Caleb Tannehill,Guard,61.0,186,IMG Academies,Oral Roberts,2013,1,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,-12.3,0.0
Adam Tanner,Center,80.0,203,,Denver,2008,2,52.0,,8.8,4.3,2.1,0.6,0.5,2.3,45.6,39.1,74.4,52.7,,2.6
Alton Tanner,Forward,79.0,210,James E. Taylor,UMKC,2013,1,16.0,13.0,2.8,1.7,0.4,0.4,0.0,0.8,30.0,26.3,75.0,36.3,6.7,0.0
Andy Tanner,Forward,79.0,201,,Utah,1993,1,13.0,,0.5,0.7,0.2,0.0,0.0,,33.3,,100.0,33.3,,
Anthony Tanner,Forward,79.0,201,,Davidson,1987,4,110.0,,6.5,3.3,1.9,1.7,0.9,,45.3,,63.4,,,
Caleb Tanner,Guard,73.0,170,ELEVI8 Sports Institute,Radford,2017,2,52.0,15.8,6.6,0.6,0.7,0.2,0.0,0.7,36.7,38.5,83.8,51.3,12.3,1.7
Clarence Tanner,Guard,61.0,180,,Grambling,1989,4,109.0,,4.1,1.6,3.2,1.2,0.1,,39.1,,65.2,,,
Darrell Tanner,,,,,Washington,1983,1,31.0,,12.5,7.2,1.8,1.0,1.0,,42.0,,71.1,,,
David Tanner,Forward,77.0,196,,Louisiana-Lafayette,2009,1,2.0,,0.0,1.0,0.0,0.0,0.0,0.5,,,,,,0.0
Deaundra Tanner,Guard,74.0,188,,Oregon State,2001,4,113.0,,12.4,3.9,4.0,1.6,0.1,,38.5,35.6,75.8,46.0,,7.7
D\'Wayne Tanner,Guard,69.0,175,,Rice,1990,4,109.0,,6.7,3.8,3.9,2.7,0.1,,41.1,29.1,62.0,46.7,,
Eddie Tanner,Center,73.0,208,,Alabama State,1985,3,87.0,,5.4,3.2,,,,,45.9,,71.5,,,
Frank Tanner,Forward,76.0,210,Hickory Ridge,UNC,2013,1,13.0,1.5,0.2,0.2,0.1,0.0,0.0,0.2,12.5,0.0,,12.5,-13.8,-0.1
Herb Tanner,Guard,76.0,193,,Fordham,2010,4,94.0,14.7,2.6,1.1,1.2,0.5,0.1,1.3,30.6,22.4,46.5,35.2,,-1.1
J.B. Tanner,Guard,72.0,183,,UNC,2009,2,39.0,,1.0,0.2,0.0,0.1,0.0,0.1,40.6,38.5,33.3,56.3,,0.2
John Tanner,Forward,77.0,196,,Tennessee Tech,1971,2,25.0,,5.9,4.7,,,,,36.3,,58.2,,,
K.C. Tanner,,,,,Eastern Michigan,1999,1,8.0,,3.1,2.4,0.0,0.1,1.0,,50.0,,75.0,50.0,,0.3
Mark Tanner,,,,,Eastern Illinois,1984,1,6.0,,2.2,1.0,0.7,0.5,,,45.5,,75.0,,,
Mark Tanner,,,,,San Jose State,1976,1,19.0,,4.3,1.3,0.7,,,,52.3,,53.6,,,
Sam Tanner,Forward,81.0,206,,Oral Roberts,1983,1,14.0,,0.5,0.6,,0.1,0.1,,27.3,,50.0,,,
John Tansill,,,,,Seton Hall,1980,1,8.0,,,0.1,,,,,,,,,,
Justin Tanton,Guard,75.0,210,Dripping Springs,Texas State,2013,1,4.0,1.8,0.8,0.2,0.0,0.0,0.0,0.3,33.3,0.0,100.0,33.3,3.0,0.0
Hans Tanzler,Center,76.0,193,,Florida,1950,3,74.0,,12.7,,,,,,,,68.2,,,
Ryan Tapak,Guard,74.0,188,,Indiana,2005,4,60.0,,1.4,1.1,0.9,0.5,0.1,,28.8,25.0,58.3,38.5,,0.5
Lohnnie Tape,Forward,79.0,201,,Arizona State,1999,1,21.0,,1.6,1.5,0.3,0.2,0.3,,29.0,0.0,57.7,29.0,,0.2
Patrick Tape,Forward,73.0,220,Queens Grant High School,Columbia,2017,1,17.0,10.4,3.6,3.6,0.5,0.3,0.6,0.5,53.3,,70.0,53.3,20.2,0.7
Lou Tapella,Guard,68.0,173,,Creighton,1965,1,8.0,,0.2,0.1,,,,,12.5,,,,,
Matt Taphorn,Center,77.0,196,,Illinois State,1988,4,113.0,,5.9,2.0,1.9,0.7,0.1,,47.5,,74.2,,,
Nathan Taphorn,Forward,79.0,215,Pekin HS,Northwestern,2017,4,109.0,11.4,4.0,1.4,0.5,0.2,0.2,0.6,44.6,41.4,67.3,59.7,13.9,3.3
Pat Taphorn,Forward,79.0,201,,Green Bay,1989,4,107.0,,3.3,1.4,1.0,0.3,0.0,,44.1,,54.0,,,
Chase Tapley,Guard,75.0,195,Sacramento,San Diego State,2013,4,134.0,28.5,11.4,3.1,2.3,1.4,0.4,1.4,46.0,39.5,76.2,54.9,20.1,16.9
Tommy Tapley,Guard,73.0,185,,Arkansas State,1978,3,79.0,,9.7,4.1,3.5,,,,45.2,,74.6,,,
Dominique Taplin,Guard,72.0,170,,UC-Riverside,2012,1,5.0,3.8,1.0,0.2,0.2,0.2,0.2,0.2,50.0,,50.0,50.0,13.1,0.0
Sterling Taplin,Guard,73.0,189,St. Thomas More (CT),Tulsa,2017,2,61.0,20.0,6.1,2.2,2.3,0.7,0.0,1.6,39.7,35.3,83.8,46.6,11.8,2.5
Billy Tapp,Guard,75.0,190,,Texas Tech,1967,3,71.0,,7.5,4.6,,,,,49.7,,65.0,,,
Rodney Tapp,Guard,72.0,183,,Wisconsin,1988,2,52.0,,4.0,1.6,1.3,0.4,0.0,,43.4,33.3,58.8,45.2,,
Scott Tapp,Guard,76.0,193,,Armstrong,1987,1,27.0,,5.1,1.5,1.9,0.9,0.1,2.4,38.5,38.5,76.0,46.2,,
Tanner Tapp,Guard,74.0,190,Brentwood HS,Samford,2017,2,14.0,2.3,0.6,0.3,0.1,0.1,0.0,0.1,28.6,14.3,0.0,32.1,-0.7,-0.1
Ted Tappe,Guard,75.0,190,,Washington State,1950,1,32.0,,6.9,,,,,,,,70.3,,,
Chehales Tapscott,Forward,77.0,215,,Portland State,2012,2,56.0,30.6,13.1,8.8,1.9,1.4,1.1,2.2,50.5,30.9,70.8,52.1,24.4,6.9
