player_name,position,height(inches),weight(lbs),high_school,college,draft_year,years_in_college,games,minutes_per_game,points,rebounds,assists,steals,blocks,turnovers,fg_percent,3_fg_percent,free_throw_percent,effective_fg_percent,player_efficiency_rating,win_shares
Jonathan Raab,Forward,79.0,201,,Drexel,1992,3,86.0,,13.4,7.8,1.0,0.9,0.6,,59.6,,65.3,59.6,,
Brian Raabe,Center,80.0,203,,Drexel,1990,4,106.0,,3.1,3.1,0.6,0.4,0.3,,49.8,,50.4,49.8,,
Daniel Raabe,,,,,Colgate,1961,1,17.0,,1.4,0.6,,,,,34.6,,50.0,,,
Jonathan Raabe,Forward,79.0,201,,Drexel,1989,1,25.0,,2.8,2.0,0.0,0.1,0.6,,76.3,,55.0,76.3,,
x Raabe,,,,,Colgate,1963,1,,,,,,,,,,,,,,
_ Raabe,,,,,Colgate,1962,1,,,,,,,,,,,,,,
Clayt Raaka,Forward,77.0,196,,Stanford,1965,3,73.0,,7.2,8.2,,,,,40.9,,68.3,,,
MIke Rababo,Guard,61.0,180,,Saint Mary's (CA),1977,1,10.0,,2.7,1.2,0.3,,,,42.9,,75.0,,,
Mike Rabago,,,,,Saint Mary's (CA),1976,1,18.0,,1.2,0.4,0.2,,,,43.2,,57.1,,,
Dante Rabb,Guard,,,,Montana State,1998,2,53.0,,6.7,1.3,2.4,0.6,0.1,,41.1,40.4,88.7,50.3,,2.4
Ivan Rabb,Forward,73.0,220,Bishop O'Dowd HS,University of California,2017,2,65.0,30.6,13.2,9.4,1.2,0.6,1.1,1.8,54.4,40.9,66.6,55.1,22.9,9.7
John Rabb,Forward,73.0,211,,Cleveland State,2003,2,47.0,,1.2,1.4,0.2,0.1,0.1,,52.5,50.0,51.9,53.8,,0.5
Kevin Rabbitt,Guard,73.0,185,,Rice,1995,3,81.0,,2.1,1.1,2.1,0.6,0.1,,35.3,36.0,64.8,47.0,,
Kevin Rabbitt,Guard,73.0,185,,Monmouth,1991,1,11.0,,,,,,,,,,,,,
Brien Rabenhorst,Center,81.0,206,,Centenary (LA),2002,4,103.0,,1.9,2.0,0.3,0.3,0.1,,52.3,,61.5,52.3,,2.0
Scott Rabenold,Guard,,,,Iowa,1998,4,36.0,,1.1,0.3,0.2,0.1,0.0,,,45.5,78.3,,,
Ernie Raber,Forward,74.0,188,,Bowling Green State,1950,2,39.0,,2.0,,,,,,42.5,,59.3,,,
Hank Raber,Guard,75.0,190,,Youngstown State,1997,4,96.0,,8.3,3.3,2.1,0.8,0.1,,37.4,33.1,70.4,47.5,,
Jeffrey Rabey,Center,73.0,211,,Bradley,2001,2,58.0,,4.4,5.0,0.5,0.2,1.6,,47.5,0.0,64.6,47.5,,3.8
Walt Rabhan,Forward,75.0,190,,Florida,1960,3,60.0,,4.6,4.0,,,,,38.6,,60.5,,,
Ron Rabin,Guard,,,,Alabama,1952,1,1.0,,2.0,,,,,,100.0,,,,,
Mervin Rabinowitz,,,,,South Carolina,1954,1,20.0,,2.7,1.9,,,,,27.8,,60.0,,,
Sean Raboin,Forward,78.0,198,,Towson,2008,4,72.0,,1.7,1.3,0.3,0.2,0.1,0.4,35.0,21.9,81.1,38.0,,0.2
Tommy Raborn,Forward,73.0,185,,LSU,1960,3,43.0,,5.1,2.9,,,,,43.2,,58.9,,,
Randall Raburn,,,,,North Texas,1962,2,31.0,,3.2,3.4,,,,,30.8,,58.8,,,
Mike Raby,,,,,Cleveland State,1988,2,7.0,,,0.7,,,,,,,,,,
Joey Racer,Guard,73.0,185,Clarke County,Virginia Tech,2013,2,19.0,2.4,0.5,0.3,0.1,0.0,0.0,0.2,30.8,16.7,33.3,34.6,-0.3,-0.1
Karl Racine,Guard,73.0,185,,Penn,1985,4,98.0,,10.0,2.0,3.0,1.1,0.1,,43.4,,74.9,,,
Tony Racka,Guard,75.0,190,,Sam Houston State,1989,1,4.0,,2.5,0.5,0.8,0.5,,,18.8,25.0,50.0,25.0,,
Donatas Rackauskas,Center,73.0,211,,SMU,2007,4,112.0,,4.4,3.3,0.4,0.3,0.6,,46.8,33.3,62.9,48.1,,4.4
Darion Rackley,Guard,75.0,170,Christian Brothers College,Jacksonville State,2015,4,109.0,27.0,12.2,2.7,1.8,1.3,0.3,2.1,38.2,29.0,74.3,44.8,17.7,7.8
Drew Rackley,Guard,74.0,185,John Glenn High School,North Carolina-Asheville,2017,1,22.0,9.7,3.2,0.9,0.5,0.5,0.0,0.6,42.6,44.4,69.2,57.4,12.4,0.6
Luther Rackley,Center,73.0,208,,Xavier,1969,3,59.0,,15.4,12.7,1.6,,,,52.6,,60.5,,,
Jason Rackley-Mann,Forward,79.0,201,,Duquesne and New Orleans,2001,3,53.0,,2.3,2.3,0.2,0.4,0.1,,37.5,0.0,53.1,37.5,,0.2
Case Rada,Guard,75.0,200,Walla Walla JC,Sacramento State,2014,1,20.0,4.3,1.6,0.5,0.1,0.1,0.0,0.1,28.9,25.0,25.0,39.5,7.8,0.0
Brian Radakovich,Forward,79.0,201,,Youngstown State,2005,4,109.0,,6.8,4.1,0.8,0.5,0.6,,44.9,31.3,61.4,47.7,,3.6
Bob Radanovich,Guard,75.0,190,,San Francisco,1959,3,56.0,,3.0,1.6,,,,,30.0,,,,,
Bill Radcliffe,,,,,Navy,1966,3,61.0,,15.0,4.2,,,,,40.0,,78.2,,,
Datillio Radcliffe,,,,,Norfolk State,2004,1,4.0,,0.5,0.0,0.0,0.0,0.0,,50.0,,0.0,50.0,,0.0
Jim Radcliffe,,,,,Lafayette,1956,2,,,,,,,,,,,,,,
Roger Radcliffe,Center,,,,UCSB,1964,1,15.0,,1.4,1.4,,,,,45.5,,25.0,,,
Gil Radday,,,,,St. Francis (NY),1967,2,44.0,,19.4,9.2,,,,,51.2,,68.1,,,
Jonah Radebaugh,Guard,74.0,165,Northglenn HS,Northern Colorado,2017,1,29.0,33.8,7.6,5.5,1.9,1.1,0.1,0.9,46.2,39.6,60.0,59.2,12.6,2.6
Roger Radecki,,,,,Loyola (LA),1967,3,54.0,,10.9,4.9,,,,,41.2,,66.3,,,
Kevin Radelet,,,,,Michigan State,1981,1,9.0,,0.2,,,0.1,,,,,66.7,,,
Phil Rademacher,Forward,79.0,201,,Niagara,1981,3,61.0,,6.0,3.1,0.7,0.5,0.1,,54.3,,74.8,,,
_ Rademaker,,,,,Colorado State,1987,1,,,,,,,,,,,,,,
Dave Rademeyer,Forward,79.0,201,,Tulsa,1973,3,56.0,,6.0,3.9,,,,,40.8,,77.0,,,
Ivan Radenovic,Forward,73.0,208,,Arizona,2007,4,122.0,,10.7,5.8,1.6,0.9,0.4,,46.6,31.7,80.3,49.6,,11.3
James Rader,Forward,79.0,201,,South Dakota State,2010,1,12.0,4.3,2.1,0.9,0.1,0.0,0.0,0.3,43.8,40.0,87.5,56.3,16.1,0.2
Mischa Rader,,,,,DePaul,1954,1,7.0,,2.1,1.7,,,,,62.5,,41.7,,,
Paul Rader,,,,,Colorado State,1952,1,18.0,,3.0,3.3,0.1,,,,24.7,,60.0,,,
Rick Rader,,,,,Cleveland State,1983,2,9.0,,,,,,,,,,,,,
Phil Radermacher,Forward,79.0,201,,Niagara,1979,1,24.0,,6.3,3.5,0.6,0.3,0.2,,50.8,,73.7,,,
Petar Radev,Guard,75.0,190,,Fairleigh Dickinson,2009,1,4.0,,0.0,0.0,0.0,0.3,0.0,0.5,0.0,0.0,,0.0,,-0.1
Graeme Radford,Center,73.0,240,,Stetson,2011,4,103.0,13.7,1.1,2.0,0.1,0.1,0.5,0.4,43.0,,22.1,43.0,,0.5
John Radford,Forward,76.0,193,,UCSB,1973,2,45.0,,5.8,4.7,,,,,41.9,,61.4,,,
LaDon Radford,Forward,,,,New Mexico,1962,1,22.0,,4.9,3.7,,,,,41.8,,58.1,,,
Llewchean Radford,Forward,76.0,193,,Wagner,2009,4,101.0,,6.4,4.8,0.8,0.7,0.2,2.1,50.7,24.2,63.4,52.3,,5.3
Louis Radford,Forward,,,,UTEP,1999,2,30.0,,2.7,1.9,0.5,0.2,0.2,,41.7,,30.4,,,
Luis Radford,Forward,81.0,206,,South Carolina State,2002,3,92.0,,4.7,3.3,0.5,0.4,0.2,,38.7,34.8,58.7,44.3,,2.3
Mark Radford,Guard,76.0,190,,Oregon State,1981,4,113.0,31.2,12.3,2.5,3.5,1.6,0.1,,52.0,,73.7,,,
Ronald Radford,Forward,80.0,203,,Samford,1982,4,105.0,,8.6,5.1,,,,,53.8,,67.5,,,
Shawn Radford,Forward,78.0,198,,Howard,2002,1,21.0,,1.3,1.0,0.2,0.1,0.0,,29.6,25.0,71.4,33.3,,0.1
Wayne Radford,Forward,75.0,190,,Indiana,1978,4,112.0,,8.2,2.7,1.5,1.3,0.1,,55.3,,71.2,,,
Velimir Radinovic,Center,84.0,213,,Ohio State,2004,4,111.0,,6.9,4.3,0.4,0.2,0.5,,57.1,,70.7,57.1,,9.5
Mike Radio,Guard,61.0,178,,Drexel,2006,2,6.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,-0.1
Scott Radis,,,,,Illinois,1991,2,3.0,,1.3,,,,,,,,,,,
Dusan Radivojevic,Forward,79.0,201,,Bowling Green State,2007,2,46.0,,3.4,1.3,1.1,0.5,0.1,,37.3,32.1,86.4,50.7,,0.9
Hubert Radke,Center,73.0,208,,Loyola (IL),2001,1,28.0,,5.0,3.3,0.8,0.2,0.3,,43.4,28.6,65.7,45.0,,0.4
Steve Radke,Center,77.0,196,,Wisconsin,1958,2,,,,,,,,,,,,,,
Jeff Radkowski,Guard,74.0,188,,Duquesne,2000,3,28.0,,0.8,0.0,0.0,0.0,0.0,,77.8,77.8,,116.7,,0.3
Aaron Radl,Guard,72.0,183,,Stephen F. Austin,2000,3,60.0,,8.4,2.3,3.0,1.7,0.0,,38.2,37.0,71.5,49.1,,2.5
Bob Radley,Guard,72.0,183,,Tennessee Tech,1969,1,11.0,,,0.2,,,,,,,,,,
David Radlovic,Forward,81.0,206,,Idaho,2005,3,56.0,,2.5,2.1,0.2,0.2,0.3,,39.1,27.0,62.9,42.8,,1.1
Jonathan Radner,Guard,61.0,160,Berkeley HS,Syracuse,2017,2,5.0,1.4,0.0,0.4,0.4,0.0,0.0,0.2,0.0,0.0,,0.0,-5.5,0.0
Tyson Radney,Forward,80.0,203,,Eastern Michigan,2002,4,108.0,,2.8,4.3,0.7,0.6,0.7,,46.8,19.0,60.0,47.6,,2.0
Billy Rado,Guard,72.0,183,,Georgia,1964,2,44.0,,16.3,3.7,,,,,34.0,,75.0,,,
Misha Radojevic,,,,,Utah,2007,1,14.0,,1.0,1.0,0.3,0.1,0.1,,42.9,,33.3,42.9,,-0.1
George Radosevich,Forward,74.0,188,,Pitt,1951,2,26.0,,3.7,,,,,,29.7,,51.8,,,
Bosko Radovic,Forward,,,,Hawaii,2001,1,5.0,,5.8,3.4,0.4,0.4,0.2,,50.0,40.0,83.3,54.5,,0.2
Luka Radovic,Forward,81.0,210,Notre Dame Prep (MD),South Carolina State,2016,4,123.0,13.1,2.8,2.8,0.2,0.2,0.3,0.9,44.0,21.7,65.0,45.6,8.8,0.9
Luka Radovic,Forward,80.0,230,Quincy Senior HIgh School,Southern Illinois-Edwardsville,2017,1,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,16.4,0.0
Zoran Radovic,Guard,75.0,190,,Wichita State,1981,1,12.0,,1.7,0.8,0.7,0.1,,,33.3,,77.8,,,
Frank Radovich,Forward,79.0,201,,Indiana,1960,3,69.0,,11.3,9.6,,,,,46.3,,68.5,,,
Moe Radovich,Guard,72.0,183,,Wyoming,1952,2,66.0,,13.4,4.6,3.7,,,,34.2,,60.1,,,
Tony Radovich,,,,,UNC,1956,4,92.0,,8.0,3.1,,,,,42.9,,78.3,,,
Nenad Radovski,Forward,80.0,203,,UCF,1995,1,19.0,,2.1,1.5,0.6,0.3,0.1,,28.9,41.7,88.9,34.4,,
Ed Radtke,Forward,74.0,188,,Northwestern,1962,3,,,,,,,,,,,,,,
Mihai Raducanu,Forward,81.0,206,,Coastal Carolina,2003,4,96.0,,4.1,2.9,0.5,0.5,0.3,,45.9,0.0,64.6,45.9,,2.0
Gary Radunich,Guard,73.0,185,,UNLV,1972,1,6.0,,2.5,1.0,,,,,25.0,,75.0,,,
Gary Radunich,Guard,74.0,188,,BYU,1970,1,11.0,,1.8,0.3,,,,,29.6,,80.0,,,
Sasha Radunovich,Center,73.0,208,,Wichita State,1989,4,120.0,,12.2,5.9,1.8,0.5,0.1,,46.8,,75.3,,,
Art Radvilas,,,,,Loyola (LA),1960,2,43.0,,9.3,,,,,,37.5,,65.7,,,
Zach Radz,Guard,74.0,185,St. Thomas More Prep,Sacred Heart,2017,1,14.0,5.8,0.6,0.5,0.3,0.1,0.1,0.4,23.1,30.0,,34.6,1.0,-0.1
Michael Radziejewski,Guard,77.0,196,,Hofstra,2005,4,111.0,,6.2,3.3,1.0,0.5,0.3,,40.6,34.0,72.8,50.9,,5.5
Ray Radziszewski,,,,,St. Joseph's,1957,3,78.0,,9.8,10.7,,,,,41.3,,64.0,,,
Don Rae,Forward,,,,Montana State,1965,3,75.0,,15.9,6.8,,,,,42.6,,69.4,,,
Ted Raedeka,,,,,Iowa,1972,1,,,,,,,,,,,,,,
Syd Raeford,Guard,74.0,188,,St. Peter's,1992,1,24.0,,4.2,1.5,1.9,0.7,0.0,,31.2,20.8,78.4,33.5,,
Sydney Raeford,Guard,,,,Xavier,1990,2,31.0,,1.4,0.5,0.5,0.2,0.1,,40.0,,,,,
Anthony Raffa,Guard,73.0,180,Albany,Albany (NY) and Coastal Carolina,2013,4,122.0,28.9,14.3,3.5,1.9,1.5,0.1,2.1,45.7,34.9,75.1,51.7,,14.6
Bill Rafferty,Center,78.0,198,,Gettysburg,1973,1,23.0,,1.6,2.1,,,,,32.4,,65.0,,,
Fran Rafferty,Guard,72.0,183,,St. Joseph's,1975,3,82.0,,4.5,0.9,1.8,0.8,,,37.5,,74.7,,,
Francis Rafferty,Forward,75.0,190,,St. Joseph's,1950,1,22.0,,2.7,,,,,,,,,,,
Jack Rafferty,,,,,Georgetown,1954,1,13.0,,4.1,1.5,,,,,29.9,,54.2,,,
Kevin Rafferty,Forward,80.0,215,Malvern Prep,Villanova,2016,2,30.0,1.8,0.3,0.2,0.0,0.0,0.0,0.1,50.0,0.0,0.0,50.0,0.2,0.0
Kevin Rafferty,,,,,St. Joseph's,1980,1,6.0,,,1.5,,0.3,,,,,,,,
Matt Rafferty,Forward,80.0,215,Hinsdale Central HS (IL),Furman,2017,2,51.0,23.0,7.7,6.2,1.5,0.9,0.8,1.3,50.7,29.7,76.5,54.1,21.5,5.3
Mike Rafferty,,,,,Michigan,1969,1,,,,,,,,,,,,,,
Pat Rafferty,Forward,78.0,198,,Drexel,1987,4,100.0,,2.3,1.9,0.6,0.3,0.1,,44.4,,,,,
William Rafferty,Center,78.0,198,,Gettysburg,1972,1,16.0,,5.4,4.7,,,,,42.3,,58.8,,,
Wolfgang Raffety,Center,80.0,203,,Pacific,2007,2,55.0,,3.1,1.9,0.3,0.1,0.0,,48.5,37.8,70.0,54.9,,1.2
Romel Raffin,Center,80.0,203,,Penn State,1976,3,35.0,,,3.7,,,,,,,,,,
Justin Raffington,Center,81.0,255,Urspring Academy,San Francisco and Florida Atlantic,2015,4,105.0,29.6,5.7,5.0,0.6,0.3,0.9,2.4,47.2,19.2,55.9,47.7,12.9,3.0
Rocco Raffo,Center,81.0,206,,San Diego,1996,3,46.0,,2.2,1.2,0.3,0.3,0.0,,49.3,,63.0,49.3,,
Mamo Rafiq,Guard,61.0,178,,Idaho State,2002,2,29.0,,2.6,1.2,1.1,0.3,0.0,,39.7,33.3,44.4,46.2,,0.2
Bill Raftery,Guard,76.0,193,,La Salle,1963,3,50.0,,14.6,7.7,,,,,38.9,,70.0,,,
Jim Raftery,Forward,75.0,190,,St. Francis (NY),1968,1,23.0,,7.5,4.3,,,,,50.4,,46.5,,,
Jim Raftery,,,,,St. Francis (NY),1963,1,23.0,,15.2,7.0,,,,,61.8,,72.3,,,
John Raftery,,,,,St. Francis (NY),1967,2,37.0,,4.1,2.0,,,,,49.0,,75.4,,,
Kevin Raftery,Guard,,,,St. John's (NY),1974,3,35.0,,1.9,0.8,1.3,,,,45.9,,60.0,,,
Pat Raftery,Forward,75.0,190,,Fordham,1969,3,65.0,,8.4,4.1,,,,,46.3,,77.1,,,
_ Raftery,,,,,St. Francis (NY),1962,1,23.0,,17.1,7.0,,,,,44.2,,75.0,,,
_ Raftery,Forward,75.0,190,,St. Francis (NY),1961,1,20.0,,18.5,7.8,,,,,41.8,,68.1,,,
Jay Ragan,Guard,61.0,178,,Murray State,1999,1,1.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0
Ron Ragan,,,,,Memphis,1957,1,25.0,,15.9,6.0,,,,,46.3,,72.6,,,
Thomas Ragan,,,,,Pitt,1948,1,,,,,,,,,,,,,,
Ed Ragelis,Forward,75.0,190,,Northwestern,1951,2,20.0,,2.5,,,,,,32.1,,41.9,,,
Ray Ragelis,Center,76.0,193,,Northwestern,1951,3,65.0,,15.7,,,,,,36.3,,61.1,,,
John Ragin,Guard,74.0,160,Cardinal Newman HS,South Carolina,2016,1,4.0,2.0,0.5,0.2,0.0,0.3,0.0,0.0,33.3,0.0,,33.3,11.0,0.0
Torin Ragin,Forward,77.0,196,,Wyoming and Towson,2000,4,82.0,,3.2,2.2,1.0,0.7,0.1,,40.7,24.6,65.9,43.9,,1.3
Corwin Ragland,Guard,73.0,185,,Stephen F. Austin,2007,1,19.0,,1.8,0.2,1.2,0.5,0.0,,42.9,25.0,45.0,46.4,,0.2
Dan Ragland,Guard,72.0,183,,Samford,1976,2,52.0,,3.6,0.7,,,,,43.8,,72.5,,,
Jalen Ragland,Forward,79.0,175,Chillicothe,UTEP,2014,3,52.0,12.8,3.2,0.7,0.5,0.2,0.1,0.4,27.0,25.4,87.9,35.2,5.9,0.4
Jamal Ragland,Guard,61.0,178,,Saint Francis (PA),2001,4,107.0,,8.8,2.9,4.6,1.5,0.0,,36.5,33.7,69.4,46.4,,4.7
Jamar Ragland,Forward,77.0,185,,Alcorn State,2011,2,37.0,18.8,6.2,2.8,0.7,0.5,0.2,1.7,39.0,28.3,56.6,42.4,7.8,-0.1
Joe Ragland,Guard,72.0,185,,Wichita State,2012,2,69.0,24.0,10.0,2.3,3.0,0.7,0.2,1.5,51.5,41.8,84.1,61.2,21.0,8.6
Rayfield Ragland,Forward,78.0,198,,Clemson,1995,2,61.0,,7.1,4.4,0.9,0.5,0.3,,48.1,30.4,61.4,53.3,,
Ricky Ragland,Forward,78.0,198,,Southern Miss,1971,1,26.0,,10.4,5.4,,,,,42.9,,55.8,,,
Garland Ragler,Guard,76.0,193,,VCU,1999,1,30.0,,3.9,2.0,0.7,0.5,0.1,,37.2,28.1,60.0,40.9,,0.3
Brent Ragsdale,Forward,76.0,193,,Kennesaw State,2007,2,60.0,,9.8,3.7,1.9,1.7,0.4,,43.5,28.3,70.2,47.3,,
Don Ragsdale,Forward,,,,Purdue,1961,1,4.0,,1.2,0.5,,,,,50.0,,50.0,,,
George Ragsdale,Guard,76.0,193,,Cornell,1971,1,14.0,,1.6,0.9,,,,,34.5,,75.0,,,
Rick Ragsdale,Guard,61.0,180,,Loyola Marymount,1968,3,68.0,,8.2,1.3,,,,,45.5,,88.0,,,
Joe Rahal,Guard,73.0,185,,New Hampshire,1967,1,22.0,,8.2,3.4,,,,,43.1,,67.2,,,
Dean Rahas,Guard,76.0,193,,Ohio and Cleveland State,1997,4,45.0,,1.0,,0.1,0.1,0.0,,50.0,,72.0,50.0,,
Cassidy Raher,Guard,,,,University of California,2000,4,22.0,,1.0,0.2,0.5,0.1,0.0,,31.8,18.2,77.8,36.4,,0.1
Brian Rahilly,Forward,73.0,185,,Tulsa,1987,4,94.0,,7.6,,1.1,0.5,0.3,,46.5,,68.5,,,
Jeff Rahilly,Center,81.0,206,,Tulsa,1986,4,96.0,,4.2,,,0.2,0.3,,,,63.4,,,
Keith Rahlert,,,,,Iowa,1975,1,,,,,,,,,,,,,,
Hamidu Rahman,Center,73.0,245,,New Mexico State,2012,4,124.0,22.2,8.7,6.0,0.4,0.3,1.1,1.8,55.2,,52.1,55.2,,8.0
Y abdul Rahman,,,,,Stanford,1983,1,,,,,,,,,,,,,,
George Rahn,Guard,73.0,185,,Muhlenburg,1969,1,25.0,,19.8,5.3,,,,,49.0,,67.7,,,
Harold Rahn,Center,,,,Penn State,1948,1,3.0,,,,,,,,,,,,,
John Rahn,Center,79.0,201,,Georgia Southern,1982,2,52.0,,11.4,5.9,,,,,49.8,,75.5,,,
John Rahn,Center,79.0,201,,Western Kentucky,1979,2,31.0,,1.9,1.5,0.2,,,,41.7,,38.1,,,
Ned Rahn,Guard,73.0,185,,Muhlenburg,1968,2,39.0,,15.8,7.2,,,,,45.3,,74.0,,,
Noel Rahn,Guard,,,,Minnesota,1961,3,,,,,,,,,,,,,,
Ron Rahn,Forward,,,,Marquette,1970,3,57.0,,1.9,1.3,0.4,,,,41.4,,,,,
James Rahon,Guard,77.0,205,Torrey Pines,Santa Clara and San Diego State,2013,4,132.0,25.1,8.5,1.9,0.9,0.5,0.0,0.6,40.5,36.6,70.8,49.9,,9.0
Joe Rahon,Guard,74.0,195,Torrey Pines,Boston College and Saint Mary's (CA),2017,4,134.0,36.7,9.5,3.7,4.5,1.2,0.4,1.8,41.9,35.6,68.1,49.9,14.3,13.1
Bob Raidiger,Center,76.0,193,,Ohio State,1949,2,,,,,,,,,,,,,,
Sherwin Raiken,,,,,Villanova,1949,2,,,,,,,,,,,,,,
Marlin Raikes,Guard,61.0,180,,Coppin State,1987,1,19.0,,3.0,0.7,0.5,0.1,,,37.3,33.3,66.7,38.1,,
Tim Rail,Guard,75.0,190,,St. Francis (NY),1999,4,72.0,,4.2,1.3,0.6,0.3,0.1,,36.8,32.9,68.3,44.8,,0.8
Dave Raila,Guard,73.0,185,,Brown,1976,3,69.0,,2.2,1.4,,0.5,,0.4,37.8,,73.7,,,
Jack Railey,Forward,78.0,198,,James Madison,1979,3,,,,,,0.8,0.0,,,,,,,
Jordan Railey,Center,84.0,245,Beaverton,Iowa State and Washington State,2015,4,100.0,16.3,3.5,2.3,0.6,0.4,1.0,1.1,46.1,33.3,42.8,46.2,11.2,1.2
Togo Railey,,,,,UTEP,1967,3,25.0,,0.7,,,,,,,,73.3,,,
Zigmars Raimo,Forward,79.0,245,Riga Secondary School,Hawaii,2017,1,28.0,12.4,2.6,2.0,0.5,0.4,0.2,0.8,38.8,0.0,56.8,38.8,7.9,0.5
Brian Raimondi,Guard,73.0,185,,Tulane,2002,1,2.0,,1.0,0.5,0.0,0.5,0.0,,100.0,,,100.0,,0.0
Gary Raimondo,Guard,74.0,188,,Columbia,1999,4,100.0,,13.2,5.4,2.4,2.1,0.2,,41.9,31.8,55.2,48.1,,4.4
Bob Rain,Guard,73.0,185,,Cincinnati,1953,3,72.0,,8.6,2.9,,,,,33.5,,61.2,,,
Bob Raine,,,,,USC,1959,3,28.0,,,,,,,,,,,,,
Jeff Raine,Guard,74.0,188,,Oklahoma State,1978,2,15.0,,4.2,,,0.6,0.1,,49.0,,,,,
Bill Rainer,,,,,SMU,1967,1,17.0,,1.5,0.9,,,,,30.4,,47.6,,,
_ Rainer,,,,,SMU,1966,1,,,,,,,,,,,,,,
Cadarian Raines,Forward,81.0,238,Petersburg,Virginia Tech,2013,4,112.0,17.4,4.9,4.0,0.4,0.4,0.8,0.8,48.1,,52.1,48.1,15.4,4.5
Danny Raines,,,,,Auburn,1989,1,,,,,,,,,,,,,,
Donnie Raines,,,,,Baylor,1955,2,,,,,,,,,,,,,,
Jett Raines,Forward,79.0,215,Coppell HS,Pepperdine,2016,4,117.0,23.4,8.9,4.1,0.4,0.5,0.4,0.9,51.0,25.0,73.3,52.2,17.1,8.7
Joey Raines,Guard,75.0,190,,Troy,2000,3,58.0,,12.1,3.6,1.4,0.7,0.1,,39.4,38.6,74.4,50.8,,3.9
Chad Rainey,Guard,61.0,178,,Vermont,2000,4,33.0,,0.5,0.3,0.2,0.0,0.0,,16.7,23.1,45.5,22.9,,-0.2
Chris Rainey,Guard,61.0,180,,Middle Tennessee,1989,3,94.0,,15.2,3.3,3.5,0.8,0.1,,49.3,47.1,79.6,58.2,,
Dion Rainey,Forward,77.0,196,,Louisiana-Lafayette,1980,4,111.0,,12.8,6.7,,,0.1,,50.1,,75.9,,,
Dwayne Rainey,Center,79.0,201,,Middle Tennessee,1988,3,93.0,,10.4,7.8,0.9,1.0,0.5,,47.8,,68.0,,,
Dwayne Rainey,Center,79.0,201,,Georgia,1984,1,18.0,,1.2,1.9,0.1,0.1,0.3,,33.3,,85.7,,,
E.L. Rainey,Guard,72.0,183,,Georgia,1950,3,,,,,,,,,,,,,,
Ed Rainey,,,,,George Washington,1967,3,64.0,,7.8,7.1,,,,,53.7,,76.3,,,
Karl Rainey,Forward,76.0,193,,Buffalo,2001,1,8.0,,2.0,0.6,0.8,0.4,0.3,,38.5,14.3,71.4,42.3,,0.0
Larry Rainey,Guard,73.0,185,,Middle Tennessee,1972,2,31.0,,0.5,0.6,,,,,30.0,,,,,
Michael Rainey,Forward,79.0,201,,Northeastern,1999,1,20.0,,0.8,0.3,0.1,0.2,0.1,,36.4,,63.6,36.4,,0.0
Mike Rainey,Forward,77.0,196,,Army,1997,2,46.0,,3.0,2.0,0.4,0.3,0.1,,43.4,,74.4,43.4,,1.1
Oscar Rainey,,,,,Delaware,1983,1,6.0,,0.7,0.5,,,,,20.0,,100.0,,,
Paul Rainey,Guard,73.0,185,,Notre Dame,1999,4,49.0,,0.7,0.6,0.7,0.1,0.0,,42.9,20.0,,44.3,,0.0
Ron Rainey,,,,,Oklahoma State,1988,1,1.0,,,,,,,,,,,,,
Ron Rainey,,,,,Penn State,1958,3,64.0,,11.8,,,,,,,,70.0,,,
Scott Rainey,Center,73.0,208,,UCSB,2003,1,17.0,,0.2,0.6,0.1,0.0,0.0,,16.7,,16.7,16.7,,-0.1
Steve Rainey,Center,84.0,213,,Texas-Rio Grande Valley,1990,3,58.0,,4.1,2.7,,0.3,0.4,,47.2,,68.8,47.4,,
Vincent Rainey,Forward,77.0,196,,Murray State,1997,4,113.0,,16.7,5.7,1.7,1.6,0.3,,46.5,33.8,77.0,49.2,,
_ Rainey,,,,,Idaho,1948,1,,,,,,,,,,,,,,
Alan Rainge,Guard,74.0,188,,Maryland,1993,2,13.0,,1.2,,0.2,0.0,0.0,,41.7,,60.0,41.7,,
Lou Rainge,Center-Forward,81.0,206,,Detroit,1986,4,106.0,,3.9,3.2,0.5,0.7,0.3,,50.6,,49.4,,,
Joe Rainis,Center,81.0,206,,New Hampshire,1983,4,79.0,,4.6,2.8,0.6,0.3,0.6,,46.6,,71.3,,,
Ed Rains,Forward,79.0,190,,South Alabama,1979,2,115.0,5.8,15.7,6.3,,0.2,,2.0,49.3,,69.7,,,
Larry Rains,,,,,Houston,1972,1,2.0,,,,,,,,,,,,,
Jimmie Rainwater,Guard,78.0,198,,Portland,1999,4,111.0,,9.4,3.0,0.9,1.1,0.2,,40.8,33.8,69.2,49.1,,6.6
Phil Raisor,Guard,72.0,183,,LSU,1960,2,20.0,,5.9,2.1,,,,,38.6,,37.5,,,
Tom Raisor,Guard,72.0,183,,Michigan,1957,3,35.0,,1.6,0.6,,,,,34.4,,65.2,,,
Remu Raitanen,Forward,81.0,198,Helsinkin Basketball Academy,San Francisco,2017,1,33.0,19.2,4.5,3.6,0.7,0.4,0.1,0.5,40.2,32.1,52.6,50.8,10.6,1.7
