player_name,position,shooting_hand,height_inches,weight_lbs,college,draft_year,draft_position,season_count,age,current_team,g,gs,mp,pts,fg,fga,fg_perc,3p,3pa,3p_perc,2p,2pa,2p_perc,efg_perc,ft,fta,ft_perc,orb,drb,trb,ast,stl,blk,tov,pf,all_star,per,ws,recent_salary,salary_year,salary_team
Sam Vincent,Point Guard and Shooting Guard,Right,74,185,Michigan State University,1985,20,9,54,no_current_team,396.0,168.0,19.0,7.8,2.9,6.5,0.449,0.0,0.2,0.182,2.9,6.3,0.458,0.452,1.9,2.2,0.863,0.4,1.7,2.1,3.9,0.7,0.2,1.7,1.5,0,14.1,10.9,1510000.0,1992,ORL
Marcus Vinicius,Small Forward,Right,80,225,no_college,2006,43,2,33,no_current_team,26.0,0.0,6.6,1.9,0.6,1.3,0.457,0.3,0.7,0.421,0.3,0.6,0.5,0.571,0.4,0.7,0.556,0.1,0.6,0.7,0.3,0.1,0.1,0.3,0.5,0,8.8,0.2,6687456.0,2007,NOH
Fred Vinson,Shooting Guard,Right,76,190,Georgia Institute of Technology,not_drafted,not_drafted,2,46,no_current_team,13.0,0.0,5.2,1.3,0.5,1.8,0.25,0.2,1.0,0.231,0.2,0.8,0.273,0.313,0.2,0.2,0.667,0.0,0.1,0.1,0.1,0.2,0.0,0.5,0.5,0,-2.0,-0.2,485000.0,1999,SEA
Claude Virden,Small Forward,Right,78,195,Murray State University,1970,142,2,70,no_current_team,31.0,,26.6,9.9,4.2,10.5,0.398,0.0,0.1,0.0,4.2,10.5,0.4,0.398,1.5,1.9,0.78,1.6,3.4,5.0,2.4,,,1.6,2.7,0,9.6,0.4,not_listed,not_listed,ABA
Gary Voce,Power Forward,Right,81,240,University of Notre Dame,not_drafted,not_drafted,1,52,no_current_team,1.0,0.0,4.0,2.0,1.0,3.0,0.333,0.0,0.0,,1.0,3.0,0.333,0.333,0.0,0.0,,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0,19.2,0.0,100000.0,1988,CLE
Floyd Volker,Forward/Center,Right,76,205,University of Wyoming,not_drafted,not_drafted,3,96,no_current_team,54.0,,,7.4,3.0,9.8,0.309,,,,3.0,9.8,0.309,0.309,1.3,2.4,0.55,,,,2.1,,,,3.1,0,,-2.0,not_listed,not_listed,DNN
Alexander Volkov,Center,Right,82,218,no_college,1986,134,2,53,no_current_team,149.0,31.0,16.5,6.8,2.6,5.7,0.455,0.3,1.0,0.333,2.3,4.8,0.48,0.483,1.3,2.1,0.613,1.0,1.5,2.6,2.2,0.7,0.3,1.0,2.3,0,14.1,4.5,675000.0,1991,ATL
Whitey Von Nieda,Guard/Forward,Right,73,170,Pennsylvania State University,not_drafted,not_drafted,3,95,no_current_team,59.0,,,5.3,2.0,5.7,0.357,,,,2.0,5.7,0.357,0.357,1.2,1.9,0.635,,,,2.4,,,,2.2,0,,2.3,not_listed,not_listed,BLB
Noah Vonleh,Power Forward,Right,82,240,Indiana University,2014,9,3,22,Portland Trail Blazers,177.0,97.0,15.2,3.9,1.6,3.5,0.444,0.1,0.4,0.291,1.4,3.1,0.466,0.462,0.7,1.0,0.678,1.4,3.0,4.4,0.4,0.3,0.4,0.7,1.8,0,10.0,3.4,2751360.0,2016,POR
Jake Voskuhl,Center,Right,83,245,University of Connecticut,2000,33,9,40,no_current_team,450.0,93.0,14.3,4.0,1.5,3.1,0.487,0.0,0.0,0.333,1.5,3.1,0.488,0.488,1.0,1.5,0.714,1.2,2.2,3.4,0.5,0.3,0.4,0.8,2.6,0,10.8,11.6,3826153.0,2008,TOR
Danny Vranes,Small Forward,Right,79,210,University of Utah,1981,5,7,59,no_current_team,510.0,246.0,20.8,5.1,2.1,4.2,0.496,0.0,0.0,0.105,2.1,4.1,0.499,0.496,1.0,1.7,0.57,1.5,2.4,3.9,1.2,0.7,0.5,1.0,2.7,0,9.3,15.3,517000.0,1987,PHI
Slavko Vranes,Center,Right,89,275,no_college,2003,39,1,34,no_current_team,1.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,-20.4,0.0,8129768.0,2003,POR
Brett Vroman,Center,Right,84,220,"University of Nevada, Las Vegas",1978,87,1,62,no_current_team,11.0,,8.5,3.1,0.9,2.5,0.37,0.0,0.1,0.0,0.9,2.4,0.385,0.37,1.3,1.7,0.737,0.6,1.6,2.3,0.8,0.5,0.5,0.8,2.4,0,11.8,0.1,not_listed,not_listed,UTA
Jackson Vroman,Center and Power Forward,Right,82,220,Iowa State University,2004,31,4,36,no_current_team,87.0,20.0,12.8,3.3,1.2,3.0,0.408,0.0,0.0,0.0,1.2,3.0,0.412,0.408,0.8,1.4,0.58,1.1,1.9,3.0,0.6,0.4,0.3,1.0,2.1,0,8.2,0.0,1682051.0,2005,NOK
Nikola Vucevic,Center,Right,84,260,no_college,2011,16,6,27,Orlando Magic,399.0,338.0,29.9,14.6,6.5,12.9,0.502,0.1,0.3,0.297,6.4,12.7,0.507,0.505,1.5,2.1,0.719,2.8,7.1,9.9,2.0,0.8,0.9,1.7,2.7,0,19.3,28.1,11750000.0,2016,ORL
Sasha Vujacic,Point Guard and Shooting Guard,Right,79,195,no_college,2004,27,12,33,no_current_team,581.0,58.0,15.3,5.3,1.9,4.7,0.39,0.9,2.5,0.367,0.9,2.2,0.415,0.487,0.7,0.8,0.858,0.4,1.5,1.9,1.3,0.6,0.1,0.6,1.5,0,11.5,16.0,1410598.0,2016,NYK
