player_name,position,shooting_hand,height_inches,weight_lbs,college,draft_year,draft_position,season_count,age,current_team,g,gs,mp,pts,fg,fga,fg_perc,3p,3pa,3p_perc,2p,2pa,2p_perc,efg_perc,ft,fta,ft_perc,orb,drb,trb,ast,stl,blk,tov,pf,all_star,per,ws,recent_salary,salary_year,salary_team
Cody Zeller,Center and Power Forward,Right,84,240,Indiana University,2013,4,4,25,Charlotte Hornets,62.0,58.0,27.8,10.3,4.1,7.1,0.571,0.0,0.0,0.0,4.1,7.1,0.572,0.571,2.1,3.2,0.679,2.2,4.4,6.5,1.6,1.0,0.9,1.0,3.0,0,16.7,5.6,5318313.0,2016,CHO
Tyler Zeller,Center,Right,84,253,University of North Carolina,2012,17,5,27,no_current_team,51.0,5.0,10.3,3.5,1.5,3.1,0.494,0.0,0.0,0.0,1.5,3.1,0.497,0.494,0.4,0.8,0.564,0.8,1.6,2.4,0.8,0.1,0.4,0.4,1.2,0,13.0,1.0,8000000.0,2016,BOS
Stephen Zimmerman,Center,Left,84,240,"University of Nevada, Las Vegas",2016,41,1,21,Los Angeles Lakers,,0.0,5.7,1.2,0.5,1.6,0.323,0.0,0.0,,0.5,1.6,0.323,0.323,0.2,0.3,0.6,0.6,1.3,1.8,0.2,0.1,0.3,0.2,0.9,0,7.3,0.0,950000.0,2016,ORL
Paul Zipser,Small Forward,Right,80,215,no_college,2016,48,1,23,Chicago Bulls,,18.0,19.2,5.5,2.0,5.0,0.398,0.8,2.3,0.333,1.3,2.8,0.451,0.473,0.7,0.9,0.775,0.3,2.5,2.8,0.8,0.3,0.4,0.9,1.8,0,6.9,0.5,750000.0,2016,CHI
Ivica Zubac,Center,Right,85,265,no_college,2016,32,1,20,Los Angeles Lakers,,11.0,16.0,7.5,3.3,6.3,0.529,0.0,0.1,0.0,3.3,6.2,0.536,0.529,0.8,1.3,0.653,1.1,3.1,4.2,0.8,0.4,0.9,0.8,1.7,0,17.0,1.1,1034956.0,2016,LAL
