player_name,position,shooting_hand,height_inches,weight_lbs,college,draft_year,draft_position,season_count,age,current_team,g,gs,mp,pts,fg,fga,fg_perc,3p,3pa,3p_perc,2p,2pa,2p_perc,efg_perc,ft,fta,ft_perc,orb,drb,trb,ast,stl,blk,tov,pf,all_star,per,ws,recent_salary,salary_year,salary_team
Emanual Davis,Point Guard and Shooting Guard,Right,76,195,Delaware State University,not_drafted,not_drafted,6,49.0,no_current_team,226.0,62.0,17.4,4.9,1.8,4.5,0.394,0.7,2.0,0.352,1.1,2.6,0.426,0.471,0.6,0.8,0.787,0.3,1.6,1.9,1.8,0.7,0.1,1.2,1.5,0,9.6,2.5,5824935.0,2002,ATL
Glen Davis,Center and Power Forward,Right,81,289,Louisiana State University,2007,35,10,31.0,no_current_team,514.0,121.0,21.1,8.0,3.1,7.0,0.447,0.0,0.1,0.182,3.1,6.9,0.451,0.448,1.7,2.4,0.7,1.4,2.9,4.4,0.9,0.7,0.3,1.0,2.4,0,12.4,18.6,1227985.0,2014,LAC
Harry Davis,Small Forward,Right,79,220,Florida State University,1978,33,2,61.0,no_current_team,44.0,,9.6,4.0,1.6,3.8,0.436,0.0,0.0,,1.6,3.8,0.436,0.436,0.7,1.0,0.689,0.7,1.0,1.6,0.4,0.3,0.2,0.6,1.7,0,10.3,0.3,not_listed,not_listed,SAS
Hubert Davis,Point Guard and Shooting Guard,Right,77,183,University of North Carolina,1992,20,16,47.0,no_current_team,685.0,149.0,22.1,8.2,3.1,6.7,0.458,1.1,2.4,0.441,2.0,4.3,0.468,0.537,0.9,1.1,0.837,0.3,1.2,1.5,1.7,0.4,0.1,0.9,1.5,0,11.8,27.7,2956250.0,2003,NJN
Jim Davis,Center,Right,81,225,University of Colorado,1964,27,11,76.0,no_current_team,597.0,,16.8,6.7,2.5,5.5,0.461,,,,2.5,5.5,0.461,0.461,1.6,2.4,0.674,1.3,2.4,5.2,1.2,0.6,0.4,,2.5,0,14.2,19.2,not_listed,not_listed,DET
Johnny Davis,Point Guard and Shooting Guard,Right,74,170,University of Dayton,1976,22,12,62.0,no_current_team,750.0,212.0,28.3,12.9,4.9,11.0,0.448,0.1,0.4,0.176,4.9,10.8,0.454,0.45,3.0,3.7,0.821,0.7,1.3,2.0,4.5,0.9,0.2,2.1,2.0,0,14.3,38.5,300000.0,1985,ATL
Josh Davis,Power Forward,Right,80,235,University of Wyoming,not_drafted,not_drafted,7,37.0,no_current_team,67.0,6.0,7.4,2.3,0.8,2.2,0.373,0.3,1.0,0.329,0.5,1.2,0.413,0.45,0.3,0.4,0.724,0.7,1.0,1.7,0.3,0.3,0.1,0.3,1.0,0,11.0,0.8,1314041.0,2011,MEM
Lee Davis,Center and Power Forward,Right,80,235,North Carolina Central University,1968,133,16,72.0,no_current_team,453.0,,17.2,7.8,3.3,6.9,0.482,0.0,0.1,0.189,3.3,6.8,0.486,0.484,1.1,1.8,0.607,1.8,3.0,4.8,1.0,0.4,0.5,0.9,2.4,1,15.0,12.7,not_listed,not_listed,ABA
Mark Davis,Small Forward,Right,78,195,Old Dominion University,1985,79,3,54.0,no_current_team,33.0,0.0,7.8,3.8,1.5,3.1,0.48,0.0,0.3,0.1,1.5,2.8,0.522,0.485,0.8,1.0,0.824,0.5,0.6,1.1,0.4,0.4,0.2,0.4,1.2,0,15.0,0.7,not_listed,not_listed,MIL
Mark Davis,Small Forward,Right,79,210,Texas Tech University,1995,48,5,44.0,no_current_team,230.0,37.0,16.0,5.5,2.1,4.7,0.442,0.1,0.5,0.246,1.9,4.2,0.465,0.455,1.2,1.9,0.655,1.3,1.8,3.0,1.3,0.9,0.3,1.4,2.1,0,11.9,2.3,6000.0,1999,GSW
