player_name,position,shooting_hand,height_inches,weight_lbs,college,draft_year,draft_position,season_count,age,current_team,g,gs,mp,pts,fg,fga,fg_perc,3p,3pa,3p_perc,2p,2pa,2p_perc,efg_perc,ft,fta,ft_perc,orb,drb,trb,ast,stl,blk,tov,pf,all_star,per,ws,recent_salary,salary_year,salary_team
Frank Kaminsky,Center,Right,84,242,University of Wisconsin,2015,9,2,24,Charlotte Hornets,75.0,16.0,26.1,11.7,4.3,10.7,0.399,1.5,4.7,0.328,2.7,6.0,0.455,0.471,1.6,2.1,0.756,0.8,3.7,4.5,2.2,0.6,0.5,1.0,1.9,0,13.0,2.3,2730000.0,2016,CHO
Enes Kanter,Center,Right,83,245,no_college,2011,3,8,25,Oklahoma City Thunder,72.0,0.0,21.3,14.3,5.6,10.2,0.545,0.1,0.5,0.132,5.5,9.7,0.568,0.549,3.1,4.0,0.786,2.7,4.0,6.7,0.9,0.4,0.5,1.7,2.1,0,23.7,5.8,17145838.0,2016,OKC
Ryan Kelly,Power Forward,Right,83,230,Duke University,2013,48,4,26,no_current_team,16.0,0.0,6.9,1.6,0.5,1.8,0.286,0.3,0.6,0.4,0.3,1.1,0.222,0.357,0.3,0.4,0.833,0.1,1.1,1.1,0.5,0.3,0.3,0.3,0.3,0,7.8,0.1,8418228.0,2016,ATL
Michael Kidd-Gilchrist,Small Forward,Right,79,232,University of Kentucky,2012,2,5,24,Charlotte Hornets,81.0,81.0,29.0,9.2,3.6,7.6,0.477,0.0,0.1,0.111,3.6,7.5,0.483,0.478,1.9,2.4,0.784,1.9,5.0,7.0,1.4,1.0,1.0,0.7,2.3,0,14.3,5.8,13000000.0,2016,CHO
Sean Kilpatrick,Shooting Guard,Right,76,210,University of Cincinnati,not_drafted,not_drafted,5,27,Brooklyn Nets,70.0,24.0,25.1,13.1,4.4,10.5,0.415,1.5,4.4,0.341,2.9,6.1,0.468,0.486,2.9,3.5,0.843,0.3,3.7,4.0,2.2,0.6,0.1,1.9,1.7,0,13.1,1.4,1980431.0,2016,BRK
Brandon Knight,Point Guard and Shooting Guard,Right,75,189,University of Kentucky,2011,8,8,26,Phoenix Suns,54.0,5.0,21.1,11.0,3.9,9.7,0.398,0.8,2.6,0.324,3.0,7.1,0.425,0.441,2.4,2.9,0.857,0.5,1.7,2.2,2.4,0.5,0.1,1.6,1.6,0,12.4,0.3,12606250.0,2016,PHO
Kyle Korver,Small Forward and Power Forward and Shooting Guard,Right,79,212,Creighton University,2003,51,18,36,Cleveland Cavaliers,35.0,1.0,24.5,10.7,3.7,7.7,0.487,2.8,5.7,0.485,1.0,2.0,0.493,0.667,0.4,0.4,0.933,0.2,2.6,2.8,1.0,0.3,0.2,0.8,1.7,1,12.1,3.7,5239437.0,2016,CLE
Kosta Koufos,Center,Right,84,265,Ohio State University,2008,23,11,28,Sacramento Kings,71.0,62.0,20.0,6.6,3.0,5.5,0.551,0.0,0.0,0.0,3.0,5.5,0.552,0.551,0.5,0.9,0.613,1.7,4.0,5.7,0.7,0.5,0.7,0.9,2.4,0,13.8,2.6,8046500.0,2016,SAC
Mindaugas Kuzminskas,Small Forward,Right,81,215,no_college,not_drafted,not_drafted,1,28,New York Knicks,,5.0,14.9,6.3,2.3,5.4,0.428,0.8,2.5,0.321,1.5,3.0,0.517,0.501,0.8,1.0,0.809,0.7,1.2,1.9,1.0,0.4,0.2,0.8,1.2,0,12.4,1.2,2898000.0,2016,NYK
