player_name,position,shooting_hand,height_inches,weight_lbs,college,draft_year,draft_position,season_count,age,current_team,g,gs,mp,pts,fg,fga,fg_perc,3p,3pa,3p_perc,2p,2pa,2p_perc,efg_perc,ft,fta,ft_perc,orb,drb,trb,ast,stl,blk,tov,pf,all_star,per,ws,recent_salary,salary_year,salary_team
Lionel Simmons,Small Forward,Right,79,210,La Salle University,1990,7,7,49.0,no_current_team,454.0,307.0,29.7,12.8,4.9,11.4,0.433,0.1,0.3,0.305,4.8,11.1,0.436,0.437,2.9,3.7,0.771,1.8,4.5,6.2,3.3,1.1,0.8,2.2,2.4,0,14.7,16.9,4238500.0,1998,SAC
Miles Simon,Shooting Guard,Right,75,202,University of Arizona,1998,42,1,42.0,no_current_team,5.0,0.0,3.8,0.4,0.2,1.0,0.2,0.0,0.4,0.0,0.2,0.6,0.333,0.2,0.0,0.0,,0.2,0.2,0.4,0.0,0.2,0.0,0.6,0.2,0,-7.2,-0.1,385000.0,1999,ORL
Walter Simon,Small Forward,Right,78,200,Benedict College,not_drafted,not_drafted,14,78.0,no_current_team,541.0,,26.0,11.9,4.9,10.6,0.462,0.0,0.2,0.133,4.9,10.3,0.469,0.463,2.1,2.9,0.704,1.5,3.2,5.0,2.7,0.5,0.1,1.8,3.1,1,14.6,27.6,not_listed,not_listed,ABA
Dickey Simpkins,Center and Power Forward,Right,81,248,Providence College,1994,21,9,45.0,no_current_team,327.0,100.0,15.9,4.2,1.5,3.4,0.44,0.0,0.0,0.222,1.5,3.4,0.442,0.441,1.2,2.0,0.618,1.3,2.3,3.6,0.9,0.3,0.2,1.1,1.8,0,9.5,4.7,9026190.0,2001,ATL
Ralph Simpson,Shooting Guard and Small Forward,Right,77,200,Michigan State University,1972,11,20,68.0,no_current_team,218.0,,18.3,8.4,3.5,8.7,0.404,0.0,0.3,0.0,3.5,8.7,0.405,0.404,1.4,1.9,0.724,0.7,1.4,2.0,2.2,0.9,0.1,1.7,1.1,1,16.2,29.0,not_listed,not_listed,NJN
Alvin Sims,Shooting Guard,Right,76,235,University of Louisville,not_drafted,not_drafted,1,43.0,no_current_team,4.0,0.0,6.3,2.8,1.0,2.5,0.4,0.3,0.3,1.0,0.8,2.3,0.333,0.45,0.5,1.3,0.4,0.8,0.3,1.0,1.3,0.5,0.0,1.5,0.5,0,10.9,-0.1,not_listed,not_listed,PHO
Bob Sims,Shooting Guard,Right,77,220,Pepperdine University,1960,54,5,79.0,no_current_team,2.0,,9.5,4.0,1.0,3.5,0.286,0.0,0.0,,1.0,3.5,0.286,0.286,2.0,3.0,0.667,,,0.5,1.0,,,0.0,3.0,0,9.0,0.4,not_listed,not_listed,ABA
Courtney Sims,Center,Right,82,245,University of Michigan,not_drafted,not_drafted,4,34.0,no_current_team,5.0,0.0,4.8,1.2,0.6,1.4,0.429,0.0,0.0,,0.6,1.4,0.429,0.429,0.0,0.0,,0.6,0.6,1.2,0.2,0.0,0.0,0.2,0.6,0,7.4,0.0,8184648.0,2008,NYK
Doug Sims,Forward,Right,79,195,Kent State University,not_drafted,not_drafted,1,74.0,no_current_team,4.0,,3.0,1.0,0.5,1.3,0.4,,,,0.5,1.3,0.4,0.4,0.0,0.0,,,,1.0,0.0,,,,1.0,0,5.0,0.0,not_listed,not_listed,CIN
Henry Sims,Center,Right,82,248,Georgetown University,not_drafted,not_drafted,6,27.0,no_current_team,135.0,61.0,18.8,7.6,3.0,6.3,0.471,0.0,0.2,0.174,3.0,6.2,0.479,0.473,1.6,2.1,0.767,1.8,3.1,5.0,1.0,0.6,0.5,1.1,2.1,0,15.0,4.6,75000.0,2016,BRK
Scott Sims,Point Guard,Right,73,170,University of Missouri,1977,103,1,62.0,no_current_team,12.0,,7.9,2.5,0.8,2.2,0.385,,,,0.8,2.2,0.385,0.385,0.8,1.3,0.667,0.4,0.7,1.1,1.7,0.3,0.0,1.6,1.3,0,5.2,-0.2,not_listed,not_listed,SAS
Kyle Singler,Small Forward,Right,80,228,Duke University,2011,33,7,29.0,Oklahoma City Thunder,344.0,172.0,22.5,6.7,2.4,5.8,0.419,0.9,2.4,0.362,1.6,3.4,0.46,0.494,1.0,1.2,0.793,0.9,2.0,3.0,0.8,0.6,0.3,0.8,2.1,0,9.6,10.1,4837500.0,2016,OKC
Sean Singletary,Point Guard,Right,72,185,University of Virginia,2008,42,3,32.0,no_current_team,37.0,2.0,8.2,2.4,0.8,2.3,0.365,0.3,0.7,0.4,0.6,1.6,0.35,0.424,0.5,0.6,0.857,0.3,0.7,0.9,0.8,0.3,0.0,0.6,1.2,0,6.7,0.0,4442114.0,2008,CHA
Chris Singleton,Small Forward and Power Forward,Right,80,230,Florida State University,2011,18,3,28.0,no_current_team,148.0,62.0,17.6,4.1,1.6,4.2,0.376,0.4,1.2,0.319,1.2,3.0,0.4,0.423,0.6,0.9,0.633,0.8,2.4,3.2,0.6,0.8,0.4,0.7,2.2,0,8.2,2.3,1618680.0,2013,WAS
James Singleton,Small Forward and Power Forward,Right,80,216,Murray State University,not_drafted,not_drafted,7,36.0,no_current_team,243.0,19.0,13.4,3.9,1.5,3.2,0.462,0.1,0.5,0.292,1.3,2.7,0.493,0.485,0.8,1.0,0.833,1.3,2.4,3.7,0.4,0.4,0.5,0.6,1.6,0,14.0,8.1,1030189.0,2009,WAS
McKinley Singleton,Point Guard,Right,77,175,University of Alabama at Birmingham,1984,120,1,56.0,no_current_team,2.0,0.0,5.0,2.0,1.0,1.5,0.667,0.0,0.5,0.0,1.0,1.0,1.0,0.667,0.0,0.0,,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0,13.3,0.0,not_listed,not_listed,NYK
Zeke Sinicola,Guard,Right,70,165,Niagara University,1951,4,2,88.0,no_current_team,12.0,,4.0,1.1,0.4,1.7,0.25,,,,0.4,1.7,0.25,0.25,0.3,0.7,0.375,,,0.2,0.3,,,,0.8,0,-3.4,-0.2,not_listed,not_listed,FTW
Charlie Sitton,Small Forward,Right,80,210,Oregon State University,1984,38,1,55.0,no_current_team,43.0,0.0,7.1,2.1,0.9,2.2,0.415,0.0,0.0,0.0,0.9,2.1,0.424,0.415,0.3,0.6,0.52,0.6,0.8,1.4,0.6,0.2,0.1,0.4,1.2,0,8.0,0.1,not_listed,not_listed,DAL
Peyton Siva,Shooting Guard,Right,72,185,University of Louisville,2013,56,1,27.0,no_current_team,24.0,0.0,9.3,2.3,0.8,2.4,0.316,0.3,1.0,0.28,0.5,1.3,0.344,0.377,0.5,0.6,0.733,0.1,0.5,0.6,1.4,0.4,0.0,0.8,1.1,0,5.7,-0.2,100000.0,2014,DET
