player_name,position,shooting_hand,height_inches,weight_lbs,college,draft_year,draft_position,season_count,age,current_team,g,gs,mp,pts,fg,fga,fg_perc,3p,3pa,3p_perc,2p,2pa,2p_perc,efg_perc,ft,fta,ft_perc,orb,drb,trb,ast,stl,blk,tov,pf,all_star,per,ws,recent_salary,salary_year,salary_team
Sam Pellom,Power Forward,Right,81,225,"University at Buffalo, State University of New York",not_drafted,not_drafted,6,66.0,no_current_team,196.0,4.0,14.9,4.4,1.8,3.9,0.464,0.0,0.0,0.0,1.8,3.8,0.465,0.464,0.8,1.1,0.724,1.2,2.3,3.5,0.5,0.5,0.8,0.9,2.4,0,10.9,4.6,not_listed,not_listed,MIL
Mike Penberthy,Point Guard,Right,75,185,Master's College,not_drafted,not_drafted,2,43.0,no_current_team,56.0,0.0,15.4,4.9,1.7,4.0,0.415,1.0,2.5,0.396,0.7,1.5,0.447,0.538,0.6,0.6,0.886,0.2,1.0,1.2,1.3,0.4,0.0,0.6,1.0,0,11.5,1.7,528405.0,2001,LAL
Jerry Pender,Shooting Guard,Right,74,185,"California State University, Fresno",1972,112,2,67.0,no_current_team,11.0,,6.2,2.5,0.7,2.7,0.267,0.1,0.3,0.333,0.6,2.5,0.259,0.283,0.9,1.2,0.769,0.3,0.2,0.5,0.4,0.5,0.0,0.8,1.0,0,4.2,-0.2,not_listed,not_listed,ABA
Desmond Penigar,Power Forward,Right,79,245,Utah State University,not_drafted,not_drafted,1,36.0,no_current_team,10.0,0.0,8.9,3.2,1.4,2.8,0.5,0.0,0.0,,1.4,2.8,0.5,0.5,0.4,0.4,1.0,0.6,1.8,2.4,0.3,0.2,0.2,0.6,1.4,0,12.9,0.1,not_listed,not_listed,ORL
Kirk Penney,Shooting Guard,Right,77,220,University of Wisconsin,not_drafted,not_drafted,2,37.0,no_current_team,6.0,0.0,5.0,0.8,0.3,1.5,0.222,0.2,0.7,0.25,0.2,0.8,0.2,0.278,0.0,0.0,,0.0,0.3,0.3,0.3,0.2,0.0,0.8,0.2,0,-6.0,-0.2,9508950.0,2003,LAC
Mike Peplowski,Center,Right,82,270,Michigan State University,1993,52,5,47.0,no_current_team,68.0,19.0,10.4,2.9,1.2,2.2,0.556,0.0,0.0,0.0,1.2,2.2,0.56,0.556,0.4,0.7,0.531,0.8,1.8,2.6,0.4,0.3,0.4,0.6,2.2,0,9.8,1.0,247500.0,1996,MIL
Will Perdue,Center,Right,84,240,Vanderbilt University,1988,11,13,52.0,no_current_team,792.0,223.0,15.6,4.7,1.9,3.7,0.515,0.0,0.0,0.067,1.9,3.7,0.518,0.516,0.9,1.5,0.577,1.8,3.2,4.9,0.8,0.3,0.7,1.0,2.0,0,13.6,26.6,1320000.0,2001,POR
Kendrick Perkins,Center,Right,82,270,no_college,2003,27,17,33.0,no_current_team,781.0,565.0,22.0,5.4,2.2,4.1,0.53,0.0,0.0,0.0,2.2,4.1,0.532,0.53,1.0,1.7,0.594,1.7,4.1,5.8,1.0,0.3,1.2,1.6,2.7,0,10.7,27.9,1499200.0,2015,NOP
Sam Perkins,Power Forward and Center and Small Forward,Left,81,235,University of North Carolina,1984,4,19,56.0,no_current_team,1286.0,757.0,28.5,11.9,4.3,9.3,0.459,0.7,1.8,0.362,3.6,7.5,0.482,0.494,2.7,3.3,0.811,1.8,4.2,6.0,1.5,0.9,0.7,1.2,2.5,0,15.5,105.4,2250000.0,2000,IND
Warren Perkins,Guard/Forward,Right,75,190,Tulane University,1949,1949,2,95.0,no_current_team,126.0,,,6.1,2.1,6.7,0.309,,,,2.1,6.7,0.309,0.309,1.9,3.1,0.618,,,4.8,2.0,,,,3.9,0,,3.1,not_listed,not_listed,TRI
Kosta Perovic,Center,Right,86,240,no_college,2006,38,1,32.0,no_current_team,7.0,0.0,5.4,1.4,0.4,1.4,0.3,0.0,0.0,,0.4,1.4,0.3,0.3,0.6,0.9,0.667,0.9,1.0,1.9,0.1,0.0,0.3,0.1,0.9,0,10.3,0.0,1800000.0,2007,GSW
Aulcie Perry,Center,Right,82,210,Bethune-Cookman College,not_drafted,not_drafted,2,67.0,no_current_team,21.0,,19.8,8.6,3.9,8.9,0.435,0.0,0.0,0.0,3.9,8.8,0.438,0.435,0.9,1.4,0.633,1.9,3.1,5.0,1.0,0.6,0.8,1.6,2.8,0,12.2,0.1,not_listed,not_listed,ABA
Curtis Perry,Power Forward and Center,Right,79,220,Missouri State University,1970,35,10,69.0,no_current_team,480.0,,28.5,9.5,4.0,8.7,0.455,,,,4.0,8.7,0.455,0.455,1.6,2.3,0.699,3.2,6.1,8.8,1.9,1.2,0.9,1.4,3.5,0,13.5,29.6,not_listed,not_listed,PHO
Elliot Perry,Point Guard,Left,72,150,University of Memphis,1991,37,16,48.0,no_current_team,549.0,133.0,17.3,6.3,2.5,5.4,0.459,0.3,0.7,0.359,2.2,4.7,0.474,0.483,1.1,1.4,0.783,0.3,1.0,1.4,3.1,1.0,0.0,1.4,1.3,0,14.3,14.0,94000.0,2000,MEM
Ron Perry,Point Guard and Shooting Guard,Right,75,190,Virginia Polytechnic Institute and State University,1967,68,16,74.0,no_current_team,187.0,,26.9,11.9,4.5,11.8,0.382,0.7,2.2,0.343,3.8,9.7,0.391,0.414,2.1,3.0,0.702,0.9,1.6,2.8,2.2,,,2.3,2.6,0,10.1,6.0,not_listed,not_listed,ABA
Tim Perry,Power Forward and Center,Right,81,200,Temple University,1988,7,10,52.0,no_current_team,481.0,225.0,19.6,6.8,2.7,5.6,0.485,0.2,0.6,0.318,2.5,5.0,0.504,0.501,1.2,1.8,0.648,1.5,2.5,4.0,0.9,0.5,0.9,1.0,1.7,0,12.4,14.6,1950000.0,1995,NJN
Chuck Person,Small Forward and Power Forward,Right,80,220,Auburn University,1986,4,13,53.0,no_current_team,943.0,622.0,30.7,14.7,5.9,12.9,0.458,1.3,3.6,0.362,4.6,9.3,0.495,0.508,1.6,2.2,0.723,1.2,3.8,5.1,2.8,0.7,0.2,2.1,2.7,0,13.7,38.9,1200000.0,2000,SEA
Wesley Person,Shooting Guard and Small Forward,Right,78,195,Auburn University,1994,23,16,46.0,no_current_team,733.0,454.0,28.3,11.2,4.3,9.3,0.457,1.6,3.8,0.418,2.7,5.6,0.484,0.541,1.1,1.4,0.778,0.6,2.7,3.3,1.7,0.8,0.3,0.9,1.3,0,14.1,44.0,1760000.0,2005,DEN
Jim Petersen,Power Forward and Center,Right,82,235,University of Minnesota,1984,51,8,55.0,no_current_team,491.0,208.0,20.0,6.9,2.8,5.7,0.486,0.0,0.1,0.071,2.8,5.7,0.49,0.486,1.3,1.8,0.725,1.6,3.2,4.8,1.0,0.4,0.7,1.3,2.8,0,11.0,13.8,1521000.0,1993,GSW
Loy Petersen,Shooting Guard,Right,77,205,Oregon State University,1968,17,2,72.0,no_current_team,69.0,,7.7,2.9,1.1,2.9,0.387,,,,1.1,2.9,0.387,0.387,0.7,1.0,0.682,,,1.0,0.7,,,,0.9,0,9.5,0.2,not_listed,not_listed,CHI
Mel Peterson,Small Forward and Shooting Guard,Right,76,185,Wheaton College,1960,78,7,79.0,no_current_team,2.0,,1.5,1.0,0.5,0.5,1.0,,,,0.5,0.5,1.0,1.0,0.0,0.0,,,,0.5,0.0,,,,1.0,0,14.5,2.1,not_listed,not_listed,ABA
Morris Peterson,Shooting Guard and Small Forward,Left,79,218,Michigan State University,2000,21,11,40.0,no_current_team,711.0,488.0,27.2,10.7,3.9,9.2,0.418,1.4,3.8,0.373,2.4,5.4,0.45,0.495,1.6,2.0,0.773,0.8,2.7,3.5,1.5,0.9,0.2,1.0,2.3,0,13.3,35.7,6665000.0,2010,OKC
Geoff Petrie,Shooting Guard and Point Guard,Right,76,190,Princeton University,1970,8,6,69.0,no_current_team,446.0,,37.6,21.8,8.9,19.5,0.455,,,,8.9,19.5,0.455,0.455,4.0,5.0,0.805,0.6,2.0,2.8,4.6,1.1,0.1,,2.4,1,15.8,26.1,not_listed,not_listed,POR
Johan Petro,Center,Right,84,247,no_college,2005,25,10,31.0,no_current_team,473.0,139.0,15.4,4.7,2.1,4.5,0.462,0.0,0.0,0.154,2.1,4.4,0.464,0.462,0.5,0.8,0.678,1.1,2.7,3.9,0.5,0.4,0.5,0.8,2.4,0,10.4,5.5,3500000.0,2012,ATL
Drazen Petrovic,Shooting Guard,Right,77,195,no_college,1986,,6,53.0,no_current_team,290.0,149.0,26.4,15.4,5.9,11.6,0.506,0.9,2.0,0.437,5.0,9.6,0.52,0.544,2.7,3.3,0.841,0.8,1.5,2.3,2.4,0.9,0.1,2.1,2.6,0,16.4,21.5,1615000.0,1992,NJN
Richard Petruska,Center,Left,82,260,"University of California, Los Angeles",1993,46,1,48.0,no_current_team,22.0,0.0,4.2,2.4,0.9,2.1,0.435,0.3,0.7,0.467,0.6,1.4,0.419,0.511,0.3,0.4,0.75,0.4,1.0,1.4,0.0,0.1,0.1,0.7,0.7,0,12.3,0.0,55000.0,1994,HOU
Bob Pettit,Power Forward and Center,Right,81,205,Louisiana State University,1954,,11,85.0,no_current_team,792.0,,38.8,26.4,9.3,21.3,0.436,,,,9.3,21.3,0.436,0.436,7.8,10.3,0.761,,,16.2,3.0,,,,3.2,1,25.3,136.0,not_listed,not_listed,STL
Jerry Pettway,Shooting Guard,Right,75,185,Northwood Institute,1967,144,4,73.0,no_current_team,87.0,,21.1,9.1,3.7,11.0,0.339,0.2,0.7,0.258,3.6,10.3,0.345,0.348,1.4,2.2,0.653,1.2,1.5,3.5,1.4,,,1.1,1.7,0,9.7,-2.0,not_listed,not_listed,ABA
Roger Phegley,Shooting Guard,Right,78,205,Bradley University,1978,14,12,61.0,no_current_team,345.0,13.0,16.8,8.7,3.5,7.5,0.47,0.1,0.3,0.253,3.5,7.2,0.478,0.475,1.6,1.9,0.834,0.8,1.2,2.0,1.4,0.5,0.1,1.2,2.0,0,13.6,8.5,not_listed,not_listed,DAL
Jack Phelan,Forward,Right,77,195,DePaul University,not_drafted,not_drafted,3,92.0,no_current_team,55.0,,,4.1,1.6,4.9,0.325,,,,1.6,4.9,0.325,0.325,0.9,1.6,0.578,,,,1.0,,,,2.7,0,,-0.5,not_listed,not_listed,SHE
James Phelan,Guard,Right,73,175,La Salle University,1951,77,1,88.0,no_current_team,4.0,,8.3,0.8,0.0,1.5,0.0,,,,0.0,1.5,0.0,0.0,0.8,1.5,0.5,,,1.3,0.5,,,,2.3,0,-4.8,-0.1,not_listed,not_listed,PHW
