player_name,position,shooting_hand,height_inches,weight_lbs,college,draft_year,draft_position,season_count,age,current_team,g,gs,mp,pts,fg,fga,fg_perc,3p,3pa,3p_perc,2p,2pa,2p_perc,efg_perc,ft,fta,ft_perc,orb,drb,trb,ast,stl,blk,tov,pf,all_star,per,ws,recent_salary,salary_year,salary_team
Serge Ibaka,Power Forward,Right,82,235,no_college,2008,24,10,28,Toronto Raptors,23.0,23.0,31.0,14.2,5.6,12.1,0.459,1.8,4.5,0.398,3.8,7.7,0.494,0.532,1.3,1.5,0.882,1.3,5.5,6.8,0.7,0.3,1.4,1.7,3.3,0,16.4,5.1,12250000.0,2016,TOR
Andre Iguodala,Small Forward and Shooting Guard,Right,78,215,University of Arizona,2004,9,13,33,Golden State Warriors,76.0,0.0,26.3,7.6,2.9,5.5,0.528,0.8,2.3,0.362,2.0,3.1,0.651,0.605,0.9,1.3,0.706,0.7,3.3,4.0,3.4,1.0,0.5,0.8,1.3,1,14.3,6.9,11131368.0,2016,GSW
Ersan Ilyasova,Power Forward,Right,82,235,no_college,2005,36,14,30,Atlanta Hawks,26.0,12.0,24.3,10.4,3.6,8.7,0.412,1.2,3.5,0.348,2.3,5.2,0.455,0.482,2.0,2.5,0.8,1.6,4.2,5.8,1.7,0.8,0.3,1.3,2.8,0,14.6,4.1,8400000.0,2016,ATL
Joe Ingles,Small Forward,Left,80,226,no_college,not_drafted,not_drafted,3,30,Utah Jazz,82.0,26.0,24.0,7.1,2.5,5.5,0.452,1.5,3.4,0.441,1.0,2.1,0.471,0.589,0.6,0.8,0.735,0.3,2.9,3.2,2.7,1.2,0.1,1.3,2.0,0,12.4,5.0,2250000.0,2016,UTA
Brandon Ingram,Small Forward,Right,81,190,Duke University,2016,2,1,20,Los Angeles Lakers,,40.0,28.8,9.4,3.5,8.7,0.402,0.7,2.4,0.294,2.8,6.3,0.443,0.442,1.7,2.7,0.621,0.8,3.2,4.0,2.1,0.6,0.5,1.5,2.0,0,8.5,0.3,5281680.0,2016,LAL
Kyrie Irving,Point Guard,Right,75,193,no_college,2011,1,6,25,Boston Celtics,72.0,72.0,35.1,25.2,9.3,19.7,0.473,2.5,6.1,0.401,6.9,13.6,0.505,0.535,4.1,4.6,0.905,0.7,2.5,3.2,5.8,1.2,0.3,2.5,2.2,1,23.0,8.9,17638063.0,2016,CLE
