player_name,position,shooting_hand,height_inches,weight_lbs,college,draft_year,draft_position,season_count,age,current_team,g,gs,mp,pts,fg,fga,fg_perc,3p,3pa,3p_perc,2p,2pa,2p_perc,efg_perc,ft,fta,ft_perc,orb,drb,trb,ast,stl,blk,tov,pf,all_star,per,ws,recent_salary,salary_year,salary_team
Juan Hernangomez,Power Forward,Right,81,230,no_college,2016,15,1,22,Denver Nuggets,,9.0,13.6,4.9,1.6,3.6,0.451,0.7,1.8,0.407,0.9,1.8,0.495,0.554,0.9,1.2,0.75,0.7,2.3,3.0,0.5,0.5,0.2,0.5,1.0,0,13.4,1.8,1987440.0,2016,DEN
Willy Hernangomez,Center,Right,83,240,no_college,2015,35,1,23,New York Knicks,,22.0,18.4,8.2,3.4,6.5,0.529,0.1,0.2,0.267,3.4,6.3,0.538,0.533,1.3,1.7,0.728,2.4,4.6,7.0,1.3,0.6,0.5,1.4,2.1,0,19.0,3.4,1375000.0,2016,NYK
Mario Hezonja,Small Forward,Right,80,215,no_college,2015,5,2,22,Orlando Magic,65.0,2.0,14.8,4.9,1.8,5.1,0.355,0.7,2.2,0.299,1.1,2.9,0.398,0.42,0.6,0.8,0.8,0.3,1.9,2.2,1.0,0.5,0.2,0.9,1.1,0,7.2,0.7,3909840.0,2016,ORL
Roy Hibbert,Center,Right,86,270,Georgetown University,2008,17,11,31,no_current_team,6.0,0.0,1.8,0.7,0.3,0.5,0.667,0.0,0.0,,0.3,0.5,0.667,0.667,0.0,0.0,,0.2,0.2,0.3,0.2,0.0,0.3,0.2,0.5,1,13.5,1.8,5000000.0,2016,DEN
Buddy Hield,Shooting Guard,Right,76,214,no_college,2016,6,3,24,Sacramento Kings,25.0,18.0,29.1,15.1,5.7,11.8,0.48,2.4,5.5,0.428,3.3,6.3,0.525,0.579,1.4,1.7,0.814,0.6,3.5,4.1,1.8,0.8,0.1,2.1,1.4,0,11.8,1.3,3517200.0,2016,SAC
Nene,Power Forward and Center,Right,83,250,no_college,2002,7,17,35,Houston Rockets,67.0,8.0,17.9,9.1,3.7,5.9,0.617,0.0,0.1,0.333,3.6,5.8,0.624,0.621,1.7,2.9,0.589,1.4,2.8,4.2,1.0,0.8,0.6,1.1,2.4,0,18.9,4.1,2898000.0,2016,HOU
George Hill,Point Guard,Right,75,188,Indiana University-Purdue University Indianapolis,2008,26,9,31,Sacramento Kings,49.0,49.0,31.5,16.9,5.9,12.4,0.477,1.9,4.8,0.403,4.0,7.6,0.523,0.554,3.2,4.0,0.801,0.5,2.9,3.4,4.2,1.0,0.2,1.7,2.3,0,19.3,5.9,8000000.0,2016,UTA
Jordan Hill,Power Forward and Center,Right,82,235,University of Arizona,2009,8,12,30,no_current_team,7.0,0.0,6.7,1.7,0.7,1.9,0.385,0.0,0.0,,0.7,1.9,0.385,0.385,0.3,0.3,1.0,1.1,0.9,2.0,0.0,0.1,0.0,0.6,1.3,0,5.5,0.0,3911380.0,2016,MIN
Solomon Hill,Small Forward,Right,79,225,University of Arizona,2013,23,4,26,New Orleans Pelicans,80.0,71.0,29.7,7.0,2.3,6.0,0.383,1.2,3.4,0.348,1.1,2.6,0.428,0.481,1.3,1.6,0.805,0.6,3.2,3.8,1.8,0.9,0.4,1.0,2.3,0,8.0,2.7,11241218.0,2016,NOP
Darrun Hilliard,Shooting Guard,Left,78,205,Villanova University,2015,38,2,24,no_current_team,39.0,1.0,9.8,3.3,1.2,3.2,0.373,0.3,1.2,0.261,0.9,2.1,0.438,0.421,0.5,0.7,0.75,0.1,0.8,0.8,0.8,0.3,0.1,0.7,1.0,0,5.9,0.2,3525093.0,2015,DET
Jrue Holiday,Point Guard,Right,76,205,"University of California, Los Angeles",2009,17,8,27,New Orleans Pelicans,67.0,61.0,32.7,15.4,6.0,13.3,0.454,1.5,4.2,0.356,4.6,9.1,0.498,0.51,1.8,2.5,0.708,0.7,3.3,3.9,7.3,1.5,0.7,2.9,2.0,1,17.1,3.8,11286518.0,2016,NOP
Justin Holiday,Shooting Guard,Right,78,185,University of Washington,not_drafted,not_drafted,6,28,Chicago Bulls,82.0,4.0,20.0,7.7,2.8,6.6,0.433,1.2,3.3,0.355,1.7,3.2,0.513,0.523,0.8,1.0,0.825,0.3,2.4,2.7,1.2,0.8,0.4,0.8,1.3,0,12.7,2.5,1015696.0,2016,NYK
Rondae Hollis-Jefferson,Small Forward,Left,79,220,University of Arizona,2015,23,2,22,Brooklyn Nets,78.0,50.0,22.6,8.7,3.0,6.9,0.434,0.2,0.9,0.224,2.8,6.1,0.463,0.447,2.4,3.2,0.751,1.2,4.6,5.8,2.0,1.1,0.6,1.5,2.3,0,13.7,2.6,1395600.0,2016,BRK
Richaun Holmes,Center and Power Forward,Right,82,245,Bowling Green State University,2015,37,2,24,Philadelphia 76ers,57.0,17.0,20.9,9.8,4.0,7.2,0.558,0.5,1.4,0.351,3.6,5.9,0.606,0.591,1.3,1.8,0.699,1.6,3.8,5.5,1.0,0.7,1.0,1.0,2.4,0,18.6,3.8,1025831.0,2016,PHI
Rodney Hood,Shooting Guard,Left,80,206,Duke University,2014,23,3,25,Utah Jazz,59.0,55.0,27.0,12.7,4.6,11.3,0.408,1.9,5.2,0.371,2.7,6.1,0.44,0.494,1.5,1.9,0.783,0.3,3.2,3.4,1.6,0.6,0.2,1.1,2.2,0,12.4,2.6,1406520.0,2016,UTA
Al Horford,Center,Right,82,245,no_college,2007,3,10,31,Boston Celtics,68.0,68.0,32.3,14.0,5.6,11.8,0.473,1.3,3.6,0.355,4.3,8.2,0.524,0.527,1.6,2.0,0.8,1.4,5.4,6.8,5.0,0.8,1.3,1.7,2.0,1,17.7,6.3,26540100.0,2016,BOS
Dwight Howard,Center and Power Forward,Right,83,265,no_college,2004,1,13,32,Charlotte Hornets,74.0,74.0,29.7,13.5,5.2,8.3,0.633,0.0,0.0,0.0,5.2,8.3,0.635,0.633,3.1,5.7,0.533,4.0,8.7,12.7,1.4,0.9,1.2,2.3,2.7,1,20.8,8.3,22359364.0,2015,ATL
Josh Huestis,Power Forward,Right,79,230,Stanford University,2014,29,2,26,Oklahoma City Thunder,2.0,0.0,15.5,7.0,3.0,5.5,0.545,1.0,2.0,0.5,2.0,3.5,0.571,0.636,0.0,0.5,0.0,2.0,2.5,4.5,1.5,0.0,1.5,0.0,0.0,0,26.1,0.2,1191480.0,2016,OKC
Kris Humphries,Small Forward and Power Forward,Right,81,235,University of Minnesota,2004,14,18,32,no_current_team,56.0,4.0,12.3,4.6,1.6,3.8,0.407,0.3,1.0,0.352,1.2,2.9,0.425,0.451,1.1,1.5,0.78,1.1,2.6,3.7,0.5,0.3,0.4,0.5,1.2,0,13.6,1.6,4000000.0,2016,ATL
