player_name,position,height(inches),weight(lbs),high_school,college,draft_year,years_in_college,games,points,rebounds,assists,fg_percent,3_fg_percent,free_throw_percent,effective_fg_percent,player_efficiency_rating,win_shares
Al Ferguson,Guard,,,,Lehigh,1997,2,27.0,1.0,1.1,0.1,34.8,,55.6,34.8,,-0.1
Alan Ferguson,Forward,76.0,193,,Hardin-Simmons,1979,1,20.0,6.1,3.4,,51.2,,66.7,,,
Allen Ferguson,,,,,Villanova,1975,2,,,,,,,,,,
Andre Ferguson,Guard,72.0,180,Loomis Chaffee School,Portland,2017,1,19.0,2.5,1.3,1.2,28.3,35.3,60.0,34.8,2.5,-0.2
Anson Ferguson,Forward,,,,Lehigh,2001,2,23.0,1.6,1.0,0.3,52.0,16.7,60.0,54.0,,0.3
Anthony Ferguson,Guard,76.0,193,,Indiana State,1992,1,20.0,1.4,1.0,0.5,36.8,33.3,80.0,39.5,,
Anthony Ferguson,,,,,Maryland-Eastern Shore,1974,1,5.0,1.8,0.8,,42.9,,50.0,,,
Anwar Ferguson,Center,85.0,216,,Houston,2004,2,55.0,4.7,5.1,0.2,49.8,0.0,60.7,49.8,,4.1
Bill Ferguson,,,,,Mississippi State,1952,1,3.0,1.7,,,,,100.0,,,
Billy Ferguson,Forward,76.0,193,,Appalachian State,1981,1,28.0,2.6,1.4,0.6,35.1,,82.5,35.1,,
Blandon Ferguson,Forward,75.0,190,,Illinois,2003,2,54.0,2.0,1.4,0.7,36.6,0.0,72.2,36.6,,0.6
Bob Ferguson,Forward,,,,Drexel,1965,2,44.0,11.1,11.1,,44.8,,58.3,,,
Cal Ferguson,Forward,73.0,208,,Georgia Southern,1991,2,55.0,9.0,3.9,0.9,53.0,0.0,69.5,53.0,,
Chad Ferguson,Forward,80.0,203,,Coastal Carolina,2008,4,90.0,2.6,1.4,0.2,35.9,29.2,65.0,41.9,,0.5
Chris Ferguson,Forward,,,,Campbell,2001,1,9.0,1.6,1.1,0.1,50.0,,28.6,50.0,,0.0
Chris Ferguson,Guard,74.0,188,,Northern Arizona,2004,3,59.0,6.3,1.6,2.6,45.4,39.4,87.7,57.8,,3.6
Chris Ferguson,Guard,79.0,201,,North Carolina A&T,2004,3,67.0,4.8,6.0,0.5,36.0,0.0,46.4,36.0,,-1.3
Chris Ferguson,Guard,73.0,185,,San Diego,2000,1,17.0,3.2,0.8,0.5,31.0,26.8,70.0,40.5,,0.0
Chris Ferguson,Guard,,,,Michigan State,1961,1,19.0,2.7,0.8,,40.4,,56.0,,,
Colin Ferguson,Forward,81.0,250,De Soto,Southeast Missouri State,2013,1,13.0,0.9,0.4,0.0,46.2,,,46.2,1.1,0.0
Crafton Ferguson,Forward,80.0,203,,New Mexico State,1995,1,31.0,10.6,3.4,0.6,57.1,29.4,66.3,58.2,,
Craig Ferguson,Forward,77.0,196,,Nicholls State,1987,4,102.0,6.5,3.7,1.3,44.7,,67.9,,,
Darnell Ferguson,Guard,76.0,193,,Sacramento State,2008,1,27.0,2.3,2.6,0.4,31.5,20.0,73.3,34.9,,0.0
David Ferguson,Guard,74.0,188,,Fresno State,1977,1,9.0,2.4,1.1,0.9,30.6,,,,,
Denny Ferguson,Guard,72.0,183,,Duke,1965,3,81.0,5.0,1.7,,45.8,,73.2,,,
Desmond Ferguson,Guard,79.0,203,,Missouri and Detroit,2000,4,116.0,9.9,3.5,1.3,40.2,39.5,75.3,52.8,,10.3
Dionte Ferguson,Guard,78.0,220,Prattville,Morehead State and South Alabama,2015,4,97.0,5.4,3.6,0.3,52.8,0.0,67.6,52.8,18.0,4.1
Dominique Ferguson,Forward,81.0,210,,Florida International,2012,2,49.0,8.0,5.6,0.6,41.2,20.3,53.0,43.0,12.0,1.5
Don Ferguson,Guard,67.0,170,,Iowa State,1950,3,68.0,4.9,,,,,,,,
Doug Ferguson,Guard,73.0,185,,U.S. International,1983,1,27.0,4.7,1.4,,36.9,,67.9,,,
Doug Ferguson,Guard,73.0,185,,Long Beach State,1980,1,15.0,1.9,0.3,0.3,37.5,,57.1,,,
Drimir Ferguson,Guard,69.0,170,Wings Academy,North Carolina Central,2013,1,30.0,3.5,1.0,1.8,38.6,35.0,81.5,43.6,15.4,1.5
Ed Ferguson,Center,80.0,203,,Detroit,1962,1,14.0,7.6,6.7,,48.9,,52.5,,,
Eric Ferguson,Guard,73.0,185,,Arkansas,2006,4,117.0,8.9,2.7,3.2,38.0,33.3,66.5,46.2,,6.9
Eric Ferguson,Forward,80.0,200,Statesboro/The Winchendon School,Georgia Southern,2015,4,119.0,12.5,6.1,1.0,49.8,29.2,63.7,52.1,21.1,10.5
Fred Ferguson,Forward,81.0,206,,Washington State,1994,2,57.0,7.5,5.6,0.5,64.2,0.0,59.0,64.2,,
George Ferguson,Center,78.0,198,,Tulane,1971,2,32.0,4.7,2.2,,44.2,,52.4,,,
George Ferguson,Forward,75.0,190,,Michigan State,1957,3,51.0,10.4,,,40.4,,70.3,,,
Glenroy Ferguson,Guard,77.0,196,,North Texas,1987,2,37.0,11.0,3.1,1.5,42.9,,75.9,,,
Jake Ferguson,Forward,78.0,190,,West Virginia,2011,1,2.0,0.0,0.0,0.0,0.0,0.0,,0.0,-22.7,0.0
Jamal Ferguson,Guard,77.0,180,Maury,Marquette and North Carolina Central,2016,3,64.0,2.8,1.1,0.5,45.1,25.0,64.7,45.4,10.1,1.2
Jamel Ferguson,Guard,76.0,193,,Manhattan,2009,3,78.0,4.0,2.5,1.6,35.3,25.9,43.2,39.7,,0.7
Jeff Ferguson,Guard,75.0,190,,Illinois,1964,4,,,,,,,,,,
Jeffrey Ferguson,Center,73.0,208,,Missouri,2005,3,64.0,1.6,2.1,0.1,42.2,16.7,53.3,42.6,,0.8
Jeremiah Ferguson,Guard,74.0,180,The Peddie School,Youngstown State,2017,1,23.0,1.3,0.6,0.6,50.0,33.3,50.0,55.0,12.1,0.1
Jim Ferguson,Guard,73.0,185,,Texas Christian,1972,2,51.0,12.1,3.2,,43.7,,77.7,,,
Jim Ferguson,,,,,Seattle,1973,1,8.0,1.2,0.8,,27.3,,100.0,,,
Joe Ferguson,Forward,80.0,203,,Portland,1994,1,16.0,0.2,0.6,0.2,16.7,0.0,100.0,16.7,,
Joe Ferguson,Center,73.0,211,,Northeastern Illinois,1993,3,70.0,1.9,2.1,0.2,41.0,,50.0,41.0,,
Joe Ferguson,Guard,73.0,185,,Pacific,1967,2,38.0,3.7,2.3,,38.9,,56.3,,,
Josh Ferguson,Forward,80.0,200,Naval Academy Preparatory School,Winthrop,2017,1,32.0,2.4,2.2,0.2,44.1,25.0,77.8,48.3,15.2,0.9
Karee Ferguson,Forward,79.0,190,Willingboro,St. Peter's,2013,2,31.0,3.5,2.6,0.3,37.2,30.8,45.8,40.5,8.7,0.0
Keith Ferguson,Forward,77.0,196,,Liberty,1993,2,56.0,10.3,3.4,2.1,53.7,36.5,52.8,57.4,,
Keith Ferguson,Forward,78.0,198,,Mississippi Valley State,1985,1,27.0,5.7,3.3,0.3,65.7,,53.2,,,
Kevin Ferguson,Center,73.0,200,Governor Livingston,Army,2016,4,121.0,8.8,6.0,1.1,62.8,,65.0,62.8,21.0,10.3
Larry Ferguson,Forward,78.0,198,,Evansville,2003,2,48.0,6.5,3.0,1.1,51.7,35.8,72.3,57.6,,1.5
Mack Ferguson,Guard,75.0,190,,Mississippi Valley State,1986,1,30.0,9.8,4.7,2.5,47.5,,62.2,,,
Marlon Ferguson,,,,,Pitt,1987,3,38.0,,1.3,,,,,,,
Michael Ferguson,Guard,75.0,190,,Mississippi Valley State,1985,1,25.0,8.9,4.6,2.1,40.2,,65.4,,,
Micquan Ferguson,,,,,Tennessee,2002,1,4.0,0.5,0.0,0.0,,,100.0,,,0.0
Mike Ferguson,Forward,79.0,201,,UTSA,1993,1,29.0,13.0,5.1,0.9,53.4,37.0,67.9,57.0,,
MIke Ferguson,Forward,79.0,201,,UTSA,1992,1,26.0,5.5,4.0,0.6,47.7,21.4,76.5,49.1,,
Mitch Ferguson,Forward,77.0,196,,Texas State,1985,1,26.0,8.4,5.2,1.4,45.7,,59.0,,,
Pete Ferguson,,,,,Virginia Tech,1952,1,11.0,3.4,3.6,0.5,27.5,,56.3,,,
Randy Ferguson,Guard,73.0,185,,Houston Baptist,1975,1,26.0,3.0,1.0,,33.0,,56.0,,,
Rico Ferguson,Guard,74.0,185,,Campbell,2012,2,59.0,5.5,1.8,1.9,42.8,20.0,69.2,43.0,10.1,1.6
Rob Ferguson,Forward,80.0,203,,St. Joseph's,2008,4,135.0,9.3,4.2,1.2,48.9,41.4,84.5,55.8,,12.4
Roy Ferguson,Guard,,,,Michigan State,1960,1,1.0,2.0,,,100.0,,,,,
Scott Ferguson,Center,,,,Yale,1974,3,51.0,8.1,7.2,0.7,49.0,,64.6,,,
Scott Ferguson,Center,80.0,203,,Maryland,1964,3,59.0,6.2,5.0,,44.9,,60.9,,,
Shamus Ferguson,Center,73.0,265,,Arkansas-Pine Bluff,2011,1,2.0,0.0,0.0,0.5,,,,,5.1,0.0
Spencer Ferguson,Guard,61.0,180,,UMBC,1994,4,100.0,6.3,1.9,2.2,39.1,32.7,65.7,43.9,,
Tarkus Ferguson,Guard,76.0,180,Althoff Catholic High School,UIC,2017,1,36.0,11.2,5.3,4.9,40.1,33.8,78.3,47.8,14.5,2.7
Tim Ferguson,Forward,77.0,196,,Chattanooga,1986,4,39.0,1.3,,,50.0,,,,,
Trevor Ferguson,Guard,77.0,196,,North Carolina State,2009,3,52.0,3.7,1.2,1.0,39.5,37.4,75.9,52.8,,1.2
Trey Ferguson,Guard,78.0,198,,Tennessee Tech,2001,2,33.0,3.9,0.9,0.7,41.0,41.4,62.9,53.0,,0.8
William Ferguson,,,,,Texas A&M,1964,2,,,,,,,,,,
_ Ferguson,,,,,Appalachian State,1982,1,5.0,1.2,0.6,0.4,40.0,,100.0,40.0,,
_ Ferguson,,,,,Drexel,1966,1,24.0,12.3,9.5,,43.8,,78.3,,,
Rick Ferina,Forward,77.0,196,,Illinois State,1979,4,93.0,4.2,2.4,2.5,44.8,,82.6,,,
Al Fermeglia,,,,,Fairfield,1973,1,5.0,0.8,0.6,0.2,20.0,,100.0,,,
Amaurys Fermin,Guard,75.0,195,,Cal Poly,2012,1,33.0,9.8,1.9,3.6,38.0,32.5,68.4,44.0,12.8,1.8
Joe Fermino,Forward,,,,Monmouth and Iowa,2001,3,,,,,,,,,,
William Fernan,Guard,61.0,178,,St. Bonaventure,1995,2,6.0,0.5,0.5,0.0,25.0,0.0,50.0,25.0,,
Roger Fernandes,Forward,81.0,206,,Houston,1991,4,106.0,4.2,3.3,1.0,41.9,,80.5,,,
Carlos Fernandez,Forward,79.0,201,,Florida International,2003,3,74.0,3.5,2.8,0.3,41.6,35.0,62.4,43.1,,1.4
Danny Fernandez,Guard,76.0,193,,UC-Irvine,1996,2,26.0,1.5,0.6,0.1,33.3,39.1,50.0,44.9,,
Darien Fernandez,Guard,68.0,185,Wareham High School,Jacksonville,2017,2,65.0,9.5,3.9,3.2,37.6,35.7,71.8,46.3,16.3,4.9
Derrick Fernandez,Guard,77.0,196,,Houston,2000,4,57.0,2.3,1.4,0.5,43.2,20.0,53.8,44.4,,0.4
Eric Fernandez,Guard,73.0,185,,South Carolina State,1996,2,58.0,10.3,3.0,2.6,41.6,39.0,67.1,51.8,,
Guy Fernandez,Forward,77.0,196,,Arkansas-Pine Bluff,2004,1,17.0,1.9,1.3,0.6,26.8,20.0,55.6,32.9,,-0.3
Jason Fernandez,Guard,72.0,183,,Navy,2004,3,62.0,1.8,0.6,0.7,26.0,27.5,69.2,35.5,,-0.3
John Fernandez,Forward,72.0,183,,Florida,1949,2,6.0,1.0,,,,,,,,
Jorge Fernandez,Guard,73.0,185,,Stetson,1985,4,101.0,9.3,1.3,2.1,50.1,,83.2,,,
Juan Fernandez,Guard,76.0,195,,Temple,2012,4,119.0,10.5,2.5,3.6,39.2,40.2,79.5,48.8,,10.1
Mike Fernandez,Guard,73.0,190,Belen Jesuit,Miami (FL),2015,2,7.0,0.3,0.0,0.0,50.0,0.0,,50.0,-16.9,-0.1
Ricky Fernandez,Forward,79.0,201,,Centenary (LA) and Sam Houston State,2000,4,84.0,7.3,6.2,2.4,55.3,33.3,56.9,55.5,,6.3
Vashil Fernandez,Center,73.0,245,Princeton Day Academy (MD),Valparaiso,2016,4,131.0,4.7,5.1,0.3,54.8,,48.5,54.8,16.4,9.1
Larry Fernando,,,,,Oklahoma,1972,2,10.0,,0.8,,,,,,,
Sam Fernley,Guard,72.0,170,,Fairleigh Dickinson,2012,4,63.0,1.2,0.8,0.5,26.8,27.7,66.7,37.8,,0.2
Eric Fernsten,Center,73.0,205,,San Francisco,1975,3,82.0,8.4,9.4,1.1,47.0,,65.3,,,
Kory Fernung,,,,,Purdue,1988,1,1.0,,,,,,,,,
Len Feroleto,Guard,73.0,185,,UConn,1983,1,7.0,0.9,0.1,0.4,50.0,,50.0,,,
Joe Ferone,,,,,Holy Cross,1953,1,5.0,1.4,0.8,,20.0,,62.5,,,
Mike Ferone,Forward,,,,Cincinnati,1970,2,14.0,0.9,1.4,,25.0,,25.0,,,
Juan Ferrales,Guard,74.0,190,American Heritage,Florida International,2013,1,31.0,3.8,1.1,0.8,36.7,38.3,72.5,45.9,9.9,0.6
Roberto Ferrante,Forward,78.0,198,,San Jose State,1979,1,18.0,4.8,0.7,0.4,45.3,,88.9,,,
Dave Ferrara,Guard,77.0,196,,Manhattan,1997,1,6.0,0.0,0.2,0.0,,,,,,0.0
Kendrec Ferrara,Forward,81.0,235,Mariner HS,Furman,2016,4,129.0,6.9,4.3,0.6,47.2,30.7,56.8,50.5,12.9,3.3
Mike Ferrara,Guard,76.0,193,,Colgate,1981,2,52.0,25.8,5.6,,46.9,,83.7,,,
MIke Ferrara,Forward,75.0,190,,Colgate,1979,1,26.0,16.1,5.4,,52.3,,76.5,,,
Mike Ferrara,Guard,75.0,190,,Niagara,1977,1,16.0,2.1,0.9,0.3,31.4,,66.7,,,
Tony Ferrara,Guard,72.0,183,,Miami (FL),1951,3,55.0,2.0,,,23.1,,53.3,,,
Stan Ferrare,,,,,Denver,1959,1,,,,,,,,,,
Al Ferrari,Forward,74.0,188,,Michigan State,1955,4,69.0,15.2,,,35.5,,73.2,,,
Frankie Ferrari,Guard,61.0,160,Burlingame,San Francisco,2017,2,41.0,3.7,1.9,1.4,35.5,34.1,75.0,46.0,10.9,1.3
Ralph Ferrari,Center,,,,Centenary (LA),1963,3,24.0,1.7,1.3,,,,75.8,,,
Ross Ferrarini,Guard,75.0,195,,Creighton,2012,2,24.0,0.7,0.2,0.0,33.3,33.3,,47.2,10.4,0.0
Steven Ferrarini,Guard,73.0,175,Westside,Creighton,2014,1,7.0,1.0,0.1,0.3,33.3,0.0,100.0,33.3,15.9,0.1
Angelo Ferraro,,,,,Boston College,1977,1,,,,,,,,,,
Hal Ferraro,Forward,61.0,180,,UNC,1951,3,54.0,1.6,,,28.9,,,,,
Angelo Ferrearo,,,,,Boston College,1977,1,4.0,2.0,0.8,,75.0,,100.0,,,
Steve Ferreboeur,Guard,77.0,196,,San Francisco,1971,1,26.0,12.2,6.3,,42.5,,62.1,,,
Bill Ferree,Guard,,,,San Diego,1967,2,31.0,1.7,1.0,,31.6,,51.4,,,
Alexy Ferreira,Guard,74.0,188,,Coppin State,2002,1,17.0,3.4,1.5,0.7,31.7,38.5,71.4,35.8,,0.0
Rolando Ferreira,Center,85.0,240,,Houston,1988,2,61.0,12.5,6.2,1.2,50.8,15.8,70.9,51.0,,
Aaron Ferrell,Guard,72.0,183,,UT-Martin,2006,4,99.0,2.1,1.2,1.0,40.6,27.3,69.5,46.1,,1.3
Antonio Ferrell,Forward,77.0,236,,Bowling Green State,2012,1,4.0,0.5,0.5,0.0,50.0,,,50.0,16.1,0.0
Connor Ferrell,Guard,76.0,195,DME Academy,Wagner,2017,1,28.0,5.5,2.4,0.8,35.3,26.0,70.0,42.4,8.7,1.2
Duane Ferrell,Guard,79.0,209,,Georgia Tech,1988,4,127.0,14.3,5.4,2.3,53.7,,73.3,,,
James Ferrell,Guard,73.0,185,,Ohio State,1959,2,16.0,,,,,,,,,
Johnny Ferrell,Forward,76.0,193,,Louisiana Tech,1981,3,79.0,7.7,4.9,,51.6,,61.1,,,
Lamont Ferrell,Forward,76.0,193,,Temple,1989,1,7.0,2.3,1.1,,55.6,100.0,45.5,61.1,,
Scott Ferrell,Guard,75.0,190,,Hardin-Simmons,1983,1,12.0,13.8,1.5,,50.0,,85.0,,,
Tommy Ferrell,Guard,74.0,188,,Marshall,1974,1,26.0,15.5,4.6,,43.0,,88.3,,,
Yogi Ferrell,Guard,72.0,178,Park Tudor HS,Indiana,2016,4,137.0,14.5,3.2,4.6,43.2,39.9,83.0,52.4,19.4,19.5
Zach Ferrell,Guard,73.0,185,,Chattanooga,2009,4,62.0,0.8,0.4,0.5,36.4,34.4,69.2,48.9,,0.3
Jim Ferrer,Guard,73.0,185,,Seton Hall,1986,1,6.0,3.2,0.8,2.0,75.0,,50.0,,,
Mike Ferrera,Forward,78.0,198,,UC-Riverside,2004,2,5.0,0.4,0.0,0.0,33.3,,,33.3,,0.0
Nick Ferri,,,,,Dayton,1970,2,12.0,,0.5,,,,,,,
Mike Ferrick,,,,,Saint Francis (PA),1961,1,12.0,1.8,4.7,,21.4,,75.0,,,
Arnie Ferrin,,,,,Utah,1948,1,20.0,14.1,,,,,73.8,,,
Gregg Ferrin,,,,,Butler,1963,1,18.0,4.9,2.4,,49.3,,75.0,,,
Bob Ferris,Center,80.0,203,,Citadel,1974,2,27.0,1.0,1.4,0.1,44.0,,33.3,,,
Collins Ferris,Guard,73.0,185,,New Mexico,2004,1,19.0,1.7,0.8,0.4,37.5,30.8,84.6,45.8,,0.2
Jon Ferris,Forward,79.0,201,,Canisius,2004,4,110.0,7.3,3.8,0.6,42.0,33.7,67.6,46.5,,4.6
Matt Ferris,Guard,78.0,195,Xavier HS,Wisconsin,2017,2,18.0,0.1,0.6,0.1,12.5,0.0,,12.5,11.2,0.0
Steve Ferris,,,,,ETSU,1975,1,2.0,1.0,1.0,0.5,,,100.0,,,
Will Ferris,Guard,73.0,175,Newport HS,Eastern Washington,2016,1,29.0,1.3,0.5,0.6,33.3,33.3,100.0,45.5,6.4,0.2
Bob Ferriter,,,,,Providence,1956,1,8.0,1.2,0.2,,36.4,,100.0,,,
Joseph Ferro,Guard,61.0,178,,Providence,1970,2,30.0,4.2,0.5,,49.1,,79.3,,,
Mike Ferron,Guard,61.0,178,,West Chester,1972,1,23.0,3.4,,,36.1,,70.4,,,
Andrew Ferry,Guard,74.0,180,,Valparaiso and Cornell,2012,3,78.0,8.6,2.1,1.0,39.9,38.3,73.6,54.7,,4.0
Bob Ferry,Guard,76.0,193,,Harvard,1985,4,100.0,13.5,3.6,1.8,52.3,,84.9,,,
Bob Ferry,Center,80.0,203,,Saint Louis,1959,3,80.0,14.2,8.2,,45.3,,66.7,,,
Danny Ferry,Forward,73.0,230,,Duke,1987,2,143.0,15.1,7.0,3.5,48.4,,77.5,,,
Dave Fesko,Forward,77.0,196,,Middle Tennessee,1973,2,14.0,1.8,0.7,,45.8,,,,,
Paul Fesko,Forward,78.0,198,,Creighton,1971,2,23.0,1.2,1.4,,41.7,,58.3,,,
Tom Fetherston,,,,,Marquette,1956,1,4.0,1.5,1.0,,37.5,,,,,
Sonny Fethkenher,Forward,78.0,198,,Texas A&M,1966,2,26.0,2.3,2.0,,35.2,,62.2,,,
Bobby Fetter,Guard,74.0,188,,LSU,1964,3,66.0,4.9,2.1,,36.3,,66.2,,,
Rich Fetter,Forward,79.0,201,,Penn State,1983,4,100.0,9.9,3.8,2.0,46.8,,69.8,,,
Kyle Feuerbach,Guard,73.0,185,,Northern Arizona,2005,4,110.0,6.2,1.8,3.7,37.7,36.9,65.9,51.3,,4.4
Joe Feuqoay,,,,,Purdue,1963,1,,,,,,,,,,
Joe Feuquay,,,,,Purdue,1962,1,,,,,,,,,,
Dick Feurtado,,,,,LIU-Brooklyn,1950,1,24.0,5.2,,,33.5,,44.4,,,
Lance Feurtado,Guard,78.0,205,,Drexel and Grambling,2011,4,78.0,7.8,3.2,0.8,37.9,34.8,72.7,43.6,,2.6
Frank Fevangelinc,,,,,San Francisco,1953,1,23.0,9.7,,,30.9,,54.8,,,
John Few,Guard,73.0,185,,Boston University,1986,1,13.0,0.4,0.2,,11.1,,37.5,,,
Michael Fey,Center,84.0,213,,UCLA,2006,4,95.0,5.2,2.7,0.3,54.6,0.0,69.8,54.6,,4.3
_ Feyer,Guard,73.0,185,,Arizona State,1983,1,5.0,,,,,,,,,
Blaise Ffrench,Guard,74.0,190,Holy Cross,UTEP and St. Peter's,2012,4,105.0,3.9,2.1,2.4,37.0,21.4,53.4,38.1,,0.4
Kimani Ffriend,Center,73.0,211,,Nebraska,2001,2,58.0,12.9,8.5,0.7,58.0,,48.2,58.0,,6.5
Jimmy Fibbe,Forward,,,,Auburn,1961,3,66.0,12.7,7.0,,54.8,,80.2,,,
Tommy Fibbe,Guard,,,,Auburn,1966,3,,,,,,,,,,
Don Ficca,,,,,Villanova,1963,1,7.0,1.1,0.6,,36.4,,,,,
Dan Ficek,Center,,,,New Mexico,1963,2,19.0,0.2,0.9,,12.5,,,,,
Neal Fichtel,Center,,,,Notre Dame,1951,3,30.0,0.9,,,,,56.3,,,
Jason Fichter,Center,80.0,203,,Lehigh,1995,4,94.0,11.0,5.9,1.1,50.1,,80.2,51.6,,
Paul Fichtinger,Center,84.0,213,,Rice,1977,2,25.0,3.7,3.3,,36.6,,60.0,,,
Aaron Fick,Center,84.0,213,,Arkansas State,1997,1,5.0,0.8,1.0,0.0,28.6,,,28.6,,0.0
Bob Fick,Center,80.0,203,,Youngstown State,1992,2,54.0,12.7,6.4,1.0,53.8,0.0,69.8,53.8,,
Bob Fick,Forward,81.0,206,,Miami (OH),1989,1,21.0,1.1,0.7,0.2,60.0,,78.6,60.0,,
Jeff Fick,Guard,73.0,185,,Morehead State,1995,1,10.0,0.4,0.2,0.1,28.6,0.0,,28.6,,
Dan Ficke,Forward,78.0,198,,Loyola (MD),2009,3,59.0,0.4,0.9,0.2,26.7,,73.7,26.7,,0.3
Cecil Fickel,,,,,North Texas,1960,1,15.0,2.5,2.9,,33.3,,52.9,,,
Bill Fickling,Forward,76.0,193,,Auburn,1954,3,70.0,6.1,5.7,,36.8,,60.6,,,
Mike Fiddelke,,,,,Kansas,1973,1,25.0,3.6,2.7,0.6,43.2,,82.4,,,
Garrett Fiddler,Forward,81.0,206,,Yale,2009,2,48.0,3.9,2.8,0.6,49.3,,61.9,49.3,,1.8
_ Fidler,,,,,Gettysburg,1948,1,,,,,,,,,,
Larry Fie,Guard,,,,Iowa State,1960,3,60.0,9.4,2.7,,34.6,,70.7,,,
Zarrett Fiebig,,,,,Cleveland State,2001,1,7.0,0.9,0.1,0.0,50.0,0.0,100.0,50.0,,0.0
Bob Fiedler,Guard,,,,Rutgers,1971,3,43.0,3.2,0.6,,46.7,,71.1,,,
Chuck Fiedler,Guard,,,,Middle Tennessee,1964,1,15.0,7.7,3.7,,48.9,,75.0,,,
Ken Fiedler,Guard,74.0,188,,Texas Christian,1991,1,27.0,1.3,1.0,0.8,32.0,,73.1,32.0,,
Mark Fiedor,Center,73.0,208,,Boston University,1985,2,56.0,1.1,2.4,0.9,32.8,,57.6,,,
_ Fiedor,,,,,Boston University,1982,1,26.0,0.5,1.6,0.2,21.4,,38.9,,,
Jerry Fiefie,Center,73.0,211,,Quinnipiac,2004,2,12.0,0.2,0.4,0.0,20.0,,0.0,20.0,,-0.1
Dick Fiege,,,,,Wagner,1966,1,26.0,15.2,12.0,,44.3,,65.7,,,
_ Fiege,,,,,Wagner,1967,1,28.0,13.9,11.7,,46.6,,61.4,,,
Tony Fiegen,Forward,79.0,220,Madison,South Dakota State,2013,4,128.0,6.6,3.6,0.8,50.7,100.0,67.9,50.7,14.7,7.3
Joel Fiegler,Forward,73.0,200,Phoenix College,Central Arkansas,2015,1,28.0,1.9,2.2,0.5,44.0,0.0,76.9,44.0,6.2,-0.3
Jonathan Field,Guard,76.0,193,,Army,1992,1,10.0,1.6,0.8,0.2,24.0,17.6,50.0,30.0,,
Kevin Field,Center,73.0,211,,Oregon State and Portland,2007,4,98.0,3.0,2.6,0.4,40.4,0.0,68.0,40.4,,0.6
Ray Field,,,,,Oklahoma State,1956,1,14.0,0.8,0.4,,33.3,,42.9,,,
Scott Field,Guard,76.0,193,,Ole Miss,1979,2,20.0,2.0,0.7,,30.6,,58.1,,,
Thom Field,,,,,Missouri,1958,1,1.0,,,,,,,,,
Tyler Field,Center,81.0,206,,San Diego,2001,2,58.0,8.6,6.6,0.9,57.9,0.0,47.8,57.9,,6.2
Wes Field,Forward,79.0,201,,Georgia Tech,1967,3,30.0,2.1,2.4,,42.3,,50.0,,,
_ Field,,,,,Dartmouth,1948,1,,,,,,,,,,
Chuck Fielder,,,,,Middle Tennessee,1966,1,24.0,4.2,2.4,,38.0,,60.6,,,
Michael Fielder,Forward,76.0,193,,Marist,1985,1,22.0,1.1,0.9,0.3,56.3,,53.8,,,
Adrian Fields,Forward,77.0,197,Opelousas,McNeese State,2014,4,108.0,4.4,2.0,0.5,32.8,27.9,70.5,38.1,8.1,0.9
Ahmad Fields,Guard,77.0,190,Massanutten Military Academy,Utah and Drexel,2016,2,22.0,3.7,2.5,0.5,41.0,40.0,61.0,45.9,15.3,0.6
Amric Fields,Forward,81.0,220,Putnam West,Texas Christian,2014,4,116.0,8.8,3.4,0.8,47.5,32.8,60.1,52.4,16.6,6.3
Anthony Fields,Guard,72.0,160,Quality Education Academy (NC),"Wake Forest, Bradley and Liberty",2016,4,100.0,2.2,0.6,1.3,39.7,26.8,66.1,43.3,5.8,0.4
Bill Fields,Forward,78.0,198,,Providence,1982,4,108.0,10.3,4.1,1.4,46.5,,75.8,,,
Bobby Fields,Forward,75.0,190,,La Salle,1971,2,52.0,19.5,7.3,2.3,45.8,,63.0,,,
Brandon Fields,Guard,76.0,193,,Nevada,2010,4,132.0,9.6,2.3,1.8,41.7,32.1,70.5,48.6,,7.2
Brandon Fields,Forward,78.0,198,,Siena,1999,4,109.0,7.2,4.2,0.6,46.0,0.0,69.7,46.0,,5.0
Bruce Fields,Forward,76.0,193,,Vermont,1972,1,21.0,6.6,4.4,,42.7,,69.6,,,
Bruce Fields,Forward,75.0,190,,Penn,1973,2,22.0,2.0,0.6,,64.5,,71.4,,,
Byron Fields,Guard,74.0,188,,Wofford,2006,4,112.0,4.5,2.3,2.5,43.2,23.7,63.8,45.3,,3.7
Carson Fields,Guard,76.0,200,South Oldham,Clemson,2014,3,30.0,0.4,0.3,0.1,26.3,0.0,25.0,26.3,1.6,-0.1
Chris Fields,Forward,76.0,193,,Michigan,1995,2,7.0,0.6,0.4,0.0,66.7,0.0,,66.7,,
Clarence Fields,Forward,76.0,193,,McNeese State,1997,2,49.0,3.1,1.9,0.7,35.3,24.4,64.7,39.0,,0.4
Courtney Fields,Guard,81.0,206,,Iona,2003,3,89.0,11.0,6.2,1.8,45.8,32.4,70.6,49.1,,8.0
Craig Fields,Guard,73.0,185,,Western Michigan,1983,1,7.0,1.7,0.9,1.9,25.0,,50.0,,,
Dave Fields,Forward,76.0,193,,Columbia,1981,2,45.0,4.8,3.6,0.4,49.1,,72.0,,,
David Fields,Center-Forward,80.0,203,,Northwestern,1977,4,55.0,1.5,2.0,0.5,37.0,,53.7,,,
Davonn Fields,Guard,72.0,183,,Troy,1994,1,19.0,1.8,0.6,0.3,33.3,16.7,53.3,36.1,,
