player_name,position,height(inches),weight(lbs),high_school,college,draft_year,years_in_college,games,points,rebounds,assists,fg_percent,3_fg_percent,free_throw_percent,effective_fg_percent,player_efficiency_rating,win_shares
Jeff Uter,,,,,Loyola Marymount,1979,2,3.0,,,,,,,,,
Dean Uthoff,Center,73.0,211,,Iowa State,1980,4,108.0,11.5,11.4,1.8,43.7,,58.3,,,
Ed Uthoff,Center,80.0,203,,San Jose State,1983,3,83.0,2.3,2.2,,43.8,,70.4,,,
Jarrod Uthoff,Forward,81.0,210,Jefferson,Iowa,2016,3,100.0,13.0,5.8,1.2,45.0,38.3,79.5,51.7,24.5,13.0
Steve Uthoff,Center,80.0,203,,Oklahoma State,1973,3,54.0,3.1,2.6,,43.0,,59.4,,,
Bill Utley,,,,,Western Carolina,1981,1,6.0,1.5,3.7,,36.4,,16.7,,,
Brian Utley,Guard,76.0,193,,Stetson,1996,1,9.0,0.6,0.7,0.3,33.3,100.0,100.0,50.0,,0.0
Lonacy Utley,Forward,77.0,196,,Cleveland State,1994,1,11.0,2.0,1.3,0.2,38.1,16.7,50.0,40.5,,
Mel Utley,Guard,75.0,190,,St. John's (NY),1975,3,84.0,14.8,3.2,,47.9,,71.7,,,
Daniel Utomi,Forward,78.0,215,Westside High School,Akron,2017,2,32.0,4.5,1.1,0.2,43.7,41.3,69.2,56.3,16.6,0.8
Lee Utt,,,,,Bradley,1956,3,76.0,8.0,1.8,,35.3,,80.9,,,
Nick Utt,Guard,72.0,183,,Oregon,1956,1,3.0,0.7,,,33.3,,,,,
_ Utt,,,,,Brown,1989,1,3.0,,,,,,,,,
Luke Utting,Forward,79.0,201,,Wichita State,1999,3,54.0,0.8,0.7,0.3,38.7,30.8,57.7,45.2,,0.3
Carl Utz,,,,,Toledo,1965,2,32.0,2.1,2.3,,31.6,,,,,
Henry Uwadiae,Forward,73.0,240,Evelyn Mack,Green Bay,2016,2,29.0,0.9,0.9,0.1,64.7,,25.0,64.7,7.2,0.1
Brenden Uyehara,Guard,61.0,180,,Portland,2006,1,1.0,2.0,0.0,0.0,100.0,,,100.0,,0.0
Gene Uzelac,,,,,Colorado State,1952,2,28.0,2.9,2.1,,25.6,,73.9,,,
Mezie Uzochukwu,Forward,77.0,220,,South Carolina Upstate,2011,4,119.0,7.2,4.6,1.4,43.0,27.4,59.9,44.5,,
Ben Uzoh,Guard,75.0,190,,Tulsa,2010,4,141.0,13.8,5.0,3.0,45.4,34.9,78.2,51.3,,20.2
Ben Uzzell,Guard,74.0,188,,Oral Roberts,1978,2,48.0,3.8,0.9,0.9,43.1,,71.4,,,
Will Uzzell,Guard,77.0,196,,Indiana State,1980,1,15.0,3.1,2.7,0.8,52.6,,63.6,,,
Marshall Uzzle,Guard,,,,Penn,1987,2,11.0,,,,,,,,,
