player_name,position,height(inches),weight(lbs),high_school,college,draft_year,years_in_college,games,points,rebounds,assists,fg_percent,3_fg_percent,free_throw_percent,effective_fg_percent,player_efficiency_rating,win_shares
Mike Matthews,Guard,74.0,188,,North Carolina-Asheville,1999,4,109.0,6.3,2.6,1.9,40.9,40.5,73.2,50.0,,4.7
Mike Matthews,Forward,78.0,198,,Chattanooga,2004,2,56.0,1.4,1.0,0.8,42.9,28.6,72.7,50.8,,0.7
Mike Matthews,Forward,78.0,198,,Monmouth,1990,4,84.0,3.3,2.6,1.8,36.9,16.1,67.6,37.9,,
Mike Matthews,,,,,Ball State,1974,1,2.0,2.0,2.0,0.0,40.0,,,,,
Patrick Matthews,Forward,78.0,220,Mid Pacific Institute,Bryant,2013,2,9.0,0.0,0.0,0.1,0.0,,,0.0,-3.5,0.0
Robert Matthews,Forward,76.0,193,,Gettysburg,1972,1,22.0,5.9,3.5,,39.0,,54.3,,,
Scott Matthews,Guard,69.0,175,,Idaho,1992,1,28.0,5.4,1.1,2.4,41.0,30.0,74.1,46.2,,
Shawn Matthews,Guard,74.0,188,,Grambling,1988,1,30.0,8.6,3.2,4.4,39.0,31.4,78.8,44.0,,
Steve Matthews,Guard,76.0,193,,Northeastern,1997,1,5.0,1.0,0.2,0.0,28.6,20.0,,35.7,,0.0
T.K. Matthews,Guard,72.0,183,,Air Force,1982,2,22.0,2.1,0.5,1.1,30.5,,52.4,,,
Ted Matthews,,,,,Pitt,1954,1,17.0,2.1,1.0,,30.2,,32.3,,,
Terry Matthews,Guard,61.0,178,,Colorado State,1964,3,69.0,7.2,1.7,,45.7,,75.3,,,
Tommy Matthews,Guard,73.0,180,Surratsville HS,Eastern Kentucky,2016,4,70.0,0.5,0.6,0.2,24.3,23.5,55.0,29.7,5.4,0.3
Tony Matthews,Guard,61.0,180,,Florida,1980,1,18.0,2.1,0.7,1.4,60.0,,72.2,,,
Troy Matthews,Guard,75.0,190,,SMU,1997,4,110.0,11.1,3.6,3.5,35.9,32.5,58.6,45.7,,
Virgil Matthews,Guard,75.0,190,,Montana,2006,2,60.0,6.9,3.4,2.9,52.5,47.6,70.4,59.5,,4.6
Wes Matthews,Guard,73.0,170,,Wisconsin,1980,3,69.0,18.1,2.7,,47.7,,81.7,,,
Wesley Matthews,Guard,77.0,196,,Marquette,2009,4,127.0,13.2,4.9,2.1,44.4,34.1,79.9,48.8,,15.7
Wesley Matthews,Guard,75.0,190,,Columbia,2007,1,8.0,0.8,1.0,0.2,33.3,0.0,,33.3,,-0.1
Wesley Matthews,Guard,73.0,185,,Wisconsin,1980,3,69.0,18.1,2.7,3.7,47.7,,81.7,,,
ZaQwaun Matthews,Guard,76.0,171,Myers Park,Chattanooga,2016,1,10.0,0.7,0.5,0.8,27.3,20.0,0.0,31.8,5.7,0.0
_ Matthews,,,,,Virginia Tech,1954,1,27.0,18.6,12.1,,40.8,,48.8,,,
Tony Matthias,Forward,77.0,196,,Manhattan,1976,2,29.0,1.3,1.2,0.1,38.7,,56.5,,,
Magnus Matthiasson,Center,81.0,206,,Rice,1986,1,13.0,1.7,1.6,,25.0,,53.3,,,
Ola Matti,Forward,79.0,201,,Lamar and Canisius,2007,4,86.0,2.7,2.2,0.3,41.1,19.2,62.5,42.2,,0.8
Bob Mattick,,,,,Oklahoma State,1954,2,59.0,19.0,,,51.6,,63.1,,,
Rick Mattick,Center,84.0,213,,LSU,1979,3,73.0,3.2,3.7,,47.0,,51.8,,,
Marty Mattila,Center,,,,Washington,1981,3,22.0,,0.5,,,,,,,
Bob Mattingly,Guard,75.0,190,,DePaul,1968,4,,,,,,,,,,
Brien Mattingly,Guard,73.0,185,,Colorado,2004,2,2.0,0.0,0.0,0.5,,,,,,0.0
Jerry Mattingly,Forward,,,,Trinity (TX),1965,1,23.0,6.2,5.8,,38.5,,71.2,,,
Mac Mattingly,Guard,73.0,185,,Colorado,2005,1,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0
Paul Mattingly,,,,,DePaul,1965,2,21.0,2.0,1.2,,40.5,,40.0,,,
Preston Mattingly,Guard,74.0,195,Evansville Central HS,Lamar,2016,3,72.0,3.8,2.9,0.9,46.1,24.1,61.1,47.8,11.6,2.5
_ Mattingly,,,,,Louisville,1971,1,,,,,,,,,,
Gerald Mattinson,Forward,77.0,196,,Weber State,1981,2,60.0,6.6,5.2,1.0,47.4,,71.3,,,
Bill Mattis,Guard,73.0,185,,Idaho,1963,2,43.0,1.3,1.0,,28.6,,56.3,,,
Bob Mattis,,,,,Idaho,1964,1,,,,,,,,,,
McHugh Mattis,Guard,78.0,198,,South Florida,2007,2,59.0,11.3,7.2,1.4,57.1,0.0,61.8,57.1,,7.9
Andre Mattison,Forward,79.0,220,Coolidge,Florida Atlantic,2013,4,98.0,1.6,1.7,0.1,47.7,,60.5,47.7,11.2,1.4
Gerald Mattison,Forward,78.0,198,,Weber State,1980,1,29.0,8.4,6.0,1.1,50.9,,75.5,,,
Josh Mattison,Forward,76.0,193,,UTSA,2001,1,17.0,3.8,1.5,0.8,41.4,25.0,52.2,45.7,,0.3
Tyrone Mattison,Guard,61.0,180,,LIU-Brooklyn,2009,4,110.0,4.5,1.7,1.2,34.3,30.6,80.9,41.1,,2.8
Fred Mattlin,,,,,Yale,1971,1,4.0,3.0,0.2,,75.0,,,,,
Tommy Mattocks,,,,,North Carolina State,1966,3,71.0,13.1,4.2,,52.6,,73.2,,,
Nick Mattone,Guard,76.0,193,,East Carolina and Kennesaw State,2008,2,20.0,0.7,0.5,0.2,27.8,27.3,25.0,36.1,,
Mark Mattos,Guard,72.0,183,,Weber State,1980,4,110.0,6.6,2.8,5.8,45.9,,70.1,,,
Darick Mattox,Forward,80.0,203,,Eastern Kentucky,2000,2,41.0,7.7,4.2,1.0,41.9,22.0,51.4,43.6,,-0.3
Demario Mattox,Guard,75.0,190,,Hampton,2007,2,60.0,3.7,1.8,1.3,33.6,26.4,61.1,40.4,,1.2
Iman Mattox,Guard,75.0,190,,Fairleigh Dickinson,2003,2,51.0,8.4,3.7,1.3,36.2,31.3,64.7,44.5,,0.6
Jabari Mattox,Guard,73.0,185,,Bowling Green State,2004,4,72.0,2.2,1.8,2.2,43.9,33.3,66.3,47.4,,1.3
Jim Mattox,Forward,76.0,193,,Mississippi State,1970,2,25.0,1.6,1.2,,42.9,,55.6,,,
Marvin Mattox,,,,,Kansas,1988,1,8.0,0.2,0.8,,25.0,,,,,
Michael Mattox,Forward,,,,Louisiana-Monroe,1985,2,20.0,3.0,1.4,,46.9,,72.2,,,
S. Mattson,,,,,New Mexico,1958,1,23.0,1.2,0.9,,19.6,,66.7,,,
Todd Mattson,Center,73.0,208,,Army,1990,4,110.0,10.2,6.4,1.1,50.1,,65.3,50.1,,
John Matulich,Forward,73.0,185,,UCLA,1950,1,17.0,2.1,,,34.0,,23.1,,,
Gerard Maturine,Center,79.0,201,,James Madison,1979,3,,,,,,,,,,
Frank Maturo,Guard,72.0,183,,Yale,1980,3,70.0,12.7,1.5,1.3,49.2,,81.7,,,
Steve Matuson,,,,,Rutgers,1963,1,17.0,3.5,4.7,,24.7,,60.7,,,
Don Matuszak,Guard,72.0,183,,Kansas State,1959,3,74.0,7.2,3.8,,42.3,,63.3,,,
Edwin Matuszak,Guard,69.0,175,,Kansas State,1963,3,25.0,1.0,0.6,,,,73.3,,,
Len Matuszek,Guard,74.0,188,,Toledo,1976,3,,,,,,,,,,
Kris Matuszewski,Guard,75.0,190,,Stetson,1994,1,29.0,4.3,1.3,1.1,39.4,37.2,73.7,53.4,,
Dave Matz,,,,,DePaul,1951,1,17.0,1.9,,,22.5,,75.0,,,
Pete Matz,,,,,Bucknell,1960,1,9.0,3.3,1.2,,38.9,,16.7,,,
Bob Matzen,Guard,74.0,188,,Wichita State,1969,3,20.0,,,,,,,,,
Steve Matzen,Forward,76.0,193,,Washington,1980,4,99.0,4.5,2.2,,43.1,,84.6,,,
John Matzinger,Guard,76.0,193,,Texas,1968,2,38.0,1.9,1.4,,44.4,,75.0,,,
John Matzke,Forward,79.0,201,,Nebraska,1986,4,95.0,3.1,2.4,1.1,48.9,,60.7,,,
Stan Matzke,Guard,74.0,188,,Nebraska,1955,4,82.0,6.7,2.3,,34.6,,60.1,,,
Bob Mau,,,,,Iowa,1953,1,17.0,4.3,,,26.7,,62.8,,,
Jamie Mauch,Forward,76.0,230,Hankinson,North Dakota State,2013,1,9.0,1.3,1.1,0.1,18.8,23.1,75.0,28.1,6.2,0.0
Ben Mauck,Forward,,,,Western Kentucky,1999,1,13.0,0.9,0.7,0.0,50.0,,50.0,50.0,,0.1
Bill Mauck,Center,76.0,193,,Butler,1967,2,36.0,3.4,2.1,,48.6,,62.5,,,
Joe Mauel,,,,,Green Bay,1982,1,18.0,5.3,1.6,0.6,38.8,,55.2,,,
Bill Mauer,Guard,74.0,188,,Arizona,1960,1,10.0,2.0,0.7,,26.7,,50.0,,,
Rundell Mauge,Center,85.0,220,,Pacific,2012,1,20.0,1.9,1.8,0.3,47.4,,60.0,47.4,15.8,0.3
Clark Maughan,Guard,75.0,190,,Oklahoma State,1976,3,50.0,3.6,1.4,,42.1,,77.4,,,
LeRoy Maughan,Forward,79.0,201,,BYU,1969,1,8.0,1.6,1.9,,40.0,,33.3,,,
Greg Maugle,Center,79.0,201,,South Carolina Upstate,2008,1,5.0,0.0,0.0,0.0,,,,,,
Bryan Mauk,Guard,69.0,175,,Texas Tech,1975,3,53.0,1.9,0.5,,42.6,,79.2,,,
Chris Maul,Forward,,,,Ohio,1998,1,3.0,0.0,0.3,0.0,0.0,,,0.0,,-0.1
Ernest Maul,Guard,72.0,183,,Florida A&M,2008,2,67.0,4.7,1.7,1.9,34.9,37.0,77.5,46.9,,2.1
Darrell Mauldin,Guard,72.0,183,,Campbell,1980,3,71.0,11.6,1.4,,52.6,,83.9,,,
Sam Mauldin,Center,81.0,206,,Milwaukee,2007,1,22.0,2.0,2.3,0.1,42.1,,59.1,42.1,,0.3
John Maull,,,,,La Salle,1972,2,29.0,3.1,1.8,0.2,39.8,,65.4,,,
Ron Maulsby,Guard,73.0,185,,Colorado,1971,3,53.0,1.3,0.8,,44.8,,,,,
Jerome Maultsby,Forward,76.0,193,,Seattle,1977,3,72.0,6.6,3.1,,45.5,,64.3,,,
Mike Maundrell,Guard,,,,Michigan,1968,2,19.0,0.8,0.5,,26.1,,,,,
Gerard Maura,Guard,72.0,183,,Texas Southern,1997,3,53.0,2.0,1.1,0.5,30.2,16.0,50.0,34.5,,
K.J. Maura,Guard,67.0,150,Arlington Country Day,Abilene Christian and UMBC,2017,2,50.0,6.5,2.3,3.4,42.0,39.0,89.9,51.2,14.5,3.3
Khary Mauras,Guard,61.0,160,Reading High School,Old Dominion,2017,1,3.0,1.7,0.0,0.0,,,83.3,,89.7,0.1
Andrew Maurer,Forward,,,,Lafayette,1999,1,9.0,0.2,0.6,0.0,,,100.0,,,0.1
Barry Maurer,Guard,74.0,188,,Missouri,1971,3,54.0,1.5,1.0,,39.5,,48.8,,,
Cliff Maurer,Forward,73.0,208,,Navy,1984,3,76.0,9.4,4.5,,54.8,,76.7,,,
Craig Maurer,Guard,76.0,193,,Vermont,1997,2,51.0,3.3,2.2,0.8,28.4,25.0,59.3,34.1,,0.0
Darin Maurer,,,,,Stanford,1983,3,24.0,,,,,,,,,
Joe Maurer,Center,81.0,206,,Cornell,1994,2,33.0,1.6,0.9,0.0,53.5,,20.7,53.5,,
Isaiah Maurice,Forward,81.0,225,Bull City Prep Academy,Kansas State,2017,1,30.0,3.0,2.0,0.2,58.6,0.0,37.5,58.6,11.9,0.5
Izayah Mauriohooho-Le'afa,Guard,74.0,190,St. Patrick's College,Sacramento State,2017,1,29.0,4.6,2.2,2.0,36.8,34.6,85.7,48.0,8.0,0.7
Bill Mauro,,,,,Pitt,1960,3,52.0,6.3,1.8,,40.8,,79.2,,,
Pete Mauro,Guard,74.0,188,,Towson,1999,1,26.0,11.0,2.0,1.6,37.4,38.5,75.0,46.7,,0.7
Ernie Mausch,Guard,73.0,185,,Indiana State,1992,1,6.0,1.2,,,100.0,,75.0,100.0,,
Richard Mauzey,Forward,79.0,201,,Louisiana-Lafayette,1997,2,52.0,5.5,3.1,0.5,39.3,31.6,74.5,47.5,,1.7
Dale Mava,Forward,76.0,193,,Muhlenburg,1969,1,17.0,3.3,1.8,,42.5,,62.5,,,
Frank Mavetz,,,,,Bradley,1967,2,18.0,0.7,0.9,0.2,29.4,,40.0,,,
Dennis Mavin,Guard,75.0,183,The Rock School,Florida Atlantic and Florida International,2015,4,124.0,10.0,3.4,1.6,40.9,29.5,61.6,43.9,14.4,5.2
Andrew Mavis,Forward,,,,Northern Arizona,1998,2,57.0,14.5,3.8,1.3,50.4,47.1,79.5,64.0,,7.7
Pete Mavragania,Guard,61.0,180,,Gettysburg,1968,1,15.0,3.3,1.3,,33.3,,52.6,,,
Pete Mavraganis,Guard,61.0,180,,Gettysburg,1970,2,49.0,6.1,2.8,,37.8,,53.8,,,
Dan Mavraides,Guard,76.0,210,,Princeton,2011,4,97.0,10.9,3.8,1.5,39.8,38.3,79.5,49.7,,9.5
Dobrivoje Mavrak,Center,81.0,254,,Southern Illinois-Edwardsville,2011,2,52.0,1.5,2.1,0.2,47.2,0.0,36.4,47.2,,
Bill Mavredes,Forward,76.0,193,,North Carolina State,1969,3,65.0,6.0,3.6,,38.0,,61.0,,,
John Mavroukas,Guard,75.0,190,,Hofstra,1995,4,90.0,9.6,1.9,1.0,43.0,37.2,76.6,52.2,,
Julian Mavunga,Forward,80.0,239,,Miami (OH),2012,4,124.0,11.2,6.4,2.1,45.3,32.6,70.3,49.5,,10.0
Karim Mawuenyega,Guard,72.0,170,Alexander,South Carolina Upstate,2015,2,34.0,4.1,1.1,1.3,38.1,33.8,52.2,47.8,11.2,0.9
Al Maxey,,,,,Nebraska,1960,1,24.0,12.2,7.2,,35.3,,74.5,,,
Dick Maxey,Guard,72.0,183,,Oklahoma,1964,2,43.0,2.4,1.0,,36.8,,83.9,,,
Erron Maxey,Forward,78.0,198,,Providence,2001,4,120.0,10.9,6.2,0.9,49.3,23.7,61.7,49.8,,11.5
Grant Maxey,Forward,79.0,210,,Jackson State,2010,4,134.0,13.1,6.0,1.6,47.0,33.0,76.1,50.4,,15.6
Jodd Maxey,Forward,80.0,200,Winder-Barrow,South Carolina State and South Carolina Upstate,2014,4,129.0,6.8,4.8,1.1,51.4,0.0,62.2,51.4,19.1,9.2
Ken Maxey,Center,,,,Drake,1996,2,54.0,6.4,5.9,0.2,59.8,,46.8,59.8,,
Ken Maxey,Guard,69.0,175,,Michigan,1969,3,71.0,7.5,2.9,,38.5,,71.1,,,
Marlon Maxey,Forward,80.0,250,,Minnesota and UTEP,1992,4,85.0,12.1,6.8,0.5,51.8,,70.8,51.8,,
Nate Maxey,Center,73.0,225,Westwind Academy,Texas A&M-Corpus Christi and North Carolina Central,2015,3,82.0,3.2,2.6,0.1,65.2,,44.2,65.2,16.4,2.8
Sylvester Maxey,Guard,61.0,180,,Arizona,1976,1,12.0,0.9,0.1,,50.0,,83.3,,,
Tyran Maxey,Forward,79.0,201,,Chicago State,1994,2,34.0,7.3,5.5,0.2,54.3,0.0,49.2,54.3,,
Tyrone Maxey,Guard,61.0,178,,Washington State,1992,2,61.0,5.4,1.2,2.5,36.9,34.2,72.6,48.5,,
Andrew Maxie,Guard,76.0,193,,Cal State Fullerton,2002,1,3.0,0.0,1.0,0.7,0.0,0.0,,0.0,,0.0
Jason Maxiell,Forward,79.0,260,,Cincinnati,2005,4,129.0,12.1,7.0,0.7,50.7,28.6,65.3,50.8,,22.4
_ Maxim,,,,,Miami (OH),1962,1,,,,,,,,,,
Adrian Maxwell,Guard,,,,Northern Illinois,1984,2,,,,,,,,,,
Antwan Maxwell,Forward,79.0,220,Sol C. Johnson High School,Charleston Southern,2017,1,28.0,4.9,3.2,0.7,37.5,27.1,59.3,42.0,10.5,0.3
B.J. Maxwell,Guard,76.0,175,Home school,Abilene Christian,2017,1,17.0,3.4,1.9,0.6,50.0,50.0,100.0,62.0,14.2,0.5
Brandon Maxwell,Guard,74.0,190,Orland Christian Prep High School,Northern Kentucky,2017,1,24.0,1.4,0.9,0.4,29.3,25.0,37.5,37.8,-2.0,-0.3
Cedric Maxwell,,,,,Charlotte,1975,2,112.0,16.3,10.0,,58.6,,75.3,,,
Cedric Cornbread Maxwell,Center,80.0,203,,Charlotte,1976,3,81.0,14.0,9.1,,55.9,,74.2,,,
Cordell Maxwell,Guard,78.0,198,,Norfolk State,2001,2,55.0,4.9,1.8,0.7,34.0,27.4,42.9,41.2,,-0.1
David Maxwell,Guard,74.0,188,,Fordham,1983,4,112.0,11.4,4.9,,44.2,,68.4,,,
Desmond Maxwell,Guard,72.0,165,Crenshaw,San Diego State,2014,1,4.0,2.0,0.8,0.5,42.9,50.0,,57.1,51.4,0.1
DeWitt Maxwell,Guard,77.0,196,,Fairfield,2006,4,111.0,9.5,5.1,1.3,49.7,21.7,69.6,50.6,,9.2
Du'Vaughn Maxwell,Forward,79.0,215,Petersburg,High Point and Hampton,2014,3,87.0,11.1,6.8,1.0,51.1,20.8,52.6,51.5,19.8,8.4
Earle Maxwell,Center,,,,Clemson,1961,3,43.0,9.9,6.7,,43.5,,69.0,,,
Evan Maxwell,Center,73.0,245,Abington Heights HS,Liberty and Kansas,2016,2,61.0,6.2,3.0,0.3,62.7,,62.4,62.7,17.7,2.1
Gilbert Maxwell,Forward,79.0,201,,Arkansas-Little Rock,1981,2,52.0,12.7,6.4,0.7,53.2,,64.8,,,
Ian Maxwell,Forward,78.0,198,,Centenary (LA),2006,2,49.0,1.3,1.7,0.2,30.0,25.0,64.7,31.9,,-0.8
JaJuan Maxwell,Forward,78.0,198,,Southeast Missouri State,2010,3,85.0,5.9,4.0,0.8,41.1,31.6,68.5,44.7,,1.4
John Maxwell,Center,,,,Tennessee Tech,1964,1,19.0,7.6,6.5,,38.3,,62.7,,,
Justin Maxwell,Guard,75.0,190,,Siena,2007,2,16.0,0.1,0.2,0.1,0.0,0.0,50.0,0.0,,-0.1
Ken Maxwell,Guard,74.0,188,,Fairleigh Dickinson,1972,2,46.0,3.8,1.9,,35.4,,66.7,,,
Larry Maxwell,Guard,61.0,180,,Tennessee Tech,1968,3,42.0,3.2,,,,,45.5,,,
Mark Maxwell,Forward,80.0,203,,Detroit,2003,3,71.0,2.3,2.6,0.2,44.6,0.0,55.8,44.6,,1.6
Maurice Maxwell,Guard,77.0,196,,UMass,2006,3,67.0,9.2,3.3,3.4,40.3,29.7,66.1,46.4,,2.9
Melvin Maxwell,Forward,79.0,201,,Western Michigan,1981,3,66.0,11.2,6.4,1.4,48.8,,64.7,,,
Mike Maxwell,Guard,73.0,185,,BYU,1982,2,36.0,2.6,0.5,1.1,38.6,,81.8,,,
Nelson Maxwell,Guard,81.0,170,Orange HS,Cleveland State,2017,2,42.0,2.1,0.9,0.6,41.9,60.0,77.3,48.0,6.6,0.4
Owen Maxwell,Guard,72.0,183,,St. Bonaventure,2009,2,4.0,0.0,0.0,0.2,0.0,,,0.0,,0.0
Robert Maxwell,Guard,72.0,183,,Weber State,1987,2,58.0,4.8,1.6,3.5,36.8,,79.0,,,
Robert Maxwell,,,,,Arizona,1959,1,16.0,4.2,2.6,,28.2,,65.1,,,
Ron Maxwell,Guard,73.0,185,,Boise State,1974,3,54.0,7.5,2.1,,43.6,,76.5,,,
Royal Maxwell,Forward,80.0,203,,Grambling and Jackson State,2002,4,93.0,3.6,1.7,0.5,42.7,26.1,63.0,43.7,,1.3
Stephen Maxwell,Forward,79.0,220,Taft,Cal State Northridge,2015,4,122.0,14.3,8.0,0.5,53.0,,72.8,53.0,21.7,12.9
Thomas Maxwell,Guard,68.0,173,,Marshall,1994,1,10.0,0.5,0.3,0.5,22.2,,33.3,22.2,,
Tom Maxwell,Center,73.0,211,,Idaho State,1996,3,62.0,1.6,1.6,0.2,37.5,0.0,45.5,37.5,,
Tom Maxwell,Forward,80.0,203,,Arkansas,1975,1,7.0,0.6,0.9,,66.7,,,,,
Vernon Maxwell,,,,,Florida,1988,4,130.0,18.8,3.7,3.0,46.2,,71.5,,,
_ Maxwell,,,,,Utah,1954,1,26.0,9.3,8.9,,28.5,,52.0,,,
Adam May,Forward,80.0,203,,Holy Cross,2010,4,89.0,3.6,1.8,0.8,34.6,29.6,74.7,41.3,,2.4
Amere May,Guard,75.0,185,Covert,Delaware State,2015,3,85.0,11.6,2.6,1.4,40.6,38.6,74.9,47.8,17.6,4.5
Amere May,Forward,78.0,198,,Central Michigan,1993,1,19.0,8.3,3.9,0.7,45.6,14.3,54.8,45.9,,
Anthony May,Forward,80.0,203,,Cincinnati,1989,4,76.0,3.4,2.7,,43.3,,69.3,,,
Ayome May,Guard,77.0,196,,Kansas State,1999,4,117.0,8.5,3.7,1.1,43.5,29.0,64.4,45.9,,5.4
Bryce May,Forward,79.0,201,,McNeese State,2005,2,52.0,7.1,4.2,0.7,58.3,22.2,74.0,58.7,,4.0
Darryl May,Guard,73.0,185,,Gonzaga,1990,3,75.0,1.4,0.5,0.4,47.1,85.7,64.9,51.5,,
David May,Forward,79.0,201,,UNC,1989,2,35.0,0.2,0.4,0.2,42.9,,,,,
David May,,,,,Northern Illinois,1984,1,,,,,,,,,,
Don May,Center,81.0,206,,UC-Irvine,1992,4,99.0,1.7,2.2,0.6,48.9,,51.3,49.3,,
Don May,Forward,76.0,193,,Dayton,1967,2,90.0,22.0,14.5,,47.2,,76.9,,,
Earl May,Guard,61.0,178,,Drake,1979,3,81.0,5.1,1.6,1.8,46.4,,51.5,,,
Eric May,Guard,77.0,219,Wahlert,Iowa,2013,4,133.0,6.5,3.4,1.4,41.4,33.3,66.5,47.7,13.4,6.3
Gary May,,,,,Alcorn State,1986,1,5.0,0.2,,,,,25.0,,,
George May,Guard,,,,Penn,1984,4,52.0,0.8,0.3,,41.2,,,,,
George May,Forward,76.0,193,,Colgate,1982,3,69.0,3.6,1.6,,45.7,,62.6,,,
George May,Forward,76.0,193,,Villanova,1968,2,45.0,4.3,1.5,,34.6,,80.2,,,
Jack May,Forward,80.0,203,,Duquesne and Idaho,2003,2,55.0,7.2,5.8,0.7,46.0,0.0,54.8,46.0,,1.7
Jeremy May,Guard,77.0,196,,Ohio State,1997,1,11.0,0.8,0.4,0.1,25.0,25.0,25.0,33.3,,-0.1
Jim May,Guard,61.0,178,,Syracuse,1996,3,14.0,0.4,0.2,0.2,42.9,0.0,,42.9,,
Joel May,,,,,Western Kentucky,1979,1,6.0,1.0,1.0,0.3,42.9,,,,,
John May,Center,81.0,206,,South Alabama,1981,4,107.0,7.0,6.0,,48.9,,59.8,,,
Justin May,Guard,73.0,180,,Delaware State,2011,1,7.0,0.4,0.1,0.0,12.5,25.0,,18.8,-12.1,-0.1
Karl May,Guard,73.0,185,,Drake,1976,1,27.0,5.2,1.9,2.4,43.1,,61.5,,,
Ken May,Forward,77.0,196,,Dayton,1971,3,80.0,15.1,7.1,,44.1,,71.9,,,
Marcus May,Guard,61.0,180,,Wright State and IUPUI,2003,4,99.0,7.7,2.6,2.5,35.5,33.6,76.5,43.6,,3.1
Mike May,Guard,,,,BYU,1978,2,37.0,3.1,1.5,,40.8,,41.2,,,
Robin May,Forward,77.0,196,,Citadel,1970,2,23.0,1.2,0.7,,29.2,,68.4,,,
Scott May,Forward,79.0,215,,Indiana,1975,2,90.0,17.7,6.6,1.8,51.3,,77.4,,,
Sean May,Center,81.0,266,,UNC,2004,2,77.0,15.8,10.0,1.5,51.3,0.0,71.7,51.3,,12.2
Suresh May,Forward,77.0,196,,Chicago State,2005,2,39.0,1.2,1.1,0.2,28.0,100.0,52.9,29.0,,-0.3
Todd May,,,,,Kentucky,1983,1,,,,,,,,,,
Walter May,Guard,,,,Louisiana Tech,1976,4,,,,,,,,,,
_ May,,,,,Ohio,1975,1,,,,,,,,,,
Raheem May-Thompson,Forward,78.0,215,,Quinnipiac,2011,2,49.0,1.4,1.0,0.2,36.8,,36.7,36.8,4.7,0.3
Jess Mayabb,,,,,Morehead State,1956,1,13.0,11.8,4.6,,39.8,,80.0,,,
Jermaine Maybank,Forward,77.0,196,,St. John's (NY) and Kansas State,2007,2,51.0,2.7,1.9,1.0,44.0,23.8,75.4,46.7,,1.9
Emanuel Mayben,Guard,75.0,190,,Binghamton,2009,1,32.0,11.5,4.1,4.7,42.4,37.2,69.5,50.0,,3.0
Tiki Mayben,Guard,74.0,188,,UMass,2007,1,31.0,2.9,1.4,4.1,36.7,14.7,36.4,39.3,,0.6
Barry Mayberry,Guard,74.0,188,,Arkansas State,1990,2,57.0,9.6,2.0,2.5,44.9,41.0,72.9,54.4,,
Craig Mayberry,Forward,81.0,206,,Wisconsin,1970,2,41.0,5.8,5.5,,37.6,,51.0,,,
Lee Mayberry,Guard,73.0,172,,Arkansas,1992,4,139.0,14.0,2.9,5.2,49.5,42.4,72.4,57.0,,
Lee Mayberry,Center,81.0,206,,Fresno State,1994,3,88.0,6.4,8.0,1.6,51.9,0.0,42.2,51.9,,
Lee Mayberry,Forward,81.0,206,,Wyoming,1990,1,24.0,2.2,2.3,0.1,41.1,,44.4,41.1,,
M Mayberry,Guard,,,,West Texas A&M,1974,1,18.0,2.2,1.4,,37.5,,57.1,,,
Mark Mayberry,Guard,74.0,188,,New Orleans,1978,2,29.0,2.4,,,39.2,,,,,
Rob Mayberry,,,,,Oklahoma State,1978,2,7.0,1.4,1.6,,,,50.0,,,
Ronald Mayberry,,,,,Texas Christian,1961,2,29.0,1.1,0.3,,26.2,,78.6,,,
Tank Mayberry,Center,73.0,295,Navarro JC,UTSA,2013,1,13.0,0.8,1.4,0.3,37.5,,36.4,37.5,2.1,-0.1
Charles Maybin,Center,78.0,198,,Delaware State,1980,4,98.0,9.2,7.0,,48.3,,60.2,,,
Marques Maybin,Guard,75.0,190,,Louisville,2001,4,118.0,13.8,2.6,1.7,44.5,33.9,74.0,50.9,,10.7
James Mayden,Center,73.0,208,,Oklahoma,1995,2,56.0,3.8,4.1,0.6,50.0,16.7,53.3,50.3,,
Troy Maydew,Forward,76.0,193,,Kansas State,1989,1,6.0,0.2,0.2,,,,50.0,,,
Dean Maye,Guard,72.0,183,,UCSB,1980,1,27.0,4.8,1.3,4.9,37.5,,70.2,,,
Eric Maye,Center,79.0,201,,Eastern Kentucky,1993,2,18.0,4.2,3.6,0.8,49.1,,,,,
James Maye,Forward,78.0,198,,North Carolina-Greensboro,2002,4,119.0,13.2,5.7,1.7,43.8,37.4,76.2,49.8,,8.5
Luke Maye,Forward,79.0,227,Hough HS,UNC,2017,2,68.0,3.4,2.8,0.7,46.1,38.3,53.8,50.5,16.5,2.4
Riley Maye,Forward,80.0,220,The Peddie School (NJ),Norfolk State,2014,4,68.0,2.6,0.8,0.2,52.5,47.4,58.6,55.7,9.5,0.9
Scooter Maye,Guard,61.0,178,,Idaho State,2008,1,6.0,0.5,0.8,1.3,20.0,0.0,50.0,20.0,,-0.1
Adhar Mayen,Forward,80.0,203,,Hawaii,2010,3,85.0,4.6,2.1,0.9,41.2,30.1,71.9,47.2,,1.7
Bill Mayer,Forward,76.0,193,,Georgia Tech,1970,2,50.0,8.4,4.4,1.9,61.2,,63.2,,,
Nick Mayer,Guard,74.0,188,,Colorado State,1999,1,15.0,0.3,0.1,0.1,16.7,16.7,50.0,25.0,,-0.1
Ronnie Mayer,,,,,Duke,1956,4,105.0,15.7,9.1,,42.2,,76.5,,,
Scott Mayer,Center,81.0,206,,Saint Mary's (CA),1988,4,94.0,5.1,3.3,1.0,49.0,,67.2,,,
Glenn Mayers,Forward,75.0,190,,Wake Forest,1981,1,28.0,3.5,1.5,0.5,43.4,,80.0,,,
